miliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
1000,0.0,0.0,-1.10264809827056e-09,2.095165135442086e-19,-9.130959134066872e-19,-3.825993265559115e-21,-1.924155574253913e-23,2.0171937763448717e-20,0.0,5.639807719796951,0.864273854441859,0.0,0.0,0.0,0.0,999.9999999967364,3.036275358793925e-10,0.0,2.529865334533416e-19,0.0,0.0,-9.608681748002975e-14,5.564817540194296e-33,49.999999999857486,3.305284043643488e-11,4.573503472388955e-21,1.4365713221207761e-30,74.66476996366404,0.0,0.0,23.635066103627665,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.371460073162563,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.49917570639576,0.007640324747931898,-2.496872617801871e-06,5.723260798937764e-10,3.0315000685306276e-09,999.9999999965409,4.169148841523276e-09,8.244336042568471e-19,9.173802307005502e-18,1.0609243076808604e-10,1.4888259373170835e-10,-7.806804357560862e-14,2.0861949089035557e-29,1.2234806669038399e-32,-4.3633147396211267e-41,-1.1743995904680815e-19,-4.87191386762832e-41,1.3745647911388649e-42,4.926944836926208e-47,5.609149318318815,100.00000000005198,0.0,0.0,11.132892908752595,-5.400802254307499e-09,-7.482509012754467e-21,9.182467733527067e-23,-4.6117876321976785e-21,7.859788766961982e-26,7.764580203680721e-26,9.306145531775721e-23,1.8421012599608346e-25,1.0720069430863484e-22,60.0,1.8432674415930713e-23,6.676769333706344e-23,-3.768254070145178e-24,4.8953623044222536e-26,8.543698782187145e-27,-1.3898893558445213e-26
1100,0.0,0.0,3.9650854047092227e-10,-3.7798144508999312e-19,-2.4940784908408162e-18,-4.543356857524391e-21,6.85946951542551e-23,4.0911514222047085e-20,0.0,5.228042100693794,0.9800739545386039,0.0,0.0,0.0,0.0,999.999999995003,1.0673854178290792e-09,0.0,-4.668121938868846e-19,0.0,0.0,6.14912829263467e-14,-6.112625632618423e-33,49.9999999998409,1.0542311431774207e-11,1.7148841465009783e-21,1.966819323206959e-31,74.09710848244316,0.0,0.0,23.109436795151208,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,11.232925600857225,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.6213814583008785,0.009619340643067277,4.052766826952488e-06,2.6832271759984066e-09,3.5069045730892283e-09,999.9999999949564,-5.460984436213612e-10,-1.9893860161122533e-20,-4.461339547195367e-18,-3.548798713775109e-11,-5.0826288392817723e-11,1.292897286616346e-13,-2.1161656754077396e-29,-1.1088360507039924e-31,1.6364419785665977e-42,-1.614321979487661e-19,-4.381312692104718e-41,-8.034773186141809e-43,-1.6546986170364476e-46,5.258695615143983,99.99999999985953,0.0,0.0,11.011509883442104,2.9079017852123446e-09,-7.695171251702767e-22,-3.210218413279068e-23,7.230134464828969e-22,2.1095115670679884e-25,-8.039191447863837e-26,-3.277059221888266e-23,3.5735726731771273e-25,-6.252932111523137e-22,60.0,4.447314752959142e-25,-1.6406376497922068e-22,-1.4022206685934788e-24,-4.43683184109743e-26,-1.1818486662969981e-26,-1.6275987447512353e-26
1200,0.0,0.0,-1.746381260812672e-11,1.4355654015697962e-19,-2.7126691769699705e-18,3.613907505135072e-22,-5.912295546676462e-23,4.356337259083597e-20,0.0,4.995047907494965,1.106894954349211,0.0,0.0,0.0,0.0,1000.000000006334,2.2737380850602307e-10,0.0,-2.3931203296464195e-19,0.0,0.0,8.29401964938444e-14,1.6334220587743256e-32,50.00000000009974,-1.3122679704781002e-11,-1.0504130838387731e-20,3.1372827750939433e-30,73.01839011553628,0.0,0.0,22.303568854757295,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,11.945734299832772,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.949350197115737,0.011531362648846463,4.663343545695002e-06,3.8453474542547866e-10,-5.020156043983558e-09,1000.0000000025441,-1.8017046192222296e-09,1.5608986746750284e-18,1.6332560857848052e-18,2.0050126304832158e-10,-7.099614875574466e-11,4.553396273505057e-13,4.336027746608977e-30,-7.96384918416931e-32,1.7653899341349476e-41,8.325525061373612e-20,3.8183591968132133e-41,-1.0436154512677079e-42,7.114045430102544e-48,4.989792206336605,100.00000000020505,0.0,0.0,10.967178239766517,4.400444767186079e-09,1.1757116538834881e-20,-9.497836640039467e-23,4.324811714810419e-21,2.3109990522078344e-25,-1.2040607337513708e-25,2.3754200942884375e-22,-4.439418454584934e-25,-5.1764434430608055e-22,60.0,-9.237040449613365e-24,-2.151923175784656e-22,-1.2637402025013257e-24,-4.265370963113039e-26,-2.3888117973984364e-27,1.855275791418983e-26
1300,0.0,0.0,-4.0691010886063715e-10,-7.513276835945103e-20,-1.3598175687205317e-18,4.085874306534783e-21,2.4340372894664663e-23,-4.6091798410251725e-20,0.0,4.974510296013358,1.1659356592810253,0.0,0.0,0.0,0.0,999.9999999968684,9.353632244849232e-11,0.0,-5.637109780850738e-19,0.0,0.0,3.858789321649706e-14,-3.770029516636843e-33,49.999999999995254,1.719466102363414e-12,-9.24990014936503e-21,-3.1388176852953836e-30,72.42130008704069,0.0,0.0,21.722631283932625,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.607258682935079,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.022780968119798,0.011918904398474268,5.586009559985754e-07,1.0613026393593426e-09,7.438713890686189e-09,999.9999999923676,4.2031187870177554e-09,-9.734545830879095e-19,-1.0924302483726991e-17,1.064042910909657e-10,-3.9426395441054156e-11,-3.661891729036255e-13,3.915845760022837e-29,-7.767348566943601e-32,3.118686812074138e-41,9.531975212115804e-20,-6.018542135559518e-41,-6.207073103467958e-43,1.742389090806981e-46,4.860381353324674,100.00000000009786,0.0,0.0,10.817875739244386,4.680991903659633e-09,-2.772966408112643e-21,8.704063598496612e-23,-2.8936607297842224e-21,8.319518588298508e-26,-9.912726381473811e-26,-3.2583420520089543e-22,2.259493210340696e-25,4.687893280734267e-22,60.0,8.894130633665395e-24,-2.721671166183824e-23,2.2004534332376796e-24,1.360083850653867e-27,-2.291432333131175e-26,1.0510932359680018e-26
1400,0.0,0.0,8.317768509581858e-10,-3.6313102608932573e-19,-1.429515133646816e-18,-3.492820698175705e-22,1.9122664810858637e-23,1.7844939303115213e-20,0.0,4.750706409166196,1.246813644251916,0.0,0.0,0.0,0.0,1000.0000000072156,-4.0494680278530964e-10,0.0,-2.8468251989101004e-19,0.0,0.0,-2.6890513047224024e-14,4.629449865518099e-33,49.99999999984384,1.0894633153844304e-11,8.677411024608053e-21,5.483195343024104e-30,71.88416452409975,0.0,0.0,20.871017341182366,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.033366503132974,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.405161222821151,0.013454503430165608,1.2692343035460284e-06,3.35699466454187e-09,6.969728350828218e-09,999.9999999991454,-3.5268744884499688e-09,4.439336401424385e-19,-9.327835523091855e-18,-1.7639669173359522e-10,-3.399565083169582e-11,2.9242640055378923e-13,-2.2329301436784065e-29,9.93344207947034e-32,4.5267967142621573e-41,-8.143727169921462e-20,4.3748077354277256e-41,6.120636095738436e-43,-3.9744899518236034e-47,4.77302011395811,100.000000000081,0.0,0.0,10.791758930502672,1.884492992929087e-09,-9.550870581116166e-21,-2.785237870962796e-23,1.4237782057251267e-22,-3.553493249730204e-26,1.1258103166600475e-25,-2.0164637922422488e-22,4.202333971017708e-25,-1.7759197277767136e-22,60.0,1.3874091049404925e-23,7.036429940053553e-24,2.0503360511022136e-24,5.102738619035225e-26,-2.6015322137081395e-26,-7.691041525406475e-27
1500,0.0,0.0,-8.078583703812731e-10,2.708382856816171e-19,-1.157912102588893e-19,3.201954892848387e-21,-7.275286615651677e-23,-1.2487550522496655e-20,0.0,4.598659895773186,1.3211860866002283,0.0,0.0,0.0,0.0,999.9999999914662,-9.11619551471229e-10,0.0,-3.6489434442617166e-19,0.0,0.0,-7.824793313679157e-14,-5.32528826277383e-33,50.000000000135785,-2.6952131023514037e-11,2.4549600995938728e-21,5.183325634962145e-30,71.25871714986334,0.0,0.0,20.00666305926057,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.14213293104171,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.548012132972083,0.014387329073282341,9.29210485442419e-07,3.7618076958525494e-09,3.6694073656833072e-09,1000.0000000109014,-3.3743411147211196e-09,-9.394720309332857e-19,7.765903665009758e-18,3.700850302747803e-11,7.712209472631395e-11,-4.777932657483251e-13,-4.150228792177377e-29,8.595541358558309e-33,-8.993615781453624e-42,-6.461409526519508e-20,4.443998400931132e-41,8.253299533998314e-43,2.7584935450608146e-47,4.560821059698002,99.99999999975806,0.0,0.0,10.72918048331528,-8.069399653683337e-10,1.7030293695990985e-20,5.219444696822667e-23,1.4654796836881198e-21,-2.6379705121915407e-25,5.399765570472384e-26,-1.3173892054444333e-22,-3.3309290149916876e-25,-3.624376361991449e-23,60.0,3.1924485481641226e-24,9.088690767511334e-23,3.659495028634678e-24,-8.813071534977643e-27,1.0412644776836852e-27,-2.09262363166947e-26
1600,0.0,0.0,8.5965959729912e-11,1.1354774701745164e-19,-2.473603623525471e-18,7.9957946572074775e-22,-6.664206887431269e-23,2.290486407152092e-20,0.0,4.3310103722498,1.400966992870764,0.0,0.0,0.0,0.0,999.9999999982999,-6.290666275777652e-10,0.0,1.189761433440914e-19,0.0,0.0,-9.719216130274372e-14,1.1498022374396276e-32,49.999999999908106,2.3982922632833356e-11,-7.382904131592858e-21,-2.2224308904361955e-30,70.59759387467722,0.0,0.0,19.861817416883632,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.139476182668307,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.583857499532824,0.015277040524115675,5.5976678422538285e-06,8.622854049537077e-10,5.77994217062489e-09,1000.0000000096618,4.3610575231173587e-10,1.0770111638983999e-18,2.3183334833448552e-18,1.735378944522495e-10,-1.3786683444827317e-10,-4.928946469620806e-13,1.190748174217749e-30,-7.033405885237908e-32,1.7555733177220035e-41,-3.722674058585435e-20,-3.306154819115464e-41,4.961550544865805e-43,-2.14437929822407e-47,4.294756449570778,99.99999999989586,0.0,0.0,10.609327072904994,-3.016252466113635e-09,-1.2852971554522189e-20,2.5240882988928806e-23,-4.576159227719804e-21,5.653633720632118e-26,-1.514087548647518e-25,-3.007056407867458e-22,-4.076894779911396e-25,2.2849502803719397e-23,60.0,-1.5350856117724294e-23,2.1657267321989976e-22,-5.5756761485107325e-25,1.6733535007422894e-26,2.625095708022207e-26,1.377917440524279e-26
1700,0.0,0.0,7.766972912488559e-10,-5.9434953475859e-21,5.283032389179091e-19,1.918284473889857e-21,3.1924559784228046e-23,-4.64032188328405e-20,0.0,4.159121673707944,1.4278457801646132,0.0,0.0,0.0,0.0,1000.0000000034998,1.2743873540682355e-09,0.0,-6.151178174437673e-19,0.0,0.0,-3.442902711705534e-14,-4.905046042410624e-33,49.999999999911466,1.9477118722300286e-11,-7.881911054637232e-21,6.0103765721757694e-30,69.62678847589255,0.0,0.0,18.83791749811898,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.88042770567972,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.874392702578805,0.017695170182453302,4.568805659973163e-06,8.199647417210514e-10,1.2250324561541071e-08,999.9999999786639,2.0447928337735764e-09,-4.1858308100239874e-19,8.800022461762533e-18,6.087525513777251e-11,-1.377728068352114e-10,-5.574015478843421e-13,-1.5539545212069438e-29,-1.1501932085527376e-31,-2.698813392317422e-41,1.467210018790473e-19,5.176399100963194e-41,-1.052158769167617e-42,8.901045448198245e-47,4.239751359685868,99.99999999990976,0.0,0.0,10.507778664634603,2.6310866076189373e-09,-1.621739498659495e-20,-3.968285955847991e-23,3.39483418294838e-21,2.225542156739082e-26,-9.718480822959764e-26,3.3545913279167455e-23,1.4686153206302627e-25,1.085868950146387e-21,60.0,-1.3245389647015774e-24,1.9999805456935805e-22,2.8205611322332235e-24,-1.2909594622173433e-26,-1.5767092483185162e-26,-4.762670786957254e-28
1800,0.0,0.0,8.62310735347091e-10,-2.8388538092197704e-19,-2.410580491954084e-18,3.2510689445000328e-21,5.757780142138039e-24,2.9960058533335362e-21,0.0,4.0737054725393556,1.4889319743682565,0.0,0.0,0.0,0.0,999.9999999971709,-5.590423513670199e-10,0.0,6.792409689929681e-20,0.0,0.0,6.100361886186561e-14,2.5779450661923997e-33,50.00000000017688,-3.5709932588382227e-12,4.343746330744664e-21,-7.693010212247075e-30,69.3856479569393,0.0,0.0,18.472541524838626,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.372801187601652,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.913146282829568,0.018452796825869342,5.081643190777051e-06,3.1055187153210396e-09,8.312642185016746e-09,999.9999999952776,3.762219288397853e-09,9.042126151580594e-19,1.1410024024114497e-17,3.183554504188033e-10,-1.4459647368118225e-10,-2.8923475730496753e-13,-1.3937657339227547e-29,1.3900561461419937e-31,-1.6401863005845623e-42,-8.23216261492427e-20,-2.506797319167789e-41,6.8347853443014955e-43,1.2042526900411658e-46,4.037780744685027,99.99999999995637,0.0,0.0,10.425155968356702,8.586455539921877e-09,-1.3100819005748031e-20,3.684569720175131e-23,-2.8766414653777157e-21,1.1349763538459191e-25,-6.360175547468707e-29,-2.5078341391577386e-22,-3.525978454904561e-25,-2.641610183424446e-22,60.0,1.7992059392358012e-24,-8.78355814688829e-23,1.5926960824217763e-24,-5.274128690858893e-26,-1.8848574713747732e-26,5.265971262693457e-28
1900,0.0,0.0,1.2971820216340144e-10,-2.4240958163593685e-19,-9.393600994791716e-19,-1.3583617364924718e-21,-1.7099445538779823e-23,1.2640219062176196e-20,0.0,3.850857262139485,1.6287746169521726,0.0,0.0,0.0,0.0,1000.0000000032758,7.374387602636906e-10,0.0,2.3814196214221783e-19,0.0,0.0,1.1628644440802144e-13,8.95155350023764e-33,50.00000000007176,3.076392930555515e-11,1.721309594863155e-21,-2.8710044742621465e-30,69.03886711058256,0.0,0.0,17.635337650295618,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.39267266744148,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.087513259944336,0.021798040815811687,5.278045639191698e-06,4.365722283344027e-09,1.4020461363515678e-08,999.9999999783485,-2.6128599260630338e-09,-1.1273993931686326e-18,3.826613673422012e-18,7.157002634462577e-11,-1.220773972038696e-10,-2.3676255839269713e-13,4.388601465893469e-29,-6.408184063392564e-32,4.923443881918106e-43,-4.113897247520199e-20,4.216858968702427e-41,1.1938122825925285e-42,-5.742576900751883e-48,3.8986662389013205,99.99999999986926,0.0,0.0,10.333855903983748,6.889144621508353e-09,-7.703314220078875e-21,9.96859491700715e-23,-3.7398819764090103e-22,-1.9689369307097847e-25,8.787953310652886e-26,3.2218496394800345e-22,-1.942010232235452e-25,-2.9175049571773673e-22,60.0,-1.9105174730053757e-23,-1.7647656110531855e-22,-3.1649311728692008e-24,-1.2670126555020213e-26,8.429542513137108e-27,7.785664457376861e-27
2000,0.0,0.0,1.4722911805562926e-09,-2.510104822004297e-19,-2.325161933977693e-18,2.208182017129576e-21,-5.714032291654593e-23,-4.487220367863133e-20,0.0,3.740123387836934,1.7386025307413897,0.0,0.0,0.0,0.0,999.9999999944821,1.425697630543999e-09,0.0,5.576224140485742e-19,0.0,0.0,-8.249622206213205e-14,-8.336211168203264e-33,50.0000000000188,3.5771127380631205e-11,-7.24615861297247e-21,-2.9566223907543395e-30,68.22366879428839,0.0,0.0,16.954863611999237,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.076618526046197,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.248473798478477,0.023426744770369125,1.2536156664111554e-05,6.755228566710436e-09,1.522127438170351e-08,999.9999999963491,-1.2241796002617492e-09,1.0937692780070451e-18,4.633524249724909e-18,3.3768099223008315e-10,1.5236480743811442e-10,-4.607114989180183e-13,-3.035547327205605e-29,-2.009159543098856e-32,9.923042984418647e-42,-2.017018178800694e-21,-7.662788393756074e-41,-2.5814112301492577e-44,-1.0420730414698718e-46,3.7542251217028335,100.00000000004478,0.0,0.0,10.263775582505634,6.345735732318297e-09,1.730546766065499e-20,9.890625889545915e-23,-2.490206956515637e-22,-1.800776020543758e-25,2.0515978415541463e-26,-3.0288643676856247e-22,3.663623452361272e-25,4.78052916557274e-22,60.0,2.490900061039172e-25,1.4561110458653519e-22,1.9396206401015654e-25,-9.73327934749376e-27,-1.0988920124247874e-27,1.1369568786279205e-26
2100,0.0,0.0,2.673941227122568e-09,-1.9939701717311912e-19,7.324189988282161e-20,-2.9693225617400603e-21,-7.104313475678462e-23,-2.4534497603668436e-20,0.0,3.6560474118260404,1.7822891574673798,0.0,0.0,0.0,0.0,999.9999999884135,4.4367364815149246e-10,0.0,3.372023418838514e-19,0.0,0.0,-7.259319049846411e-14,1.0422717535525874e-32,49.99999999982962,3.537834451657353e-11,-5.189757365174822e-21,3.010180328774058e-30,67.66418358749863,0.0,0.0,16.51760067868364,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.545029858197676,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.268111145888613,0.023039759857650867,1.5097681191001251e-05,6.124500304232657e-09,9.781909575232934e-09,999.9999999775673,2.7028597066375655e-09,-9.018511246790104e-19,6.345869920990799e-19,3.161739967328831e-10,-4.0304748925451485e-12,6.389379124705023e-13,-3.2787740954923275e-30,-9.20193256449008e-32,-2.6530514928007316e-41,8.41208307054608e-20,1.577884970521111e-42,-1.1141413620315077e-42,-3.710188777059036e-47,3.6809047629709775,99.99999999954875,0.0,0.0,10.287054595734867,6.94912004321723e-09,1.6891196330947926e-20,-1.907710357525671e-23,5.9868031779175085e-21,2.177191334669255e-25,7.220713199827963e-26,-2.771424697928792e-22,-7.130469805917491e-26,6.873802813510266e-22,60.0,-5.362916861149449e-24,-2.6333683393991286e-23,-1.4539961088205969e-24,2.7590421429678485e-26,-2.4012322647300284e-26,2.2437550448068564e-26
2200,0.0,0.0,1.6412906275539226e-09,-1.6218871231765383e-19,-2.728857345807643e-18,-2.3790265833771834e-21,-4.340649805058729e-23,2.728193495861383e-20,0.0,3.6602495316016124,1.8275695043025264,0.0,0.0,0.0,0.0,999.9999999860847,-2.2572554260508177e-10,0.0,5.799458842792597e-19,0.0,0.0,3.6127798936005153e-14,1.5130562230193405e-32,49.9999999999184,3.0299702890774895e-11,-1.0193955543129731e-20,-5.775330783219157e-31,67.21251367178466,0.0,0.0,16.545990018238083,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.720930427033505,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.404780611149288,0.026550933053632427,1.7033288595019052e-05,5.149724019129742e-09,2.105721388704883e-08,999.9999999918901,-1.4581810161841753e-09,1.1003801623127503e-18,-3.6036299328022303e-19,4.1417666183232373e-10,3.000980206518672e-11,3.774575549245014e-13,-2.466797560402855e-29,-7.957509038937295e-32,3.5983602904195674e-41,5.037366720393903e-20,-2.975693596182811e-41,1.0362765387727314e-42,1.6978316395900087e-46,3.635458646779211,99.99999999964209,0.0,0.0,10.140634907950346,1.2465124623449948e-08,4.459570950942196e-23,1.0807566415012808e-22,-3.207742277662436e-21,-5.864061077156215e-26,1.1760150366909315e-25,3.40110119507859e-22,-4.168604820025227e-25,-9.851609988435169e-22,60.0,-1.4399385749217075e-23,-5.335968845353723e-23,-1.2375183864857222e-24,-2.823140371575321e-26,-2.1651244525973068e-26,-1.0022876609167955e-26
2300,0.0,0.0,1.3797693753071809e-09,1.7770716968070974e-19,2.6871723800088735e-18,-1.5240117455995596e-21,3.904072200304068e-23,1.2159261693518461e-20,0.0,3.614718593256693,1.926520222879712,0.0,0.0,0.0,0.0,999.9999999950347,1.5301803778835052e-09,0.0,-2.854909623130385e-19,0.0,0.0,2.8060174210543214e-14,6.119251805171977e-33,49.99999999995477,-1.8023943060645688e-12,-6.4163656380338625e-21,3.24462256484297e-30,66.61301282627213,0.0,0.0,16.12760699268528,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.365402877579964,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.455099429005312,0.026875106930416302,1.3925442632329557e-05,9.091070882104751e-09,9.5573622180824e-09,999.9999999606539,1.575054660347444e-09,1.1137531623360274e-18,-4.9590484564681036e-18,2.713527200472836e-10,1.1775304218509155e-10,-3.2579808116486784e-13,7.322016795748322e-30,-6.407286006366288e-32,-1.8879633921871874e-41,-1.8577058277105258e-19,1.0992295946823444e-41,-1.1071985372831636e-42,1.487540699966418e-46,3.592383496759326,99.99999999955325,0.0,0.0,10.113195451019283,6.818881161900913e-09,4.77143763300305e-21,3.2892714264423006e-23,3.1408779970018612e-21,-1.3122778854924652e-25,9.135419517706035e-26,-8.635119997383491e-23,-1.8846089688731784e-25,6.339055728882255e-22,60.0,9.90435377344167e-24,1.9982051833880847e-22,-3.847129534936123e-24,-3.4978546562387955e-26,2.5145408315996603e-26,-1.5332919575303806e-26
2400,0.0,0.0,3.4032722810006464e-09,-3.381942088019891e-19,-6.207561487994891e-19,-1.5982086912700356e-21,-8.870055458136181e-23,-1.7047946609135337e-20,0.0,3.5181711820112946,1.9484112760479846,0.0,0.0,0.0,0.0,999.9999999845045,1.1434199879724036e-09,0.0,6.800855801836835e-20,0.0,0.0,4.6023906878178923e-14,-6.558892501950722e-33,49.99999999980564,4.920554105378951e-11,-1.028249406232192e-20,3.8080836272059074e-30,66.08022167333944,0.0,0.0,15.090768584648654,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.64322643361222,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.534942832067777,0.028994055019173577,1.9283155569496204e-05,1.0759585799646467e-08,2.239121815579864e-08,999.9999999594908,7.453242938027826e-09,9.072793177693607e-19,2.840612728504854e-18,6.047465920855336e-10,1.3917670046452668e-10,4.6828276832496294e-14,4.2867837715449785e-29,2.3596338618524754e-32,-1.378342032157283e-41,1.0836951152128733e-19,1.0640906733056453e-41,-1.0788607008048163e-42,-1.5086395304106178e-46,3.496786829682084,99.99999999967696,0.0,0.0,10.036895069713314,1.599103957558733e-08,5.519479999429908e-21,-5.501292916449491e-24,-2.9728585650246037e-21,2.1641785015878046e-25,3.8266423470619406e-26,1.2828331791751717e-22,-3.6165026261532974e-25,4.461511193617002e-22,60.0,9.070156037382591e-24,5.275616519002041e-23,3.269151736714316e-25,5.439324613112343e-26,-2.8853477449869444e-26,4.552653601978219e-27
2500,0.0,0.0,2.719389389735021e-09,2.866421722827513e-20,2.893686778635407e-19,4.056234677650597e-21,5.938086122759347e-23,5.043085694144052e-21,0.0,3.4667628747590684,2.067581025801236,0.0,0.0,0.0,0.0,999.9999999769697,1.4718875288106693e-09,0.0,1.2715280652151824e-19,0.0,0.0,2.2519095183025158e-13,-5.840994121387613e-33,49.99999999987915,3.1848860835672726e-11,5.724850575098007e-21,-5.949681800944567e-30,65.67350036716452,0.0,0.0,15.133366616566386,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.930022228971406,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.64555062775511,0.030512901071617447,2.1385288125630775e-05,1.0282248066202436e-08,3.012455111876086e-08,999.9999999479078,3.2236408038218343e-09,-2.4830380993039507e-19,1.6653407850075193e-18,6.577537341148113e-10,1.7354688807439916e-10,1.0095615486026222e-12,3.8842427576978786e-29,-1.196326943385555e-31,-2.784136173774755e-41,-1.4930813509185307e-19,5.594778423543841e-41,1.1927669197290407e-42,4.707435708801461e-47,3.3813563299185008,99.99999999959192,0.0,0.0,9.939781710605084,1.856354367056633e-08,-1.1214826323175066e-20,-9.063385680134575e-23,-2.4001653562152816e-22,1.8421052668415327e-25,9.752163005449619e-26,-1.4846337796951363e-22,-2.2386414420060677e-25,-7.197740063171887e-22,60.0,-1.5560710062828874e-24,2.0325906094992994e-22,-1.3146343518637423e-24,2.977458806284478e-26,2.991526170527517e-26,-2.0646920274576378e-26
