miliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,0.0,0.0,1.1421603199284597e-09,-2.029153252062375e-19,-2.701630659101638e-18,3.4975103057025576e-21,1.2044472151683371e-23,4.108368482588274e-20,0.0,12.000624282236581,-0.02579968307460946,0.0,0.0,0.0,0.0,999.9999999931435,1.0644499384626196e-09,0.0,2.1851806964372784e-19,0.0,0.0,1.4432295725540913e-13,3.138659138102011e-33,50.000000000160725,-1.1005607628372387e-11,-2.672213749901518e-21,-3.809036371852769e-30,85.21021755483241,0.0,0.0,34.376674372448115,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.10405336384602125,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,-0.015960168880474173,0.0003027051627895434,-2.9208537049547375e-06,-1.9471169856627147e-09,-1.4301438823817277e-09,999.9999999815091,1.3312148603437204e-09,-1.1441605747580183e-18,-7.76257864952468e-18,6.23736561988619e-11,-7.809555402151339e-11,-2.4205349801124054e-14,-9.386531457113266e-30,1.390327995247818e-31,3.093060554877754e-41,-7.080439615618208e-20,-1.391307402927288e-41,-1.3286253454798709e-42,1.5265901712776505e-46,11.896446749768101,99.99999999983513,0.0,0.0,11.96739756616769,4.50247771513602e-09,-1.6231739390958492e-20,8.911484350103739e-23,5.7340088279850045e-21,-2.4766062597222965e-26,-1.2021169893014254e-25,-1.8083038382229725e-22,-1.889620359408015e-25,2.4351560291612227e-22,60.0,7.21461747786742e-24,-4.570284603639115e-23,2.5531473481380693e-24,5.991342867740023e-26,1.944290155104929e-26,-1.896763808225106e-26
100,0.0,0.0,9.05310441752342e-10,1.9295786788656548e-19,6.264557844544656e-19,3.966264450459715e-21,-5.4552280653215e-23,-4.588953590856786e-20,0.0,10.73861713926893,0.08901439389945259,0.0,0.0,0.0,0.0,999.9999999928788,8.120226063325951e-10,0.0,1.4900133459825586e-19,0.0,0.0,6.702955904145835e-14,-1.9834569642714987e-32,49.99999999991876,5.6091219414170756e-12,-1.004252518961138e-20,8.354608777992989e-31,84.03336549685513,0.0,0.0,32.47528208374868,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.2569377362757117,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,1.265551608445177,0.00030748465181997615,-1.2487286967056225e-07,4.363635923184931e-10,8.824054450691093e-09,1000.0000000045513,8.738185257753446e-10,8.872097374636706e-19,1.0182734642930501e-18,1.0918986492774617e-10,1.1397605960927438e-10,-4.3233160444424585e-15,-4.292172283256101e-29,1.0928522195501365e-31,-4.1378040745971537e-41,-1.3011816102984909e-19,7.22757140535359e-41,-6.8545993963133765e-43,3.2611305051641094e-47,10.73142715033239,100.0000000001142,0.0,0.0,11.940016214947855,9.908958143359667e-10,-1.1395991535787053e-20,-1.2090065051517967e-23,4.480811818776629e-21,-6.650629264957142e-26,-8.836066774769781e-26,-2.4352171605786673e-22,2.5020379133867662e-25,-7.910278606158719e-23,60.0,5.095450363175767e-24,2.1025005615411967e-22,-1.8360414866258597e-24,5.721386588653582e-26,-2.939070210975138e-26,1.5710606847737883e-26
200,0.0,0.0,3.400560162266103e-10,4.2194975764139543e-20,-1.910177809162816e-18,2.6035866609879146e-21,-2.4316852231994107e-23,3.509983628707167e-20,0.0,9.702623725007088,0.15375939625826687,0.0,0.0,0.0,0.0,1000.0000000037872,2.3797574986731395e-10,0.0,-2.5284503835594486e-19,0.0,0.0,8.162093754903924e-14,-1.1564116197869323e-32,50.00000000008289,-1.7377527406036155e-12,-2.9285405231628447e-21,1.4665902407273987e-30,82.4003211845058,0.0,0.0,31.77397758894764,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.132627410882924,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,2.4099717139163532,0.00032304193905249216,3.2210528591272952e-06,9.004350846443438e-10,3.2230218675699375e-09,999.9999999799245,1.750290770804299e-09,-1.168208619396595e-18,1.4850266128723493e-18,-2.0767576635924653e-10,-8.481260625502778e-12,-7.155333281781949e-14,-7.981926161662517e-30,-7.087320195600587e-32,1.2087710682808116e-41,-1.2194710965508204e-19,-2.7732639317527674e-41,1.062254387804282e-43,-1.4891703224417344e-46,9.690523240655113,99.99999999998639,0.0,0.0,11.778380763046778,-7.867322515795898e-10,1.7396576435963625e-20,3.1714194408080513e-23,4.094288389767454e-21,7.484317707856411e-26,-6.626552773605188e-26,-2.423230879960783e-22,3.066952740539312e-25,5.709238806943514e-22,60.0,1.7318738888711136e-23,2.1745631169479866e-22,-2.236570264035727e-24,-6.637341590506907e-26,2.6382560156000755e-26,-1.5517421564444733e-26
300,0.0,0.0,3.636090907041827e-10,-3.8897108299823316e-19,-2.6225075862640503e-18,-1.3534795126255468e-21,-8.310461386690391e-23,2.9788254743364407e-20,0.0,8.810110237702807,0.28625033399672306,0.0,0.0,0.0,0.0,1000.0000000069354,4.873598804082607e-10,0.0,-8.224887338078682e-21,0.0,0.0,-1.2012668914704344e-13,4.643641709285797e-33,50.000000000136,2.0538268967099373e-11,6.650824947525359e-21,7.067818492626127e-31,81.64361798356329,0.0,0.0,30.407587367447324,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.941068713110389,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.1296581847804834,0.0006419844572088292,-3.1485958938768634e-06,7.614216007310059e-10,2.2360932370242213e-09,1000.0000000060063,-4.565752184684293e-09,-1.1410494671237357e-18,-5.536694624233259e-18,2.2320494216295514e-10,-7.689006746014212e-11,-2.0175421692694258e-13,-1.7355634198519814e-29,-9.920856518737226e-32,3.55303914942563e-41,1.4003524179108237e-19,-4.852852648664876e-41,1.5298860396163218e-42,-1.2279103656827273e-46,8.809264374279927,99.99999999982933,0.0,0.0,11.717335561147788,-1.1202866558169818e-09,-1.5452878201776398e-20,3.211598181250494e-23,-2.80912715581111e-22,2.104074835542694e-25,8.732667374423783e-27,-1.9066269268985777e-22,-5.128253987589804e-25,1.804963626239252e-22,60.0,1.953305878032978e-23,-1.0429030170311294e-23,2.1245563340147627e-24,-3.54195131929999e-27,-3.0739220367762675e-26,2.1893998752823411e-26
400,0.0,0.0,5.793889771774747e-10,7.022521050527026e-20,-9.507054207382594e-19,3.839010259058699e-22,-1.5326277381738784e-23,2.8826813758874093e-20,0.0,8.044312933063681,0.41240984300665995,0.0,0.0,0.0,0.0,1000.0000000007477,-4.4534896741018475e-10,0.0,-2.8518310328841476e-19,0.0,0.0,3.945213202189798e-15,9.258409525123539e-33,50.00000000005563,-1.588451708923174e-11,4.982605705930978e-21,-7.723370816626358e-30,80.23849215194409,0.0,0.0,29.030475046000316,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.036061573721865,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.8858495842915652,0.0012737517944937157,-1.3463320248388053e-06,-1.957295669216412e-09,5.280208313220747e-09,999.9999999827418,4.338434221134465e-09,-5.150711019809174e-19,-6.6256788544645126e-18,1.8148964491722686e-10,-1.5154265933523399e-10,4.083531416276145e-13,-9.935465524918569e-30,6.554305334881624e-32,4.3798581353161295e-42,1.7382188503878395e-19,-3.767005565464204e-42,-1.4760182112454353e-42,-1.5682790143985434e-46,8.216596076275561,99.99999999986792,0.0,0.0,11.631053252951665,-5.33982971929203e-09,5.442928080384969e-21,-7.546933962100254e-23,-3.464969377558177e-21,2.2296394479111043e-26,9.438909048196482e-26,-1.7188606433430697e-22,2.1347858355002703e-25,1.4009906287545303e-22,60.0,-1.1022421601682993e-25,-5.730012768510809e-23,-3.092782898478325e-24,1.2197003750126742e-26,2.2605774369951157e-26,2.8000783358788905e-27
500,0.0,0.0,4.411719089247979e-10,-3.864605980595163e-19,1.4346047185948294e-18,4.043773148474556e-21,5.825423932383691e-24,-8.46914276069589e-21,0.0,7.603364613819081,0.44233074559973146,0.0,0.0,0.0,0.0,1000.0000000010097,-2.698486160306852e-11,0.0,-3.024939556811361e-19,0.0,0.0,-8.287657033008404e-14,-2.8752345649503607e-33,49.99999999994994,2.5543457423981813e-11,9.987625408026273e-22,2.6376984023460812e-30,78.96277543174153,0.0,0.0,28.04084354699534,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.486704702062467,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,4.3983218058763605,0.0017954731039015195,2.145925767793344e-06,-4.948248423867036e-10,6.016248783479888e-09,999.9999999830975,3.3113759112908182e-09,-2.515461620147642e-19,7.98002143481862e-18,1.7245701695747464e-10,1.4630047818402916e-10,4.3779104115679836e-13,6.584620359033054e-30,2.675063487155524e-32,-2.257429224051596e-41,-1.4546740334138695e-19,7.34097188318595e-41,-6.803433142749856e-43,5.905800082741205e-47,7.534744475422727,100.00000000011025,0.0,0.0,11.551183123545412,-1.4336741609418824e-09,1.62223022210393e-20,1.0509983547866542e-22,2.125295148780887e-21,2.5423268391703535e-25,-3.481362081013714e-26,-2.4158907854144335e-22,3.5314501274824564e-25,3.6343579545926387e-22,60.0,1.4638124039665548e-23,-2.039018681922455e-22,-3.6846157147273815e-24,-6.79028881862968e-26,1.635801521172157e-26,1.2754955289887799e-26
600,0.0,0.0,-2.300426767320722e-10,3.0697961141671357e-19,1.011470402526129e-18,-9.384849849831398e-22,-2.770889159519279e-23,2.322444227528493e-20,0.0,7.1093756069083,0.5080356963809926,0.0,0.0,0.0,0.0,1000.0000000073071,1.15668450360865e-09,0.0,6.401462393076361e-19,0.0,0.0,5.475806536089132e-14,-1.0000188880081298e-32,49.99999999993051,-2.5598019927839886e-11,7.598987214603311e-21,3.695435802671518e-30,78.27238678399854,0.0,0.0,27.291097575949795,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.795600360239179,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,4.918487414736839,0.004087893150018682,1.8556280118525886e-06,2.5014044091080617e-10,-7.297996513192039e-09,1000.0000000168119,1.5622934464906706e-09,7.693229407699551e-19,3.9920145038013665e-18,-2.4384087202149343e-11,2.631336220212731e-11,-5.83281684220885e-13,1.2798540424404125e-29,6.131656427122955e-32,-1.15454617278257e-41,-3.5343334707725556e-20,-4.304074368318348e-42,1.2440105277179528e-42,4.513210229510204e-47,7.044722996374322,100.00000000022132,0.0,0.0,11.426815591419878,3.992206563469396e-09,-1.1801455567107861e-20,-8.080693060919238e-23,-1.3182553362839689e-21,1.6745797769309896e-25,-9.582417876062488e-26,6.578528941086526e-23,5.032632127699354e-25,2.1851732761539883e-22,60.0,-1.2327052557176878e-23,-7.581632824183825e-23,3.6371986447406714e-24,-2.5079641321420345e-26,-2.1105631267223318e-26,6.844786764560197e-27
700,0.0,0.0,5.035953425301745e-10,3.4494833650923443e-19,-2.5088490042864726e-18,-3.796958826831252e-21,6.203003262650234e-23,-2.4984323043222484e-20,0.0,6.649198079268679,0.667740368746925,0.0,0.0,0.0,0.0,1000.0000000028568,-7.015863811753181e-10,0.0,5.98596640920883e-19,0.0,0.0,9.205768726334044e-15,1.3563761166291357e-32,50.00000000016213,-7.802361636779076e-13,4.657213181394806e-21,6.028666242538904e-30,77.19374994862171,0.0,0.0,26.382052859973395,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.909472437677504,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.363248885030045,0.003985611902370198,-7.756438840083642e-07,2.6823108717345402e-09,3.461354826684225e-09,999.9999999802732,-1.0445598213577766e-09,5.47494878640549e-19,3.3187821949149433e-18,6.13943958739621e-11,-4.9986840924090235e-11,-2.7269845677190104e-13,-3.651975801519709e-30,7.672549977845049e-32,-3.55853294609419e-41,-3.939158732820942e-20,-7.459363686059139e-41,-7.290803951511601e-43,7.510240525777293e-47,6.50679908979427,100.00000000003766,0.0,0.0,11.380744466334205,-5.307613600676752e-09,-1.564222069329514e-20,3.924365837441259e-23,-3.456854656810586e-21,-5.232365431078091e-26,1.199931064797559e-25,-1.0906070122157337e-22,2.801375326000657e-25,5.959729050800614e-22,60.0,9.060333408857187e-24,6.664650257248998e-23,-1.408972219012433e-25,-6.404283123414655e-26,1.8671720576632788e-26,7.102876669301853e-27
800,0.0,0.0,-1.0842656025628258e-09,2.5513823054410225e-20,-1.5066638678224048e-18,-4.016538191328631e-22,7.296935953093709e-23,-3.77461605767992e-20,0.0,6.279259117774509,0.6982185960115389,0.0,0.0,0.0,0.0,999.9999999980186,2.187331163390942e-11,0.0,2.805688701327731e-19,0.0,0.0,-1.455475049965955e-14,3.6386269902663706e-33,49.999999999884224,-2.6735379444810482e-11,2.9136231365749485e-21,-6.74799958618188e-30,76.61701561469263,0.0,0.0,25.325774329489352,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.435110350719786,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.818667236942315,0.00666454113833299,-3.352490955849442e-06,-1.667156421582674e-09,-7.682075338868014e-10,999.9999999848529,-4.7387180870133196e-09,-9.87811793582848e-19,-3.4196940814998427e-18,1.8237177978988385e-10,9.023012393324976e-11,1.1990229357207863e-13,-4.549638294475883e-29,-2.4987573744860293e-32,2.298327625271725e-41,-1.0134323578476603e-19,-5.577888120406785e-41,1.853091935680136e-43,1.2843481372083987e-46,6.174967062430743,99.99999999993338,0.0,0.0,11.30021714260942,5.299904502361703e-09,1.2084378863284787e-21,7.321884841129047e-23,4.415523175575546e-21,7.992855654439751e-26,1.0912984760445768e-25,2.0592200937294455e-22,-1.3005555342800535e-25,-7.546164046719544e-22,60.0,-2.0082500644509703e-23,-1.7731210200309591e-22,-3.801491447746534e-24,-3.657204865344853e-26,2.703252486660373e-26,1.0473898708989678e-26
900,0.0,0.0,-6.757496084684585e-10,-2.218535501034117e-19,2.37835493106385e-18,4.41611897778497e-21,-5.0825407137314073e-23,-1.4410918353003064e-20,0.0,5.955095577827053,0.7716565915940484,0.0,0.0,0.0,0.0,999.9999999976199,-4.1278518535878946e-11,0.0,-6.006427917315373e-19,0.0,0.0,-8.941602254498843e-14,1.078983428208568e-32,50.000000000094566,9.969111507233087e-12,-6.39898363139425e-21,-8.080686375983067e-31,75.86642052507986,0.0,0.0,24.722155789721786,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.201930012812543,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.026498612675195,0.0056966606357584,-3.429126164355376e-07,3.2635253082563566e-10,5.004265417396772e-09,1000.0000000134211,4.691787527127309e-09,-1.6275402191393005e-18,1.771679583147216e-18,3.8771904429625764e-11,2.9838708277831784e-11,3.238518120762407e-13,-3.8970577620180724e-29,3.419843803581769e-32,-1.0117676063751146e-41,-8.692815039231882e-20,5.533711342139935e-41,1.5504715714387147e-43,1.4408117176198831e-46,5.809769528108643,100.00000000006156,0.0,0.0,11.227117979441934,-1.3201009933159184e-09,1.5088347211539222e-20,-1.1168778204486375e-23,-1.8976708966312886e-21,-1.0556853268064955e-25,-4.643680037866385e-26,1.6811018705608953e-22,-3.0403023559041493e-25,-6.373362397773542e-22,60.0,1.5393975406247948e-23,2.0039908289682679e-22,-2.360536890832363e-24,1.0867206747888303e-26,-5.150272374719725e-27,2.2728730816680092e-26
