milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
0,99999959.48742925,0.01881398142443628,12.894392324578526,99224.05317448638,991.7296482250716,50000034.61016618,9.382752994556029e-07,-1.556646661367735e-08,-7.106024878155243e-15,-1081.7035712768666,78570.2815872468,1264.3515512718807,2838.2003572275567,-1.3853006757657117e-16,2.5390010202290533e-16,18749.999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.215401496487,50002.19099400502,-0.00045099547312037566,0.0,0.0,0.0,0.0,0.0,0.0,-3.896907248226227e-08,0.0,0.0006550494719172027,3.470560062452582,0.0,274.9999050147808,-0.1658761787623692,0.0,0.0,0.0,18750000.00000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99999661.53219944,0.021863253845903274,417.9088008856882,90424.07043373601,8631.880039688956,49991754.64071781,-8.258482696440277e-05,-1.6651722158473564e-08,8.781421492958476e-15,9393.539095028074,76844.17254632009,1487.2287614202132,3092.833267290527,8.621162193110053e-16,-4.0984138382134544e-16,18750.00000000221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.39440868703,49647.293630212414,-0.0003094753529058476,0.0,0.0,0.0,0.0,0.0,0.0,-6.944252241108499e-08,0.0,0.0005297468922475991,-2.382259493189723,0.0,274.9999749718214,6.465249595121646,0.0,0.0,0.0,18750000.0000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,99999318.23345785,0.07263263740324685,721.8656061631992,81687.63522863026,19000.657658866312,49980970.6588697,-4.648133680710892e-05,-1.3417340470552125e-08,6.821941371003561e-15,17657.67184846395,75388.09113446082,2507.022066502058,2934.1312659401865,2.2878354387730025e-16,-6.31986542228593e-16,18750.000000003736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.5049091192745,49347.28566544275,0.0002452655354284809,0.0,0.0,0.0,0.0,0.0,0.0,-8.526025927999955e-08,0.0,0.00490844493303296,7.243708666485231,0.0,274.99971266733843,11.15854601207759,0.0,0.0,0.0,18750000.000003714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,99998969.01060988,0.1101607773111735,988.1268152527814,74641.10272053885,26565.77403023551,49974606.98385841,3.6687055270809586e-05,-4.223390563631344e-09,7.557250739668851e-15,25276.584221736823,71769.63033550991,3745.0685260148184,3772.330421808599,3.6354221252637274e-16,2.617351035441869e-17,18750.000000005122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3833.0466028373744,50457.75042290411,-0.0001694234883707943,0.0,0.0,0.0,0.0,0.0,0.0,-8.9412942464402e-09,0.0,0.011689389966073807,12.068941003178407,0.0,274.9994732627779,15.12326247378281,0.0,0.0,0.0,18750000.000005115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,99998730.66799137,0.1712258462371461,1288.5772841788755,66344.54060292657,32675.270735976846,49966334.64331477,6.440311171864176e-05,2.290014704623907e-08,5.019060003284432e-15,33050.52488804707,68223.4323912962,5614.585277704185,4049.5645472206434,7.72372335096255e-16,-1.357771926997335e-16,18750.000000006203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.139104219292,50590.7953982094,0.00010903871201213039,0.0,0.0,0.0,0.0,0.0,0.0,9.081864960097546e-08,0.0,0.01752824922873612,19.417893246729154,0.0,274.9992860699191,17.345323984141128,0.0,0.0,0.0,18750000.000006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,99998484.06290236,0.25417741115160547,1533.2700470405318,60979.67263098776,40984.65792998253,49962187.30776045,-4.083569330339672e-05,-4.182842888292748e-09,-9.858311675865087e-16,39908.76088159374,65384.83106578616,7592.558318712397,3749.324009152653,8.142926332698106e-16,1.1225252584158986e-16,18750.00000000704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466.669335289398,51988.47802248285,0.00038727048235661515,0.0,0.0,0.0,0.0,0.0,0.0,-2.786205944442815e-08,0.0,0.025296374050460802,31.50824675402646,0.0,274.99912693084894,19.429754104802832,0.0,0.0,0.0,18750000.000007026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,99998263.16440493,0.3196654263695176,1763.5153973826157,54769.66805008445,44535.30340052737,49954280.462786205,4.661722496464841e-05,1.1159285560104511e-08,4.623045735803245e-15,45261.65050006817,60342.51859769082,9583.13893645441,4651.921422356759,8.024859926978001e-16,4.025860305649123e-16,18750.000000007552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576.888929242605,52068.18281618841,0.0002591300796025917,0.0,0.0,0.0,0.0,0.0,0.0,-3.610625923959261e-08,0.0,0.03108158777133498,42.66006031545381,0.0,274.9988523412332,20.738421709203855,0.0,0.0,0.0,18750000.000007533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,99998055.10226417,0.4529282859090458,1980.4449203301863,48894.768260412864,52310.19885814043,49951480.657529466,4.801955017686323e-05,5.3939701940264695e-09,9.226842344689549e-15,50461.64162810921,54930.246335973374,11139.958120965784,5666.388356709066,7.60742074913237e-16,4.1904710925949997e-16,18750.000000008073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11123.954252840844,52723.18507425813,0.0007407600399968504,0.0,0.0,0.0,0.0,0.0,0.0,-3.560908804410081e-08,0.0,0.03688634423559082,52.760021895241934,0.0,274.9984364529476,22.00722689298489,0.0,0.0,0.0,18750000.000008155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,99997837.6481592,0.4810297189780245,2212.569911123025,45511.18230915184,57626.91100397919,49946804.48426371,9.345108560601307e-05,2.4382021893665677e-08,7.879243410340165e-15,53776.1981077592,49996.388543396075,13121.887834391451,6185.724513333581,1.6343385431983232e-16,-2.32954315715677e-16,18750.000000008455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12969.572956511583,53574.09941496599,0.0004874521004277119,0.0,0.0,0.0,0.0,0.0,0.0,8.828812243778045e-08,0.0,0.04308702873471193,61.57245587086557,0.0,274.998163702374,23.288788870919305,0.0,0.0,0.0,18750000.000008445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,99997662.26559718,0.5886553625012877,2312.09909878659,41334.65015525811,62854.10988906096,49940590.88945775,9.395887775840713e-05,1.966224580843532e-08,7.723968421344408e-15,57150.8553740703,47155.53295431674,14510.273097636917,7369.095114605385,3.99905449666113e-16,1.25063548601578e-16,18750.00000000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14801.139502356047,54747.465678167064,0.0002756717513165375,0.0,0.0,0.0,0.0,0.0,0.0,-4.539453051529608e-08,0.0,0.05006035864918738,70.5020759084105,0.0,274.9976212080466,23.5827077349219,0.0,0.0,0.0,18750000.00000883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
