miliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
1000,99997517.44618098,0.654057288642988,2481.2093266374695,38257.988802938846,66409.89826302211,49936838.24502755,3.36234248590515e-05,1.1158373554384627e-08,3.847119432521326e-15,62510.95081510503,40643.42926389165,16043.016807567898,8007.77641950062,1.2717142114686607e-15,-8.723014541199199e-17,18750.000000009164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16109.872190924081,55227.963009448475,0.000428910563040737,0.0,0.0,0.0,0.0,0.0,0.0,1.1465178325999983e-07,0.0,0.054896146792868944,88.80106340996035,0.0,274.99738895259253,23.860846416701314,0.0,0.0,0.0,18750000.000009082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,99997407.30435404,0.7384972880846479,2683.7407300896475,34076.97080397582,69223.41660856394,49933128.35914009,0.00016974383750563665,8.038302959286385e-09,4.59135621110305e-15,66847.89788966672,37247.29098474881,17040.104160935043,9158.555757768952,6.708884580905059e-16,1.6444229839796525e-16,18750.000000009284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17013.559099098926,58036.673948571486,0.001043116760206093,0.0,0.0,0.0,0.0,0.0,0.0,-2.041701361818621e-08,0.0,0.059670053144774145,95.06228893560154,0.0,274.9968492556494,24.44171458497389,0.0,0.0,0.0,18750000.00000921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,99997312.98301111,0.7561634276589545,2722.1464236699194,30925.149926401344,73960.4062446352,49930690.23365878,8.280342454228841e-05,-1.600938006013245e-08,-8.142210295188065e-15,69538.15884011322,33531.63631171869,18138.07644338681,10733.186578660965,7.315634963548615e-16,2.1354884659164792e-16,18750.000000009488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18141.464288700878,59235.88977806347,0.0013464143960770366,0.0,0.0,0.0,0.0,0.0,0.0,2.384685127700828e-08,0.0,0.06241645177371882,108.3065111395059,0.0,274.9966921849094,25.20040564712379,0.0,0.0,0.0,18750000.000009526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,99997190.65192361,0.8470575108694316,2879.212433633847,28921.3241398672,77722.04869747254,49927815.236794494,0.00016604319464106726,-7.590132963313851e-09,-1.7278011812886788e-16,72739.34676669679,30247.981566650255,18803.322125127812,12540.80173603293,-1.054116817206565e-15,-3.0924865902330997e-16,18750.000000009575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18651.391633845204,59947.60802742805,0.0015591247582127678,0.0,0.0,0.0,0.0,0.0,0.0,1.086706158459803e-07,0.0,0.06827283442401745,116.58383336422288,0.0,274.9962773993898,25.119738208633386,0.0,0.0,0.0,18750000.0000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,99997063.25119866,0.8652305839826273,2967.4131766207483,26611.406378880707,79362.40833079563,49924234.452566,0.00019401581078418986,2.6336058990436972e-08,6.173718376479862e-15,73472.07380598773,27322.74021477526,19434.4422041957,13209.787206100185,4.4707199761574294e-17,1.1287634277888192e-17,18750.000000009546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19126.202072114735,61728.97278805474,0.001911685221780295,0.0,0.0,0.0,0.0,0.0,0.0,1.581781853542345e-07,0.0,0.07234494679343137,134.27476216701152,0.0,274.99600942133935,25.603957552603795,0.0,0.0,0.0,18750000.00000967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,99996980.70328788,0.9497173270311084,3074.068387958769,23082.40949045296,81264.87155512098,49922029.175164364,0.00036257567271280676,3.664874535116421e-08,-1.4298583858087615e-15,75901.7143580317,25697.533067375127,19804.123732851556,14272.858810554895,7.095313176580917e-16,-3.528628559436426e-16,18750.000000009648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19618.685724938066,64269.5206185418,0.0019987988926769232,0.0,0.0,0.0,0.0,0.0,0.0,2.7138691004578617e-07,0.0,0.07405464227257803,142.04938833366822,0.0,274.9955105792259,25.67047658843778,0.0,0.0,0.0,18750000.000009622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,99996965.29037897,1.0083177987404819,3166.9472126068267,20838.591302256023,86494.49029316567,49919743.17912457,0.0004596088228251387,7.393522042724874e-09,-5.335666951152653e-16,78051.69715259512,21928.17954019099,19839.76643303645,16518.636367750718,4.1469216437892167e-16,8.117589476616838e-17,18750.00000000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20002.68830026371,64383.79025408721,0.0028304937604953116,0.0,0.0,0.0,0.0,0.0,0.0,2.0055695855710693e-07,0.0,0.07799920858189421,149.07372699328258,0.0,274.9952395875067,25.94710119765298,0.0,0.0,0.0,18750000.000009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,99996881.33143914,1.047762026214061,3251.7747073853143,20600.888040054168,88726.95622310338,49919437.39456708,0.00041974564557213456,2.7073853468239665e-08,4.292089125329427e-15,80441.45402348226,20594.1005014646,20006.71843304577,17055.224345890838,-7.124696346726725e-16,-6.426639941661643e-16,18750.000000009768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19597.553017144855,67691.77108212665,0.002928810680288986,0.0,0.0,0.0,0.0,0.0,0.0,3.609902314753791e-07,0.0,0.07885289700712494,158.19390230425716,0.0,274.9950553972798,26.303632402837298,0.0,0.0,0.0,18750000.00000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,99996786.01456264,1.0883698726876379,3316.8448733910177,17219.60635953559,90742.6633380032,49916757.7823147,0.0005007477125003984,2.417521186509001e-08,1.9654746772614074e-15,82043.09417382632,18031.422520391196,19487.970561518367,18771.76342029155,1.1815909713611021e-15,7.280901805244576e-16,18750.000000009815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19794.60075867425,68606.79901487175,0.003743878611268475,0.0,0.0,0.0,0.0,0.0,0.0,3.896805435488675e-07,0.0,0.08373509889071122,166.67642326107338,0.0,274.9947948534108,26.61627925171153,0.0,0.0,0.0,18750000.000009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,99996787.16142464,1.0964608900889623,3396.1391796710936,16484.42197270377,91081.6999660717,49914568.25396461,0.000675271960685688,3.1253447783630356e-08,5.712586459470666e-15,82502.44261086304,17551.44918746118,19526.00290204081,19708.92012753754,-1.7048220755834505e-17,2.903887190434657e-16,18750.0000000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19686.543164261566,70226.76970169482,0.004354356164949915,0.0,0.0,0.0,0.0,0.0,0.0,3.873916309176459e-07,0.0,0.08588031118291858,173.50571121987045,0.0,274.9944429136755,26.39498229555891,0.0,0.0,0.0,18750000.000009984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,99996742.35795693,1.1882018164312738,3389.298701641787,14378.25849355089,95584.98001864566,49914638.902408,0.0007626246480837073,2.4194012171557403e-08,9.333886931997138e-15,85099.4819490231,15234.780271836506,19080.00059512939,20276.68433846944,7.832011251226456e-16,-4.57941274891666e-16,18750.000000009866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19511.516738093003,70953.4487700314,0.004422734251167065,0.0,0.0,0.0,0.0,0.0,0.0,5.656700358736967e-07,0.0,0.08662791693552399,182.09053385763184,0.0,274.99439098251923,26.42092178432529,0.0,0.0,0.0,18750000.000009924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,99996688.4104667,1.2114291646583841,3418.2411283222023,13513.27366620609,97475.77888862486,49913001.52810273,0.0010354497623775727,7.028314880609808e-08,1.1748685642600452e-14,85966.37402296432,14260.99729421612,19023.818349513855,21320.390192197807,1.3132285706799887e-15,6.11977395101631e-16,18750.00000000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18907.479891739655,74000.2292923427,0.004705114737331489,0.0,0.0,0.0,0.0,0.0,0.0,5.583533981737622e-07,0.0,0.08880662692906022,195.6813246820284,0.0,274.9940017946717,27.113076569045926,0.0,0.0,0.0,18750000.00001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,99996671.69460587,1.2186983651046372,3462.314463655953,13181.731114067145,96259.4512199879,49912624.16639478,0.0010487900584746478,5.640011353974019e-08,1.0098473579240244e-14,87572.09024110052,13192.494598659743,18725.14310774558,22395.015792322894,4.807441169246869e-16,7.138876556561675e-16,18750.00000000989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18761.23415502198,74362.13815424545,0.005667400654132642,0.0,0.0,0.0,0.0,0.0,0.0,7.824591849021834e-07,0.0,0.09088794337109006,203.2065454960696,0.0,274.9937960575497,26.96795735470333,0.0,0.0,0.0,18750000.000009906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,99996606.76376608,1.29764148606434,3576.3162375987577,10866.017405738734,100663.52195053769,49909521.12187942,0.0012393916612321366,7.302188364882927e-08,-3.093198196538495e-16,87939.09785505712,12590.258581699733,18275.522346565493,23965.96029426644,1.5028584535245225e-15,-3.252573888253971e-16,18750.000000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18075.88185843866,76128.68028571153,0.006121448358175697,0.0,0.0,0.0,0.0,0.0,0.0,7.704035030569251e-07,0.0,0.0920006439175823,208.63627181564752,0.0,274.99378746682777,27.197519391971632,0.0,0.0,0.0,18750000.00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,99996564.31020401,1.3031314345931004,3619.6385574090227,12020.900570847156,101474.49066679835,49909843.51918981,0.0012908422185978795,9.573773618633924e-08,1.6156476002321767e-14,89521.87101781977,11755.669205680413,17991.945361517457,24535.77624321711,1.495057005493816e-16,-3.677752064304999e-16,18750.000000010048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17799.556982369217,78231.81522989547,0.006351540575276437,0.0,0.0,0.0,0.0,0.0,0.0,8.836907337993888e-07,0.0,0.09215686214948081,209.35211547042627,0.0,274.99347300535925,27.580672784672704,0.0,0.0,0.0,18750000.000009988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,99996591.87351036,1.3611006811049449,3637.1492354649185,8960.75470466222,101742.13330661885,49907111.11783611,0.001540940653966812,1.236147363489936e-07,1.2156329040698757e-14,91052.4598337019,10791.223173218414,17262.178372250015,25084.486254730848,2.192063262338133e-15,-1.9012989631296807e-17,18750.00000001003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17416.329405547596,79354.63656210233,0.00703131017652449,0.0,0.0,0.0,0.0,0.0,0.0,1.0260345548691301e-06,0.0,0.09304663411987206,216.6512129693044,0.0,274.9933092767606,27.78418295988114,0.0,0.0,0.0,18750000.00000994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,99996543.9651135,1.3542307437125156,3666.643398732451,9305.034590987989,105443.36411184995,49906411.93457667,0.0015683137227126202,1.9039816841329536e-07,9.994422261667211e-15,90414.59759921295,11725.086111651884,17095.818108135274,25309.611471348937,3.643261521185156e-17,8.971645581633416e-16,18750.000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16902.628452451223,80900.87644304908,0.007617308143197137,0.0,0.0,0.0,0.0,0.0,0.0,1.2635849817876935e-06,0.0,0.09388696914382769,224.87639918168762,0.0,274.99312501640094,27.47495227922843,0.0,0.0,0.0,18750000.000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,99996540.64889967,1.3973534941906685,3615.36944074113,8510.00691190899,105417.67682683625,49907562.82637208,0.0018721647286415496,2.0098734521334804e-07,1.4084011145929035e-14,92009.65554843638,10162.720239466173,16840.94371874559,26705.65585436052,8.997145901452115e-16,6.551177066674871e-16,18750.00000000993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16607.99640533896,82576.5958194621,0.008585931237705444,0.0,0.0,0.0,0.0,0.0,0.0,1.3765993953950874e-06,0.0,0.09519864326196036,228.74811401450424,0.0,274.9929097679254,27.643946889291,0.0,0.0,0.0,18750000.000009894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,99996565.40162209,1.4498236418104558,3673.2659412320977,8503.893804613479,105692.75787535681,49906463.24729604,0.0019153015123707477,2.3265679403325137e-07,1.9905568403036736e-14,92819.02424885976,11491.9115766996,16335.839741253949,26966.646605273807,3.688673355759351e-15,1.0031285405243401e-15,18750.00000001009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16239.437037253825,83684.61134875282,0.009602148731335193,0.0,0.0,0.0,0.0,0.0,0.0,1.5194763069767891e-06,0.0,0.09879665957059247,230.4677065574738,0.0,274.9928253640745,28.43250393477435,0.0,0.0,0.0,18750000.000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,99996468.04376176,1.4796477485560244,3689.513553041161,6995.843997242225,108492.1110431522,49905728.7652902,0.0021409924752057497,2.55399745363322e-07,2.99174601241567e-14,93582.02737840544,10956.793690598375,15875.959451604427,27146.901554446147,4.033801929214633e-15,1.0839131658506823e-15,18750.000000010026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15645.555598960535,84719.88807160397,0.010172415478423682,0.0,0.0,0.0,0.0,0.0,0.0,1.720540804140928e-06,0.0,0.09686698114213668,233.67196724659934,0.0,274.9927804679432,28.06092061044863,0.0,0.0,0.0,18750000.00000991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,99996461.98290363,1.4941576274221757,3772.159853212254,7692.471633591826,109206.76461868442,49904055.610033,0.0024083429116213795,3.29813138307713e-07,3.9355909739499e-14,93454.3554997072,10397.532770685903,15625.223960041621,27535.06899475481,4.487691252737302e-15,1.4018831028110757e-15,18750.00000000992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15403.406711302425,85364.92710294786,0.011018696428314169,0.0,0.0,0.0,0.0,0.0,0.0,1.8781854184458264e-06,0.0,0.09954458879265962,238.2105727764957,0.0,274.99257079415804,28.261501383542463,0.0,0.0,0.0,18750000.00000993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,99996480.83978227,1.5420312048263916,3785.6906639605972,6758.889475488476,109299.64645562715,49903831.017883696,0.0024805259503725037,3.534792125216057e-07,4.763527867838049e-14,93349.80326544322,10104.975147959976,15030.186946709739,28642.95490509461,6.749296208514484e-15,1.205015619193949e-15,18750.000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14951.074411936475,87756.84044803375,0.011249437379333023,0.0,0.0,0.0,0.0,0.0,0.0,2.074756148131752e-06,0.0,0.0993685548425404,245.41073428835955,0.0,274.99252492050624,28.44627024254225,0.0,0.0,0.0,18750000.000010025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,99996486.76482402,1.575159142668049,3726.8935496162076,5365.406334608024,110662.90811953132,49903283.097260274,0.002602128279222303,3.852217505965581e-07,6.828466037566406e-14,95836.31465578881,10458.994324405408,14638.027896562058,28927.721256033077,6.299724642888713e-15,2.755973074702053e-15,18750.000000009943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.049381072513,87789.66893129054,0.01206736412856966,0.0,0.0,0.0,0.0,0.0,0.0,2.0910900777544976e-06,0.0,0.10069238705015615,252.8935434758931,0.0,274.99248742035417,28.878976705268855,0.0,0.0,0.0,18750000.000010043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,99996479.16970241,1.561518213258808,3749.902295566747,5200.850684937176,113928.93919882992,49903385.50853355,0.0028577303555565275,4.376418634862755e-07,8.384498374598244e-14,94018.63748990222,8475.236821792534,14531.82528846076,29610.85502433046,7.45613339120962e-15,3.2017938198337022e-15,18750.00000001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14275.276440212601,89409.78585244773,0.012557532217033658,0.0,0.0,0.0,0.0,0.0,0.0,2.262681785039665e-06,0.0,0.10043403568638246,256.6419995297246,0.0,274.9924684530451,28.782033315860392,0.0,0.0,0.0,18750000.0000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,99996431.5211997,1.5919429465101866,3834.765468006697,4918.657556218629,113327.14205220893,49902438.30527902,0.0030573163656847885,4.7330683680351526e-07,8.777287048428711e-14,95716.0532667771,8599.04294201776,14062.703649187573,29578.27460956003,1.1051035870372745e-14,3.471787464180275e-15,18750.00000000997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14029.354699495172,90845.53556184193,0.013685053405536692,0.0,0.0,0.0,0.0,0.0,0.0,2.5279186966780893e-06,0.0,0.10211373882697136,260.74912780621867,0.0,274.9923412262983,29.387073810709943,0.0,0.0,0.0,18750000.00001003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,99996429.91150305,1.6031761983040707,3821.854697844094,5681.488802537317,115558.383360452,49901033.63250863,0.0031164220453904156,5.617216140326016e-07,1.126435942998698e-13,94625.85336752766,9437.428733458273,13973.26104468212,29728.64360060079,1.1642291833559314e-14,4.84211068651507e-15,18750.000000009906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13963.636154443264,91984.5022928596,0.01434735893017218,0.0,0.0,0.0,0.0,0.0,0.0,2.779170726913279e-06,0.0,0.10069917580562655,255.9724841015055,0.0,274.9921381921993,29.22187162349388,0.0,0.0,0.0,18750000.00001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,99996422.88950703,1.6664760855346767,3821.007400970211,4631.775975304503,115742.91364943841,49900059.974277884,0.0034624118527354164,5.919426991227158e-07,1.3463106742622242e-13,95997.87477326658,8786.476350588966,13643.535569053829,29682.586257605883,1.44540357159496e-14,5.781378061363343e-15,18750.00000000998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13691.702233768861,92579.76481404655,0.015345641221169793,0.0,0.0,0.0,0.0,0.0,0.0,2.9576760148993466e-06,0.0,0.10238851253353697,259.44348486065167,0.0,274.9920233047244,29.890344707908728,0.0,0.0,0.0,18750000.000010017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,99996441.44861284,1.6869828421801334,3830.309564805682,5088.166745525198,115785.74513478793,49901341.95120413,0.00352928808383249,6.60126113373602e-07,1.5622263154644168e-13,96136.08884481809,9707.457809114889,13387.287773401125,30504.400093606677,1.7884623740522484e-14,6.633598560364817e-15,18750.000000010023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13389.525976938403,94415.07440619449,0.01684687951052218,0.0,0.0,0.0,0.0,0.0,0.0,3.0323368736975723e-06,0.0,0.10092999155332853,259.9848576586712,0.0,274.99202598160275,30.086634504187654,0.0,0.0,0.0,18750000.000009917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,99996445.09566903,1.7023259011786134,3798.6837222349477,5801.100499537962,118907.98269190399,49899023.13837415,0.003752265033554048,7.318493932398691e-07,1.73183087947662e-13,96152.6662619622,9250.692156819387,13375.287919091857,29926.22694911387,2.0921706971041828e-14,7.719808827004896e-15,18750.00000000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12951.78638841672,95456.3405681927,0.01751968803845019,0.0,0.0,0.0,0.0,0.0,0.0,3.256478210219872e-06,0.0,0.10123548312030069,263.5042603597823,0.0,274.9920502221428,30.180699186747496,0.0,0.0,0.0,18750000.00000992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,99996442.34298883,1.7091879202320637,3789.950979293532,5661.156670531494,118027.49945419359,49899893.19675233,0.003858686947349049,8.197939191826832e-07,1.928884997570114e-13,96213.57916050461,9195.839189753877,13043.742074904014,31018.39249256956,2.545781549801098e-14,1.0900003839321336e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.03878385319,95818.21498964625,0.018785144648392663,0.0,0.0,0.0,0.0,0.0,0.0,3.453815367454765e-06,0.0,0.10429924644253895,266.2198674742283,0.0,274.9918954154907,30.173672862336982,0.0,0.0,0.0,18750000.00000991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
