milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
0,100000020.32011867,0.023078313849110656,-37.78449511189814,99144.61175489642,510.09060794511424,50000754.81444789,-6.672383310161149e-05,2.5365210152970897e-09,-7.095269493727637e-15,1065.964453948996,77987.49479361271,1056.3795638316672,2845.7591638293034,-7.22001801758881e-17,-4.673663056319882e-16,18749.99999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.6408184976685,50148.32895373661,0.00020784335888973757,0.0,0.0,0.0,0.0,0.0,0.0,-3.7178710942400035e-08,0.0,0.0014475462126410188,-1.7797341454696765,0.0,274.99995895717854,0.18476985861080322,0.0,0.0,0.0,18750000.00000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99999592.01845974,0.010726714120269319,386.906387465377,90065.1357530555,8993.068188729008,49991420.718762,4.655696539031585e-05,1.3148567057317146e-08,6.43116978489601e-15,8777.320220256692,77783.01136835905,1501.8782632147186,3172.036458504078,1.108185744115519e-15,2.8373209128275765e-17,18750.000000002045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.084058087764,49664.9227681573,-0.00020443669840495985,0.0,0.0,0.0,0.0,0.0,0.0,5.2487836299986784e-08,0.0,0.001672841224086787,-0.06331403616599474,0.0,274.9998386742925,6.566092294931603,0.0,0.0,0.0,18750000.000002194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,99999310.67835194,0.08179866097836766,699.7135343353018,81216.70785357109,17179.62880294274,49982290.2757458,6.233445964140683e-05,2.3854340019222287e-08,-1.3193835804061937e-15,18559.962454142234,75108.42522992718,2395.683821323271,3143.700083797627,2.9120243508341216e-16,-5.557650576384996e-16,18750.000000003816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.2758304672416,50382.51515872157,0.00015401699271927864,0.0,0.0,0.0,0.0,0.0,0.0,-6.894260832250776e-08,0.0,0.005394100419672169,7.060890189192925,0.0,274.99969416619973,11.044095887216075,0.0,0.0,0.0,18750000.00000381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,99998934.58469987,0.14553826345027343,1007.0202205686131,73531.34346697442,25309.351543388242,49974043.66984369,8.941904078250631e-05,2.5219386482699936e-08,3.6450083706571155e-15,25423.309016377294,72330.83316040479,3852.568567646433,3319.6843565754875,6.108792939874283e-16,1.8454078984786472e-16,18750.000000005068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.2503300703147,49483.15608324368,-0.0004216487462802753,0.0,0.0,0.0,0.0,0.0,0.0,4.158251842340502e-08,0.0,0.011897079351720739,14.83411800673942,0.0,274.9995801809435,14.59710228283483,0.0,0.0,0.0,18750000.000004962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,99998740.64227295,0.20862812010336557,1298.7457688092331,66488.92422059651,32446.4342121044,49966603.40333327,-3.690074479341851e-05,1.2705639755074592e-09,-9.000916486768884e-15,32442.658469104434,68848.65673692094,5781.957731939355,4086.3595483228705,1.0861147556354373e-16,-1.195358126643169e-16,18750.00000000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.894960867189,51205.26821529099,-5.9255004143770885e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.185260884214342e-09,0.0,0.01821074330053254,18.99336924009659,0.0,274.9992324725919,17.212485490329392,0.0,0.0,0.0,18750000.000006076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,99998416.86628923,0.2911871338067442,1582.4513278823442,60219.24422515409,40274.87524161214,49961241.13999462,6.185412338424075e-05,-8.101792928510934e-09,-1.2058551508200374e-15,37985.97746900925,64230.26256957573,7384.231229849609,3729.891797468136,5.186157324698218e-16,-5.444508165243852e-16,18750.00000000705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7510.327149159191,51052.15613835764,-0.00016312707905358028,0.0,0.0,0.0,0.0,0.0,0.0,-7.440273232355265e-08,0.0,0.02409908370840895,29.706033108403318,0.0,274.99913267477115,19.821135805115006,0.0,0.0,0.0,18750000.00000687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,99998194.92267679,0.3532560097209576,1841.3226349439199,54400.50601958755,47596.946610981904,49954618.34504648,-1.4470606451312181e-05,8.38959306741747e-09,7.472792957651142e-15,44427.3268195534,60610.62126747115,9536.623168717377,4360.643930076644,7.602414509572535e-16,2.1919658560376368e-16,18750.000000007694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388.390573819008,51406.0168333621,0.0003445521209539166,0.0,0.0,0.0,0.0,0.0,0.0,1.5927985790808545e-08,0.0,0.03086233884404653,41.949859412782395,0.0,274.99868008720983,20.97756896469356,0.0,0.0,0.0,18750000.000007518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,99998069.69867077,0.4337533710370204,1981.0606849496291,50168.52548269413,50260.81518206845,49950359.93917497,-5.1984498661090734e-05,-2.089457243217312e-08,-3.3611525385908215e-16,48396.949531467944,56196.37689812128,11172.165300935425,5261.364156663817,-1.0873100808532648e-15,3.7242345322045036e-16,18750.00000000814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11429.055897872611,51756.24382719295,0.00052088947552342,0.0,0.0,0.0,0.0,0.0,0.0,-7.005118607691365e-08,0.0,0.03755263870821861,49.62888094074141,0.0,274.9984387266028,21.93402570645596,0.0,0.0,0.0,18750000.00000802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,99997828.31996295,0.4951435092644283,2149.373537686874,46025.304400033485,55893.50203626835,49945994.023536995,2.389540996776877e-05,-7.853126668534451e-09,2.3809599344094165e-16,54459.384377185896,49554.985026216236,12984.15660546829,6339.305764208966,-8.44712311925026e-16,-5.788028048362074e-16,18750.00000000851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12939.120941198034,54255.3739824486,0.0006243284237029285,0.0,0.0,0.0,0.0,0.0,0.0,-2.0515371543406084e-09,0.0,0.044298907540506596,67.5378913538135,0.0,274.99796861612504,23.224175337597345,0.0,0.0,0.0,18750000.0000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,99997641.25094566,0.5653366737478359,2307.3367187919753,40255.57221307719,62823.227620307225,49941777.309979066,0.00012277286741453397,5.040045021999466e-09,-5.4055417859172515e-15,58972.437896955555,45868.986544381936,14896.976873988586,7858.24580436999,-4.091233622158583e-16,7.432789473189101e-16,18750.00000000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14815.640875622697,55561.6008424206,0.0010208553972148266,0.0,0.0,0.0,0.0,0.0,0.0,-3.762219086474059e-08,0.0,0.04980980065334108,77.31978357651148,0.0,274.99768767455333,23.51915297392536,0.0,0.0,0.0,18750000.000008922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
