milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,298.92462614892094,-1.8507969766470207,1200.0264765904276,-0.0066768666116725365,-0.0014675143517795409,1199.9999760026883,4.211932566163499e-06,-1.9790787805348841e-10,100.0,200.0,20.0
100,296.989134969299,2.472409938848639,1199.9705926753309,-0.03750238422876361,-0.00296898451372833,1199.999902709557,-4.2884949273440485e-05,-2.386084199364411e-09,100.0,200.0,20.0
200,296.3928084220129,4.214274754580575,1199.9534081518789,0.02156590207669582,-0.0019473005438818754,1199.9999438215134,2.3524746232192098e-05,-4.407125347487509e-09,100.0,200.0,20.0
300,297.52248874207925,6.3921601529371,1199.9585557595353,0.05294237987714188,-0.00038502966069940556,1199.9999686880108,-1.862966875914318e-05,-2.1531572209949544e-09,100.0,200.0,20.0
400,295.56715748205085,6.459203122455492,1200.0375608870704,0.047415182888178115,0.0016119797337316446,1199.9999798793012,3.8707713716427823e-05,1.4987903433555043e-09,100.0,200.0,20.0
500,292.05198102967296,8.646783100362498,1199.9627549093984,0.0014349928015030163,-0.0016353716913960145,1199.9999795931371,2.6394971101724006e-05,-8.231379168819636e-11,100.0,200.0,20.0
600,290.7231399234791,8.271195505788125,1199.9644107813663,0.04746385764334447,-0.004500748768254598,1199.9999336891278,4.1203998974319985e-05,-1.7660507867240828e-09,100.0,200.0,20.0
700,289.7109470106443,12.016196846845103,1199.9467681139292,-0.007471294419376384,-0.004195605517272541,1199.9999312455923,9.6226834818088e-06,3.864187500573029e-09,100.0,200.0,20.0
800,290.1280756291046,11.35381146493056,1199.998845294011,0.06319449489540117,-0.00314121432198059,1199.9999603689687,1.8528636696133783e-05,-2.7127993588139835e-09,100.0,200.0,20.0
900,286.43103842590546,14.830363149724667,1199.9843314469313,0.04194171706142905,0.0026865442842765436,1199.999983785649,-4.479626152359404e-05,2.0417191909672787e-09,100.0,200.0,20.0
1000,286.5699702282411,16.680321245472438,1199.957432851298,0.032643520890747034,-0.004064322560709299,1199.9999201161074,1.9593975778229024e-05,1.4212719469591277e-09,100.0,200.0,20.0
1100,284.4880148208665,15.238669796513651,1199.8816638844978,0.08499707263026766,-0.001443353148083702,1199.9999659128587,3.1312836753033498e-06,1.141518447923226e-09,100.0,200.0,20.0
1200,282.13980181142455,17.254142985455584,1199.8574471114136,0.1460266032054114,-0.0022944365732345037,1199.9999573621355,2.5975658053738766e-05,2.694704965485102e-09,100.0,200.0,20.0
1300,280.85445366192727,18.87434010551403,1199.9060257892331,0.07775435702579392,0.0034576794839990778,1199.9999678489394,2.2650383901928688e-05,2.939267338463414e-09,100.0,200.0,20.0
1400,278.000161466168,18.97232536211009,1199.8547478633923,0.17495929078196015,0.00036030316620587303,1199.9999389110812,9.095314396640568e-06,1.0383558302320382e-09,100.0,200.0,20.0
1500,278.6533098387577,21.091353241520817,1199.8809116422433,0.14896531725482207,-0.0009195161939898348,1199.9998906608007,-2.4335714019972847e-05,-2.4629254579413604e-10,100.0,200.0,20.0
1600,276.1696959787036,23.543803862126133,1199.7642549823809,0.13430379443396656,0.00029915339403629483,1199.9999267350531,-5.5830234954771124e-06,-1.795940290538527e-09,100.0,200.0,20.0
1700,276.5954666857512,25.208492218609404,1199.8258557998142,0.23990444887497614,0.0023428183980290004,1199.9999765463879,2.15577405164082e-05,-3.6340411461375793e-09,100.0,200.0,20.0
1800,274.3965840917003,25.0059417855514,1199.7539144165612,0.2751249450902546,0.00267641353475233,1199.9998841486913,2.3461581158975257e-05,2.266228196624806e-09,100.0,200.0,20.0
1900,274.00089229797976,29.926616043636102,1199.7142592846603,0.27672147639184635,0.003184954302462797,1199.9999097234663,5.97514573687135e-05,-1.3182598744532232e-09,100.0,200.0,20.0
2000,272.48458109197367,27.469406169591675,1199.7508421774278,0.3263021338034324,0.009152846904642492,1199.9999411957922,5.623527290633255e-05,3.2281901471451626e-09,100.0,200.0,20.0
2100,268.91491346998146,30.170705849511172,1199.6417587454225,0.3567432206834561,0.005846759713835194,1199.9999647214456,5.2962994727963416e-05,4.418547824003923e-09,100.0,200.0,20.0
2200,265.5451884014222,30.974627161048275,1199.632278096178,0.3152096412992627,0.01188144292105446,1199.999863605566,1.3560278516041544e-05,2.7060867801216223e-09,100.0,200.0,20.0
2300,266.6478162176469,32.9945449743218,1199.6516058610575,0.34996605899510314,0.006413238135055876,1199.9998576187636,2.2345799547732482e-05,2.4346656370206814e-09,100.0,200.0,20.0
2400,263.7327668300397,35.60376385502427,1199.5774951014541,0.374503929900738,0.012565872755967433,1199.9999045810266,5.4605179807413014e-05,-9.601165441130058e-10,100.0,200.0,20.0
