milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,301.2548400941838,-0.20559492882591762,1199.9500076920524,0.016559192173989663,0.0033045914929361554,1199.999910833221,4.2183883375452966e-05,-2.9561567912238164e-09,100.0,200.0,20.0
100,298.573803111236,3.1077736296274976,1199.981405840265,-0.021329122668891212,0.0019849124174887555,1199.9999442101464,-2.632084326803424e-06,5.05207026813753e-10,100.0,200.0,20.0
200,294.99818915998947,4.549856345784476,1199.997126431386,-0.04569134626118712,0.003372091378727221,1199.999987739863,3.14112820584741e-05,-4.419337559374193e-09,100.0,200.0,20.0
300,296.3004064556923,5.585653457802096,1200.0192374316066,0.03644841355735074,0.002472892865377654,1199.9999573840576,-1.3852812192337926e-05,3.979506392026837e-09,100.0,200.0,20.0
400,296.10783367872256,6.9528592691746,1200.031590254321,0.010065589070504382,-0.00431430995784191,1199.9998950396462,3.1622160895932214e-05,3.4380554833416634e-09,100.0,200.0,20.0
500,290.9119116309929,9.049845984543783,1199.943650727013,0.004778554032898924,-0.002335440230185996,1199.9999635249203,2.7905886646127162e-05,2.4797544525650552e-09,100.0,200.0,20.0
600,290.90581804573566,10.425503770744903,1199.9248357842039,-0.02134429831259984,-0.004133301630929693,1199.9999302102801,-3.524971735743197e-05,8.93874902427634e-10,100.0,200.0,20.0
700,289.3838589027063,12.574982217766646,1199.9964316879418,0.043819825055695844,0.0008413411693889138,1199.9999464739885,-2.6813183704488317e-05,3.3683939477173217e-09,100.0,200.0,20.0
800,286.9726478366866,11.306004608383047,1199.9978307709628,0.09295008254531395,0.0031975993249397016,1199.999922677358,4.5439141147051895e-05,1.8504075467735205e-09,100.0,200.0,20.0
900,287.36565710579845,11.97813698022416,1199.8977839575791,0.02022960822215699,-0.0014622145112496412,1199.999904343879,-8.700242557144412e-06,8.578859959042753e-12,100.0,200.0,20.0
1000,287.17885763847346,16.548907927931307,1199.8921629594342,0.07995568958278118,-0.0025889287214955,1199.9999153055055,-2.311217454804836e-06,3.4088390224842932e-09,100.0,200.0,20.0
1100,284.34728761362203,15.07473512729682,1199.870252256174,0.11943298199085382,-0.004050366298749429,1199.9999159774427,-3.0265935006795745e-05,-2.662893299190729e-09,100.0,200.0,20.0
1200,282.2618166746075,16.218343605400154,1199.8656883840004,0.05955828524543958,0.00043024280529139374,1199.9998932383337,2.3047023731101175e-05,2.317346446069816e-09,100.0,200.0,20.0
1300,280.2634488828017,20.36479504350128,1199.8686955840487,0.1615084969612094,-0.0009768269115535276,1199.9999492697966,-1.1752950233875899e-05,5.052200038908666e-10,100.0,200.0,20.0
1400,279.28539442339076,21.088015439991143,1199.8182041054745,0.1158277514119349,-0.00120554200573023,1199.9999282725544,-2.1345261529152526e-06,7.148460061247124e-10,100.0,200.0,20.0
1500,277.77626269736845,21.626360395873245,1199.7973117060008,0.1926027531094067,0.0036418393928013774,1199.99989319994,-2.4369766977229415e-05,-4.0412584808989845e-09,100.0,200.0,20.0
1600,277.98106455430496,25.62060457666783,1199.856365769629,0.13383017014870988,0.00566467855217649,1199.999904797747,-2.3316453718229473e-05,-1.2858336557311893e-09,100.0,200.0,20.0
1700,273.34843120535857,23.173280244865634,1199.7531079485016,0.24224494825973245,0.0007194311328209443,1199.9998874342982,1.9078256138725026e-05,3.923956241175663e-09,100.0,200.0,20.0
1800,272.47727624179885,28.429479739332876,1199.759866857829,0.18790466223496788,0.006722904956636807,1199.9999279127273,-1.9045922146145733e-05,-2.2419042960040986e-10,100.0,200.0,20.0
1900,270.0089192182624,28.776157084989435,1199.701508147412,0.21385684012481337,0.0013086741209817807,1199.9999000989335,5.098787802294759e-05,1.3673998874004412e-09,100.0,200.0,20.0
2000,270.03557748417757,29.045509919357006,1199.6770456344616,0.2751225158918511,0.00950891563984893,1199.9999602006633,-2.4194765848687492e-05,-3.797876797607766e-09,100.0,200.0,20.0
2100,267.0118065418573,32.74139615250212,1199.704397950746,0.3433168119071054,0.011278964306561291,1199.9999059723277,-1.6691311889088113e-05,2.4879316195166286e-09,100.0,200.0,20.0
2200,266.4764183027498,34.058677535685774,1199.6365773293862,0.3408949996152679,0.010062761870776675,1199.999917507135,2.4948804310583328e-05,-2.212698356579015e-09,100.0,200.0,20.0
2300,265.6197618823436,35.358958303905794,1199.6198318447225,0.3975577378043897,0.00472376722599495,1199.9998707488803,4.259386358812517e-05,2.6765881551988635e-10,100.0,200.0,20.0
2400,264.6710649697328,34.35368435221823,1199.6260431129754,0.4036595190324691,0.011488989919335725,1199.999875633931,1.3801927900719042e-05,1.5881674006315765e-09,100.0,200.0,20.0
2500,261.2223257891737,38.04168130584099,1199.530936091544,0.38932514872781465,0.015036760128963015,1199.9998785314447,3.536329702779819e-05,4.122375123612812e-09,100.0,200.0,20.0
2600,262.53509491862314,39.86788827612583,1199.4861766998197,0.4922872297011397,0.010794145379513195,1199.9998231516083,7.712649858433267e-05,-3.237766483480637e-09,100.0,200.0,20.0
2700,258.4549906717162,38.487726093674276,1199.4496127680368,0.48291184630673534,0.018606626837413587,1199.999880225946,9.96252471077615e-05,-6.309715714438707e-10,100.0,200.0,20.0
2800,258.4225838492968,41.0329285290012,1199.4263774844674,0.5547743415794003,0.014276196857620518,1199.9998133294707,0.000136226468056007,-3.7052697351806857e-09,100.0,200.0,20.0
2900,258.68045140079033,40.77864291257644,1199.4299850756545,0.5839264161963121,0.02083324905886499,1199.9997954707378,8.932590928746741e-05,5.440262401792259e-09,100.0,200.0,20.0
3000,255.4634832504473,43.2638512808843,1199.370709615142,0.6154749225825599,0.027389495213682957,1199.999838513381,0.00013077712774373418,4.581080621305118e-09,100.0,200.0,20.0
3100,256.5620470799528,47.63381658741667,1199.3011118521895,0.6314267317051547,0.031327590673435476,1199.9997896456484,0.0001616015274635764,2.3212925378736595e-09,100.0,200.0,20.0
3200,253.52060225670644,45.454638177542314,1199.226158407843,0.7237260030508638,0.036700334616828784,1199.9997624279351,0.00022115357921038384,3.353358418812018e-09,100.0,200.0,20.0
3300,249.49434937657026,46.52495037251365,1199.2253608239444,0.7100025875622219,0.0327794306517061,1199.999683282616,0.0001977434172731426,5.246687399735552e-10,100.0,200.0,20.0
3400,250.95399118573704,49.18347441474249,1199.1789445939269,0.733465562595911,0.041623937151842844,1199.9996478713276,0.0002702752015804005,6.167518783158578e-09,100.0,200.0,20.0
3500,246.77321488172518,51.02715446564908,1199.1365968339917,0.8226406358851687,0.04466893508141004,1199.9996453559177,0.000327204662534875,1.0236445996129914e-08,100.0,200.0,20.0
3600,247.84456385771043,51.41022792826041,1199.1198036072967,0.8939480760226003,0.05030918326449854,1199.9995510793444,0.00032631417155929094,6.31740005990012e-09,100.0,200.0,20.0
3700,245.45829034757256,53.88623468657567,1198.9870292353949,0.931338606820854,0.0533052732377612,1199.9994885990245,0.00045731685095456006,7.110712375330193e-09,100.0,200.0,20.0
3800,243.89676429569442,57.063666248768875,1199.0080420090856,0.960235711451191,0.059340123911247385,1199.999481183849,0.0005033444961593155,1.3025700940566387e-08,100.0,200.0,20.0
3900,244.91656311412774,56.614465811462175,1198.9375739625098,1.009212901795947,0.06570161506434044,1199.9993676593874,0.0005691186274473033,1.929343247625846e-08,100.0,200.0,20.0
4000,239.54147647188555,56.22185868975472,1198.8708095991944,1.0652709396750781,0.0774118846154336,1199.9993742679794,0.0006113448864066391,2.6358166923173014e-08,100.0,200.0,20.0
4100,241.05938678613884,57.89124182165498,1198.7718086623408,1.1121508437677334,0.08488559411062958,1199.9992791678485,0.0007275563666247387,2.8170396753292374e-08,100.0,200.0,20.0
