milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,301.6203703669546,0.01277826875940662,1199.9887622435033,-0.048153964315911235,0.003942275800350404,1199.9999253228084,5.261421449048236e-06,-4.065722804445289e-09,100.0,200.0,20.0
100,299.09392455987177,2.412320522484669,1200.0449606093282,-0.0327092797130047,0.004918302028773481,1199.9999526758636,-7.013811147175447e-06,-1.4352169093310173e-09,100.0,200.0,20.0
200,297.5333859130064,0.9615423809967583,1200.0365520423316,0.04844429617450206,-0.00405346980967013,1199.9999880260452,3.7245374970015073e-05,-3.6772752779562357e-09,100.0,200.0,20.0
300,293.8360455440669,6.236940708338535,1199.9809445525398,-0.038052700196965064,-0.0024748864108572353,1199.9999671964122,6.93732822558815e-06,2.2531271187477756e-09,100.0,200.0,20.0
400,295.0912923903191,4.708697194925508,1199.9835415975904,0.02709730476646512,-0.003613965480324844,1199.9999422582662,-1.496277646204876e-05,3.5654576179748827e-09,100.0,200.0,20.0
500,291.3968062436425,6.277002823730098,1200.0323452375294,-0.022092418628121054,-0.0032527306716362207,1199.9999354596164,-1.1867011027474822e-05,-1.2903066346662432e-09,100.0,200.0,20.0
600,292.204539641595,10.711678301546792,1199.972271152939,0.06261810123966331,0.004453238030816306,1199.9999441678058,-3.64777682865586e-05,-3.3738217797957856e-09,100.0,200.0,20.0
700,288.17293263743363,10.145452064391577,1200.000940263566,-0.010547274380890585,0.0015455845511795543,1199.9999622152723,1.2961843813230826e-05,-3.224067551320195e-09,100.0,200.0,20.0
800,288.094857430956,13.339127061304566,1199.999744295661,0.05083348899969007,-0.0006397879494820482,1199.9999823365986,3.3398874731043405e-05,-2.254335905953685e-09,100.0,200.0,20.0
900,287.8823514743715,12.509948123261326,1199.9079531407208,0.06994442738724202,-0.0022644396183095746,1199.9999440638624,-2.7167735082960995e-05,3.018933569919891e-09,100.0,200.0,20.0
1000,283.76828601672236,17.00212519635129,1199.8913595712302,0.05169635706437123,-0.0018147775158424803,1199.9999103274806,-3.523708951546661e-05,3.6138864878096114e-09,100.0,200.0,20.0
1100,282.20163440815617,18.459477008570552,1199.8815520086443,0.07695301563567328,-0.0033456699837751034,1199.9999751883809,-1.7112765433255876e-05,1.614966986091472e-09,100.0,200.0,20.0
1200,280.1551524757948,17.326383333877953,1199.860945216691,0.13281106504864726,0.001761466601462929,1199.9999609638655,-2.0034543737969826e-05,1.274115256254423e-09,100.0,200.0,20.0
1300,278.808305319386,20.985995167008365,1199.9105987213866,0.15057340976001365,0.0011297259057112714,1199.9999654224455,6.330330586385312e-06,4.178349449138204e-10,100.0,200.0,20.0
1400,278.52535653745605,20.82393662945014,1199.8975775289919,0.13471441036456666,0.004046232722342182,1199.999970396142,-2.7425470153967295e-05,-4.112227528122993e-09,100.0,200.0,20.0
1500,279.21879887572976,20.509214073377823,1199.7914186279363,0.1293907006646389,0.004149187552828408,1199.9999550520436,1.9439130796098606e-06,4.383144023934657e-09,100.0,200.0,20.0
1600,274.90239962087753,23.163324173353292,1199.8559283580762,0.1916982571119849,0.0008038608975611894,1199.9999271023917,2.9593280850074946e-05,-4.432685349059125e-09,100.0,200.0,20.0
1700,274.91156772401814,25.1479743645217,1199.7660487216938,0.16999644379721757,0.0006843550915185924,1199.9999454363651,1.1884991248591037e-05,-1.7201758462113603e-09,100.0,200.0,20.0
1800,273.50192515680084,26.345739314143707,1199.8158101626245,0.1806589044937301,0.0013974158663568287,1199.9999340989398,3.425286785941439e-06,1.7121500495196028e-09,100.0,200.0,20.0
1900,273.3122490277689,30.2308704168819,1199.7704104517898,0.24236660195009152,0.0054774798035901965,1199.999938001595,5.728985812193509e-05,-1.3291524789576625e-09,100.0,200.0,20.0
2000,270.41294155105084,30.771720011741145,1199.717302828937,0.23339423224320763,0.004773298604433548,1199.999937689644,2.1956838033846417e-05,9.457759299644164e-10,100.0,200.0,20.0
2100,270.67987235388813,33.18095776662967,1199.735513606046,0.3207589120258841,0.0037811577443341467,1199.9999394775557,7.244908868771636e-05,2.5701829086460197e-09,100.0,200.0,20.0
