milliseconds,y_Tumor_Cell,v_Virus,x_Infected_Cell
0,126.2123189266012,1.9793910849225174,-0.0007868348665509955
100,128.23775692536452,1.9443323196767925,0.007000209013446124
200,132.70391257767233,1.8346075333347305,0.0254411360852973
300,130.70666672882615,1.750753048468833,0.03184594632547509
400,136.7698521132059,1.7677667159675903,0.044597983416605286
500,141.2690765896883,1.6893190572537218,0.04704072787931866
600,140.32117873536544,1.5700726490576506,0.060266266842288085
700,140.54189644611756,1.5070025673186984,0.06769627548589134
800,143.01303147640473,1.5374216469195585,0.07607693159770937
900,148.02524367409822,1.4397465769392588,0.08416764490757568
1000,148.39219652438746,1.4418800745991092,0.08605393035067126
1100,149.5342173450101,1.3452310063712163,0.09241055305278191
1200,156.910778170256,1.2652670913068436,0.10077294175065082
1300,157.56369522488956,1.2693177156610835,0.10250109383053094
1400,157.55971939200484,1.16083480845863,0.10818890312659403
1500,160.6080003688215,1.2023480861583145,0.11371335383614127
1600,160.42949767307414,1.0934980231143796,0.12185176277333193
1700,163.74502276865306,1.0321131292048926,0.1254619504714048
1800,169.63835988563767,1.037816699999899,0.13240247819755252
1900,167.6795265562059,0.9549284797352581,0.13610621292481043
2000,173.1220330334468,0.9228057677562039,0.1400159796539842
2100,172.56808494676383,0.9133771370604357,0.14213583385291023
2200,177.36354148629442,0.9339558641895465,0.1436080289613957
2300,180.5920132755591,0.8801190932855625,0.14470503628105283
2400,181.741974080502,0.8169884369140912,0.14904170144485382
2500,183.18594189180473,0.7781416616814276,0.1506027624984128
2600,183.5518731178761,0.7190014685199627,0.1503438288722859
2700,183.12864252398063,0.7686249485666784,0.14992543935143965
2800,185.14080963733016,0.6735034475265312,0.15732007236231246
2900,189.46129194203448,0.70034673442907,0.15684190541857598
3000,191.60844624754554,0.6816302878531718,0.15714976623988747
3100,196.9520502637848,0.6454063204746563,0.15570876817363805
3200,199.15656800146263,0.6272363756277086,0.1564002956504401
3300,198.4121840395032,0.6280240709547151,0.16089188786044387
3400,198.5302571952388,0.602967230701946,0.154784967618624
3500,200.7601637541641,0.5105307876078933,0.156164636861901
3600,206.65271711049138,0.48801807168562705,0.15397526549108703
3700,204.9790025913511,0.5122306036242534,0.15315309395017915
3800,208.04964722854234,0.5102991334186204,0.1584682227059467
3900,212.9408436670503,0.418448510076203,0.1597353193985356
4000,211.66405810232595,0.40215559408141366,0.15384443904192543
4100,218.5866996006991,0.3782382400557823,0.1589279084615449
4200,215.90716653288698,0.4035119236305433,0.15099546806592148
4300,220.57429629532692,0.3602242672878854,0.15405968320090632
4400,222.38477673487822,0.33394004405737315,0.15123847858052772
4500,225.25930860242778,0.3826837179015169,0.1500275431120949
4600,225.44794715369497,0.3357438750095098,0.1469754048515936
4700,232.6374764656834,0.29223978727865935,0.1495869351240665
4800,234.22535944116586,0.3008914404533326,0.15296887110291688
4900,233.34662975819717,0.29515480760620544,0.14787778136205854
5000,239.10415734222386,0.34510950241029625,0.14595964098599895
