milliseconds,PGA,NADPH
0,2.4,0.21
100,2.4864339383218765,0.1898361770195432
200,2.577210128355853,0.1786846396349119
300,2.6690782231978467,0.1725167374455838
400,2.7602256450997738,0.16910574993539135
500,2.849656195988732,0.1672192546233531
600,2.9368419640217946,0.16617615334672048
700,3.0215221131564887,0.1655993716827914
800,3.1035887534796776,0.16528080659495853
900,3.1830192064556138,0.1651038155638333
1000,3.2598408781882307,0.16500618659801838
1100,3.3341060187158087,0.16495226782842212
1200,3.4058805695328225,0.1649223345245975
1300,3.4752374681099516,0.16490591152355075
1400,3.542252110315436,0.16489702293057712
1500,3.606999988977188,0.1648920687805661
1600,3.6695558199033615,0.1648891351104478
1700,3.729992843784495,0.1648874088161586
1800,3.788382339520545,0.16488646464286852
1900,3.8447933413072706,0.164886028214239
2000,3.899292576034599,0.16488581952481976
2100,3.9519447116773887,0.16488574408959822
2200,4.002812073721299,0.16488562254785474
2300,4.051955287766551,0.1648855037636074
2400,4.099432754368174,0.164885397377771
2500,4.145301021167717,0.16488529538623864
2600,4.189614671888333,0.16488519375684418
2700,4.232426391185362,0.16488517757928922
2800,4.273787254684053,0.16488512042467424
2900,4.313746152522656,0.1648851307586945
3000,4.352350758410085,0.16488516575360698
3100,4.389646879243199,0.16488520005972218
3200,4.425678543515283,0.1648852479480876
3300,4.460489163074312,0.1648852901860998
3400,4.494119645181936,0.1648853163289787
3500,4.526610255863915,0.16488533251464088
3600,4.557999606114204,0.16488533990310808
3700,4.588324845096737,0.16488533671927924
3800,4.617622363348273,0.16488532984034668
3900,4.645926663890608,0.1648853251367328
4000,4.673271658709056,0.16488532007358692
4100,4.69968977724474,0.16488531728796846
4200,4.725212310177702,0.16488531922694843
4300,4.749869890498355,0.16488532145788923
4400,4.77369153627844,0.16488532410087609
4500,4.796705832843845,0.1648853273752686
4600,4.818940033008776,0.1648853296333866
4700,4.840420502201337,0.16488532997969244
4800,4.861172996813846,0.1648853302223372
4900,4.881221939742099,0.16488532951538773
5000,4.900591417117497,0.16488532840007258
