miliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11081314.97191419,124.15890831552974,25.48995810743356,53.33930353206733,908.2579720623771,1.1602337268486331,0.9062465259868635,0.7487948275568512
100,11080497.556862965,103.27545878662275,24.44000891387737,52.70953600913523,821.1391364541382,1.151309499215191,1.1505393061554845,7.437097154135063
200,11080765.674711592,145.58647918856371,25.10244560079519,52.50351898994655,1269.5968421512628,1.1305011843065689,1.873965044422702,5.920571048586534
300,11079811.851645898,215.13654108265385,28.302908378555298,52.625787962143086,1310.9951802636936,1.1196838176824038,2.432156600216078,10.62553198284867
400,11080067.605045857,235.77911145500042,32.140266808933184,51.34915800568594,2052.3435946368477,1.1115420929191295,1.7198954294425928,6.850311863078476
500,11079667.339968015,259.2754981926743,35.8072826400057,51.90111857095618,1749.5581927369947,1.0962191513827726,2.8546872524642994,6.662706271798719
600,11079223.976727711,263.11689026506036,35.29984384213482,51.24765678915752,2359.1666576201937,1.0859489348404832,3.4092228784303207,13.73470584020601
700,11078972.781754948,279.01659316265284,36.00715248796132,51.38709766327802,2796.2895061928048,1.0723605019133853,3.508271305351677,16.059669691713765
800,11078940.77914805,314.1955607554746,37.036338815801635,50.118381882202044,2971.6931130070097,1.0532882267404857,3.5417438965766945,18.609114912045726
900,11078336.343797252,337.9146576637333,35.843512834357675,51.39627835266117,3211.40338249155,1.0329229716989508,5.50877503840441,21.50275807930662
1000,11078267.87120839,368.45906693396967,44.00672666725467,51.340796389373665,3109.9882751907517,1.0334286596809767,5.791870645486544,22.333870910162556
1100,11077874.936517065,357.04489066972263,39.38687407026349,50.813027191824204,3652.2310230255775,1.0127738518363636,6.558538806021221,19.764132135303182
1200,11077756.120248891,417.92055236934146,46.781709836379484,50.926880505804775,3916.7354943521336,0.9935858684025342,6.054727881752641,22.369671377526796
1300,11077001.770309692,447.7645161907873,46.57506234226642,50.62494758358045,4386.283496581558,0.9881963694089878,7.495891934906973,28.64649396912109
1400,11077220.15051588,501.0866950390117,51.644951500361586,50.787237371456165,4077.0971639069585,0.9734975788030067,8.153916987232865,26.760956822259825
1500,11076826.559376163,518.9049160350461,59.590400859431455,50.749050667344854,4932.056865040531,0.9657167442804837,7.170140980791766,35.452185039296666
1600,11076495.692811353,514.6201650583531,55.823859002936196,51.92941895624498,5074.982100763286,0.9452782066815673,8.812240304364176,36.53795978190696
1700,11076240.075302126,562.1254980014729,65.03769247075063,52.03125483162259,5523.843115965292,0.937879991628742,9.209248641960635,35.681202942223685
1800,11076009.048516465,585.3977812936563,71.33310794552742,52.35213348880223,5283.964184151983,0.9296233532801598,10.95281065148681,39.01910667727758
1900,11075115.215422705,662.1204393834926,73.96614489222127,52.22288823090036,6218.979155102235,0.915114683630052,11.612155447908933,44.834666081781066
2000,11074827.00113187,643.3141392381667,80.35049229600286,53.68424313152577,6396.822826490286,0.9019229790335592,11.712776545043058,45.8791531649134
2100,11074072.373177467,691.0846312109372,80.79330850273152,52.83952253015681,6372.616072242591,0.8921168008336479,13.605799719714954,54.779239442327594
2200,11073956.596544867,730.6330032059299,82.71472534030875,54.10404541588785,7342.877182022378,0.8894077410849752,14.442184967714198,58.08401502517246
2300,11073735.161248688,740.793923898294,96.98699449262938,54.57692710844499,7409.0170206939365,0.8652696145723343,15.920528279450846,59.84450914191315
2400,11072927.18316816,811.1872767844186,94.5120703100661,55.630697047121835,7795.086986523024,0.8538770070086361,15.179648763644295,65.88911387959276
2500,11072476.965901135,866.5472544831738,101.21595029112841,57.1199159460296,8526.027338016152,0.8548549983878557,16.521257633353574,65.81663194531022
2600,11072052.046223247,899.5229370139162,110.07049051973236,57.027461270072244,8610.849480848841,0.84304231683612,19.03106488791141,72.7765363322851
2700,11071424.75704415,925.6231224176015,114.48050645735627,58.853867234247296,8844.692497359247,0.8299914841500746,20.290290936124723,77.81878823763267
2800,11071389.505665172,971.4346048253873,117.59901838076232,59.93836948674801,9977.918437271963,0.8214486222882273,20.379284549316402,82.7317370603019
2900,11070654.280582458,1055.6140432015802,131.4652875345511,60.495849256793825,10480.561745856754,0.8108430933535401,22.4286651225967,87.64909753339053
3000,11069929.494245894,1122.997427807476,138.69243466789413,60.59948540085759,10845.173490851274,0.7944856978558272,24.281570136134118,94.68214652976171
3100,11069374.848671805,1168.8333425688634,145.47993449290783,63.160076443096905,11315.964616523306,0.7811817583934182,25.56665033750369,99.80331123178848
