miliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11080916.200149322,133.16802318742384,31.78679880661058,53.11060968945224,593.4974225190145,1.172140079180797,1.1369401963672778,4.260822047900263
100,11080311.806734487,144.45678702812506,32.26207015066174,52.35274741597249,1155.3709583348207,1.1468234939704944,1.046907484752409,4.880791176561065
200,11080644.16410928,179.83089231709744,33.09296031049398,51.972828940127265,967.4910646677179,1.1306419853073453,2.252806008640186,3.8253619834920043
300,11080259.622814344,211.26646490163048,33.17745118479242,51.67056820369913,1374.3840204202513,1.1153935532241213,1.7111987216184885,7.038650942727814
400,11079621.973600209,185.95963604804896,33.95914051613132,51.39847177431787,1492.1755173832285,1.1090085611157259,2.644033593254803,7.608770644960077
500,11079881.86027673,226.69021265095293,28.336441779755848,52.16714090642769,1586.9076093421431,1.0908748214011308,2.1893814092705073,13.594719706490626
600,11079500.601792151,231.6494605646323,35.85153525082374,50.691759584154084,2190.103955367641,1.0823551170375059,2.9244199239163318,15.10831428558981
700,11079095.606559869,278.02236097837385,38.93984600733853,51.47980372857226,2564.95770632173,1.0600270625612533,4.282291190531861,13.895912221573715
800,11079107.883123416,283.0772839008681,39.517733604886715,51.38674193543573,2854.8652102887245,1.0524316760489287,4.701831163916152,14.648858536696093
900,11078448.25956852,302.49070262888614,37.872469254278336,50.97272710683064,2777.3087606678205,1.040895247040598,3.620428480864509,20.463129679309638
1000,11078283.853800585,373.0762796488656,40.72144995259424,50.50002153137064,3484.645520399786,1.023012212922071,4.678352696555159,21.611856324575598
1100,11077919.577868376,380.02538489575835,42.304876491961785,50.96959099081975,3663.811393606926,1.0085173023914131,5.357951878759645,25.86155122169855
1200,11077223.961458422,412.79758375282466,51.916771552640256,50.04883059463926,3453.719001568366,1.0008045559113985,6.5742154420314325,26.952658709355298
1300,11077074.618260108,473.2158538553665,52.863376171126454,50.33628851546334,4011.7189873096077,0.982438314645509,5.6902377486860845,27.510326776176964
1400,11076769.339146337,493.45815766573946,52.24996924807434,51.352758434074296,4371.299432758125,0.983054670556553,6.790169940699942,28.296235229535096
1500,11076841.252210366,472.7614900994881,56.50930644440086,51.033405031768964,4819.156297164921,0.9591727126380248,8.152557823084503,33.07023346953512
1600,11076543.891408265,541.3443329714866,58.01021370674599,51.62004339226296,5135.0719821428975,0.9593754954704464,8.61221174457235,38.73359371835997
1700,11076177.387495935,551.7158434582028,68.36717411126213,51.12678963877563,5268.39534866226,0.9465682653358531,8.637826635797147,35.50452226367442
1800,11075795.639535427,567.4764919894392,70.41431825365326,52.15614929090014,5924.607598703465,0.9237336946589881,10.704557455970523,43.92843701803994
1900,11075612.895009706,621.4796196978781,71.96091524976806,51.9463143334367,5938.171555960153,0.922543281209005,10.06362069823639,46.19430649618716
2000,11075086.320841333,700.7633859245902,80.52974369740359,53.43044773784073,5981.049532143153,0.8991959668065115,12.827174505072872,47.39076572375646
2100,11074653.621599926,705.6149074675161,81.70358049253755,53.466429225118056,6354.000809115495,0.8902993246313642,13.74859965744385,53.53646655468082
2200,11074372.733837994,714.6970288241907,86.14328252838214,54.38272777214812,6880.3096710939135,0.8819958926610302,14.145427746221431,56.545304451393726
2300,11073528.997158248,741.1600300428536,94.82331924771779,55.098678370824175,7590.952081111037,0.8762965820786197,14.211128314569716,61.98608005890124
2400,11072889.024492724,823.012538576647,97.41145972135588,55.037105354551564,7989.168054371095,0.8595725699635445,16.04286419301392,59.097743248280594
2500,11072233.664114442,854.3017128697551,105.58273787507228,56.68472799229208,8125.920017756148,0.8469429118289579,16.35812041427461,68.62078075323878
2600,11071673.35260492,905.0094605217602,113.18334440037857,56.44983451764158,8559.041513404432,0.8463433917585266,17.533158692083227,69.91628369336983
2700,11071214.003784204,940.1707329642666,115.02757374908151,58.05918595269807,9250.275428608775,0.8281833255936033,20.0649924082507,75.25864573333037
2800,11071131.706326338,971.7325961718187,123.68902041719632,59.406942777078505,9932.916288810487,0.8136962648495336,21.272365391783303,77.72298156932709
2900,11070454.80875728,1066.590948543599,125.03731806547485,59.762998586353326,10216.286304611967,0.8087966467083296,22.92331628371933,90.0299647917728
3000,11070037.903408011,1082.7957435315034,136.1369334343493,61.445491397135065,10662.596912426045,0.8037103244485351,23.697796844792585,93.44536432200911
3100,11069441.357346825,1152.941896651002,143.15312510217925,62.544968430466525,11459.167007116566,0.7833674187625479,24.450648312165708,98.47152738495771
3200,11068343.903793935,1201.5280530693442,156.42095703162005,63.384545665315514,11675.527604776104,0.7720313143495531,27.975554497394256,103.8193719547939
3300,11067560.939715272,1271.636875280414,161.88125583454868,65.9844762969039,12447.101395039756,0.7688384328703549,29.790552331358317,110.92808532861467
3400,11067216.93228083,1346.2106109694773,165.51643469208153,67.13948602019897,12665.87370827451,0.7653492946011744,31.762833876452692,115.96257551453839
3500,11066415.475279827,1354.4989690140962,177.12291679352992,68.8904589361469,13936.72806860199,0.7449101253444159,33.33137535968897,125.8463388780811
3600,11065617.13013782,1426.739728290963,186.92893591991637,69.85321292120703,14593.916882304475,0.732963519845991,34.852481213724054,134.24525473925567
3700,11064723.402382456,1519.0491753314643,193.90602948800543,72.07639731844125,14880.29932383722,0.7271155810562835,36.16091146065022,141.16431436048043
3800,11063995.863076465,1568.0833471920544,207.98511126131328,73.78399194700418,15891.642261670055,0.7141159344423572,38.78655743537628,145.1050462516836
3900,11063264.761879647,1641.3757584662856,212.94547719600104,76.36742435464109,16623.523498195525,0.7057389570317929,42.2941843548758,153.29237113774448
4000,11062177.239026744,1731.9071930338703,229.7356457463497,77.81636598302147,17144.385431110124,0.7032413530296088,44.833318253378025,168.1382766611364
4100,11061590.999953205,1862.784710932667,241.01931097468176,80.71547332339856,18300.059356834,0.6874449726656897,46.95482858726845,176.9266032074316
4200,11060465.173422312,1912.5524606990539,254.12116123362355,82.24164595545213,18963.12198326582,0.6840379485642241,48.675905527081845,180.27510676596364
4300,11059785.566338606,2035.6736837368683,266.13114531785783,85.17362525221012,19893.589498467187,0.6826184838537023,52.841328474116324,196.0996624138124
4400,11058363.279090757,2118.7664072240823,276.5526200050603,88.00223372061755,20789.698159274336,0.6672819025832245,54.537713912724364,203.78690687752496
4500,11057099.992408952,2179.2825746265266,292.7692545651788,89.92381975909878,21702.142760018054,0.6607795584656972,59.015762924117865,215.87657137001068
4600,11055621.453001093,2322.1933985636133,298.8006053636195,93.20784757683678,22887.401517619684,0.6449893699518389,62.04869428865341,225.20549282654747
4700,11054928.366807884,2433.095492473169,319.5566580265837,96.06666838861177,23957.106828831227,0.6394323370951231,64.5560262699491,238.72421504152365
4800,11053372.761069868,2474.450403335538,337.8965749469417,100.73717363345433,24987.70052284075,0.6390822658123745,69.03114654014927,253.6168120892475
4900,11052082.676661758,2661.843715906212,353.33092618914173,102.6856849073353,26395.21495392542,0.629713507382505,71.20305534258355,267.4169163998653
5000,11050790.295802198,2764.622321084824,366.21330382350743,106.79800034635616,27225.983830424786,0.6273826384860404,76.63389849418103,280.9424351346312
