milliseconds,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,R_act,R,R_inact
2000,28.514782129357886,9.062626227675368e-06,28.514782129357886,9.062626229507e-06,8.062359447929243e-12,2.0547652239245678e-05,50.78092990322239,8.06235944809573e-12,2.0547652243403793e-05,8.062359448262238e-12,7.36713925844794e-11,0.00016283745721656367,50.78069380620723,60.58916967538737,0.0005680929458068893,60.58916967538737,0.0005680929459205589,7.367139258600073e-11,0.00016283745724947918,7.367139258752216e-11,0.009650051225104329,0.9903499487748955,0.0
2100,28.51478239262549,9.619370073752644e-06,28.51478239262549,9.61937007569713e-06,8.559283966603928e-12,2.1813713167045573e-05,50.780929331539355,8.559283966780678e-12,2.1813713171459966e-05,8.559283966957449e-12,7.821205538732701e-11,0.00017284434058877004,50.78067289948108,60.58912466326865,0.0006021738342700127,60.58912466326865,0.0006021738343906691,7.821205538894209e-11,0.00017284434062371368,7.82120553905573e-11,0.010131012833306193,0.9898689871666937,0.0
2200,28.514782655893093,1.0176113919829918e-05,28.514782655893093,1.017611392188726e-05,9.056208485278613e-12,2.3079774094845465e-05,50.78092875985631,9.056208485465623e-12,2.3079774099516137e-05,9.056208485652657e-12,8.275271819017459e-11,0.00018285122396097633,50.78065199275492,60.58907965114993,0.000636254722733136,60.58907965114993,0.0006362547228607793,8.275271819188346e-11,0.0001828512239979481,8.275271819359244e-11,0.010611974441508054,0.9893880255584918,0.0
2300,28.514782919160698,1.073285776590719e-05,28.514782919160698,1.0732857768077389e-05,9.553133003953298e-12,2.4345835022645357e-05,50.78092818817327,9.55313300415057e-12,2.4345835027572307e-05,9.553133004347868e-12,8.72933809930222e-11,0.00019285810733318264,50.78063108602877,60.58903463903121,0.0006703356111962593,60.58903463903121,0.0006703356113308896,8.729338099482482e-11,0.00019285810737218259,8.729338099662758e-11,0.011092936049709918,0.9889070639502899,0.0
2400,28.514783182428303,1.1289601611984464e-05,28.514783182428303,1.1289601614267518e-05,1.0050057522627982e-11,2.5611895950445252e-05,50.78092761649023,1.0050057522835516e-11,2.561189595562848e-05,1.0050057523043077e-11,9.183404379586979e-11,0.00020286499070538898,50.78061017930261,60.58898962691251,0.0007044164996593826,60.58898962691251,0.0007044164998009999,9.183404379776618e-11,0.00020286499074641706,9.183404379966273e-11,0.01157389765791178,0.988426102342088,0.0
2500,28.514783445695905,1.1846345458061737e-05,28.514783445695905,1.1846345460457646e-05,1.0546982041302669e-11,2.6877956878245145e-05,50.780927044807186,1.0546982041520464e-11,2.6877956883684658e-05,1.0546982041738286e-11,9.637470659871739e-11,0.00021287187407759527,50.780589272576464,60.58894461479379,0.0007384973881225059,60.58894461479379,0.0007384973882711101,9.637470660070755e-11,0.00021287187412065154,9.637470660269787e-11,0.012054859266113643,0.9879451407338862,0.0
2600,28.51478370896351,1.240308930413901e-05,28.51478370896351,1.2403089306647773e-05,1.104390655997735e-11,2.814401780604504e-05,50.78092647312415,1.1043906560205408e-11,2.8144017811740825e-05,1.1043906560433492e-11,1.0091536940156497e-10,0.00022287875744980156,50.7805683658503,60.58889960267507,0.0007725782765856291,60.58889960267507,0.0007725782767412202,1.009153694036489e-10,0.00022287875749488597,1.0091536940573299e-10,0.012535820874315502,0.9874641791256843,0.0
2700,28.514783972231115,1.2959833150216282e-05,28.514783972231115,1.2959833152837901e-05,1.1540831078652035e-11,2.941007873384493e-05,50.7809259014411,1.1540831078890354e-11,2.9410078739796995e-05,1.1540831079128701e-11,1.0545603220441258e-10,0.00023288564082200785,50.78054745912415,60.58885459055635,0.0008066591650487524,60.58885459055635,0.0008066591652113304,1.0545603220659025e-10,0.0002328856408691204,1.0545603220876811e-10,0.013016782482517366,0.9869832175174824,0.0
2800,28.514784235498716,1.3516576996293554e-05,28.514784235498716,1.351657699902803e-05,1.2037755597326722e-11,3.067613966164482e-05,50.78092532975806,1.20377555975753e-11,3.0676139667853166e-05,1.203775559782391e-11,1.0999669500726017e-10,0.0002428925241942142,50.780526552397994,60.58880957843764,0.0008407400535118758,60.58880957843764,0.0008407400536814406,1.0999669500953162e-10,0.00024289252424335487,1.0999669501180325e-10,0.013497744090719228,0.9865022559092806,0.0
2900,28.51478449876632,1.407332084237083e-05,28.51478449876632,1.4073320845218162e-05,1.2534680116001406e-11,3.194220058944471e-05,50.78092475807502,1.2534680116260248e-11,3.194220059590934e-05,1.253468011651912e-11,1.1453735781010775e-10,0.0002528994075664205,50.780505645671845,60.58876456631893,0.0008748209419749991,60.58876456631893,0.0008748209421515509,1.1453735781247298e-10,0.0002528994076175894,1.145373578148384e-10,0.013978705698921089,0.9860212943010788,0.0
3000,28.514784762033926,1.46300646884481e-05,28.514784762033926,1.463006469140829e-05,1.3031604634676091e-11,3.320826151724461e-05,50.78092418639198,1.3031604634945195e-11,3.320826152396551e-05,1.3031604635214329e-11,1.1907802061295537e-10,0.0002629062909386268,50.78048473894568,60.58871955420021,0.0009089018304381223,60.58871955420021,0.000908901830621661,1.1907802061541437e-10,0.0002629062909918238,1.1907802061787353e-10,0.014459667307122953,0.9855403326928769,0.0
3100,28.514785025301528,1.5186808534525373e-05,28.514785025301528,1.5186808537598417e-05,1.3528529153350774e-11,3.44743224450445e-05,50.78092361470893,1.3528529153630138e-11,3.4474322452021677e-05,1.3528529153909537e-11,1.2361868341580294e-10,0.0002729131743108331,50.78046383221953,60.58867454208149,0.0009429827189012455,60.58867454208149,0.0009429827190917712,1.236186834183557e-10,0.0002729131743660582,1.2361868342090866e-10,0.014940628915324813,0.985059371084675,0.0
3200,28.514785288569133,1.574355238060265e-05,28.514785288569133,1.5743552383788546e-05,1.402545367202546e-11,3.574038337284439e-05,50.78092304302589,1.4025453672315084e-11,3.574038338007785e-05,1.4025453672604746e-11,1.2815934621865054e-10,0.0002829200576830394,50.780442925493375,60.58862952996278,0.000977063607364369,60.58862952996278,0.0009770636075618813,1.2815934622129707e-10,0.0002829200577402927,1.281593462239438e-10,0.015421590523526674,0.9845784094764731,0.0
3300,28.514785551836738,1.6300296226679918e-05,28.514785551836738,1.6300296229978674e-05,1.4522378190700144e-11,3.700644430064429e-05,50.780922471342855,1.4522378191000031e-11,3.7006444308134024e-05,1.4522378191299955e-11,1.3270000902149813e-10,0.00029292694105524577,50.780422018767226,60.58858451784406,0.0010111444958274922,60.58858451784406,0.0010111444960319916,1.3270000902423842e-10,0.0002929269411145272,1.3270000902697895e-10,0.015902552131728538,0.9840974478682712,0.0
3400,28.51478581510434,1.6857040072757193e-05,28.51478581510434,1.6857040076168805e-05,1.5019302709374827e-11,3.827250522844418e-05,50.780921899659816,1.5019302709684978e-11,3.8272505236190194e-05,1.501930270999516e-11,1.3724067182434572e-10,0.00030293382442745206,50.78040111204107,60.58853950572535,0.0010452253842906155,60.58853950572535,0.001045225384502102,1.3724067182717977e-10,0.00030293382448876163,1.3724067183001406e-10,0.0163835137399304,0.9836164862600694,0.0
3500,28.51478607837194,1.7413783918834466e-05,28.51478607837194,1.7413783922358933e-05,1.5516227228049512e-11,3.953856615624408e-05,50.78092132797677,1.5516227228369922e-11,3.9538566164246365e-05,1.551622722869037e-11,1.4178133462719334e-10,0.0003129407077996584,50.78038020531491,60.58849449360663,0.0010793062727537388,60.58849449360663,0.0010793062729722123,1.4178133463012115e-10,0.0003129407078629961,1.4178133463304921e-10,0.016864475348132263,0.9831355246518675,0.0
3600,28.514786341639546,1.7970527764911738e-05,28.514786341639546,1.7970527768549057e-05,1.6013151746724197e-11,4.080462708404396e-05,50.78092075629373,1.601315174705487e-11,4.0804627092302535e-05,1.601315174738558e-11,1.4632199743004091e-10,0.00032294759117186463,50.780359298588756,60.58844948148792,0.001113387161216862,60.58844948148792,0.0011133871614423224,1.463219974330625e-10,0.00032294759123723053,1.4632199743608432e-10,0.017345436956334122,0.9826545630436658,0.0
3700,28.51478660490715,1.852727161098901e-05,28.51478660490715,1.8527271614739188e-05,1.6510076265398882e-11,4.2070688011843856e-05,50.780920184610686,1.6510076265739816e-11,4.207068802035871e-05,1.651007626608079e-11,1.508626602328885e-10,0.000332954474544071,50.78033839186261,60.5884044693692,0.0011474680496799854,60.5884044693692,0.0011474680499124325,1.5086266023600385e-10,0.000332954474611465,1.5086266023911945e-10,0.017826398564535988,0.9821736014354638,0.0
3800,28.514786868174752,1.9084015457066283e-05,28.514786868174752,1.908401546092932e-05,1.7007000784073566e-11,4.3336748939643755e-05,50.78091961292765,1.7007000784424763e-11,4.333674894841488e-05,1.7007000784775998e-11,1.554033230357361e-10,0.0003429613579162773,50.78031748513645,60.58835945725048,0.0011815489381431087,60.58835945725048,0.0011815489383825428,1.5540332303894523e-10,0.00034296135798569943,1.554033230421546e-10,0.018307360172737847,0.981692639827262,0.0
3900,28.514740053931217,4.277841672539477e-05,28.514740053931217,4.27784167763962e-05,9.991349835159281e-09,0.00021424829685993147,50.780879915543814,9.991349837202306e-09,0.00021424829720875945,9.991349839246104e-09,1.3533857264906637e-08,0.0005064933066069134,50.77986683850434,60.588023603434266,0.0012864224475375326,60.588023603434266,0.0012864224479858448,1.3533857267649433e-08,0.0005064933070017692,1.3533857270392908e-08,0.018725877078062846,0.981274122921937,0.0
4000,28.514688118473742,6.898979246056958e-05,28.514688118473746,6.898979256382674e-05,2.105067353139259e-08,0.00040361432145360825,50.78083596196465,2.105067353570051e-08,0.0004036143221794612,2.1050673540009202e-08,2.8367160227615272e-08,0.0006867261106337485,50.77936944364915,60.587656111102824,0.0013989969620974065,60.587656111102824,0.0013989969627765525,2.836716023339544e-08,0.0006867261113891979,2.836716023917696e-08,0.019137601086429326,0.9808623989135704,0.0
4100,28.514636183016275,9.520116819574439e-05,28.51463618301628,9.520116835125728e-05,3.2109997227626675e-08,0.0005929803460472976,50.780792008385475,3.2109997234199485e-08,0.0005929803471501757,3.210999724077307e-08,4.320046319032391e-08,0.0008669589146605836,50.778872048793964,60.587288618771396,0.0015115714766572802,60.58728861877138,0.0015115714775672713,4.3200463199142126e-08,0.0008669589157766488,4.32004632079617e-08,0.019549325094795827,0.980450674905204,0.0
4200,28.514584247558805,0.00012141254393091762,28.51458424755881,0.00012141254413868781,4.3169320923859984e-08,0.0007823463706409744,50.7807480548063,4.3169320932697694e-08,0.0007823463721208648,4.316932094153617e-08,5.803376615303187e-08,0.0010471917186874076,50.778374653938776,60.58692112643995,0.0016241459912171542,60.58692112643995,0.0016241459923579846,5.803376616488813e-08,0.0010471917201640775,5.803376617674507e-08,0.019961049103162303,0.9800389508968375,0.0
4300,28.514532312101334,0.00014762391966609086,28.514532312101334,0.0001476239199261152,5.4228644620093294e-08,0.0009717123952346511,50.78070410122713,5.42286446311959e-08,0.0009717123970915667,5.42286446422985e-08,7.286706911573982e-08,0.0012274245227142317,50.77787725908359,60.586553634108505,0.0017367205057770222,60.586553634108505,0.0017367205071486922,7.286706913063346e-08,0.0012274245245515172,7.286706914552845e-08,0.020372773111528762,0.979627226888471,0.0
4400,28.514480376643863,0.00017383529540126725,28.514480376643867,0.00017383529571354732,6.528796831632738e-08,0.001161078419828328,50.780660147647964,6.528796832969487e-08,0.0011610784220622684,6.528796834306237e-08,8.770037207844847e-08,0.0014076573267410668,50.7773798642284,60.58618614177707,0.0018492950203369016,60.58618614177707,0.0018492950219394112,8.770037209638014e-08,0.001407657328938957,8.770037211431318e-08,0.020784497119895263,0.9792155028801046,0.0
4500,28.514428441186393,0.0002000466711364405,28.514428441186396,0.00020004667150097627,7.63472920125607e-08,0.0013504444444220047,50.78061619406879,7.634729202819308e-08,0.0013504444470329702,7.634729204382546e-08,1.025336750411571e-07,0.001587890130767902,50.77688246937322,60.58581864944563,0.00196186953489677,60.58581864944563,0.001961869536730119,1.0253367506212616e-07,0.0015878901333263968,1.0253367508309656e-07,0.02119622112826174,0.978803778871738,0.0
4600,28.514376505728926,0.0002262580468716153,28.514376505728926,0.00022625804728840682,8.740661570879478e-08,0.001539810469015694,50.78057224048962,8.740661572669205e-08,0.001539810472003672,8.740661574458856e-08,1.1736697800386573e-07,0.001768122934794737,50.77638507451803,60.585451157114186,0.0020744440494566492,60.585451157114186,0.0020744440515208375,1.1736697802787283e-07,0.0017681229377138365,1.1736697805188129e-07,0.02160794513662824,0.9783920548633716,0.0
4700,28.51432457027145,0.0002524694226067901,28.514324570271455,0.00025246942307583734,9.846593940502808e-08,0.0017291764936093708,50.78052828691045,9.846593942519026e-08,0.0017291764969743738,9.846593944535243e-08,1.322002809665737e-07,0.0019483557388215722,50.775887679662844,60.58508366478275,0.002187018564016523,60.58508366478275,0.002187018566311551,1.3220028099361884e-07,0.0019483557421012762,1.3220028102066466e-07,0.02201966914499472,0.977980330855005,0.0
4800,28.51427263481398,0.00027868079834196335,28.514272634813985,0.0002786807988632663,1.095252631012614e-07,0.0019185425182030476,50.78048433333128,1.0952526312368769e-07,0.0019185425219450756,1.0952526314611476e-07,1.4703358392928166e-07,0.002128588542848385,50.775390284807656,60.58471617245131,0.0022995930785763914,60.58471617245131,0.0022995930811022585,1.4703358395936417e-07,0.002128588546488705,1.4703358398944805e-07,0.0224313931533612,0.9775686068466386,0.0
4900,28.514220699356514,0.0003048921740771382,28.514220699356517,0.0003048921746506953,1.205845867974947e-07,0.0021079085427967246,50.78044037975211,1.205845868221859e-07,0.0021079085469157648,1.2058458684687786e-07,1.618668868919896e-07,0.00230882134687522,50.774892889952476,60.58434868011987,0.002412167593136265,60.58434868011987,0.002412167595892972,1.6186688692511018e-07,0.0023088213508761337,1.618668869582321e-07,0.022843117161727676,0.9771568828382722,0.0
5000,28.51416876389904,0.000331103549812313,28.514168763899043,0.0003311035504381258,1.3164391049372878e-07,0.0022972745673904013,50.780396426172935,1.3164391052068487e-07,0.0022972745718864793,1.3164391054764174e-07,1.7670018985469892e-07,0.0024890541509020553,50.77439549509729,60.58398118778843,0.002524742107696139,60.58398118778843,0.0025247421106836853,1.7670018989085686e-07,0.0024890541552635846,1.7670018992701616e-07,0.023254841170094177,0.9767451588299056,0.0
