milliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
0,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.198140641389354e-05,0.0034595930691821183,9.007429435168562e-05,0.10041164302297818,9.994682235172721,0.0015453072346565165,89.99846127307458,0.001329217104968161,169.92592820695955,0.006718917917361778,1399.7487715936413,644.6880729084191,6954.340010901366,0.0023533236709757507,0.6682277418060948,0.0,0.0,2.1242420649667408e-07,29.999991482247264,3399.796231303593,2.493656470283588,0.0048936869742836914,4.61953752851489e-05,59.99984842879749
100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1965115299507314e-05,0.0034643446274063095,8.987031396268764e-05,0.10041025172152361,9.99467826704916,0.0015398381919533828,89.99846075356639,0.0013262301119166306,169.9256858346392,0.006723575480263596,1399.7491108876854,644.0617661601736,6953.074805513594,0.0023558604326623404,0.6682799588560775,0.0,0.0,2.1246365115867952e-07,29.99999142500411,3399.7954943638174,2.4936686889422175,0.004911325546821807,4.618485323187637e-05,59.999848527274224
200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.195407334683108e-05,0.003456895937263164,8.97689375606785e-05,0.10041129221701267,9.994676374990947,0.0015506578322198115,89.99845206178676,0.0013258064973302177,169.92549303029335,0.006714267524157191,1399.7469641282396,646.7436679801698,6951.92388563063,0.002354459683575618,0.6681031801914941,0.0,0.0,2.1250412819707473e-07,29.999991461421455,3399.7941744633217,2.493665159587405,0.004917650477474245,4.617801059594173e-05,59.9998476037783
300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1955720834102763e-05,0.0034551112263586127,8.979684458764776e-05,0.10041249708394073,9.99467690371323,0.0015463008504927758,89.99844624539358,0.0013260834873563205,169.92534743734228,0.006711422528957695,1399.7477799011708,649.0261316979969,6952.825581400188,0.00234885187961792,0.6679435584812858,0.0,0.0,2.1234059470857513e-07,29.999991396739222,3399.794846029626,2.493636272801081,0.004914976097898371,4.616592940723829e-05,59.999847700297735
400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1927535324043717e-05,0.003450681654022611,8.95614216413871e-05,0.10041601177510098,9.994676189767977,0.001552045792550689,89.99844372135931,0.0013230395034077161,169.92521509292345,0.006698087505970726,1399.7463071430238,649.3501016147437,6948.342395167225,0.0023489977495684948,0.6680332871355907,0.0,0.0,2.1174372347133577e-07,29.999991411461124,3399.794042988671,2.493623308110365,0.004933245562535602,4.6156707370902084e-05,59.999846593089636
500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1930142802087332e-05,0.0034426301903762394,8.946033657162944e-05,0.10041547926757623,9.994674498417604,0.0015537885886062494,89.99844551184609,0.0013242043755813725,169.92485241903586,0.006695648850954891,1399.7448998100974,651.9817094115419,6946.585711917512,0.0023464942958694437,0.6679151671935023,0.0,0.0,2.1163796519424513e-07,29.999991386668903,3399.7939514206473,2.493633501988006,0.0049250824505322754,4.614413810355259e-05,59.9998459132745
600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1904281181106964e-05,0.0034388320829350856,8.939959507067366e-05,0.10041950738942956,9.9946698441164,0.0015669257662238585,89.99843575194014,0.0013220472126461965,169.92449171445259,0.006692533854979475,1399.7443360238776,652.625391066207,6945.414274706444,0.002345514468538279,0.6678938160628495,0.0,0.0,2.115760568686206e-07,29.99999132278019,3399.79301461877,2.4936103455216596,0.004931687249507856,4.613389113812628e-05,59.99984635487058
700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1919877809980692e-05,0.003440230579031371,8.930638696635749e-05,0.10041925909012914,9.99466992489346,0.0015601810819707328,89.99842898751358,0.0013211444266328614,169.92455746217564,0.0066924494867796405,1399.7448319269056,654.5904317975818,6945.008503784262,0.0023387904715369196,0.6676334357247458,0.0,0.0,2.1137631030539862e-07,29.999991312650437,3399.792827273778,2.493598931640759,0.00494205431585074,4.612302912039604e-05,59.999845856903576
800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1885256488783185e-05,0.0034420908286321903,8.940074535618913e-05,0.10042295302793977,9.9946662329215,0.0015640320401848458,89.99842811191154,0.0013210934101758217,169.92412849814866,0.006675773618956275,1399.7443623768415,658.0565079781369,6944.415148565793,0.0023409457161662787,0.6676352852556265,0.0,0.0,2.1126300369159178e-07,29.99999127792428,3399.792142607693,2.493588973456907,0.00495955182754101,4.611711035282231e-05,59.99984552003717
900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1895279902854586e-05,0.0034384675030491355,8.929711976623206e-05,0.1004243545335609,9.994664838455293,0.0015709319044419248,89.99842440376078,0.001318471909660385,169.92407820066003,0.00668253508048284,1399.7430725788965,655.2368239146466,6941.894872425144,0.0023361092236255493,0.667653756559037,0.0,0.0,2.11242435109101e-07,29.999991306597785,3399.7917600922474,2.4935704313041724,0.004965396552325322,4.6102508209115063e-05,59.9998449287166
