milliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
0,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0899687658787743e-05,0.003151993115212986,8.195064732474685e-05,0.10054768676345331,9.99453710547481,0.001883390604645692,89.99811023029011,0.0012252734017725608,169.90869903509022,0.006196067118106075,1399.6892978721671,794.4861312686414,6806.218234034698,0.002150205108590767,0.6606607793890973,0.0,0.0,1.9601628879520553e-07,29.999989336940647,3399.744787411848,2.4927398565973626,0.005497318601034539,4.4425452127761895e-05,59.999811089359376
100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.088919268199207e-05,0.0031486277359100362,8.172578878809914e-05,0.10054809924624487,9.994532752473576,0.001892228485898786,89.9981074448755,0.0012254213560571067,169.90855071320246,0.006201451495547697,1399.688760118465,797.7023379833502,6804.3689099512685,0.0021492463883559633,0.6604134518533601,0.0,0.0,1.9592673201049584e-07,29.999989322332105,3399.7444534917736,2.4927354104398898,0.005515777113274474,4.442623198180474e-05,59.99980986919402
200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0877788062499329e-05,0.003141992423713319,8.16582210787924e-05,0.10054654193682287,9.994535181941744,0.0018918948809813253,89.99810593025185,0.001223067691663378,169.90873869118562,0.006195967727603796,1399.6867810283827,798.0937836480881,6803.877298036894,0.0021443694908658446,0.6603979429771732,0.0,0.0,1.9608246836789616e-07,29.999989299052473,3399.744374585894,2.49273390788095,0.005513793552959625,4.439175887714564e-05,59.99981046601007
300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0860967270235033e-05,0.0031381829767076403,8.163863876039381e-05,0.10054990539025078,9.994531788596577,0.0018954728892096018,89.99810241616869,0.0012214778201096947,169.90830604896942,0.006185301686392652,1399.6860180494834,800.3178892102491,6800.8479798072985,0.002141117265975601,0.6603951799975698,0.0,0.0,1.9582292844132732e-07,29.999989298048607,3399.743276972711,2.4927115777331994,0.005517340921522205,4.432953171965692e-05,59.99980945716608
400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0847773366956444e-05,0.003141357297464023,8.163096978731903e-05,0.10055085076458432,9.994530768029044,0.0018968892982066101,89.99809634358179,0.0012205119133647142,169.90828222060375,0.006188929750463733,1399.6858987557603,801.8217517780495,6800.973592242348,0.002142765996738249,0.6603590376178706,0.0,0.0,1.953635298091065e-07,29.99998924327927,3399.7431770099865,2.4927175653091433,0.0055238951065822465,4.432489767406578e-05,59.99980950591377
500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0834100811867885e-05,0.0031322775623740654,8.146951915380568e-05,0.10055388158703472,9.994529683963032,0.0019039838455399878,89.9980939711798,0.001220602631423275,169.90829204399387,0.0061756659036939785,1399.6852022028743,800.7221090815021,6796.72635316834,0.002136923826016243,0.6602122163670519,0.0,0.0,1.9555235009701595e-07,29.99998926463808,3399.7429614721927,2.492691068428716,0.005530849904737239,4.430170770524339e-05,59.99980904214507
600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0809873727846642e-05,0.0031345409829915028,8.148619816715151e-05,0.10055440451241507,9.99452748101216,0.0019090741998904648,89.99809834125307,0.0012193796040632135,169.90781402122673,0.006168393557953151,1399.6859215849524,804.2611887532744,6795.568887035666,0.0021348396432245747,0.6600957895218129,0.0,0.0,1.9510206943622364e-07,29.99998923063679,3399.7417851783307,2.492703052380574,0.005533236776095838,4.425869458765478e-05,59.99980814186259
700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0824293086531585e-05,0.0031262482743325557,8.129640731246422e-05,0.10055441434580958,9.994526338612099,0.0019093189588522714,89.9980927935335,0.0012195904832834365,169.9076905111071,0.006168567181380472,1399.6852884778734,806.4328868979704,6793.949877635585,0.002134020940812883,0.6601683082729182,0.0,0.0,1.9525180670826337e-07,29.999989207992765,3399.7424674364574,2.4926941875103763,0.005530475493286014,4.422041391682809e-05,59.999808281211436
800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0802593383533137e-05,0.00312693670059651,8.120648866431218e-05,0.10055465358178263,9.994526976507819,0.001916235830273226,89.99808383405207,0.001216507874326043,169.9076165948046,0.00616744765080926,1399.6836485125548,804.0184688956058,6795.14082409333,0.0021303352768328003,0.6599188725812692,0.0,0.0,1.949131849356526e-07,29.999989200986644,3399.74066967296,2.4926683736388857,0.005546023774338039,4.419541146898155e-05,59.999807339316256
900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.0805242803873953e-05,0.003122682481950363,8.11477749610688e-05,0.10055675842638014,9.994523815375802,0.001913891356828363,89.99808662543826,0.0012153470935796222,169.90726104885672,0.00615481467440075,1399.683290291874,805.720934845107,6792.318048806478,0.002128008425390619,0.6599764451009983,0.0,0.0,1.948809998452118e-07,29.999989157953483,3399.7406884870793,2.4926606716964965,0.005542503459197541,4.422446562639944e-05,59.99980797995606
