milliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
0,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4552942903194577e-05,0.0041896970029123674,0.00010870021999146874,0.10011583792811657,9.99499391096673,0.0007362427957202668,89.9992610347767,0.0015545976710717227,169.96472374768413,0.007870906366627534,1399.885783345467,290.801836967988,7308.855967089694,0.0027997732774848816,0.6859763453326088,0.0,0.0,2.486647445560423e-07,29.999996225688804,3399.90963962976,2.496548416445786,0.0027384863474711465,3.8417655816466395e-05,59.999932963429394
100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4563918018852894e-05,0.004186471728234969,0.00010885664188884258,0.10011949466496224,9.994988341672487,0.000744728299698136,89.9992589553178,0.0015538080792674264,169.9641564145125,0.007857346085210703,1399.8834167596651,294.164356885387,7307.66337664281,0.002798031773854262,0.6857831090208824,0.0,0.0,2.4841291995940154e-07,29.9999962503859,3399.9090715723946,2.4965852103391204,0.002764761366881829,3.848201019299213e-05,59.99993354533008
200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.454222404470463e-05,0.004178087726431127,0.00010867750815156034,0.1001183399591432,9.994989354784442,0.0007408496612222585,89.99924656207463,0.0015511788030932094,169.96425009939594,0.007863636144540404,1399.8844014735246,291.7259236473962,7305.286838462687,0.002797364821120425,0.6858077756327987,0.0,0.0,2.484040701588746e-07,29.999996209249463,3399.90836846767,2.496527467850363,0.002764281033592034,3.8451860288297876e-05,59.99993223352002
300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.452176330226507e-05,0.0041791562535518,0.00010858930433910573,0.10012040185978457,9.994986838894054,0.0007510850939572635,89.99924617308879,0.0015521014814963827,169.96417593311847,0.007856230740901967,1399.8824707868373,296.5918524641583,7307.491722895896,0.0027955777103279523,0.6855035979903604,0.0,0.0,2.4819834085243503e-07,29.999996153028263,3399.908605651241,2.496504540909978,0.0027694516077698475,3.8766089556630186e-05,59.999931623638425
400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4516307842377215e-05,0.004175468121394924,0.00010844723075915008,0.10012497014257508,9.99498439046362,0.0007543288231576494,89.99924727476593,0.0015505860724107957,169.96396791380045,0.007836703920152642,1399.8825265769967,296.1470972720116,7301.501628616929,0.0027932363700489916,0.6856068058429161,0.0,0.0,2.4778759379797055e-07,29.99999612622316,3399.9085125392253,2.496529835599704,0.0027767859514179,3.887611763112103e-05,59.9999322277446
500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4481579765976813e-05,0.004173202765295454,0.00010820057087622814,0.10012386514959203,9.994982374746158,0.0007608615734858097,89.99924156286055,0.001548396487108643,169.9634565222928,0.007841348546118523,1399.8814748122431,300.9365648744659,7301.556063914361,0.00279260323503128,0.685513474349075,0.0,0.0,2.479562973572045e-07,29.999996151260234,3399.9062410712736,2.496497283191283,0.0028245947932318527,3.88512456619635e-05,59.999930469423326
600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4472541567838456e-05,0.004158158990529918,0.00010834511363535977,0.10012511556488021,9.994982083016115,0.0007637823322209609,89.99923035717603,0.0015461502768788608,169.96331738083882,0.007832748720024074,1399.8808178251138,299.40877143966804,7295.882420973651,0.0027903252874381477,0.6853749467511878,0.0,0.0,2.4759028540389446e-07,29.99999607003238,3399.905524713957,2.4964629671348266,0.0028392556196797716,3.8943213461277235e-05,59.999930624738894
700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4458577544401676e-05,0.004161097717643338,0.00010804328507442031,0.10012659763594946,9.994982819385202,0.0007658692632904175,89.99923616488239,0.0015476428751182677,169.96323557741664,0.007818630296175428,1399.87913390946,304.82770747653797,7297.856526850083,0.002788014957159495,0.6852193247014808,0.0,0.0,2.4712563631919787e-07,29.999996063425726,3399.9064865278006,2.4964327483583015,0.002848125600943623,3.939530146110921e-05,59.999929750194326
800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4448707137250124e-05,0.004154388920525198,0.00010799934577372922,0.1001295035538157,9.994977715353517,0.0007737859125604425,89.99923345609803,0.0015467163394782609,169.96269407388374,0.007816824116648068,1399.880028068287,306.62826507577756,7293.43282888238,0.0027866684343017785,0.6851670146248312,0.0,0.0,2.4728004745596116e-07,29.999996011465175,3399.905481064599,2.496413210202151,0.0028424485643266197,3.948060528311612e-05,59.99992937688009
900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.441018900434469e-05,0.004148150374765547,0.00010779732773598092,0.10013076174349014,9.994978188892187,0.0007774056392173189,89.99922873290737,0.0015431511541447733,169.96267233825392,0.007805753553744455,1399.8773019143173,306.2498730045943,7292.098671650434,0.002785212694551348,0.6850242459363137,0.0,0.0,2.469320926695784e-07,29.999996054933582,3399.904907685591,2.496399045391361,0.0028823074247454755,3.949098212471582e-05,59.99992889312658
1000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4424748135752548e-05,0.004146965202348685,0.00010782973849033331,0.10013390567358682,9.994977452782402,0.0007844835222639714,89.99922197383978,0.001542267483195284,169.96263178055287,0.007808321518240163,1399.8768837540313,307.537705685447,7290.202700213894,0.002783186644085896,0.6850557304114311,0.0,0.0,2.4701717447767355e-07,29.99999596464864,3399.9036738747413,2.4963633581005062,0.0028826385244397654,3.9341328201428696e-05,59.99992951586205
1100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4418863352198314e-05,0.0041394444580804875,0.00010759817521547908,0.10013591790107224,9.99497320907727,0.0007839237545317119,89.99921920013381,0.0015416263030353192,169.96211777769366,0.007793389192494312,1399.8757246471057,313.7384426702397,7288.289039411021,0.0027811901330807944,0.6848248865967409,0.0,0.0,2.468231396030862e-07,29.9999959508168,3399.903991488852,2.4963785786079695,0.002910175918099462,3.962898714422435e-05,59.99992811926497
1200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4376418154708458e-05,0.004136323555382615,0.00010749299066806255,0.10013606038348545,9.994971530243827,0.0007905412838275776,89.9992062117469,0.001539139089241453,169.96197516540582,0.007789414793667644,1399.8750983187706,314.57942108987595,7288.994242740321,0.002778665190113266,0.6846931699195162,0.0,0.0,2.4658408196119325e-07,29.99999596804617,3399.9035175334807,2.4963305779992444,0.0029178296370801584,3.96073883188503e-05,59.99992834212356
1300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4382734026103363e-05,0.004139070286370524,0.00010737684015360616,0.10013529058061618,9.994971600143048,0.0007987861358386838,89.99920866516321,0.0015389078529737049,169.9619925194829,0.007781970632334634,1399.8748066752848,313.98231544809687,7287.195404701484,0.00277821973272134,0.6845510246658836,0.0,0.0,2.4597396628064257e-07,29.999995944623315,3399.9013900439963,2.4963292298940907,0.0029327020569446752,3.970576301377978e-05,59.999927621894116
1400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4354916150360804e-05,0.004127695622832562,0.00010751108674826543,0.10013852599878185,9.99496920027785,0.0008003538643793364,89.99919499048755,0.0015373597968811198,169.96151599591772,0.00778431034625826,1399.8747449975183,315.24790435912456,7282.5337367423,0.0027747565012731564,0.6843997146366994,0.0,0.0,2.4630766041579484e-07,29.999995909052036,3399.900690886131,2.496293568859786,0.002917585350948691,3.991321674236259e-05,59.99992769117039
