milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
0,8002.319112726106,117754.28629786814,2153.99544483996,120022.46130544087,-635.5461686629711,426.0008444738472,596885.5689928605,170.80068661377138,799.8981792599451,121255.53024346053,1421.8415773772824,463.89671408527346,599710.7886552251,120000.0,120648.56614235963,-51.72944885274103,600070.3826005834,120000.0,120000.0,119988.86249336522,-19.758865195919697
100,7984.881912013528,93612.65017039706,27116.7671839884,119930.31333388634,4761.679449372528,556.8846480162139,599196.8301353032,785.8526939479533,799.3086878156865,-1403.5674564468825,119044.23627969781,329.93804687965496,599845.4246170062,120000.0,115206.64244632186,102.72474962557325,599823.4966346994,120000.0,120000.0,120011.57770811878,-25.102114435863015
200,7980.7873704263575,63283.858534745406,55849.02579155776,119703.33852234506,9672.09580350378,-39.676546786228755,596584.5924945022,-172.97963690915918,796.6118822501338,491.8213289865105,120874.52623937975,217.66930288419024,599609.6155440263,120000.0,109712.26051893047,340.5146597796293,598978.3818234456,120000.0,120000.0,120030.99966979292,-20.398678066183532
300,7954.62522624134,44224.849842456315,75690.3579217962,119448.50505040829,14149.913744325671,2078.2083230015182,600251.3354649339,2925.091552122172,795.7498772538735,-184.03776362538534,120544.24928516531,844.5657986467454,598712.5979329059,120000.0,105990.48781579046,632.8480623640909,598415.8954560743,120000.0,120000.0,119974.70614403556,10.331231564008913
400,7958.761958209281,33777.33659090447,87000.18250980417,119111.89487859234,16983.01565332482,2666.733991717361,597182.4780736975,707.5566989439783,792.4796081116299,1376.7643785766668,118388.33844589027,881.9195548392668,598733.5497887604,120000.0,102957.12015141897,807.005996381644,597829.4614293425,120000.0,120000.0,119970.95890306786,5.8751264087027195
500,7937.579122367192,20187.51969957112,96501.20871859998,118855.54164749736,18229.374572939192,4698.622398752508,594470.6508764796,2652.3717301976862,792.7487611014903,638.626979890851,121195.28282050574,1764.444156993467,598738.015265195,120000.0,101574.23281684169,1107.2374071586732,595840.1120202222,120000.0,120000.0,120007.2918725481,29.50801628609629
600,7923.131361411724,17620.239765415587,103160.83349310627,118554.1521175614,19766.37492110621,6852.404576808235,597626.8578409941,1866.174671247792,790.3330005674577,1561.3697300793422,118874.42488922182,1531.3954517608388,597651.4466355026,120000.0,100649.17722345097,1442.874670894768,593507.0651254337,120000.0,120000.0,120021.07144159543,31.83440655843597
700,7910.048938248031,12682.013437894686,103341.04340009915,118390.86133020643,20750.037463532084,9265.306592008932,591405.8270387762,7168.981279692716,789.9958192763537,-576.0486235554905,119732.02461548804,1916.9485981078933,597909.15662421,120000.0,100130.50408560467,1582.3089816310423,591146.9019359378,120000.0,120000.0,119989.61411351124,-26.59725754464353
800,7882.612156380104,16246.863507771754,106884.54361800899,118181.31807044284,19328.930003343652,12488.191905478518,589754.0491944657,10659.395797167197,788.6221738838627,-663.1028321531105,119344.7870458476,2288.317248386564,597473.2045461726,120000.0,100550.84216000888,1750.2688716016853,587874.2738581651,120000.0,120000.0,120007.42299081666,-25.735308101510626
900,7843.253398540359,22848.922784617473,102655.45851861774,118129.4711633117,19057.609845117593,15287.272543795221,586973.2980668069,15836.93261998272,785.4606847431047,-941.8692133369852,120649.1081856247,2675.074499292557,597543.7255439563,120000.0,100434.39564793569,1887.1537797468104,585134.0305219995,120000.0,120000.0,119962.89172396236,25.509269650916234
