milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
1000,7839.17445928729,26907.722999989186,94126.05988342535,118053.7441997026,17155.563916685172,18087.991343627487,579648.4031418563,17229.43276213225,785.5550783569097,95.0952834665908,119198.36706204277,2937.3314335403534,597184.1500615377,120000.0,102647.71356102123,1872.1253585571956,581760.0036536107,120000.0,120000.0,120013.0763967212,27.0194875052296
1100,7826.356145453683,41481.658587505386,75794.91908610385,118191.9065996025,15400.035618754842,19957.42367448469,577163.3415379093,29325.462946249703,783.8839410789686,580.6984003078012,118564.48636274968,3874.171562340601,596007.8612279076,120000.0,105094.06439383642,1871.1833173994696,579103.1092702516,120000.0,120000.0,120010.39080637602,29.50602603425756
1200,7827.664700641581,53898.74042775509,65579.82529177424,118396.90727943227,12821.198100075415,21995.68664050217,567847.5020897086,29581.708434192213,780.3208696198283,-635.6067014400484,119287.02353388334,3610.291693182304,596092.9603712971,120000.0,106909.39975072541,1677.6118377266466,576867.4141454742,120000.0,120000.0,119941.47493065202,39.847515471124524
1300,7794.746158277027,70630.48242938556,52496.25319306602,118653.05033800533,10179.949039742725,24270.50846952639,556138.1075748742,40221.02104422878,778.391844672596,-712.9843252379083,119812.23993224381,3921.087889865879,595464.5257801377,120000.0,109368.04693039834,1360.5436503767467,576440.2436702957,120000.0,120000.0,119940.71385341712,72.31128192398091
1400,7778.608272280545,78163.9336674575,35340.12562311641,119033.54450281101,7210.577749518047,24918.792625004608,550101.1700740767,51798.94719574771,779.7924171007338,840.7779722588506,120805.19404503753,4579.76123728883,595755.6024503859,120000.0,112269.33049974126,969.5263312191402,575673.1408916396,120000.0,120000.0,119955.38873373342,83.76281193518871
1500,7747.339515414477,88056.20690626658,28758.333027034765,119323.84107248596,5295.854516683967,24804.079889542925,544509.1246293229,51422.67684105123,776.83558795496,-990.0862176607671,118571.99668289197,5286.692579278499,594930.9509305167,120000.0,114244.18250185499,717.7385336831985,574363.4373235065,120000.0,120000.0,119964.59166564746,91.47992094278489
1600,7759.018155550389,96082.72546508728,21005.981992144007,119625.312425202,3874.7699562690086,24375.52036650531,541974.9960483321,62639.302518913,774.1369445486395,506.80667911975746,120109.48989449178,5539.923373450427,595143.3191749359,120000.0,115722.60879558211,402.3385752775576,576169.3046187811,120000.0,120000.0,119886.13854758872,81.58979346615342
1700,7718.194049768795,104300.6394996788,15118.040009093318,119709.17767709133,3102.764292352856,23447.259723911062,535649.6899163657,66721.70416976046,771.7306775265002,-522.9218624757303,121632.68605193858,5963.0118338385555,594160.5943324489,120000.0,116591.46917935791,242.77650419541575,576623.4895260785,120000.0,120000.0,119875.29416720296,109.75440318311472
1800,7712.371537220132,105927.44329162705,17822.73150306678,119817.5378931285,2393.5712414387094,21996.891116255334,525384.2769151905,70403.54551277866,772.1349776329832,559.4972353323573,120056.6641636497,6055.462973951731,593934.1216197482,120000.0,117433.66957112297,221.71454508083778,577209.7055745249,120000.0,120000.0,119906.62510695004,159.41735862002002
1900,7723.452538166538,108177.57965997583,8706.2405853015,119892.95930926212,1929.9766427740115,21190.24588814055,518268.53376772214,79209.180922921,769.394381548588,-1344.7332502044296,120001.89521383033,5664.679351374018,593693.8702554919,120000.0,117486.22453911783,97.47871030994885,577935.0748504706,120000.0,120000.0,119884.07716808569,125.92611352009271
2000,7707.747764322486,109335.16212223838,9914.618375030606,119841.07830382872,1986.7637994439083,21037.025961501487,514562.61997670133,87456.0461675358,767.5789119331619,-604.938119220289,120883.30106963906,6473.619754767645,594000.5535216096,120000.0,118439.65181725769,118.38747924435947,579022.1258563969,120000.0,120000.0,119834.04184380047,187.61419525439456
2100,7690.788428313391,108573.89367572547,11097.571146960958,119962.97913027625,1577.313957335607,19360.238165374685,513402.9762394294,87498.6299507866,767.0265926199039,-1302.912246364544,118475.33595642415,6398.241840493499,593158.1684097906,120000.0,117969.31442014365,28.13628766677069,581110.8619979515,120000.0,120000.0,119792.79196996463,181.10153238231965
2200,7662.034748250623,113336.501397507,9125.597775089042,119906.68802809,1875.2879309863888,17910.804206189267,505264.3839278132,93375.13166740388,764.6954828321643,-1175.2789603491472,119766.85197153335,7533.7652198600845,592582.2917425013,120000.0,118691.4227635618,54.03712568527531,581738.1628855141,120000.0,120000.0,119811.19170510715,252.7185073218434
2300,7624.1350726593755,113263.56770898873,4792.017870758051,119937.45015234892,1664.6965915550124,17186.94258963318,506532.1186301347,93761.99306239511,765.2504714342504,406.80452271080594,120413.52174310047,7208.959057301071,592287.3784683698,120000.0,119066.33007992449,91.34778764355929,582782.0809303082,120000.0,120000.0,119738.28602687852,214.96475126581623
2400,7606.637149412671,111624.1984339956,3355.0761056276965,119895.44834504726,1747.9355419458002,16358.33843742698,502093.39239266235,97727.9860859927,763.6483601675676,-1473.8009007772664,120508.57898512807,7260.151338651742,592307.6863453175,120000.0,118489.2525840832,62.721726172033925,583003.4449192691,120000.0,120000.0,119701.63878082171,252.26565697230996
2500,7594.859767573481,111592.71721249534,7658.653293635567,119931.11757363327,1683.5380443033578,14819.551832223711,503872.4952256038,100135.01592182348,758.8648520931395,1092.0048953875428,119150.779691324,8411.156104425585,591507.8968271378,120000.0,118455.19541789897,87.34341393148378,584589.2397483601,120000.0,120000.0,119700.55578434639,282.77158865674113
2600,7576.205956343402,113616.81935970696,2359.973775315638,119958.47058529955,1377.6227961392262,14306.741347207952,499527.32558525034,100561.45463963032,759.7596354794165,-1363.5608060909865,118771.4031981558,8587.931112595896,591780.4111086477,120000.0,118728.91692743923,53.724009993309124,585964.4748520638,120000.0,120000.0,119665.13385883592,303.78994991849754
2700,7564.180831600365,115481.14960379389,7530.556781615391,119989.07050355116,310.6832452859743,13728.330813886982,499465.57247612666,102568.81464902613,758.5525268692168,1359.2894575685325,120938.3433087944,8863.19451672553,591448.3301503942,120000.0,118698.55862029541,31.747945231689304,585679.1655113309,120000.0,120000.0,119619.84114063522,379.1321807637141
2800,7573.423964023741,112873.57795361182,2078.7422083859187,119953.88876277824,1491.0088767203688,12493.787878790412,498495.7456892954,106724.7594721614,755.9303634388518,292.52842931646825,119347.04690133563,8643.047430177836,591124.6397590052,120000.0,118878.14872242171,93.93738824403398,587694.2816180214,120000.0,120000.0,119587.59609301173,388.2834991989437
2900,7564.629393452462,119112.85870367021,2347.012277262521,119909.82106575581,516.1369265738012,12293.047519616362,498745.1522702334,105263.42547420833,756.3569833606261,887.3413003120705,120377.16528941806,9139.531618390749,590800.4552333031,120000.0,118720.90631424692,49.49676729008756,588239.6711349562,120000.0,120000.0,119588.35826079821,405.221788962609
3000,7547.841944955721,113226.7830297066,2896.2032069039888,119971.56436810935,1081.7350526550983,11665.325837485652,490272.11563370604,106305.73538136401,754.4790889358635,1528.1885641305046,120811.0677688149,9766.76052964926,590581.4804509265,120000.0,118907.1047809171,-20.665489027146716,587940.6269278814,120000.0,120000.0,119547.36530460115,424.78930538028646
3100,7537.7650875956315,113112.17281814676,5930.528295069331,119912.38413855918,540.7614548033306,11251.984900831325,494678.20919333067,109520.41481539827,751.5509615359167,716.2383349550663,120583.3568324671,10320.571560979803,589653.7056602276,120000.0,119101.80551501233,-1.4156869448472627,588642.4597599668,120000.0,120000.0,119524.28961442753,457.7808440242323
3200,7484.020244007521,120108.04944821028,1301.2283383003517,119951.41992594222,616.0471774343595,9865.22352273623,495565.3904313423,103711.32242563508,748.547468449791,1185.493727105172,120785.55264859361,9843.423135122805,589603.8983837623,120000.0,119890.609773064,-11.245379893804053,589287.3066384636,120000.0,120000.0,119482.76409852119,545.7377280167955
3300,7478.321877199356,118887.55985022454,3420.8756811754943,119995.41733552262,510.6848560773236,9839.4553134806,495212.2524458171,104738.25539129335,750.9735112921775,613.7461703420925,121332.36846652874,11007.645550437192,589481.8603087799,120000.0,119532.9381662227,-15.44293085851153,589924.7708736266,120000.0,120000.0,119434.21584637732,557.4278603625703
3400,7452.0683443614025,115341.79325565003,4535.447860402979,119985.41386693041,367.0053611520261,9423.365692776422,494063.5195347434,104532.3069514328,748.501480382192,497.5056112140166,120274.54758174266,11207.714548756545,589085.0164207976,120000.0,119847.38414059205,30.283678984601877,591175.2418616684,120000.0,120000.0,119420.49328812707,569.7249459097783
3500,7438.100789903629,117615.49071245587,4989.174526587907,120033.32236357055,910.2873397159598,8920.085516855312,490007.394623986,105565.50916228669,744.4795318621392,-573.1790190030777,121236.91689243075,11423.4151416689,589212.333596621,120000.0,120112.49140619079,4.741798169047939,591850.4017430602,120000.0,120000.0,119372.46979237365,623.6236155195306
3600,7435.025029015772,115142.01854803249,1429.0946020453007,119974.05159675099,-85.05365105720034,7999.546196566179,491983.6710508045,105939.99795665732,742.9295713780989,658.0434307188945,118842.12157805848,11864.850205561184,588443.3470074639,120000.0,119613.72426958865,-12.517140563092894,591914.8288248413,120000.0,120000.0,119378.10981665674,633.7284304615187
3700,7409.351211553414,115974.41866127463,507.00426076804274,120004.75467232834,628.7900962128053,7635.439526662412,496612.9166854125,107615.67900595417,741.2512675245982,-338.98351676282317,119402.71919999536,12037.547773865192,588349.3421001568,120000.0,120089.29370408878,-33.08916719037754,593067.8212109483,120000.0,120000.0,119333.03496251332,635.5160312525221
3800,7414.397541085817,118261.464089522,-1036.2885117762016,119982.55846899463,944.061952855176,7670.561664838633,494968.4775750433,101933.49383512416,739.9143379946821,846.6156980624247,119620.35869266046,11720.095632081351,588032.7699669822,120000.0,120005.54772413858,-32.658429091127616,592403.4219707646,120000.0,120000.0,119313.26343385043,686.8990418245841
3900,7393.386867124247,115304.49303953385,5304.292866313476,119995.36443398142,859.5952255910265,6101.323984049641,498675.5543627975,104924.887003742,738.7727706057891,222.19149508576115,119222.68119123802,12149.792018846894,587903.6234862044,120000.0,120101.9029105862,-25.32043989643878,592740.3241532752,120000.0,120000.0,119244.09162155281,758.49456020097
4000,7402.624824879395,120033.64178750331,1758.7056709930837,119978.31366635104,-109.82882036130053,7010.373070612931,496550.2615538659,100629.13622308306,738.2985020532834,1524.0852133623405,120610.6407462342,12584.82672238042,587188.5945794011,120000.0,119195.464794216,9.317255533731144,592875.3839183013,120000.0,120000.0,119280.23004872064,757.7171253042918
4100,7347.692636088338,117800.62922227399,2113.2212099038643,120044.80325885075,173.96621389459153,6480.921924979615,499545.68401349103,103509.75234616517,738.3963534912561,12.390096411694243,119749.7929978525,13444.010950944112,586597.2408454206,120000.0,118955.9931813232,-0.6337273493184998,593806.5171658752,120000.0,120000.0,119185.66977387166,777.0307679493201
4200,7351.8281296017685,119858.00743710976,1583.5650655867857,120025.92266215454,776.636603658992,5077.925755107547,501733.17704740446,103034.33430348539,737.0224455058974,330.591433679231,119508.33783399593,13900.308566305852,586348.1614661465,120000.0,119729.15433973477,57.27706108887311,594808.544842647,120000.0,120000.0,119205.7079237396,792.889669956639
4300,7347.359514060816,119638.09355248263,-113.13530336582903,119958.3925977013,24.87111602315366,5447.440814684876,503634.7721716742,97035.08344416684,733.8531908192344,832.0348826075185,121395.3968658003,14211.228988621713,586710.420321754,120000.0,118939.55131925658,15.025526613742713,594621.9894709749,120000.0,120000.0,119183.20092029133,873.2728277735876
4400,7312.456481324497,120153.29265881439,871.2544848727478,120011.81881680801,-267.6783926435424,4699.923751870428,505521.2164618367,98891.6106125362,731.198754081381,768.7131939799546,121162.61737543777,13930.165528421338,585935.4444676937,120000.0,119387.85764091478,-16.5564313797802,595279.8034257101,120000.0,120000.0,119100.13967760312,856.5433268413914
4500,7298.891770009306,116054.75906742869,2097.801775589435,119926.74409790405,225.12911355530693,5149.094966027428,506811.5138335086,95575.89731292173,728.9182578767467,911.05256265685,119600.10222158702,14527.40637523912,585247.9502887626,120000.0,119423.07131675437,49.583832409119914,595872.0755051557,120000.0,120000.0,119083.58577965348,883.6923487287728
4600,7275.9611931040745,118445.4606487173,933.4553671241987,119969.92484742249,143.82847074978554,4540.962732171767,500459.05628030025,94728.70552320265,730.7144995029734,-1058.7589043851879,120413.55265389492,14387.18504838627,585283.4135775686,120000.0,119637.78352048255,-33.61193919809091,595807.2500447001,120000.0,120000.0,119077.63985783109,913.3306433097412
4700,7277.661097095175,115841.73054837236,3462.416980049079,120045.28415987447,325.3202499676678,4561.535417065735,506436.06052975496,95124.61289862898,729.8448720123548,1536.32407799099,118627.23755091283,15473.788642504698,584576.5094266679,120000.0,120153.10818258126,12.35024301880932,596324.9416719613,120000.0,120000.0,119034.84072276184,919.6499102218622
4800,7289.854679461205,115150.19320277874,2216.4367463995545,119997.11606049312,706.7500389627601,4326.766979004502,510439.61081656214,92848.51050092022,726.8106141010896,32.73305408994293,118440.2950204642,15642.634830514546,584792.0239612107,120000.0,119144.36296717559,9.137563340204622,595853.5904998005,120000.0,120000.0,119043.06225680224,1000.1977612342608
4900,7269.084134112337,121492.51133852235,2586.6747935030276,120010.6459830661,-161.62328539621757,3749.430715985259,507682.0715344155,89083.1812054396,726.0440320780438,-1134.8920214785326,120740.40444746497,15643.2579918016,584382.860103077,120000.0,119865.09100035384,13.392248716754622,595547.2680477743,120000.0,120000.0,119017.83705395044,1029.129098844054
5000,7233.280898525929,121702.56115517882,-89.61907725152741,120015.75759220254,589.5835242427402,3117.0007959029613,506758.67438127805,86970.50253212209,722.903209426726,-877.8927111419212,119116.51122336749,16397.990581215643,584350.3894769738,120000.0,119772.89388422109,-24.810355117737068,596281.3179701974,120000.0,120000.0,119000.25460044145,1028.0814271312481
