milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
1000,7840.21924319993,30463.573484127297,94203.76646962465,118070.51630950853,17965.99093324106,18187.281251309592,575897.1905094654,16784.033740833576,785.8092583931415,1557.8195458607643,118412.62703731294,3229.0937072434554,596814.4533827571,120000.0,102129.08719353308,1895.4460320810736,581412.5571821735,120000.0,120000.0,119970.82935583871,25.653957184627398
1100,7813.1064633941405,40392.45080790155,78388.07526506933,118131.25352922939,15949.54027981993,21107.244069172033,571084.4245758374,30045.423152181094,782.8237206134153,1579.026093280823,118721.00225222451,3981.308082543095,596239.5752952164,120000.0,104084.45538629503,1794.288055984309,579596.7538375668,120000.0,120000.0,119997.79618272862,26.957856910905647
1200,7829.840212479446,52108.75486445742,63434.92797816545,118422.58446039089,13271.9532569685,22730.095498658065,567641.5399560399,32162.94016431677,780.4719935505852,1306.993450725407,120118.2853474493,3711.111911999251,596224.1358396763,120000.0,106792.37518128846,1662.5529358001681,576983.2486300695,120000.0,120000.0,119982.49830157548,0.5369664597100865
1300,7776.076807042165,68952.61676880499,54211.32929695533,118712.74981624645,10060.684431760015,23581.409129436637,562688.9343308642,41426.88385237185,780.8658066062228,1075.0552622958473,118685.96800385218,4535.048126103615,596037.8709849952,120000.0,110264.54137159807,1370.258080057216,576155.5692035819,120000.0,120000.0,119963.87128794825,67.33355934842744
1400,7771.277637678669,84659.2776569085,40250.270631561914,118980.90801610096,7198.330877975049,24990.49485596268,550557.1097002804,45064.389785475374,779.2576613786046,836.7116738822439,120231.43577909387,4598.364916552323,595451.9085220554,120000.0,111965.28231595711,1006.795637952004,574810.2093893726,120000.0,120000.0,119942.36564913933,47.593216437345184
1500,7744.616234294141,91525.65245498039,26394.191549597992,119317.33975126044,5275.548900026719,25318.585700487696,545992.3857001647,53318.51159654418,774.8101856980182,-424.7314682161484,119812.65143245089,4978.311570039409,594989.248672486,120000.0,114107.66754607932,644.0224552086445,575444.750672774,120000.0,120000.0,119898.42624961284,78.45581202268151
1600,7738.032753699357,97386.93581677962,19367.1700682043,119611.47778752989,3892.4711602080397,24393.64371738647,537888.7341671678,63870.49477261701,774.9724943333799,116.45561248678956,120402.16968300444,4783.431274034344,594990.8729347526,120000.0,115229.45761806883,439.8357267112047,575724.4417408352,120000.0,120000.0,119914.89841936943,52.47369368501604
1700,7749.842211659085,100187.6342021074,19806.34033163247,119740.66075955714,3814.865210828198,23942.475806550003,534111.1009462776,68376.97303233789,772.5613147593491,268.23450471010574,120400.52795230117,5074.601414558814,594658.6450869767,120000.0,116215.90651279422,261.94947102103976,575762.9978831481,120000.0,120000.0,119920.60586381983,121.61541184553803
1800,7729.265629303521,108246.05278658298,17427.55376023524,119841.39377253664,2412.8375516100787,22559.463569525386,524083.2414079331,70577.49219225718,770.7485220167287,-889.7433124405085,119897.11204077954,5776.315815644013,594158.472046642,120000.0,117396.54377822051,123.04502561436979,577822.1410849654,120000.0,120000.0,119868.20395909392,151.84811163137473
1900,7687.9623683915715,107445.24850710302,14327.78409339717,119837.55540542965,2697.326475662229,21707.79658751535,524090.6671061068,76224.77953138294,769.5172637163281,-990.417127732027,119647.35449135925,6001.778538911192,593888.8466353397,120000.0,118263.72583720535,92.09987994784339,578928.1730852815,120000.0,120000.0,119869.62894881773,168.9795039977539
2000,7702.241522019931,113195.12459283738,9102.025089187138,119844.66901131024,1574.2937298980119,19924.923686487095,516757.20104933786,83855.34444014005,768.8405501710836,-706.6460943424763,119770.41954575904,6211.48602326276,593495.3101924036,120000.0,117593.27751543919,69.86611787796939,579428.0000911203,120000.0,120000.0,119840.30820596695,187.48185290775967
2100,7668.91445988953,112556.67760739851,11491.232273104017,119938.01494800615,1647.552660768939,19205.82526980111,513977.67571061384,87063.8010322818,769.2465518424872,-631.4179445207775,119034.73759204922,6984.353511496535,593164.725014155,120000.0,118305.17630150779,37.72728791690714,580973.9130432134,120000.0,120000.0,119791.89741983781,201.83154338129413
2200,7649.59065834257,110541.64066332771,5842.558712642542,119977.13961463246,1031.1586367272894,18846.6146907586,511790.28210495214,93948.75837039968,767.3934911334945,1558.0238128972073,119735.2645547584,7455.019555337526,593264.269599859,120000.0,118419.12195593625,126.45741558484895,581201.0391508245,120000.0,120000.0,119803.96658980036,194.97039612661987
2300,7634.674081929908,112365.57131447238,8356.050946533254,119964.05699225805,1191.5005133096424,17081.255325276452,501744.4179723959,95355.96416100193,763.7095024126602,-1204.1351177230654,121291.3666040167,7837.862556556969,592647.5527192318,120000.0,118991.74885303664,82.94337263463278,582497.9183889346,120000.0,120000.0,119722.21690170368,246.77015487144553
2400,7642.113764520602,116933.7657533781,5105.256961170262,119887.430268492,1824.5595922340729,16346.032531481194,499596.0966541003,98209.6877459302,761.9790303561484,1619.4834938897554,118532.20650151267,8070.310920547233,592181.4978926929,120000.0,118333.89498701111,31.624956832229923,582972.529461772,120000.0,120000.0,119702.77508989892,250.6268832241117
2500,7626.059059270126,111405.26485092535,5534.903909136492,119891.29533196932,1229.1024341525203,15646.261866740173,500528.40190283296,95312.494137383,761.555501979723,455.23996063725224,119662.2472957346,7740.009003059677,591562.0746212397,120000.0,119243.82056037913,29.122221203383425,584853.2257969071,120000.0,120000.0,119724.52949721269,325.45063132192314
2600,7589.652267829507,112128.75502032181,7728.565661346721,119912.78285322494,504.22174660242763,15185.436500980013,498132.7938598654,97410.1751161251,760.4535549354799,1010.9265909367681,119916.0853340237,7905.537056600228,591198.8298745437,120000.0,119037.0596799951,88.50000405916762,586046.797604367,120000.0,120000.0,119648.55237515194,340.7779478794086
2700,7569.087009825661,114511.24599418291,2532.0611064678305,119933.14418131433,1365.3149719410467,13652.334161278175,500090.52660359634,101015.98516220645,760.1365049447065,-300.3553113968388,118465.90844841348,8705.638451552346,590862.5855048419,120000.0,119413.95224799009,44.38923493113478,586166.5913514859,120000.0,120000.0,119628.88674724528,338.29489212756897
2800,7545.2541352637645,114952.99647405,7693.699158419346,119947.12440083861,276.46753254968337,13440.462417611565,494210.21141500905,102787.97463757909,758.2489220741818,-918.8774050014704,121614.0908029503,9257.000708834692,590893.4003761893,120000.0,119658.7925940916,84.07236583396372,587118.4748272251,120000.0,120000.0,119573.97490313569,375.2177146684232
2900,7547.252827180603,115357.53854129149,4862.150610011238,119918.88709958488,453.985860515546,11952.991984151211,495754.5238707327,102013.38387588934,753.6595225877495,-252.61239918329642,120100.5934670924,8915.422696318556,590409.1205170591,120000.0,118988.4885596057,32.551513925694614,587677.3168723494,120000.0,120000.0,119592.2038457579,406.85576202568757
3000,7532.358125744389,113337.11760189914,806.6109613206295,119987.49363381285,1161.3364451304853,12106.309801771522,496831.9723335037,107524.5231542396,751.181013533858,637.8308845307256,120469.12620644068,9251.36289281393,590819.5066366609,120000.0,119010.62856895174,29.547465927720072,588109.3972271947,120000.0,120000.0,119556.36781603866,438.28459272391973
3100,7514.2902401626925,115241.04364141244,3698.5128797172647,119964.0147838679,397.3070450907685,10917.949242532371,493854.22752249235,103213.15184558489,751.1878707289522,-399.11453714394196,119023.38507596821,9502.947014863048,589700.31907503,120000.0,119050.09273399774,36.18180594220361,588865.0157364031,120000.0,120000.0,119523.13458024604,471.1245257435956
3200,7504.5101377216215,118879.51622817361,5871.700413251582,119994.87487390985,987.8330141403193,10038.4807702492,490615.5616871379,105009.50180240581,748.5138362018698,-414.81600504705347,119154.34247151173,9830.408926636606,589558.985393294,120000.0,119274.5541749819,12.481734224856314,589381.0200232585,120000.0,120000.0,119456.52442520844,537.7809505075675
3300,7501.487023620034,113801.65376531125,1390.0411128090145,119995.9147515531,1123.5179418792495,9918.98871303562,495482.1073438363,107448.66165703985,748.895931181401,-329.9873628980117,121299.12836582774,11040.301706403721,588966.9329156259,120000.0,119513.90586527917,69.63125818912752,590087.4379721828,120000.0,120000.0,119464.71018876438,512.5258631535955
3400,7486.895978438563,119011.04307657406,-272.6028564034841,119995.40908638149,363.69130496596625,9733.911996958177,494116.66103214794,104121.99412642219,749.2170012561995,-585.2830214274924,121388.90261861842,11115.998554166383,589279.8644095085,120000.0,119486.05203277129,57.77884058015567,591582.1798878436,120000.0,120000.0,119433.19797935162,586.4463455259639
3500,7470.543513101702,116744.89786813722,6086.632664324718,119949.04835942664,1118.900647121309,8377.441129833374,495476.3885567596,108957.17559756902,748.0496220027359,1474.9341897528782,120671.33099182644,11242.435463462376,588987.3866912837,120000.0,118959.36835118121,64.69569321411579,591174.9528740136,120000.0,120000.0,119406.06771482526,606.2503596701263
3600,7423.944378010481,115011.38774544724,1414.699999612507,119930.8032034073,-84.92264925606912,8589.047172313229,490712.82493100734,106200.69982588672,743.5189047811941,-1276.5438932747034,120143.56528887227,11273.420863663181,588753.4405414152,120000.0,119648.18376375634,-11.3018313685747,591796.2337608482,120000.0,120000.0,119334.26083831013,648.2653772203163
3700,7442.44316724162,114393.17739178927,-693.5021336896907,119957.43871864294,-134.84570060855128,7320.174803873433,497018.93577312474,102889.5851807219,744.6505309341838,453.144279361783,120277.53947279269,11980.486705065518,588279.0987703797,120000.0,119507.50241302891,8.844013528522172,591813.1936016508,120000.0,120000.0,119362.636893805,663.9014598910757
3800,7421.751606236005,119885.97459588097,-1029.9817056591291,119997.04762133754,823.0825100335871,7469.576644095405,494012.5145678635,106137.33512733363,742.6130038483188,1152.5721097600663,118759.39153039103,12465.571867697312,588025.6676879721,120000.0,119288.43225729372,-13.49924699001096,592435.8329154804,120000.0,120000.0,119294.14133565729,729.8948257240243
3900,7405.714237641134,114228.36775980322,290.3934846001214,119930.2123917208,911.4669693519775,6359.106550296338,499626.79403401265,106791.44009625568,741.1092840508175,1134.8414255783835,119666.69792940568,12817.865895765488,587685.8864493975,120000.0,119146.47409430094,36.196378821051916,593121.2726379439,120000.0,120000.0,119296.91866837283,691.4008424669296
4000,7392.202365609217,115077.13430370313,426.4357055817504,120002.42862915214,1103.878472215887,6026.873138387718,494974.4787815504,100420.96928555056,740.1075635119898,984.1388126674487,119351.4820546932,13214.994854218356,587375.5175277501,120000.0,119328.75950513473,68.36332853223571,592876.8824647977,120000.0,120000.0,119251.47936774342,772.894622369568
4100,7362.342339125824,118301.86749170012,811.6293322677279,119969.12043594515,-245.14304020312483,6536.958029747902,498813.1746357554,103392.24049689148,736.8776968624501,256.39676734809984,119122.8842691351,12883.616175411027,587190.3069117444,120000.0,119484.81354567451,39.13969168197211,593446.6813517354,120000.0,120000.0,119193.24107251337,786.6565159170715
4200,7376.575281202853,117976.81759789698,1180.4330207422868,119962.24035058398,544.3410598282233,5187.110683579292,502837.7534787837,103084.44954932743,736.5058105644322,-479.87761817527223,121219.8399308945,12990.27158037998,586809.1970265406,120000.0,120031.20117209545,-15.742795782743197,594757.6814313793,120000.0,120000.0,119215.2475566869,798.8795994506729
4300,7342.32330423022,116611.36679781986,2178.9651689857365,119998.46665054436,987.0247402926357,6021.003583122103,500060.7969838365,102400.02872370147,734.3703479756448,-722.2572712976702,119710.36484383575,13984.159627928599,586501.122749029,120000.0,120159.97150543511,53.258823823660634,594347.999768271,120000.0,120000.0,119150.43635829349,862.8808079431514
4400,7340.965422995551,116189.17984216177,4467.826981209635,119971.25659953321,253.03556941679494,4925.155553265568,498513.1730162312,99825.31680891571,730.9253240305604,-753.6360842439102,120962.04182372133,13887.521613169034,586076.0234768084,120000.0,119933.95012211915,-2.159149249052481,594863.0570449249,120000.0,120000.0,119117.63487853578,859.4348247909683
4500,7303.816433443931,119323.59553847079,2202.8165318502724,120023.12055434805,913.057074535174,4752.427771667887,499517.54326665174,94486.86732460091,733.1207775465069,928.647769022367,119507.57050140055,14108.875608727205,586051.6869398087,120000.0,119749.98427550588,-41.73502526308943,594717.3709144322,120000.0,120000.0,119069.55404647735,930.8059283510771
4600,7277.225242485634,118866.04833354075,4639.7083786100775,119978.13481707327,712.639863676626,4435.229349545047,503950.82906527334,94954.87397484617,731.1260098807554,-1098.1231129645134,119490.77266459694,14575.188763567035,585409.7674161402,120000.0,119372.13962153778,1.9212826692642544,594964.7183145286,120000.0,120000.0,119068.56174132011,908.8774411926526
4700,7272.241287236436,115260.52523430569,4646.117038161267,119931.29488510554,884.668761035382,4348.132808335251,503659.5585193418,96960.51210152646,729.8933173785445,-430.24673272602246,119331.71493921416,15250.532012022139,585463.4339389476,120000.0,119905.14262355682,-17.268412285103008,595710.466918969,120000.0,120000.0,119048.14438762453,966.655935973052
4800,7256.639504759404,119254.43104799477,1081.250652149391,120014.70658359172,583.3712021703093,4294.980136674273,505907.8360938987,94994.05778118334,727.7540433473131,-1239.24729046445,120547.21426918296,15282.47671079756,585022.1578444443,120000.0,119254.42671065696,-35.06398151181023,596768.1028596743,120000.0,120000.0,119034.30238121715,982.678846225007
4900,7251.2384441354125,116392.32546675869,618.5677221934397,119980.21665589507,506.2592011419492,3513.3354726271164,510920.88575042225,94353.00814914845,724.2884865953919,1465.7565313947944,119765.88390989686,15949.020136367997,584556.6197707504,120000.0,119064.93225924796,-42.87672267996142,596415.2534078513,120000.0,120000.0,118988.06767552847,979.1972433731273
5000,7247.498623272251,121080.39180204622,2377.4992770365793,120009.41565526371,777.9320697275375,4014.2554702563607,512590.62473431893,91599.28895157092,723.0690627582652,1360.1794895753894,120968.92895943017,16264.874994711643,583621.1710022513,120000.0,119651.41218261603,-0.8689767115061251,595876.0335575694,120000.0,120000.0,118953.32463183031,1001.7284525973814
