milliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
0,2.254958653129866,-0.017428921112420042,10.191308509211042,0.0020993260953248156,-3.9778621937457844e-05,0.0807309306956497,0.07603554086646863,2.807055157686947e-06
100,1.8427959937074,0.010704299150576387,9.97884126247592,0.0002798172498615995,-9.267218570987977e-06,0.004687248136291296,0.13633583535406735,-7.718211170394306e-06
200,3.5208213833118998,-0.014760092115646318,10.06144884683085,-0.0037604203189210536,-0.0001304457308096778,0.03828141414518359,0.06846265132797393,-7.355186901093755e-05
300,8.058961634636548,0.00967276106660376,9.95318474985984,0.003862511485579314,-4.764749417313507e-06,0.009555778488076351,0.33745446373806365,9.169249631341773e-06
400,7.623028271117194,-0.0032173614279363168,10.036984073810505,-0.0016172573444212096,-9.38888140032363e-05,0.19406520068849714,0.3791184302107181,-3.979799155248592e-05
500,11.113750998093238,0.01764548220851328,10.08159363198703,-0.0035943687991801926,0.00019217674948926434,0.08392296275557143,0.5073083730818468,-5.1003900999591145e-05
600,12.64849927892739,-0.015768129451410717,9.749732721581696,-0.0008325072496747927,2.0899745850142695e-05,-0.014972974215947565,0.47099115700656846,-7.242630939994407e-05
700,12.495465766532014,-0.01565026914267374,9.857096329872988,0.004380054391170968,0.00010776957186806292,0.06175860302790237,0.6083811775337025,-6.454429119438563e-05
800,15.499909656407217,0.002920665770758447,9.62932241258231,-0.00015265131655204387,-2.8727086644245684e-05,0.4098508594983086,0.7108894213932003,3.3591194996586654e-06
900,18.846955377325088,0.024372575107013454,9.568847108754085,-0.004572648020640604,-0.0001125264832375431,0.2186529793874663,0.7123048222100713,-1.825252187089306e-05
1000,20.15778255147254,0.01653586481612277,9.597284851378586,0.004560127619595258,7.991560525603665e-05,0.6266225711095157,0.7512698113244735,7.082585078274318e-05
1100,22.262065713575527,0.015563581643741418,9.529438672573397,0.004886234066615159,-1.4853609047469028e-05,0.3951328240050427,0.8079062714161763,6.324210381673155e-05
1200,25.179379322535407,0.01668965119400949,9.226073621988073,-0.0021810651906031438,0.00019891798560853514,0.5753499888757825,0.9629790296990465,7.095397179639827e-05
1300,22.31890302130153,0.012786499184853124,9.078673256985256,0.010413866726605756,0.00011382567989080806,0.9023527223356533,1.0003438289427016,2.2211518370003346e-05
1400,25.93691348328211,0.018506431090249693,9.136687487272743,0.0011338769726866177,0.0002303477024873169,0.7259481254784785,1.1656198604602432,-1.768008422751828e-05
1500,28.550601547399694,0.03115724278227954,9.113898865292654,0.010485540634464502,0.00013055249267605952,0.9172090945559225,1.295238648655463,-1.6110329579947575e-06
1600,30.424989673225866,0.04890988799465859,8.850961236276554,0.0016812082719850335,0.0002469660021173718,0.9990989071672269,1.2391971035083993,1.370690922790135e-05
1700,32.96512410872649,0.0314828521650641,8.571661981583354,0.007244681544936861,9.884533694579239e-05,1.147164905153936,1.3455911868482227,1.0400111017651009e-05
1800,35.443641545880475,0.05885051217605071,8.742323472182328,0.01161826917515861,0.00014289004134796965,1.5530436138296,1.5251391608311957,-2.2187580244221123e-05
1900,33.4088261397278,0.05730681403044867,8.413646049683816,0.014165511487898024,0.00023383731586928025,1.3479452130350302,1.4476256280711786,6.732460071038211e-05
2000,36.10689298453997,0.06308916123107165,8.194786198261706,0.009121174899853212,0.00048217527049573947,1.805434544826958,1.5627290982991817,4.5352609355037276e-05
2100,38.726450250746275,0.07735169115597137,8.295180621792214,0.017413039502936243,0.0005109282642711397,1.8572490148812182,1.7866593739229004,-2.7394737522629593e-05
2200,39.18761666760391,0.09056484871550198,7.9217913130326645,0.024438534821926178,0.0003627662681718117,1.901603728404208,1.8562987343257542,3.4109133473223056e-05
