milliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
0,1.3974352668000574,-0.003849838972746766,9.839229232158518,0.0037063646128651095,0.00010467724859460035,0.10257572856820046,0.006715001172449546,-7.628877223110312e-07
100,4.497679624348039,0.006369535829508815,9.94642259695109,0.00576834792631607,-4.8181544085147004e-05,-0.1515343552217766,0.10766498135790517,-5.994815186337878e-05
200,3.8239939776776595,-0.01946142573992516,9.868640173860596,0.006007285663935969,-6.680797336397445e-05,0.11707073719944283,0.11350270026569623,-7.31376317290855e-06
300,5.031374840094232,-0.017576587795098967,9.80473035428457,-0.0028411190804271953,0.00013538859527124247,0.07419189780505632,0.3434379110112391,-6.765337242873008e-05
400,5.282106390453076,0.007720774593426027,9.892559727392529,0.0045786852936687,9.025516971286463e-05,0.18243980384031383,0.3391650023092786,6.418938459961894e-05
500,10.708773666510337,-0.004726445118798132,9.96089686741793,0.0024917551917580235,9.252773921078487e-06,0.1443954998218561,0.3249133994578288,6.750543194196356e-05
600,10.559890142280072,-0.01666643904414641,9.923701842989761,-0.0017550189197961536,-3.946111824579823e-05,-0.034910616484219004,0.41946330195594883,3.7928473423350917e-05
700,15.880664690549352,0.005391551313743132,9.840101037043182,0.0006473783312583436,0.0002060463402830547,0.20963327208092128,0.49071337759248346,1.303397240861919e-05
800,15.047636173113863,-0.004514548831149026,9.690737169203734,-0.0022148783031020833,0.00013792499680686192,0.2505507697559319,0.6084786518910253,6.822943353957128e-06
900,15.899401374666075,0.014648791732284078,9.576618870822207,-0.0013651061970236522,1.7366411824543433e-05,0.36760075678308074,0.8290171619472004,-5.269172876625891e-05
1000,21.196853508386766,0.0017303155716889744,9.544773446208247,0.004977038742610122,-0.00013315311536998348,0.29206650512140375,0.7997866349231909,-6.285600735509377e-05
1100,19.111828703952416,0.014193480335021895,9.422679563611675,-0.001707273972683008,1.1237536365614928e-05,0.7650659046211806,0.9895311221844614,2.8807568016089964e-05
1200,20.733265183722015,0.010384092742256578,9.177499580738,0.006083281192669248,0.0002119375497063681,0.5364736443577915,1.0666662426077431,5.869875385564902e-05
1300,22.263150273870618,-0.0005121763493421763,9.145816053805737,0.0018532485178462468,6.094513294630959e-05,0.8355373559764191,1.0862432254712515,7.280313226686856e-05
1400,29.1136549860653,0.012322794373604909,9.116602110592732,0.0062268792252531124,0.0002287991662446841,0.9688054171343586,1.1222358001953343,-6.437216487489736e-05
1500,28.923605416626657,0.024804461511123154,9.089070833545023,0.01022333670591299,5.9105948317793674e-05,1.0259625215748096,1.2045315952132678,5.80902480088945e-05
1600,32.154856089839605,0.046299289647957535,8.923404110679481,0.0031013551854910063,0.00029267775180468614,1.0035680456654106,1.1788672903406865,7.297436515059597e-05
1700,32.141029359432586,0.051541827345388626,8.864517479181812,0.009425825218834472,5.196488545605184e-06,1.444071264460058,1.401976091536206,-3.165987796462494e-05
1800,31.97983474413438,0.05209174989608592,8.52057689652065,0.012306010222341648,0.00011251346836461194,1.4610172277974194,1.415917003993784,-3.832467057758714e-05
1900,35.640833699985166,0.04504977499656808,8.47998252441463,0.006945683341412186,0.00017292640989616319,1.646477995798162,1.4977619344772999,5.828180665775512e-05
2000,39.300092984201996,0.04154269000172736,8.143119891600598,0.011086567191367046,0.000277759037265044,1.559395986987133,1.6847109516698353,9.752137168316137e-05
2100,38.12160613203111,0.05004996002396859,8.365262009724015,0.02090854764713458,0.0003938492700222465,1.7073795918972585,1.5787947920213714,7.321583015916481e-05
2200,41.061837615349084,0.09221118859977805,8.205433568400744,0.01743072480393747,0.0005604690036672642,2.0717486175440074,1.7369557608292145,5.349424545090579e-05
2300,40.665218339108186,0.09575330839593019,7.945456904609981,0.025095706205282287,0.0007306881568695015,2.08976153805201,1.9266706701803482,5.336471673501122e-05
2400,46.62443908917989,0.08268046688283234,7.6732105173085525,0.027075151302840775,0.000564336400070466,2.0967383743207515,2.0066501784453785,6.236064336770548e-05
2500,48.87666574038838,0.11044471246794799,7.616063002585945,0.02703804593824707,0.0008696356801886686,2.2907578729716382,2.0415532318293996,5.323572528315325e-05
2600,46.18237783785575,0.10763413827177001,7.224356612259919,0.03749823049436946,0.0008536702040028998,2.4951988724600467,2.0011937719592816,6.814493950090137e-05
2700,47.852393017517294,0.11791917229579311,7.1278085346630125,0.036049097183926876,0.0008684639128909249,2.8896465727042733,2.251779107174354,0.00011751794517049281
