milliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
0,-1.0541694679981017,-0.011185859870457698,9.796663348523396,-0.0017260510890987144,-0.00010885359912109988,-0.03516876374755351,-0.01269675390860561,4.935186974325118e-05
100,0.0410667745599671,0.01821176598598338,10.182323472390038,0.006057317084996292,-0.00014763271009841252,-0.19049572834731507,-0.018916679095322256,-7.099735694125449e-05
200,6.5695919533433,0.010021348971402298,9.94484459782017,-0.004227665017049766,-4.014353269581143e-05,0.047714492222841215,0.05562425212697468,3.239173384794513e-05
300,5.467157259345665,0.00551973354783426,9.898353494873735,-0.0024137206852817756,0.00013846650088390243,0.1704142110720559,0.21416051447661763,2.1792978626280077e-05
400,9.849237742219124,0.0014971386338520146,9.964713458533192,-3.204329196085579e-05,0.00012738396101907672,-0.05149389549301013,0.3981487736540424,-9.091562807303884e-06
500,11.212100886440258,-0.003980390697947802,9.790775934027566,-0.005753828919325077,6.529694190444831e-05,0.014300864332786337,0.5245448288404132,-6.879349928680987e-05
600,14.154919657467289,-0.017594181865185153,9.80638591236886,-0.00570179001541004,0.0001377989260937689,0.3253632673117544,0.5937185843657312,-6.12637945448187e-05
700,15.669983461440994,-0.009008432451928273,9.820660904305806,0.006554518114980144,2.6339084178754448e-05,0.13830313065934433,0.6482339892536482,4.3309022394616084e-05
800,15.642724433080868,0.00970063063815667,9.606115030898835,0.00021648963416645833,0.00016189231208330393,0.3195643914314346,0.5998548736311097,5.411667049459905e-05
900,16.613595446373512,0.0012679828390202014,9.63748278252285,0.0006047019451967651,8.396813623152039e-05,0.19962760640576918,0.6930412340720136,-3.160946230953364e-05
1000,18.239551969243156,0.02443115183327551,9.524072209553642,0.000500133244628268,0.00018641462489710559,0.49911116651776366,0.7254352987484826,4.969974069022149e-05
1100,19.757565841894763,-0.0060843418336774605,9.478768882677278,0.008168451051801109,0.00017642423074082475,0.7211493317814963,0.8352676043791123,-5.1752896465282455e-05
1200,20.232094261014453,0.021640333035355626,9.164297419005456,0.0016052023257418105,0.00012132794871577379,0.6382234176928651,0.9851642808559377,6.185114181207157e-05
1300,25.69632425404815,-0.0003978610235820211,9.418484757677785,0.007403739480551686,0.00022089178173936218,0.7801833270342475,1.100000435376537,6.558002950831797e-05
1400,25.798179193331112,0.011534789329636214,9.02186723418945,0.0014326285104905002,0.00023730038248597147,0.73866301993585,1.1615364171158995,-5.180622425367486e-05
1500,27.604174759806085,0.017585527354851496,8.872494989929011,0.010149732359219931,0.0002438291196099648,0.927352201655928,1.173003184114371,-3.6577871007383425e-05
1600,28.919330839644296,0.039186835371717826,8.705513475989298,0.013625092571735244,-4.0080452732254364e-05,1.2627692653178406,1.2320519418475828,1.0185390067491712e-05
1700,32.799796524882936,0.040600733750905116,8.840854265168746,0.004733407479963762,8.790354581418624e-05,1.243461781238336,1.4643743662694566,3.44863409533694e-05
1800,33.25957070418015,0.024502193184337207,8.786238856768625,0.0077340591567140165,0.00014287576947009294,1.4137636445802155,1.4593943490234265,6.784759849872058e-05
1900,37.8188956273978,0.04144861599745329,8.279878144936248,0.011837885244041271,0.00024902435674780776,1.5902956673935467,1.4771455321569105,7.259620080565438e-05
2000,35.65151047284514,0.03846119384136705,8.161156090475066,0.0160649234208964,0.0003338378535154224,1.5008240405137085,1.6527572798966093,-2.2637728159443414e-05
2100,41.90176741599631,0.058772868015943475,8.064121256804418,0.01512673041904036,0.0003549582099650191,1.7660061798074485,1.683932693214022,1.5951398271508272e-05
2200,41.460760123568036,0.08674287587881732,8.12952925727293,0.023895689136136853,0.000282317665191599,1.8923138139057258,1.6736800909562441,3.0786621979503505e-05
2300,41.58567786391744,0.0921352772760795,7.690633627812035,0.020308210011027734,0.0005569725658671119,2.255280676736481,1.8366235928479124,8.551198616473306e-05
2400,46.288825716272854,0.09164770393826391,7.530607601811969,0.0281565971525994,0.0008310691354185782,2.1702867165344166,1.876060058763346,6.020695097876927e-05
2500,47.520305647733444,0.09527454878885845,7.645695357665752,0.02432916360940729,0.0008622970152782591,2.2573042250721356,1.959038315649118,0.00014275873168701937
2600,46.264010848331374,0.10921837265533647,7.197133186682111,0.035283779264287274,0.0007416717810201087,2.673234599354367,2.0223384442760928,5.714505682799432e-05
2700,49.60161296719508,0.13820858047659004,7.149329990188578,0.03499560321683448,0.0010425462137725005,2.7686687766372087,2.1390453840597363,8.41131643259098e-05
2800,49.326904551842205,0.15008511217803108,7.101011595161171,0.03586730040112686,0.0009093510340647435,2.9466313188764834,2.254444597841279,0.0001461872779097358
2900,52.35058743665376,0.15327558328225888,6.8220494089431405,0.047264644448892855,0.001060547958233668,3.091632492235397,2.3198253886454885,0.00016923316973343385
3000,53.79175784031976,0.16519757116963407,6.774303248022998,0.04550171339227811,0.0012153117521163557,3.432227201539951,2.450377761133779,0.00026631429882254014
3100,57.171940193136685,0.2111459314812734,6.438415322620799,0.055135458528403715,0.0015565640507546996,3.4122402712097286,2.4089402466753946,0.00028653769243835797
