miliseconds,MDM2cyt,MDM2nuc,p53_inact,p53_act
0,0.21011933027302937,0.550151398722335,0.190077536737335,0.009986351722703422
100,0.2077181402655985,0.5499406307713002,0.19109416406903315,0.010722011142301322
200,0.20608587321383795,0.5499271880508622,0.19174230771311318,0.01127830621240056
300,0.2044878132251315,0.5498088003249706,0.1922335873995335,0.01168407205461291
400,0.20326517745825956,0.5501352028049374,0.1926805536165343,0.011990604267043816
500,0.2016461661086738,0.5501368808179617,0.19321558429105598,0.012213499946872807
600,0.20056378815063786,0.5493605852583411,0.19366366365400536,0.012439683485751434
700,0.19950400340276578,0.5491054578945693,0.19389765128263212,0.012624536651673053
800,0.19847826676475766,0.5488673930620045,0.19408377429858778,0.012762973628108524
900,0.19777604817218716,0.5487732559689107,0.19428094771947008,0.012834655791828152
1000,0.19684637031679963,0.5484554605959627,0.19465150410153545,0.012859709792339316
1100,0.19634839050675382,0.5479595618355331,0.1946351578816765,0.012988875703374526
1200,0.19575996046631222,0.5479890014496969,0.19506485484288444,0.01302007999180128
1300,0.195212056996777,0.5476445789611178,0.19510051876619786,0.01305487155300808
1400,0.1946737556163989,0.547208463130402,0.19529728599699564,0.013153141447939304
1500,0.19409094198871532,0.5466466836791392,0.1955544788998277,0.01313609276059293
1600,0.19369136678503612,0.5457845950798174,0.19571852899098777,0.01316193138935985
1700,0.19317996381619237,0.5458120759508754,0.19595173578450978,0.01320530546046729
1800,0.19304685224452595,0.5451083602686035,0.19619612438663778,0.013319280458077253
1900,0.19255693525895587,0.5445952129312259,0.1963707717678172,0.013330670810193915
2000,0.19248429072811263,0.5443827367112258,0.19646838284457252,0.013297992147154844
2100,0.19237211024898335,0.543718657372325,0.19690413687570751,0.013392706486447853
2200,0.19219011196286,0.5430832292456942,0.19704132805551133,0.013409957077207473
2300,0.19208370751109033,0.5429178471147882,0.19729145612566898,0.013416557730900159
2400,0.19169579152588276,0.5425237435880986,0.19748979386198948,0.013512426714888285
2500,0.1915466034415502,0.5417356740915773,0.1976371227301245,0.013470480373023487
2600,0.191149367784279,0.5415819486197625,0.19800248905407405,0.013542348574328665
2700,0.19128120938402862,0.5412185527869556,0.19821034651336633,0.01352556714252101
2800,0.19101586459783254,0.5407756904542103,0.1985531904719135,0.013572686587272153
2900,0.19075583785159356,0.5402384232480703,0.19863481442333436,0.013661305712149652
3000,0.19097788032611177,0.5393822157036534,0.1987079768910542,0.013662543987617917
3100,0.19056645196998825,0.539015778273076,0.1989514452650019,0.013656737742219508
3200,0.1905134794547369,0.5385366367999878,0.19935086950062933,0.013763444496567138
3300,0.1906525387320412,0.5381914251359963,0.1996847889698919,0.01376094361861487
3400,0.19035240112678928,0.5380690339235109,0.19973907162337529,0.013809608204347385
3500,0.1902586439546183,0.5370354304562157,0.1999074523499911,0.013797822124118257
3600,0.19033587168741173,0.537169367547764,0.20017146662824495,0.013880999393088704
3700,0.19025900286444014,0.5364403505588525,0.20033725997948634,0.013878612138176682
3800,0.1905009308574596,0.5362044609375122,0.20055098758007736,0.013954103179590033
3900,0.1904762014685525,0.5358722461869498,0.20086464821514788,0.013922571913128233
4000,0.19014967940180103,0.5353394822101091,0.20129505346204185,0.013972767103503335
4100,0.19042377334605498,0.5345188381328496,0.2014333056702362,0.014065809536509695
4200,0.19036274957135768,0.5345177100072371,0.2016350758198592,0.01407948882960476
4300,0.18985993477241625,0.5340471944783186,0.20171920618569417,0.014095277351659755
4400,0.19014235566993862,0.5334420983707666,0.20189475406873766,0.014159025574653678
4500,0.18978640248806097,0.5331226904376193,0.202138276862665,0.014126162128811792
4600,0.19009959951271338,0.532590445494468,0.20237985773024647,0.014192705953020857
4700,0.18981929937673633,0.5320845674519941,0.2026227560415624,0.014250578375148596
4800,0.19003379306487989,0.5316960109035839,0.2030444024559207,0.01425552801326914
4900,0.1897688929516423,0.5314449445937346,0.20301405148236412,0.014240558365760773
5000,0.1898859840192552,0.5311067837928243,0.20343480181458076,0.01432106990827943
