milliseconds,MDM2cyt,MDM2nuc,p53_inact,p53_act
0,0.21016772259301156,0.5502637235728578,0.18984526735318566,0.00997278629685254
100,0.20788074650866387,0.5499063455019145,0.19091351665993836,0.010710739510180324
200,0.20594890569204657,0.5499964509748776,0.1917516435316274,0.011207415950626519
300,0.20439521439453714,0.549840551179827,0.19239270478109335,0.01169510951638628
400,0.20328411304195415,0.549867513387943,0.19289024198619087,0.011982094206535789
500,0.20178095373240035,0.54982465616504,0.19306749064867906,0.012252668184623733
600,0.2004365641543484,0.5497706617437833,0.1936642624546937,0.012432017038771991
700,0.19940511811363656,0.5496357324921631,0.19395074822178843,0.01258153450487326
800,0.19848833537599356,0.5489504686288027,0.19393214892351043,0.012741626159058146
900,0.1975018667648951,0.5486435818937082,0.1941908793400292,0.012814371318566416
1000,0.1968107313760504,0.5483508192723947,0.19468234069427565,0.012892136040905448
1100,0.19618603997296963,0.5480444578567453,0.19469408251437167,0.012941934900165581
1200,0.19570443861777279,0.547838019312924,0.19495073772466734,0.013036391626131013
1300,0.1951380847336745,0.5470652738854618,0.19521814603456894,0.013069680345263561
1400,0.194428743324351,0.5471474486990802,0.19550924256503605,0.01309760897709363
1500,0.19401245874294068,0.5465134045760311,0.19553750358018315,0.013147506439118857
1600,0.1936053099864858,0.5457967702630752,0.19593062365983607,0.013182320468177557
1700,0.19345595773392757,0.5457155170810696,0.19597922242504534,0.013216246136656227
1800,0.1932338646837056,0.5449474742605392,0.19631187180621706,0.013319764846481633
1900,0.19277710339417373,0.5449477838225971,0.19645835242375698,0.013302169956483747
2000,0.1925395509478753,0.5445202253293385,0.19648150232069797,0.013381653880861885
2100,0.19227638351800802,0.5439822400585039,0.1967710082575837,0.01333351577276075
2200,0.19224909942917803,0.5433045500378947,0.19723074489974526,0.01342808047531876
2300,0.19197586796305152,0.5427659679516293,0.19731005968859008,0.013466302618317137
2400,0.19148730095353483,0.5425387095305646,0.197591570263667,0.013452538169134843
2500,0.1916587711165179,0.5418027638697954,0.1977467539263667,0.013483644208864132
2600,0.19121048124466872,0.5416479456736867,0.19782070506493732,0.013558269982080604
2700,0.19112888500091102,0.5407920882173273,0.1981218536108613,0.013585564602122619
2800,0.19093825467041795,0.5402181316320175,0.1984558230535577,0.013581637855065203
2900,0.1910569005932652,0.5399817451020291,0.19864779707245403,0.013610991516585316
3000,0.19113628369953967,0.5395977817853417,0.19903170643230045,0.0136847807464314
3100,0.1907213266897213,0.5393057959896097,0.19910715681433686,0.013695566913895943
3200,0.1905120034612419,0.5386391942655284,0.19924191007633382,0.013750377639467615
3300,0.19069344990258577,0.538300995563548,0.19955380563010752,0.013797857808823175
3400,0.19080136956994223,0.5377252944358498,0.19977748482014754,0.013799564064347958
3500,0.19051055094307243,0.5371831644283952,0.19999498884256348,0.013800387565464022
3600,0.1906115291868769,0.5370931367810277,0.2003419861625255,0.013901652009863815
3700,0.19040784140613415,0.5367186777589261,0.20054672429082623,0.013891575298987536
3800,0.19012394241935587,0.5358742378695635,0.2008068395948991,0.013916460195124441
3900,0.19013659756247794,0.535734993117511,0.2007812141162118,0.013963959215121913
4000,0.1900951916037604,0.5349873472906601,0.20113626485149752,0.013964589181840468
4100,0.19009246522205686,0.5345286746761037,0.20122607742878737,0.014065401197086307
4200,0.19036753185081895,0.5340646744557391,0.2015168909016527,0.014063692461136201
4300,0.19035058464398763,0.534064442833209,0.20186649396863032,0.014045416442285736
4400,0.19006525405079583,0.5333522883472382,0.2019414215354648,0.014138623069857673
4500,0.1898386887727109,0.5330653045759313,0.20221215269640588,0.014124914444258492
4600,0.18973176755178603,0.5327819039642941,0.20244237734007026,0.014139939571021151
4700,0.18979647875401034,0.5322722201276804,0.20258629713912382,0.01422147735887467
4800,0.18987892800986753,0.5321055875133378,0.20293653891509514,0.014286572725816026
4900,0.189879105388317,0.5314624947882723,0.20319079388546826,0.014262503937790522
5000,0.18990718457003739,0.5315142738115369,0.2033758402562104,0.014296463056560243
