milliseconds,P,Nstar,D,C_A
0,0.9917299447993676,0.002419186296736352,-0.006558096457464065,0.12210647367834895
100,1.0011667901514363,0.003622200804046338,-0.009184813593587624,0.12224642665071779
200,1.0024310321270937,0.007133043067011518,-0.010539675887142615,0.1249445594637287
300,1.0115014675158593,0.011957386481712339,0.022515683898415545,0.12649057556372373
400,1.004921387541195,0.01179765162327813,0.009594050861878622,0.12662056317096518
500,1.0155338333332016,0.019479804963356846,-0.004028823770752576,0.12780501294407945
600,1.0107847149437361,0.02066257020371575,-0.010739827759226219,0.12781875666608233
700,1.0145391722019061,0.022351312992869785,-0.002905827151918444,0.12350895034328536
800,1.01920710203791,0.02931007731681255,0.0010212373767938033,0.12728114779287916
900,1.0092088553927,0.032260195481547516,0.0045138552506810425,0.12299557710990697
1000,1.0042369622958935,0.035794673601051256,-0.015273462692170638,0.12482094809453811
1100,1.0020284082652997,0.03442698690904635,-0.01762723171513735,0.12618771069647158
1200,1.018713177429832,0.03615691634416902,-0.00872334080770614,0.12427189564821242
1300,1.0015739614247412,0.042077762639768056,0.005676226265958288,0.12958114204164703
1400,1.0064243525059635,0.04421856044975376,0.0004468401115743908,0.1272327121242121
1500,1.0093782881396514,0.04588847000388448,-0.009444627832468033,0.1291673586429821
1600,1.0001981377555154,0.04944769355946338,0.03275180917880969,0.13023071902382202
1700,0.996075367836742,0.05058260144445362,0.0034458316982965993,0.13117585749212954
1800,0.9796129124701332,0.05650115202928274,0.013729340817295356,0.12855094819274432
1900,0.9939275942145251,0.0622465773465407,0.024059361948524143,0.13263763882528823
2000,0.9827948222026412,0.06413642570762632,0.050109012788767886,0.1361756525002981
2100,0.9744339910279523,0.0652621906809418,0.0427967013085487,0.13657253138585088
2200,0.9748123165195495,0.06533013359481243,0.0687253677202906,0.14333479884393538
2300,0.9576411616431658,0.07204891733886457,0.07308843006317056,0.1458935645612818
2400,0.950995885663749,0.07189112258109896,0.09310582241925248,0.14254773865460116
2500,0.9418110700424214,0.07436694895416511,0.11873755476592987,0.15090150449166273
2600,0.9317958998038054,0.07951558091296519,0.1009125257480306,0.1515458937522517
2700,0.9186908158167139,0.08055274002635308,0.12101561315302059,0.15335802494960377
2800,0.9171406507572175,0.08827468249738951,0.1585371425103108,0.15875967185381948
2900,0.9176158120462273,0.08426562267782521,0.16693960120507528,0.16028362254883693
3000,0.8895279932382618,0.08900937465908375,0.22386553486372163,0.16592758185194612
3100,0.8807437568231365,0.094409407827172,0.24536552866120245,0.16878147846348557
3200,0.8799137022212576,0.09384386636250695,0.26194289724146286,0.16852938329625566
3300,0.8674726685275562,0.09939879090706778,0.27132003568238094,0.17578656465900747
3400,0.8679996677667867,0.09547990543485625,0.276596533441969,0.17946628132059567
3500,0.8463770440259866,0.10105314405987348,0.33107641083230904,0.18267996127513209
3600,0.830060185349535,0.10444033498974001,0.35311174170725207,0.18267309224553357
3700,0.8205197168961349,0.10419157607563512,0.37549564049213885,0.1851887608720604
3800,0.8181849084751179,0.11208929566129627,0.40905040255004527,0.189703074111634
3900,0.8101788250740963,0.11308986978001657,0.4163755939552349,0.19178842830613638
4000,0.7960254379622443,0.11193148195691845,0.4556277811803188,0.1922276139728491
4100,0.7789878244521157,0.11249435344506332,0.4690650665712817,0.20109406023394535
4200,0.7658379732309643,0.11532781798264513,0.5112074348382767,0.1993932148559322
4300,0.7528856539982131,0.11875300611725859,0.523688938622128,0.20426260730387966
4400,0.7481092708626835,0.11988575203920566,0.5682154612344609,0.20579760835340022
4500,0.726714825051545,0.12391925198655494,0.5701617552578633,0.21217471736945615
4600,0.7129597535162728,0.12494889042089853,0.6267174101038411,0.2096263900199386
4700,0.707142131200629,0.1284414172420533,0.6372933934068535,0.21314142909907
4800,0.6808407318300531,0.12746331484020101,0.6680523804149541,0.2179024763613747
4900,0.6644363371073441,0.12915328094703854,0.7142729028637222,0.22134235599419708
5000,0.6608146770199155,0.12896313689806707,0.7478218881838238,0.22391886866430225
