milliseconds,P,Nstar,D,C_A
0,0.9893791270242991,-0.003935340270300719,0.016146920754949085,0.12476810041559717
100,0.9993763252014031,0.0014838845930986325,0.013201937725273208,0.12423491640765903
200,0.9983080318228315,0.00619922588404085,0.003673244925893226,0.12274082205838097
300,1.002342569199959,0.009724603134774969,0.003830639908811654,0.12658861795528004
400,1.0060620837660086,0.010031152735302338,-0.011086465236125168,0.12679910289865418
500,1.0179584354434106,0.012845723527915414,-0.009827237624367111,0.12301407908060416
600,1.0111803169236617,0.019353726343501725,-0.004481939130055754,0.12394511511881788
700,1.004174297479534,0.02620350319427368,0.010159448120531742,0.1222974431761758
800,1.0186394074994145,0.022879263030568267,0.00824279059163876,0.12638350602945272
900,1.0043577179501622,0.030467385362664096,-0.022413105156113486,0.12472110951405518
1000,1.0231305213509099,0.035939779078277806,-0.010657108862772114,0.12686500573828025
1100,1.0139641488493396,0.031496281747583614,-0.01998953059150157,0.12470537918692161
1200,1.0182423370472662,0.04135280962588657,0.010792645394860096,0.12540699837624053
1300,1.0049077695094302,0.0429550289344076,0.026232705298150277,0.12721460439428345
1400,0.9938640354224431,0.04465999943428768,0.008979053895868257,0.12377038973559992
1500,0.992686607324573,0.045383344937703,0.003245298126393403,0.12677998300400592
1600,0.9921818396652026,0.04865622973413769,0.00368107889724854,0.12869512892487836
1700,0.9870569610457512,0.05593660188602562,-0.009604566748357574,0.1294392385429557
1800,0.9863918905877791,0.05735406544529036,0.03652559912965691,0.13159439500790582
1900,0.9863811440756056,0.061374202261522695,0.027542448887092702,0.1317152603632929
2000,0.9769998853044889,0.05871607890400529,0.02191777241251567,0.13860112529786703
2100,0.9597970858730003,0.06868310239218868,0.05248649248763034,0.14036077254371362
2200,0.9604163763684193,0.06900574337036022,0.074175203805415,0.14081884310180648
2300,0.9672575969956853,0.06900523597564544,0.07148032147863127,0.144895808037054
2400,0.9453303710774444,0.07201398418043668,0.07155686127121319,0.14561458743103758
2500,0.9414090084723208,0.07395545717728612,0.10506928752565585,0.1495416609932103
2600,0.9413586049822814,0.07699212648426465,0.1168388993805802,0.15233314570290615
2700,0.9335885575770838,0.07990562202339566,0.1553369660788758,0.15749420315702767
2800,0.9173364267744134,0.08437043231389103,0.13602709485644043,0.15710937600869335
2900,0.9141804223764669,0.08360254353933147,0.1824483453701331,0.16000996005882376
3000,0.8945813193714507,0.08875904015941159,0.20976052108422116,0.16465432387556275
3100,0.8809889546485653,0.08876362353744167,0.2130497235472362,0.1658821802832604
3200,0.8793346276811057,0.09542469876754898,0.25970055914033074,0.1708354116876596
3300,0.878482986774509,0.09748559070015819,0.24919465406716296,0.17020830594352057
3400,0.8564723823549141,0.09964408813138748,0.3134186824963026,0.1796916690529693
3500,0.8520273197955064,0.10545808268419612,0.32416132703976175,0.18087298292409246
3600,0.8329276651076944,0.10041172151946003,0.36276744828506724,0.18178692489103387
3700,0.8242834007173259,0.10268804108573829,0.3770213351252128,0.186357549375507
3800,0.8115399411922114,0.1103091301792822,0.3786852051680089,0.1867099230893717
3900,0.8069177253877025,0.10702582075677539,0.443865279338276,0.1897961020613962
4000,0.7832727405841001,0.11582520809785367,0.45612735355070266,0.19697230433016616
4100,0.7771143075839161,0.1156710837252798,0.4947296156275904,0.19714807260932843
4200,0.7650135378869013,0.11919945180386345,0.5261744128562004,0.20289418080952565
4300,0.7627554930649824,0.11873212651748176,0.5152216588734866,0.20341442912174895
4400,0.7394190128178204,0.12420908265629489,0.5738632196643721,0.20461067092356086
4500,0.7304205118702839,0.12560039366134756,0.5925912490298935,0.21108310869637154
4600,0.71913641301192,0.12285174151265,0.6187422423537247,0.2156165591292031
4700,0.6977645534864131,0.12411052324406933,0.6370961457455783,0.2182855476792052
4800,0.6869913275924723,0.13048979252359436,0.6890107999041013,0.21910357106870967
4900,0.68270837634451,0.12620363221674502,0.6842799582839759,0.21834375058417596
5000,0.6540573801627831,0.12924605511387025,0.7358180484930281,0.22507634576549998
