milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.0554309,0.733003,1.10168,0.142316,0.000762872999999999,0.021466,1.78949e-05,0.0130693,0.0574674999999999,0.00299992,7.77094e-14,13.5385,0.411959,0.0227483,0.00796656,0.152144,0.00170757,0.00392913000000001,0.018,0.000164673,0.0274884,2.50714,26.131,0.00024000000000000104,0.0031509,0.115596,0.00328203,0.0288344,0.000156359
100,0.0554052974831063,0.7327906952239869,1.1013693511552756,0.14246701230398773,0.000762458176402333,0.021464388063361407,1.7889226404791146e-05,0.013020987679424072,0.05745263326386025,0.002965983343404206,2.827297644159836e-06,13.533028548454164,0.41190526659561416,0.02267612609437782,0.008019160179878686,0.15204502588089033,0.00170757224629651,0.003927523153039817,0.01799530063969092,0.00016681125678476546,0.027488397753703493,2.50714,26.131027924921327,0.00024006953325894062,0.0031509063566745824,0.11559585023020535,0.003282029902383064,0.028835454310482022,0.0001563590001355187
200,0.05537991804577919,0.7325812729520101,1.1010630486515163,0.14261846663345126,0.0007620466887128351,0.02146283631523212,1.7883560164970945e-05,0.012972930702663964,0.0574379911844501,0.002932730455950319,5.623882021304333e-06,13.527610495263119,0.4118521110827368,0.022605083765758177,0.008071073262827176,0.15194736848687806,0.00170757445473836,0.003925931870456343,0.017990666472209718,0.00016894893824527895,0.02748839554526164,2.50714,26.131055892572572,0.0002401381614464136,0.0031509127108537284,0.1155957004593662,0.0032820298048268646,0.028836508308627953,0.00015635900027047067
300,0.05535475753438449,0.7323746798921291,1.1007610121831355,0.14277035509081312,0.0007616384790177916,0.021461343376797337,1.7877901224830283e-05,0.012925126937204842,0.05742356961202157,0.0029001378310230005,8.390660906664195e-06,13.522244856062338,0.41179952818011195,0.02253514669062089,0.008122313691347825,0.15185100173485033,0.001707576626037655,0.003924355865373455,0.01798609631870268,0.00017108606807255961,0.027488393373962347,2.50714,26.13108390300894,0.0002402058995651332,0.003150919062554994,0.11559555068747665,0.003282029707330667,0.028837561997361563,0.00015635900040486035
400,0.05532981672934696,0.7321709260508068,1.100463256828052,0.1429226791528179,0.0007612335581473629,0.02145990951039205,1.7872249593821083e-05,0.012877576750695034,0.057409369325687264,0.0028682100468553203,1.1127458550510699e-05,13.516931815643193,0.4117475188124014,0.02246631987863527,0.008172878724673944,0.1517559305512953,0.0017075787600604935,0.003922795191644558,0.017981590400128315,0.00017322264162390033,0.027488391239939507,2.50714,26.131111956209374,0.0002402727448263092,0.003150925411775446,0.11559540091453817,0.0032820296098946037,0.028838615376170346,0.000156359000538687
500,0.055305089144449655,0.7319699280682104,1.1001696569534862,0.14307542634605921,0.0007608318343783001,0.021458532643564572,1.7866605159767964e-05,0.012830275996198636,0.057395383832876505,0.0028369140924695783,1.3835574978037301e-05,13.511669833297258,0.41169607303113054,0.022398563841741777,0.008222790318715676,0.1516621147719332,0.001707580857916444,0.003921249400241097,0.01797714686348718,0.00017535869150013325,0.027488389142083555,2.50714,26.131140051995423,0.0002403387213198778,0.003150931758551503,0.11559525114054943,0.003282029512517409,0.02883966845052553,0.00015635900067195938
600,0.05528057574459316,0.7317716983381294,1.0998802312375218,0.1432285985168369,0.0007604333213291823,0.021457213086596063,1.786096793880998e-05,0.012783225271290008,0.057381614098806176,0.002806255032205867,1.651481161370003e-05,13.50645913805118,0.41164519226480073,0.022331884501573685,0.00827204517721542,0.1515695604002092,0.0017075829194403618,0.003919718557912072,0.017972765983922452,0.00017749421269319383,0.02748838708055964,2.50714,26.131168190387584,0.00024040382549226746,0.003150938102877953,0.11559510136551081,0.0032820294151992622,0.028840721219634692,0.00015635900080467622
700,0.05525627000366952,0.7315761529504846,1.0995948532139326,0.14338218306501652,0.0007600379265705379,0.021455948764975846,1.785533781512184e-05,0.012736420299178906,0.05736805358758042,0.0027762004810598616,1.916644850715576e-05,13.501298178793903,0.4115948662260172,0.02226624238266822,0.008320665228851673,0.1514782271788844,0.0017075849457481873,0.003918202212601499,0.017968445894273818,0.00017962923714984015,0.027488385054251815,2.50714,26.131196371173658,0.00024046808174398954,0.003150944444792553,0.1155949515894219,0.0032820293179388464,0.028841773689118735,0.00015635900093684661
800,0.05523217236906494,0.7313832976501313,1.099313531540427,0.14353618084370753,0.0007596456564277524,0.021454739822276497,1.7849714796419508e-05,0.01268986136115534,0.05735470274657865,0.0027467528413610562,2.1790391093178316e-05,13.496187061645262,0.4115450955500646,0.0222016402567261,0.008368648931936631,0.1513881179045009,0.0017075869367633402,0.003916700395243623,0.017964186721970053,0.00018176376254208735,0.02748838306323666,2.50714,26.131224594365015,0.0002405314884348352,0.003150950784292819,0.11559480181228284,0.0032820292207362744,0.028842825858603906,0.00015635900106847
900,0.05520827702174656,0.7311930575954967,1.0990361534162754,0.14369058058534487,0.0007592564284522007,0.021453584412900135,1.7844098778741812e-05,0.01264354460745291,0.05734155574596996,0.0027178837935772143,2.4387759918696253e-05,13.491124402896705,0.4114958708504499,0.02213804312545866,0.008416015721950098,0.1512991967938612,0.001707588893480612,0.00391521270259063,0.017959986800404414,0.00018389781693404055,0.027488381106519386,2.50714,26.131252859762718,0.0002405940674209938,0.0031509571214127334,0.11559465203409346,0.0032820291235904405,0.02884387773313746,0.00015635900119955452
