miliseconds,Py,Py1,Dw,Rw,Qw1,Qw2,Zn_2
0,24.805507907521665,-0.0214045763171262,4.019445084316447,49.999740606360994,-0.002619247412627561,-0.023296316428760257,0.9871007447093747
100,16.031292795531765,7.779406631782424,2.3766791369956537,49.67490094672752,0.32851091772040775,1.2670623529147373,0.9920657466382989
200,10.170005001147176,12.014450844452476,0.9343984824517138,49.5315357055205,0.467739965604113,2.625700941855228,1.0022282652808505
300,6.560116206617103,15.220342712354899,0.3661503029209554,49.48991181314934,0.5150789445700081,3.1544111492410476,1.0289312956262755
400,4.456910758430922,17.258459064813273,0.2069986563521262,49.47838052438128,0.5254118240589324,3.278978251905999,1.0371754233215438
500,2.5991880171945145,19.05493421836294,0.13673518090659814,49.47420958400051,0.5260470328132713,3.3289466607150398,1.0538905657662576
600,1.6762929636412494,19.822709768173535,0.17228728602473167,49.475825204309594,0.5275001647164724,3.306918163571681,1.0768183215471852
700,1.185205388028304,20.48490267174438,0.13163189570164793,49.47259205171239,0.5274493082857026,3.353751751930472,1.0791190704176759
800,0.8187614701564612,20.960039240397407,0.1326535128482713,49.478957115289994,0.5209119618770527,3.3212723183172517,1.118036029445721
900,0.7166483694578643,21.033642870747656,0.13730080228233943,49.47907799020129,0.5197952137441377,3.3557576403146925,1.11737262393463
1000,0.3103068541425553,21.398407392625582,0.12001258770600522,49.47836254521164,0.518006108159574,3.3264634995834075,1.1424423743283403
1100,0.3135983630105184,21.534188841320244,0.15637361027538854,49.48261431324832,0.5204654740528991,3.3364421029722386,1.1760388991904165
1200,0.2715059456223827,21.445595227590996,0.1454209950654738,49.48176259778081,0.5159691850505724,3.3512501644587034,1.182369101799881
1300,0.03830117517041172,21.42000554454173,0.13773348751371509,49.480934684918765,0.5130266199082484,3.3687023869349484,1.2140115080212794
1400,0.006506014867494053,21.45555861312201,0.11363804815855709,49.48640506655411,0.5159360879435836,3.36822198722627,1.2147200088081394
1500,-0.11956737652199673,21.455680494670293,0.16329038116412528,49.48915641243579,0.5133820562619317,3.3346411927526036,1.2371992228739468
1600,0.0867609442829017,21.464058903725505,0.13183130103097276,49.48851119877974,0.5120081563375302,3.3729549841424995,1.273685847114159
