milliseconds,Py,Py1,Dw,Rw,Qw1,Qw2,Zn_2
0,24.920714820797897,-0.16518771653102685,4.001132607921834,50.0011953023137,-0.0014335727572722633,0.01527226324954531,1.0085736441868516
100,16.16690224629891,7.566734508469782,2.405058855047691,49.67201069930981,0.3225704058255952,1.295352407776028,1.0025325874972295
200,10.14689801015319,12.048258654051745,0.9239984729499605,49.53232826069494,0.4686124577530797,2.6301721718777724,0.9986959155516049
300,6.791600761954597,15.282398325706822,0.38465348976824176,49.49006499398247,0.5160293864630073,3.103938501077285,1.023838706099211
400,4.132770269977909,17.580377295168464,0.17589023550737393,49.475474968089046,0.5259610396876805,3.252242947537223,1.028997580249368
500,2.8039140764613344,18.995551212011126,0.1984045676323498,49.47435478314419,0.5240983105011653,3.3257990926442464,1.0578683537176228
600,1.65011461763742,19.805330106470027,0.1377849849276209,49.47165513330541,0.5246783667443599,3.3269391465458984,1.0819029587731115
700,1.113061280977679,20.542456588824862,0.16525906502326657,49.47277840735726,0.5229699895062179,3.3111381423705675,1.0995358549071346
800,0.6602039766797024,20.94253591921379,0.13528725552189816,49.47542000172693,0.526377494003083,3.3140276242496074,1.097486583309459
900,0.5377876833411166,21.32718430020012,0.13832955015668022,49.47893735009874,0.5223416640869264,3.3463667181237953,1.1162389937991275
1000,0.3838259137523835,21.135130444505563,0.11536087254363903,49.47741661363167,0.523171685727689,3.3428238725432546,1.1594592576393374
1100,0.22787786066096696,21.330845393205273,0.12827444043538036,49.47883668166142,0.5213682556392225,3.324822974141656,1.1679996139058033
1200,0.2887583310345887,21.45082027441134,0.12943674033226757,49.48129841060617,0.5183293803827261,3.3674844075576322,1.1862728690536908
1300,0.18555643677800038,21.431628462380697,0.16293773603616493,49.483862612815834,0.5151523290674975,3.3396438950917426,1.197344860748367
1400,0.18154304060598864,21.689585025498825,0.11815018896195376,49.48285685278804,0.5158987760036715,3.3330600178321674,1.2256414622124032
1500,0.17745040970449907,21.386562351030516,0.16485742946509632,49.48527004671952,0.5159543211534435,3.3429680190413618,1.255831542415332
1600,0.019977229416511234,21.568780257471666,0.14328329664084896,49.490299965335254,0.5098843662581889,3.3263655827555736,1.2552535255729493
1700,0.09423078631990317,21.49616273822329,0.15899360462796028,49.48994133211851,0.5136762412058213,3.3383488490901083,1.2825700646667737
1800,0.18549187103463696,21.476232224782418,0.13609292062288933,49.493876630301685,0.5057441446629402,3.372231774423202,1.289486111639754
1900,-0.1082994029794484,21.594159113177323,0.14941632994356635,49.49578063300163,0.5085155106176401,3.3676815487331786,1.331034882266208
2000,0.23110556110898642,21.580051660784715,0.1457205432000109,49.493835479665336,0.5034651100111893,3.3548981436212633,1.340089203811897
