miliseconds,Py,Py1,Dw,Rw,Qw1,Qw2,Zn_2
0,25.063860223665372,0.00010399716967736897,3.9694701672660497,50.001986714469965,-0.002043013835651142,0.025920650926058806,1.0029715911011259
100,16.033517170196014,7.620490699777361,2.4255796588468406,49.67148114000994,0.32407982483940245,1.2592226585629622,1.0130697047574782
200,10.468450927009348,12.08515646705671,0.9060657794268874,49.52717330701824,0.4730146502965323,2.609091088284526,1.0131352957772186
300,6.718838929690564,15.03533374167196,0.360401429259562,49.49086767695895,0.515900078685791,3.1185789515667026,1.0265532210089385
400,4.292674343051089,17.518082933087086,0.20241630942603187,49.473933323954945,0.52186749719455,3.2629943039688483,1.038426439900984
500,2.707606069235913,18.835004871227124,0.18876211360987924,49.47463623815635,0.5245624324876,3.3295411873566363,1.0581614575804967
600,1.9364885922820967,19.863647185997074,0.17557794712794159,49.47327888163753,0.5246550250616646,3.2956783024636764,1.0613247294071242
700,1.189094634636215,20.41119860640574,0.13967072686939272,49.47325089907469,0.5229237393670122,3.3016615123878426,1.1029530619473837
800,0.9272279640908414,20.711489546412803,0.11835517407416678,49.47426463608141,0.5226856461922733,3.3132676521762106,1.118458643907233
900,0.4072857859479762,21.094756821214855,0.11238555484238584,49.47970130930755,0.5213114054061245,3.3203523174709253,1.134881700486033
1000,0.41515646901213354,21.315937243986827,0.14472586727320402,49.481613624278445,0.5179177460558724,3.3283619079687052,1.140431599438284
1100,0.08561654826116488,21.290462314115306,0.15808395291974622,49.48240844615557,0.5219626065021029,3.33594930667161,1.1714427755238794
1200,0.308691691698889,21.41422657104423,0.15448721190129702,49.486134380852974,0.51460430229717,3.363337232689615,1.1791917368001739
1300,0.03899857218987571,21.549746871855763,0.14078812042299435,49.486095378858494,0.513417933970232,3.358958291877181,1.2155601121146113
1400,0.0087544455637652,21.71267745187393,0.13793277377989022,49.485517563654675,0.5173539428540914,3.3410686654534603,1.222884566373579
1500,-0.0799067639942346,21.689557551414328,0.11230221631676574,49.48698718062447,0.5112228047106777,3.3325672147492047,1.2425847620419952
1600,-0.011619437556659881,21.74930686089998,0.16382948070393272,49.48936018970716,0.5107859996102044,3.349942213364561,1.272457977850632
1700,-0.054382024847002726,21.76692109243433,0.14251265413313005,49.48724839680682,0.5073719855846968,3.3551253739140523,1.2753097649885978
1800,0.11319164476747948,21.449184525691553,0.17084390484378875,49.48821114852462,0.5094325468857422,3.346080378642464,1.300339162782464
1900,0.21558531441163917,21.685928006020134,0.14357195395856223,49.49615809613755,0.5073237321660305,3.3321621341531946,1.3288170408438034
2000,0.15699811995621057,21.5009753547877,0.13515126957306095,49.49223678335929,0.5074291167961719,3.3670117259430175,1.3459561866302971
2100,-0.060385342327972984,21.62625212233196,0.16223075372676282,49.49592094638859,0.5027742746294205,3.3402626144594887,1.3582019048235705
2200,-0.11537671528544308,21.651848899234555,0.15799841306198847,49.497815326965195,0.5057655927854062,3.333734503262898,1.3796558544415454
2300,-0.12720816809002822,21.432468805394425,0.14324066422411505,49.500825299342544,0.5050002732844296,3.375616721685684,1.4105342784084827
2400,0.23223857478159968,21.444260999895512,0.1403014191973352,49.50006129083769,0.5014930264130678,3.3666418539972076,1.4128393952827054
2500,0.010861283908514083,21.626580391855693,0.12342406013905471,49.49852850642017,0.4975625672843816,3.3558071715343725,1.4325846044337582
2600,-0.1604971583861014,21.72709858508538,0.14181736972925177,49.50233508840873,0.49634960192139516,3.3639437583783836,1.4561172513428795
2700,0.203682140104442,21.4034820183985,0.14946726968207755,49.50429057258745,0.49953983022877657,3.3367234042728677,1.4729560295722568
2800,0.25470912073005486,21.629547697633868,0.1634704723775189,49.50344644356405,0.49862233245342635,3.371860054806215,1.4905312365552517
2900,0.14635503560314717,21.502837861323588,0.13110817525673998,49.50427796846218,0.49573914323497575,3.387464870267334,1.5136303137301779
3000,0.005848503739714073,21.782371981685614,0.13171899178704086,49.507210158163076,0.49423134485090103,3.3795621087791003,1.5263193731695381
3100,0.17406373582721457,21.542974175693303,0.11262151880737037,49.50647193796626,0.49046667152184603,3.340757924310989,1.5584046035875874
3200,-0.11968822419512606,21.642850616379217,0.11151947664997275,49.50592859221361,0.4914231098424539,3.3804357113520607,1.5886190947848535
3300,0.16209507571725124,21.517581219349488,0.16369460634604546,49.51044024633658,0.4960464049481858,3.370602230480175,1.5859648434030265
3400,0.06426464840604906,21.71065836944088,0.12315353937685744,49.50849020694243,0.49002785778834385,3.388402114550866,1.620431688059963
3500,0.08816112307007533,21.570008772660128,0.15691267407249726,49.50904356370521,0.49356815599553405,3.3712087522307668,1.6478165149657675
3600,0.1886487433345362,21.598819353436593,0.15295201168288994,49.509654843257024,0.4934972536163823,3.382621260676969,1.6645676019861004
3700,-0.04930980634687208,21.631433072003382,0.16729772871695514,49.513499218662574,0.48650134900539416,3.396867249405369,1.67148303598724
3800,0.13363437929553615,21.678131018236293,0.13203894816531564,49.50852600348606,0.49001567602162077,3.390199944128752,1.6995734611714577
3900,-0.0857072429393847,21.44868646665514,0.14614426354213575,49.513620065087956,0.48741062163588206,3.3642090493820747,1.7242487052301838
4000,0.011145390181454065,21.43100025981642,0.14844674118635012,49.51037302219338,0.4852315757733434,3.3986986452664483,1.7265810752951187
4100,0.16312656557704822,21.664526786701433,0.15006440388953118,49.513686111889804,0.484311052769262,3.3995185809531523,1.7482070121701092
4200,0.21171629457659727,21.431161984742314,0.16479074796169796,49.514176007967464,0.48576929023305326,3.394194283804587,1.7714811478741654
4300,0.05897924715773072,21.55369459528218,0.11586856749059934,49.51647096536375,0.48864058760544604,3.3528185081556816,1.8024947224805845
4400,-0.12473920723173343,21.767468748926103,0.15688616612548867,49.51639441912124,0.4865725552893475,3.3695801720308367,1.8149266504020867
4500,-0.14981741221422445,21.700782727255817,0.12862331489966997,49.517623134937175,0.48140944450237755,3.383934745639488,1.8315866526998468
4600,0.044198807241446786,21.582300351897626,0.11030072517183705,49.51942798353297,0.48261449372120907,3.3696705453762203,1.8533072538937165
4700,0.23476932114413593,21.46205880133229,0.11259704254824822,49.51630707073387,0.4799366993831485,3.372281397005938,1.8722477242622033
4800,0.1651582887998443,21.39191205470042,0.16869398431551325,49.51422396567551,0.48024426843801415,3.3686310750194774,1.8740727723138533
4900,-0.06194338938142179,21.479164212166566,0.15280447946552655,49.51502508922874,0.4790415845543631,3.3685872425850687,1.903948814371624
5000,-0.1156392946380222,21.613274278925488,0.11164872628641978,49.516770830352584,0.47804496189243595,3.374322469539224,1.9271184298544557
