milliseconds,A,AgB,gB,rB,B,AB
0,46.22651215346634,0.014309196830376925,0.9925113288423135,-0.19118618981791197,0.0014222050984241043,-0.14945342422878374
100,36.89854496411712,0.02094744855990189,0.9825982025638685,0.13746639550751139,0.0008997806458009621,0.8654654313825538
200,56.85254971505484,-0.0042784498731866325,1.0123338998040796,-0.06545414323083935,0.0005144146736562838,-0.24735590985643424
300,81.39098456366119,0.037580887419580475,1.001474681632723,-0.12279480875604368,0.0002107966243672446,-0.6750880796997815
400,85.3775738583034,0.03505255010899279,0.9620444661334557,-0.11898403824366235,0.0016281276849155857,-1.0533640080222073
500,81.00961255713646,0.008968306712888403,0.946149419073547,-0.16865058161349816,0.003661506029488596,-0.9106499846205648
600,86.05952926223512,0.04308276191811843,0.9432856530368465,-0.008791502056903516,0.0020496555848242516,-0.039848309512317076
700,103.9442618380614,0.05804085240525001,0.9406495461430352,0.1827189141634019,0.004411822294530228,0.05702955536811543
800,129.64053236834076,0.06674182146050675,0.9400883668327603,0.2137819684307664,0.005751254631663766,0.9718525973352923
900,133.69842405898567,0.07657420157453738,0.9442791680944315,0.23723322396250474,0.0066231927992876525,0.9923486828892178
1000,131.83124026975915,0.06823299431029338,0.9096126290244283,0.31937645419461363,0.0063582250653639654,-0.6804692522506897
1100,156.8328600641199,0.11572536303343053,0.908173051442924,0.31882007182158567,0.005298340915256802,1.1585793119627323
1200,165.93920302738587,0.10828696033518269,0.8690913819156946,0.521229035298454,0.008662501926980253,1.0685492926436138
1300,171.1512053233963,0.12222149836191089,0.8906417599400296,0.2923595358098199,0.006732360777071428,0.006960254234067542
1400,185.78310211686303,0.15000115681969478,0.8537282870302053,0.7028286862182865,0.00911196121253807,1.3218219114566319
1500,182.80566599223857,0.13122680650589447,0.8632211906601516,0.3631623181756958,0.009381515981866638,0.8058640859943124
1600,205.18190028722816,0.16826764187110213,0.8434170326025008,0.531418866128768,0.010899396713420901,0.8523662192938544
1700,211.36430486541812,0.20616213301379802,0.8167532888624979,0.6682582471100504,0.010350918644193793,2.3916498737178866
1800,210.28105916471665,0.18678599254037512,0.8010464817201546,0.8787216033172525,0.011616784255894713,1.9721742700343894
1900,214.18084945148348,0.22359982888046634,0.7790273255732889,1.0129550278392658,0.011774619752061285,2.9724787317193178
2000,237.84918979404017,0.24012991072776604,0.7838514450445524,1.1864514891272118,0.015723713202362023,3.142609144782619
2100,234.19136700856177,0.2411866520956329,0.7483986718315737,1.4757810147624453,0.013697295984974591,1.5344419074331248
2200,245.39662682240217,0.26900069988929787,0.731615999575617,1.2979456163600491,0.014810075296214371,3.351506911604004
