miliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
0,6.785110473660969,0.8483705432465375,6.793799568869289,20.03037299419405,4.277604127742023,2.084399957558832,6.01055324855549,1.095936412354296,3.7323617677740817,0.007109456176260221,0.1723451248487749,0.3737650897535699,8.036163491443569,13.02991581906376,8.470177888748575,31.92775514094043,7.09212871821484,0.19329318932172762,1.073901228210467
100,6.819200441679654,0.8476199823592563,6.85498067930623,20.225954495075435,4.334467365578498,2.1392689499169144,6.074921031811132,1.1152409458911516,3.780733155240833,0.05586095021908958,0.16621949696985888,0.36288759686092936,7.951790417602465,13.14602627108782,8.462250443792541,32.11029553036016,6.914388779005131,0.19102849926879634,1.0522543607697799
200,6.898646498121786,0.8514693622877506,6.930527329172092,20.4754599920237,4.374528135780637,2.1813038476840956,6.051107384983667,1.1340469659371877,3.802827251407911,0.09797805538441336,0.16181519812822726,0.34776220132473873,7.792310544716865,13.236974623755614,8.535581920002736,32.357252716457026,6.903477633661183,0.1861540675327572,1.0427281082602533
300,6.919232078312791,0.8460495164134456,6.9495460364982655,20.91480802857519,4.411404379398338,2.17873203898753,6.126301569503911,1.1597312143835499,3.810540671838808,0.12704597122061317,0.1584243214114882,0.34409294069963064,7.64396709084549,13.351439733402541,8.521857786048072,32.58910280815391,6.730086038933373,0.18217955891284932,1.0225685571279923
400,6.965020287907785,0.8450109175403006,6.9820694810438715,21.402183814082807,4.437117558656423,2.217274438329736,6.1429052840698395,1.1722410393508127,3.8284459329831764,0.15817923833039782,0.15600500788818444,0.3332602611663482,7.587409032969193,13.436513601794521,8.544013889328129,32.84258620824599,6.595098928378281,0.17885567977784853,1.0004513215332482
500,7.015497131969745,0.8382396985706209,7.027128447686729,21.7197035445964,4.489067012585031,2.2611568238213007,6.218599556824264,1.194973325815116,3.8657798693883754,0.1996088627399149,0.15394166460963413,0.3223461700144452,7.430624196371492,13.500576177970508,8.486493146622841,33.042765277407995,6.590253532543054,0.17603588671917195,0.9803405754339745
600,7.032672902359062,0.832530534368368,7.082655928238341,21.89015260374701,4.522908969165986,2.317565866096622,6.236301673324918,1.2101985955136745,3.8910497229480767,0.22943258886176135,0.15086464998032262,0.3122533123416566,7.359104556029244,13.617562135821725,8.5407899771046,33.376418606587734,6.391422860047109,0.17397739414637275,0.9673409435694033
700,7.083488711035977,0.8241388028142808,7.121805394128848,22.2660714721892,4.564020066044243,2.351799296747854,6.27052089414224,1.2205369956977075,3.946018193119612,0.2634665318436607,0.14859386680101383,0.3030407915178888,7.182065258156504,13.703821880162813,8.527190782655126,33.47927349212165,6.322825330837487,0.169927910083846,0.9490389326820688
800,7.1001041007971875,0.8294675801037242,7.15735646510224,22.468115137021094,4.588630574433883,2.3716051188889105,6.3104851871873215,1.2429667555032644,3.9727159920993143,0.2834278113400246,0.14342702505438876,0.29437057077788725,7.068970717633955,13.795824623272868,8.475458758935556,33.68864219860244,6.253348548291251,0.1672635839630104,0.937916702389628
900,7.125212452840081,0.8151072376018892,7.200677545838317,23.10917777811265,4.644093679780342,2.4281199159939097,6.361401489549878,1.255799638416585,3.9736565233148378,0.32216172944378546,0.14068121261301428,0.28827171489299613,7.032643001135476,13.870318218484291,8.473997018954407,33.891735906737956,6.097863557762853,0.16486132468898096,0.9205354543237694
