miliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
1400,7.199788713625584,0.7897916021701376,7.300081216944787,24.776936704283123,4.794333927899272,2.5981851891144023,6.656625290767741,1.3244984531902033,4.1463589967533725,0.4192692485676151,0.12811146732865406,0.2554747100760411,6.360796542824169,14.218622366750994,8.379335582307993,34.865023527680364,5.685522597368397,0.150754983330483,0.8540824502588085
1500,7.222165900574017,0.7785002168667254,7.303370125060361,24.96580278599934,4.841640244203186,2.632354279180272,6.703202853748231,1.3406733364411156,4.159214557646214,0.4458487994203471,0.1262228818304205,0.24589677210696279,6.32621056754072,14.294728274958018,8.417693477922604,35.11718522172949,5.612035330046045,0.14889228113807124,0.8375472937668524
1600,7.2500555399966125,0.7801094268876855,7.329687731705795,25.625641947383965,4.874704317988112,2.6471748052895223,6.7417189718695045,1.3517987972482821,4.213003189719226,0.46654416433591783,0.12367830452687381,0.23979523719472953,6.1425892460535945,14.348161459482164,8.376552698214425,35.23434472235967,5.412427456175025,0.1463395300683431,0.8213775936337282
1700,7.230531698736119,0.768090798046653,7.299777751455173,25.62185014338351,4.8836681094404675,2.7136831187325594,6.821944968494587,1.371523608701352,4.249372513247086,0.4728816629871585,0.1206472799697568,0.23274839923667312,6.160355910219773,14.426527224358052,8.346129721514755,35.41981202003598,5.3744252655299025,0.14387344564153978,0.8115660689337982
1800,7.254330733014433,0.7540441861532786,7.303475631995334,26.367518759971485,4.9097425934408685,2.754533865170105,6.821168988368957,1.3753226236609637,4.2575272003996325,0.4910982367829477,0.1206284572937197,0.2220822159931741,5.953611690056305,14.470259213041658,8.296513609763753,35.453604058295234,5.290956894162649,0.14229525608440213,0.7932363631867885
1900,7.213614031121733,0.7445988157064163,7.304361103429487,26.687368712462973,4.9371866973602465,2.7917514313956167,6.916269484251354,1.3880913351634645,4.281703102012918,0.5090730536617251,0.11671249101767722,0.22203205730007894,5.827376882649506,14.520842893650526,8.305296267185533,35.59813398688804,5.2582791546829695,0.13972067989124998,0.7799468934799247
2000,7.24774229813028,0.7360101513064674,7.330302725857578,26.994003117417723,4.964666165248334,2.8322822771945724,6.921284181576884,1.4049385592474282,4.345713204450896,0.5258843465481678,0.11636127126959124,0.21081701515220727,5.8336110033422335,14.527172337383824,8.218040392847886,35.697138703133035,5.167460513511099,0.13908465316044627,0.7826180739376594
2100,7.214180790290408,0.7245734550001648,7.306172914754135,27.559041093492983,4.996589600289417,2.840876747484511,6.958914042451198,1.4112673762190073,4.388759241022603,0.5276590907239672,0.1116210209197175,0.20635145916003075,5.7152778103335775,14.606670884135486,8.228222284015269,35.862790117139646,5.060126566374408,0.13661107774695097,0.7544209324703511
2200,7.221686017843921,0.7166667040432947,7.298193898939155,27.91952816710749,5.023040577941767,2.8656925981388284,7.042394178766145,1.4159481774915457,4.393994824102075,0.5561815059512594,0.11158252594578456,0.20139476872757478,5.533674175105811,14.647940843744188,8.190550245687206,35.994797217452465,4.929558662841871,0.13590349081144923,0.7482942546559069
2300,7.21015941462596,0.7062761408686349,7.309127538379879,28.12473490719175,5.03411599099793,2.9401928195462714,7.068669579413472,1.4317602469372006,4.410648809001772,0.5504709480663947,0.10930370756573181,0.20040612860489884,5.457668478019551,14.641916617612537,8.083064870769062,35.99070539833667,4.897451692741018,0.13305627683399682,0.7330440102890918
2400,7.171034781806105,0.7085995439605474,7.25733547141581,28.296843590856337,5.078405167248495,2.941720970872195,7.156221378328575,1.4405908162561805,4.451557211098386,0.5640335040883313,0.10557836581781346,0.19107963103679731,5.355254168740007,14.700908140170455,8.080040213628317,36.14742744232833,4.768478813867325,0.13129250585282531,0.7259340088823457
2500,7.1623770096521335,0.6974182591243295,7.270830832825315,28.82021698747604,5.077443228034411,2.999486823039888,7.245735827389438,1.443822529162766,4.4847679623164325,0.5889683607379871,0.10549638000700334,0.18550947930496497,5.297643651667646,14.717891381313452,8.01842558603515,36.222390260410904,4.731701147564565,0.13026173215809944,0.7188967215568884
2600,7.144958341843771,0.6858297060381823,7.22602615857063,29.139195124133252,5.102069692341248,3.0699536889644996,7.25043670764668,1.4508747534618083,4.553810524521229,0.5955761132079955,0.10163856220086898,0.1836836793835262,5.211590374422327,14.734569719043781,7.990209278488954,36.2372684519767,4.693668748620194,0.1301462790535898,0.7088239796775974
2700,7.1087353868159,0.6746661400363904,7.1936952210348295,29.54534934168938,5.128709086977172,3.0742389542200415,7.342960777919613,1.4562829770836525,4.54598578212859,0.6041158942116895,0.09938353165814233,0.1801338960027818,5.0822077382286945,14.72058804100619,7.8961771920663715,36.31478810807009,4.520145442649436,0.12914778751709713,0.6887434770215931
2800,7.052377736170451,0.6588873684053409,7.162070924897762,29.926280259541453,5.134736109695011,3.127298188681215,7.379475175538688,1.465010039031909,4.624666636275318,0.6159965644928262,0.10016846767416177,0.17344164204840531,5.0247945389273285,14.761482323834377,7.850658871523939,36.252289670371674,4.449737797312679,0.12834693104615358,0.6846208073413798
2900,7.047195748211224,0.6527041542456354,7.138262380133799,30.13606047826243,5.165264426113604,3.139896292842089,7.4532909324548156,1.4695792549631286,4.629348970186979,0.6298190258470738,0.09827847564691905,0.16723073683270265,4.8914295101731655,14.736692889813241,7.842330569059196,36.36736940447872,4.372011598996071,0.12769578668052273,0.671149391717422
3000,6.992192386951796,0.6358925028930305,7.129832237107126,30.62558644738377,5.160587655045159,3.218782233355287,7.472546015841753,1.467731852288318,4.6623704190890125,0.6246790371180942,0.09623154598986808,0.1656964046970296,4.862863158344382,14.729791373541403,7.781957905518998,36.25463201256309,4.34217684394176,0.12668687380887284,0.6518707291693528
3100,6.9493200881596735,0.627518485521428,7.066478423684609,30.790773015219564,5.188116069890244,3.2237215706541984,7.511336500625452,1.468236972520028,4.694963281338019,0.6283494199427527,0.09396338488348391,0.158580363648668,4.7146029441855,14.735017446799512,7.708739389676702,36.290093688461944,4.315745621752857,0.125170478624751,0.6485115863210231
3200,6.901369064019291,0.6185903214716086,7.057371553758674,31.512562863007183,5.20133173208782,3.2792641682205788,7.590158390608264,1.4777556445529862,4.751557506058056,0.6450129422571259,0.0922093418403803,0.154886182181023,4.6293214141174355,14.720378617064572,7.607033110937443,36.2125222471028,4.159989471613801,0.12547281222334009,0.6397077946234444
3300,6.859886747078374,0.6107874809604192,7.010156707994407,31.825152206557686,5.2165842166731915,3.3305297652681936,7.6660352571608446,1.475759561332923,4.7967605523276,0.6599254765774143,0.0910753529709708,0.1492424682848317,4.548617517051314,14.719536725683069,7.543658451527651,36.27072442936544,4.155796059527921,0.1261652392477262,0.6204862659156263
3400,6.822785501507936,0.5907485136508593,6.956913298536663,31.89576373900208,5.2226298342503075,3.3451866762309663,7.694262923586127,1.4773408878591197,4.814360940745812,0.6550666336183685,0.088963429842038,0.15233441615757937,4.495198658376769,14.693072891184244,7.492968375182381,36.23441824645379,4.020085713236919,0.12553916294507456,0.6226598103316763
3500,6.760781346077134,0.5840236116689821,6.8903588535042815,32.09339266495398,5.225527756912946,3.36198282216469,7.7644589866165425,1.4767911809544354,4.850546439677313,0.674840111730817,0.08705601836407746,0.14666360975477843,4.367355125807268,14.649906381206673,7.400154653836103,36.08388117750908,3.9868793284906014,0.12631818314769735,0.6102650856656794
3600,6.722172337257898,0.56742259212936,6.8454478924403,32.49348838769708,5.240790965784846,3.4311419158938747,7.847573172371546,1.4783138450223725,4.869989826045154,0.6740401945603809,0.08468748552332137,0.1408764678042385,4.346042433743049,14.597492989831157,7.379855954034606,36.080509498532436,3.921161832105166,0.1262624346866569,0.5951191373559523
3700,6.678660346590634,0.5638853438452862,6.805986896757375,33.250100556130604,5.2464681756122316,3.449349602265476,7.83507854384391,1.4788377016869059,4.929425563352688,0.6785491971754382,0.08255794908702932,0.13566649045122933,4.2197646511247475,14.569410179516012,7.2512487271384565,35.93975312661681,3.841179272299068,0.12670255196346625,0.5839928952320608
3800,6.6121747072214765,0.5441334690488755,6.737829608933024,33.540546379304004,5.237637545682807,3.4875439787229143,7.945021172620745,1.4670993078520196,4.951994118922148,0.6898566560967245,0.0818414750669959,0.1317268779763033,4.136414343264682,14.485145673127871,7.212552796281653,35.87052034623421,3.8288697398581975,0.12667662365085788,0.5705083431287926
3900,6.521964812696969,0.5396408445722308,6.676535900918465,33.78686469864809,5.2306068613462875,3.550758471211581,7.944882674049865,1.4739307206647523,4.962606616904382,0.7051461387657308,0.07963395673656012,0.13428144333661998,4.027855337519105,14.440097043363794,7.152207678864002,35.75185757693361,3.802282897308467,0.12737157410729752,0.577240309592349
4000,6.491860752082143,0.5338069873915624,6.618061512515609,34.07126405500794,5.250853898527671,3.586363942899047,8.017947242492665,1.4636758687381666,5.019216953453766,0.6915267672127147,0.07877189741103705,0.1278544413211432,4.071651065438969,14.379065754229034,7.046282261160785,35.5811722516865,3.6895784430287666,0.12933692112718048,0.5580735166859142
4100,6.434827216636117,0.5214699601901844,6.562607254578041,34.34893422328588,5.253921747152171,3.593550012604616,8.089894917345482,1.4611647575700795,5.054481232433808,0.7126065569989355,0.07568466473034513,0.1285093141609132,3.9621938507285512,14.303349883479507,6.96317538079062,35.39060912472441,3.6288846728907584,0.1306131259530075,0.5529496700634814
4200,6.355001094071386,0.5022866271297834,6.501330684819078,34.680456484098066,5.24405558652871,3.637933164999593,8.127319085679495,1.4562939438891545,5.052890060106952,0.7097552401885333,0.07659923790118879,0.12256212174303405,3.861571941060428,14.248375395020249,6.89514262794997,35.19677263596997,3.646153589165902,0.13332354007051064,0.549898788878233
4300,6.287924125388327,0.494482329263731,6.41554625905118,34.832964653811246,5.229680737882434,3.6957784989187727,8.168042110237364,1.44735342822418,5.091151014852268,0.7145718521538903,0.07498826264683695,0.11648935408555386,3.751851055794302,14.190618119227526,6.785543851205671,35.03380389278964,3.5197344137660633,0.13475183089961473,0.5290222028313439
4400,6.217144363518243,0.4903907392340492,6.354882782511468,35.36077550951244,5.246629557664415,3.706472920807829,8.253990380252155,1.4487257037783734,5.13733547590671,0.713250677661931,0.07351634527301329,0.11931701760769871,3.736526043985322,14.074146335147846,6.716305854313159,34.872482822676425,3.462867555135908,0.13743068743801998,0.5311424721570829
4500,6.123036948854135,0.477543147975741,6.276320190001875,35.674317639398026,5.219004300618811,3.7302111421527777,8.26861380471122,1.4404982182751025,5.157553735490989,0.7223902605190123,0.07165384803994494,0.11176059093926151,3.6694968294762322,14.015428523990366,6.606902914864718,34.69283434774712,3.445331846084938,0.13968985667263073,0.5300948123965674
4600,6.081885990952806,0.4633484243502882,6.198491453587199,36.186712854610086,5.2092958267188,3.7653421874532986,8.29118584270234,1.4332829723580818,5.205675163711444,0.7254666294853108,0.06952302105809284,0.11261570997956778,3.5379326325714713,13.882506828831458,6.528800745759577,34.470408428954784,3.3697693328280653,0.1425649322345834,0.5110837910467592
4700,5.976747551958771,0.4516593794530175,6.115483795754175,36.214026469268376,5.219778374561424,3.8046441241887803,8.346158827804214,1.4255800319465055,5.236117677864604,0.7271519649081783,0.0681747514436627,0.11169006587407194,3.5412244681832936,13.79830214080493,6.4965430145716745,34.234452466866394,3.37282190221876,0.14564066386322497,0.501951377809781
4800,5.914123505861791,0.4409983668261875,6.068357282083577,36.897635103244916,5.195875935811655,3.833808583766355,8.437923177920307,1.4119146189486131,5.241914788295075,0.7426281494869523,0.06657295927779423,0.11151334325867854,3.4087919390286268,13.714576722906562,6.372355042291581,33.90825724474463,3.263182010610585,0.14923916096675297,0.4960804332084692
4900,5.836659648936855,0.4312960355464413,5.979828112077895,36.84909207552658,5.19867753265662,3.9065482325993233,8.476745662284683,1.3963156805450343,5.305982957643844,0.7345662833102362,0.0668979871560005,0.10381196987028438,3.4506097734425625,13.568619184061884,6.316555300558381,33.64765218395947,3.287660432402537,0.15323152671667178,0.4874751546523418
5000,5.746896047437398,0.41567836166675304,5.89003778965963,37.12663364845842,5.186052055334325,3.899928939395841,8.459437740920697,1.3941320157993795,5.293299292413944,0.7450608781210556,0.06506755530004518,0.10487119877162913,3.3640034035590496,13.467096141711282,6.250254962274618,33.44451531384949,3.2784914211257554,0.15689195927280514,0.49213429888547644
