milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
0,6.797634940379052,0.8495564315032231,6.803173326307677,20.26460190616436,4.276138868911498,2.1034684408475584,5.99394437679048,1.099768106479978,3.7693804889543983,0.0018934347007898127,0.17259781184234532,0.3695993290260057,8.042229518395896,13.039620421116771,8.499328416093448,31.927282787380218,7.057461520241822,0.19347279186260882,1.0763219168607803
100,6.839093245084027,0.8502750705493223,6.85009936816493,20.31882176809238,4.320983117841031,2.113190561408979,6.081413741236238,1.1199707449580987,3.7783042833448173,0.0423239186311376,0.16478715216357168,0.36307884520362593,7.977371236272749,13.13053682237096,8.4799245811676,32.12033156600486,6.968015593540812,0.19091792422817283,1.052304870266273
200,6.8635798737574705,0.8426016277636992,6.9138175552595795,20.797966851064974,4.37181998207836,2.1331257377482284,6.090404404648259,1.131879937724209,3.8060678222531714,0.08546199956994464,0.16035033069931223,0.3498253058906917,7.799618202112989,13.234449508174775,8.501835582123439,32.36882051271974,6.838790877699803,0.18554908624278293,1.028841801067722
300,6.905419697701699,0.8428197367253905,6.944567547229784,20.80322110616748,4.416551314468429,2.1723866426509617,6.137554189345441,1.1609207093444096,3.8464409622618225,0.1278280783941625,0.1597018902600461,0.3450804936217358,7.647017443197434,13.334866816579774,8.539271760705335,32.65958668849578,6.727562019589375,0.18260153167444085,1.0132894480669152
400,6.980462783236346,0.841148154285043,7.008299344419696,21.53893654230405,4.44370676089879,2.218502747865557,6.147397000320515,1.1701369808418869,3.837554229385426,0.16302751083359038,0.1549490760238637,0.33590554389701094,7.516108113656495,13.405151101303012,8.529774495384283,32.846134179401815,6.606740665292523,0.18005835214430826,1.008936344278768
500,7.007872173378545,0.8374818739306463,7.02330965005617,21.430381251598288,4.481564267561369,2.2768569548629367,6.224669847796043,1.1948046112116437,3.877736766964855,0.20476580214879553,0.15334905677478575,0.3203365103196024,7.451925495137839,13.535198690453713,8.47534233729447,33.12396937032693,6.483492801358349,0.1769293301774627,0.9842062701075907
600,7.034004358846143,0.8418901227030167,7.073530783270754,21.957241066441096,4.539053345056435,2.2966405405924113,6.251857738536813,1.2036593599038405,3.909684831594389,0.22933304134107405,0.15134138888379628,0.3165031463470831,7.264358895668671,13.616456130246396,8.501332018449174,33.28091164091902,6.462981171953301,0.1741355623575655,0.9657979139417445
700,7.087625239861856,0.8304558355486694,7.1132973040531295,22.16336563311665,4.561142387410342,2.3403951526615043,6.320772461825603,1.2222187219120364,3.9295404091271666,0.26254177403567175,0.14720711050841692,0.3027706460939745,7.133176852099695,13.682081545930862,8.47102089497476,33.574237505814736,6.294841349695849,0.17026690037986,0.959486545645002
800,7.10875263045802,0.8265371912784524,7.143035606366866,22.84559521480278,4.606801423964125,2.363781454684492,6.318226420212272,1.2413142347706674,3.972661693984834,0.286439819930554,0.14371013397941773,0.29510604576914184,7.133989429727086,13.780924583503676,8.503879413225715,33.789182010117415,6.181164080224311,0.1668661605818553,0.9364883948834442
900,7.139897237580331,0.8254238492648075,7.180698316280744,23.211799388859177,4.642237913223065,2.4327456762644695,6.366558991055517,1.2555881332741035,3.995179910123265,0.3255218196095316,0.14314246404223777,0.28781397044812596,6.934310551874991,13.87943349504748,8.522512128404022,33.9533551959292,6.134000393250319,0.16493136118265356,0.9237437743795686
1000,7.1323806162790575,0.815780118025928,7.191535935674829,23.61405820041582,4.670698055405109,2.4576420551048366,6.403439190900282,1.276585714398607,4.024874495707163,0.3331852932386648,0.1388175656188385,0.27798048192942737,6.835534193422494,13.923232606158475,8.507169292251502,34.100598805483436,5.989198166271999,0.16070139787829624,0.909139017302513
1100,7.183130101923143,0.8048558272271791,7.220481215589496,23.70986410225743,4.710117474569296,2.502462558486448,6.489691635499712,1.2886146648020513,4.0645293591553395,0.355997097230054,0.13752226247586738,0.27362894829804785,6.784752156971258,14.027287621395079,8.447329052441042,34.33146050086389,5.898456665262896,0.1585587856960861,0.9020096478469419
1200,7.1942868742939785,0.8073082880960148,7.241932157702946,24.184722740686436,4.728835648732358,2.5000772997779634,6.571962007001646,1.3056823007637475,4.078115180241647,0.3939396661430383,0.13527009443206908,0.2661518925174819,6.677469601731735,14.087124868517662,8.48241384053115,34.54417105724089,5.8801511308143795,0.15608043432400406,0.8864012093487333
1300,7.192813374927768,0.7948170655413221,7.269311486397447,24.417282768683418,4.772779305447305,2.541680860899674,6.61354536495817,1.3167097627889883,4.115738510476665,0.4033151571513193,0.13036474292577985,0.25717486782600707,6.564062012921058,14.140019188595288,8.418121799694967,34.70468696047596,5.744693744577212,0.15404016944742138,0.864578407807774
1400,7.218725336011356,0.7894260205874712,7.304853348388423,24.539146121381716,4.793932394618933,2.6113953352664563,6.601015314027231,1.3304845717648561,4.133674683002235,0.4188326809248368,0.1304965309809953,0.2509123156803108,6.409528063509786,14.240211127127267,8.384435490385561,34.91479914412731,5.612194882366603,0.15107279683408417,0.8582629788649628
1500,7.207073075487696,0.7796509362075301,7.300836162692882,24.965422643508226,4.832139069224522,2.6147719172583193,6.682325477912614,1.3412335370079331,4.161730751025683,0.44136328746798215,0.1277951644171842,0.2452140287901716,6.311268129276964,14.311988845679991,8.375526677944466,35.110026591682164,5.596710879888226,0.14807987212953033,0.8447142794592986
1600,7.247660003425897,0.7687671204090704,7.314668766362578,25.370167804961717,4.87865993906656,2.6862715038647087,6.737163041352494,1.3608495887649426,4.18038745790365,0.46736012216837924,0.12573205508515967,0.24135957893148946,6.212310358568771,14.352262755311173,8.381275392719477,35.21401467601159,5.5095996756182455,0.14631343044601874,0.819784688278815
1700,7.230418796826385,0.7653614887469924,7.310791247354165,25.947980727959738,4.880429086514739,2.6818082123092557,6.811524513399046,1.3623744288455182,4.216570249670236,0.48600077445468276,0.12347445092129807,0.22911762894392196,6.1184502127070814,14.411229817672263,8.32076063559337,35.34993473999507,5.347470415377687,0.1435040285387793,0.8205753053056327
1800,7.244130717036426,0.7604102679233133,7.304605531679781,26.061380941348926,4.919981943392132,2.7294588860888456,6.870045988508211,1.3761207183278468,4.249973859509432,0.4838126698444693,0.119518305985802,0.22412697102327164,6.03966182032653,14.447991010306378,8.276395198539658,35.54340965994416,5.294365935504364,0.1423642061763684,0.8033301761956285
1900,7.249423977060315,0.7514791549848725,7.308201204389067,26.826616984681305,4.940026759982205,2.770486906263682,6.919275186245515,1.387396683504402,4.276432953080346,0.5135871748488066,0.11645746380287986,0.2203239237481931,5.884334539090476,14.489797482724315,8.26116350972286,35.645894335894084,5.25408770256895,0.14032517390518626,0.7810200739490581
2000,7.216997885124495,0.7345299943492165,7.325609609217489,27.172571687168716,4.976728928766909,2.841961009853143,6.9138166935836365,1.3999531969522703,4.353865134615778,0.5252253343939766,0.11597696910840372,0.21299758042142908,5.843601703987448,14.564444026484434,8.228082806782826,35.720748551009294,5.160150973788054,0.1387772976530904,0.7820578176086339
2100,7.2353835616183115,0.7366923362512896,7.321422127351938,27.21652358448718,4.984613838436867,2.8540645238458935,6.987695479809968,1.4060493725363674,4.381417163486387,0.5266458954271607,0.1141858247914337,0.2088192243355684,5.693851009283532,14.60579535447334,8.211356083347734,35.83862249042943,5.084129065288796,0.13751596853421286,0.7617439211409643
2200,7.190679238851464,0.7274375462384302,7.287035875298236,27.88302103164422,5.032088568362102,2.9139948299278795,7.034465412388336,1.4237461356780807,4.419420705271029,0.5526855618454344,0.11072460449609342,0.20064599137378755,5.533805144011316,14.62085533613841,8.17338792387165,35.97593111511676,4.968416561579972,0.13515713034677548,0.7420575479184335
2300,7.185981785636203,0.7058245043635493,7.310835057934041,28.01067389358492,5.045213220020073,2.930295012759057,7.135981793481248,1.4320923185291523,4.4360460385435525,0.5482245537900683,0.10835186067802037,0.1960910855523054,5.5014140758021846,14.667170656483448,8.10101766917554,36.08747082221062,4.9059664233106615,0.13448108827157176,0.734413837738201
2400,7.179383624650966,0.7077607278516022,7.287485150725205,28.23383031982087,5.058823309487487,2.963478417107881,7.170706507120624,1.4384161393405035,4.451020561094506,0.5761402283256168,0.1064030756273828,0.19571331078694645,5.322021496066999,14.664849370202399,8.090814063125753,36.078201195899226,4.794016932482343,0.13233129984281053,0.731549090744245
2500,7.156458708227254,0.6871494078759453,7.2424382775575635,28.708766030035733,5.094228668593212,3.0020731546182597,7.240474800086248,1.4414246390297982,4.503561827097111,0.5858138758616662,0.10365122299156344,0.18429147732670897,5.335049923618395,14.713046953819346,8.050757305900623,36.163272815174516,4.7198561144301525,0.13080979033772008,0.7076678971068103
