milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
0,6.767645395981861,0.8509944152246997,6.802988252438662,19.876002174920696,4.269585892956372,2.080100115585822,5.988193517151793,1.0950529856582176,3.742053134617002,-0.00663715518481411,0.1733870179738765,0.36917569459859556,8.045429564484554,13.024108251610189,8.51842128146521,31.911414114634137,7.023547855087479,0.1927479759553762,1.0733706213226593
100,6.823279676423574,0.8483428370144575,6.851481900623871,20.14169613661896,4.331329766842087,2.1305644841268836,6.0824264993662105,1.117084486250596,3.753014450844253,0.05374692248426581,0.16401631633587507,0.36351664916600507,7.948066921924066,13.117202621733949,8.489508257886209,32.12286355550114,6.920463100499874,0.18922336839096054,1.0598165107000879
200,6.866579182520984,0.8497568849873469,6.910842133432298,20.50055965540076,4.362573784575786,2.1668733619775264,6.124773438988827,1.134405308322018,3.7783209368658066,0.08913888988146022,0.1628122391417869,0.3495931283236916,7.743612913563075,13.214888528355752,8.48977609969838,32.43305528306314,6.855720156611759,0.18679079388818579,1.035071708218078
300,6.9207179310843046,0.8459783246248934,6.953446931573365,20.8308685392106,4.4006193613020805,2.189499619395123,6.127041716772452,1.160120775116479,3.8269097094711797,0.13349766487653977,0.15816873448931618,0.3382803777896259,7.684341814691492,13.315013493500263,8.50300154820299,32.63265662539557,6.804050113977025,0.18397838370384142,1.0149030335654403
400,6.970819084487121,0.8405165256233791,6.989060371654512,21.418155935723007,4.453218788546959,2.212346071837319,6.1353371774718575,1.171080309798797,3.84004570075418,0.1703603310213363,0.15473338786673155,0.32881854889645645,7.557135022493069,13.442303890383256,8.483660267728396,32.84379283689029,6.6778649994320975,0.1800387828141594,1.002486867119703
500,6.993698395247539,0.8430829695346007,7.044858982150111,21.608391789591888,4.475077571163232,2.2711583712789936,6.184264915532097,1.192920441467197,3.8963158362320796,0.1964316255241106,0.15308575413260356,0.32180253486804067,7.506655519538167,13.506933384059016,8.487509038482127,33.10555431062389,6.505177163682363,0.1757193715854647,0.992205584741508
600,7.024722521681146,0.8342111629256255,7.0876146981237875,21.944758223631396,4.512587390026311,2.2812627424359473,6.258917223606943,1.2076522913751313,3.9274482635998336,0.23618942218288802,0.1510852104309157,0.3132012529041015,7.282584324514895,13.612391384908406,8.487772882873939,33.34125810599003,6.4519305513327865,0.1731201701447735,0.9767391756268566
700,7.0536032421137325,0.8308797170775128,7.120567444499669,22.424023337856156,4.57541714567863,2.3566555815698016,6.291925884104798,1.2254094035437284,3.930541206511488,0.2527954858456156,0.14747880465374263,0.30585495124466106,7.132754484420553,13.67371128614305,8.496924904326622,33.47772415519682,6.290032436656769,0.17016091720204626,0.9657330097054219
800,7.0927864390263204,0.825912020627716,7.140448781772433,22.544961880511813,4.591914409849166,2.3527623590318565,6.383726817697052,1.2405476782607119,3.972593014695968,0.2947509873774026,0.14585195588831168,0.2967139427547826,7.039306282276668,13.77041824655463,8.481358098390725,33.701292230499895,6.230045952828201,0.16650421421983683,0.933417223828258
900,7.145364438613262,0.8246928635645372,7.191881904587768,23.08581599660293,4.632918605325179,2.406885827317654,6.35669690571981,1.2583800694290215,3.9839752547325857,0.3257048222601185,0.14049010756859265,0.2851112791110924,7.001230241466837,13.8717229311561,8.482889314560751,33.99714623191366,6.102340845249919,0.16486093013209963,0.9346558269139265
1000,7.154207828093863,0.81219773098174,7.217695852288418,23.48277908643272,4.676230390647551,2.41576672961073,6.436105356066129,1.2766145124137076,4.0044108623763055,0.3347002714884307,0.13957468789275065,0.2844029972623081,6.843470039299325,13.938032146499559,8.444646750583349,34.116642716138365,6.057770373912417,0.16216973278357774,0.9148091703979412
1100,7.159952512120997,0.8139017719935001,7.250555992375568,23.717045853667905,4.722014580360322,2.4559176966119036,6.450856526599945,1.2827442776939308,4.028075741882928,0.36615360879246756,0.13620815857934163,0.272686564725532,6.712704353868645,14.004596984055915,8.432110527337928,34.40646308953589,5.910862791540379,0.15912306046930128,0.9011468761218614
1200,7.2039428527723945,0.8069012762903222,7.253026589447825,23.9141807907028,4.755146095647055,2.4912646436473964,6.560749285815846,1.3044412582947216,4.09972623620489,0.3939722144804453,0.1328863290359167,0.2681909201946992,6.590949006036752,14.105687440995807,8.447183891545674,34.575523686909236,5.891937010784237,0.15573331588727907,0.8818538653441803
