milliseconds,P,I,M,T,U
0,0.9903692906474819,0.9915089123077641,0.8915754330591465,0.9040691276648735,0.4058613833711098
100,1.0286611652695392,0.9117189875150674,1.2763248784831713,1.3297507446693992,1.2544536385175917
200,1.0422116509544257,0.8572950727601143,1.3736892712414104,1.865327333768569,1.556327837331343
300,1.0664690039240001,0.7902805751762323,1.798936197917293,2.1867725605574497,1.262401682010892
400,1.120061639478836,0.7293054176866781,2.162941369926987,2.7589310549956045,2.1359322372771086
500,1.1301368571537316,0.6692802388878646,2.405924865961676,3.0219486146676284,1.5678774331117284
600,1.1535842813459032,0.5952133129867606,2.6599763672604504,3.3436451939696985,1.5724870323113822
700,1.1766218645486943,0.5219794342286002,2.630575096728791,3.8002912044874755,2.485410691598839
800,1.2280667759825215,0.45722000912070854,3.1995559375297735,4.05386435440944,2.4586494238126217
900,1.23001075969814,0.40163949906423796,3.3583300742564273,4.441895653825557,3.015827566670605
1000,1.2899702063838459,0.3716148755178972,3.5395804731060925,4.67533790941082,4.242643962103705
1100,1.3121993060655066,0.3058207856031192,3.9948029417409052,5.08563235820766,4.741905219717925
1200,1.3289792664303735,0.2626589460658366,4.2019179768053245,5.417412856363943,4.8107928968570866
1300,1.3772396452614175,0.21138365512957677,4.296533753811609,5.7774180409958555,5.777558975308794
1400,1.3745515538924986,0.1707698221198268,4.801227265139532,6.072591798537125,5.825665418265393
1500,1.422096216597688,0.1413766452013404,5.06259330953403,6.192718943541192,7.273140830286791
1600,1.4451338079955356,0.10458104072860012,5.179256373521008,6.428262423372671,7.882099066725356
1700,1.4678083886939906,0.08878224548302094,5.458234335690774,6.7760872502116705,7.519968408290103
1800,1.494793311464387,0.08070679386210225,5.757269712987509,6.772076692369657,9.101431031802962
1900,1.544828285637559,0.06757464030961877,6.188392119770273,7.156123058254294,9.835787437744811
2000,1.5573547563365282,0.0468189564686105,6.626781867210271,7.18886780599989,10.201126246326716
2100,1.5990446767924351,0.03555775576857681,6.613265409217962,7.391995968533417,10.805635207020675
2200,1.632309585549241,0.0371792238614559,7.007061343851001,7.5958185565083625,11.963452112404863
2300,1.6401644495032435,0.02472896284895787,7.409293285572005,7.8722318377921825,13.674594556625882
2400,1.671974462069381,0.017916098525925735,7.457993927259395,7.95448389855955,14.336982246825
2500,1.7000386025138916,0.007882181066088106,8.126070068520034,8.247186067641605,15.4607118314999
2600,1.7512648333884393,0.012655481298193891,8.269006769383536,8.45321963679131,16.10671059531232
2700,1.769072278463609,-0.0013258312829316273,8.571327937948563,8.592305660998171,16.384565372906312
2800,1.7889833679689846,0.0010653233598324286,9.190487310994829,8.675419979436514,18.198673214124565
2900,1.8039014805372637,-0.00095225549155405,9.167006845811944,8.79041663188371,19.305975697912835
3000,1.8389443381375914,0.010764188709536906,9.651002361650837,9.179229222647177,19.503914085439426
3100,1.8497709337575037,0.010109224077746452,10.044945367299142,9.0660666222723,20.936035092759127
3200,1.8795350455971849,0.020082937832821227,10.439834827606793,9.193165385089145,21.732538107530182
3300,1.9182914560593285,-0.0022694074680188322,10.73724679901371,9.320832971282773,23.32502489717085
3400,1.9340549295215976,-0.00661523519843527,11.035184118051662,9.483147200669496,24.35634971568642
3500,1.9431382882780872,0.0038810228735241745,11.426031702874157,9.75909081784296,25.88184788324492
3600,1.9864476885672442,0.018286902567475293,11.980402643605228,9.755730384656657,26.08402877587947
3700,1.9992152092622602,-0.00012359551821168255,12.255109349986078,10.016473301186963,27.715629917307535
3800,2.009497454005722,0.007507127478327654,12.478285791148117,10.027381045791195,29.125042737059907
3900,2.044815385190391,0.0037886253005439546,12.995209736119945,10.211356216667053,30.18933931175198
4000,2.037139342639557,0.018037300505733964,13.194735729802467,10.237365749863145,31.23759098992115
4100,2.072471739013893,-0.006288826613113747,13.53683498824427,10.234048861946851,32.338102417958744
4200,2.0821020571544158,0.005791290130607249,14.043989705136351,10.44737354223901,33.44907084633904
4300,2.084158275372075,0.011062813679723546,14.16991871953713,10.361768457322059,34.11230402836065
4400,2.1093283578583426,0.014535862474359848,14.702814648431216,10.464143477640807,35.17219804024174
4500,2.1183138937612838,0.011962810237073006,15.095069475918423,10.697300783937035,36.7339749665037
4600,2.1454738606531305,0.002055477678351368,15.247398254009848,10.752973160492173,37.55691091118652
4700,2.150453247099756,0.0037948927348754884,15.710579698645626,10.701882872217498,39.690267331060326
4800,2.1945442491672735,0.01598878028600646,16.154560107882013,10.748595914820088,39.93153559580307
4900,2.1745173078089457,0.01665055618147484,16.289307610172898,10.784526390715827,42.08430530366627
5000,2.2064040596463173,0.016180732647173363,16.881170037667758,10.937320474191356,43.02766164775158
