miliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
0,-0.07296921562725647,6.085855318332037,39.058308722628695,4.999999999705481,-0.3042246058824888,18.750000000335557,0.010491959971872718,2.7783615100391033,56.29652643551928,6.036478117217619e-07,0.030165874863736623,3.3605092654626314
100,1.2727475056503967,6.102583960940888,37.40072663848244,5.0000000007434,1.0589590624248646,18.750000002045983,0.5384274407911949,2.7180767756461934,56.36029388501549,8.444290892984609e-06,0.027752038311128716,3.318627466632613
200,3.06123645686964,5.862394434109328,38.865435163975114,5.000000000853446,1.0695178904254412,18.75000000699445,0.5628243252148591,2.585338634122229,55.610572907205594,-1.3844787537454116e-05,0.10188509807099044,3.1879686927524142
300,4.336299563764554,5.701900599492869,41.484162075960874,5.000000001323596,1.556576750997337,18.75000000767891,0.5429755469501959,2.5059744157159556,52.76277031725484,-8.213606708336386e-06,0.1401787253061645,3.1580279696266293
400,5.288561550586571,5.379324834098456,46.51662253499951,5.000000002859158,1.4891365843252835,18.7500000090022,0.5283369917138028,2.3895281627196785,48.80888664804523,6.38880567951323e-06,0.25665540461545744,3.1030319579601358
500,6.03576921377788,4.861984394976734,50.10981247441598,5.000000002666463,2.2598024109427173,18.750000014066305,0.5396915760276815,2.3299050447021217,43.16511024626848,4.6937026881071845e-06,0.30017788623359265,3.061887086879983
600,6.41060799114119,4.249770177239621,56.33289001415832,5.000000003829304,2.1431132581431505,18.750000017420625,0.5662190585536585,2.2268871627523854,39.10961130185382,2.628692402239345e-05,0.35394460693652235,2.9963324586872986
700,6.544888541954655,3.801424408349419,61.73760295485234,5.000000004721726,2.4635105853700323,18.75000001862706,0.5878580142549454,2.0707602037023687,33.325444427548604,-5.611113616193169e-06,0.36258733092080925,2.9537194020071356
800,6.609014472480833,3.1222550534484146,67.3307353558626,5.000000004720656,2.9112294128840848,18.750000019846283,0.6226495570472317,1.999638595253528,27.205403414194446,-2.398244480488654e-06,0.4421536614363955,2.8620264966387157
900,6.37833788220861,2.7291907091699206,73.16197921449215,5.00000000560453,2.875063407827212,18.750000022787688,0.6501932094648718,1.8945098551743829,21.791867497690692,1.924831196629237e-05,0.4731748050992878,2.799493053533513
1000,6.039236704855656,2.224128826132277,76.71297982012378,5.00000000609548,3.177882716825427,18.750000024931524,0.6868405771709055,1.751464426517047,17.049749357855447,3.352537057778455e-05,0.5494884418544306,2.7563563621062728
1100,5.545518170033265,1.6408895861386914,83.12098313593232,5.000000006781149,3.646893008219215,18.750000030447346,0.7338977822740628,1.6145156127632112,12.299384439788668,6.645732067024356e-06,0.6126940292638186,2.680624872962423
1200,4.940603120084106,1.3136678328150944,86.32802682292316,5.000000007985319,3.9729522607669336,18.75000003007941,0.7511795042780453,1.5008366206520174,7.3366667266796055,7.614058500720771e-06,0.6792988502930839,2.6268500686934178
1300,4.262333718269085,0.855251141799365,89.99862182301375,5.000000009020162,5.168117353215869,18.75000003250838,0.7837875738280552,1.3486168927667643,3.490294597748213,1.7988549749828185e-05,0.7351698089052443,2.6240178392444653
1400,3.6093538889637165,0.5144349763332279,93.64897095716877,5.000000009068413,5.893322055026148,18.75000003533904,0.7839988777868712,1.2058642836387423,1.4995181205936126,1.406078192267298e-05,0.8214739107227189,2.5859769548362843
1500,2.7864754246951553,0.3548226458270034,94.39781685023543,5.00000001027787,7.006517116134037,18.750000039418598,0.7407044501809907,1.0536517290997627,0.24095312385233414,3.0102914856981052e-05,0.8885858405270939,2.5112689101748296
1600,2.317883890285184,0.22270339198152372,97.14386253788514,5.000000010652261,8.1434230214733,18.750000043153808,0.6451817053639564,0.8909511720684119,-0.31686636200658846,5.9393219560246156e-05,0.8769096772592109,2.4161133083585713
1700,1.7705282379375473,0.10098584032969135,98.39645640939759,5.000000011320139,8.996128417836848,18.750000044909267,0.4637282711487465,0.8435800911629305,-0.2575166904106654,4.112579274155814e-05,0.9897587608276632,2.41452109394995
1800,1.30616852736186,0.03869883083321537,98.03458171093173,5.000000012052175,9.651164446293242,18.750000046297256,0.254053955712056,0.728169163790705,0.12944697076742517,7.78459372518281e-05,1.000145295288121,2.3431803132168527
1900,0.8814213223454072,0.08276139191044435,98.20354920198,5.0000000128151365,10.763573156437438,18.75000004970712,0.006495481253926283,0.7103332088493034,-0.24105222572875956,5.4667550495936986e-05,1.0986811053651044,2.2228657903219617
2000,0.7223125465313279,-0.02394570785358221,97.58030268482288,5.000000013389581,11.968229217542644,18.75000005371905,0.017376626207544207,0.7434839931878267,0.702105700863431,9.578867683959823e-05,1.0993409998530008,2.2141489908475833
2100,0.5141121349616732,0.053318078652995385,97.28919310192163,5.000000013740763,12.07113865302734,18.750000056120232,0.0032576545292213994,0.7604044495951197,0.7331658000000227,8.057792259898874e-05,1.1560094407330814,2.1578693225884478
2200,0.5547630369451844,0.12911544827842633,97.49154406596583,5.000000014604235,13.476466133113588,18.750000057381087,0.010905799738652688,0.7851791996380139,1.7683767340425431,0.00010128709453110179,1.2768191932469977,2.1345906698927917
2300,0.5345392952303146,0.17610537592023273,97.97669138092647,5.000000015519615,13.789433031867727,18.750000061096074,-0.009874034258939105,0.7795681880780841,1.9604309675165217,0.00013287947776611904,1.308305851153755,2.044978202010834
2400,0.49059715273658105,0.24526277551513287,97.0772380252181,5.00000001583519,14.025523917501891,18.75000006365602,-0.0038018530009759715,0.788682525290638,1.3528051601972728,0.00013683896087936947,1.3325780020529019,2.0172499397386123
2500,0.6428356944109699,0.16250611328770456,97.13617467781708,5.000000016307099,14.774991044916787,18.750000066201505,0.01457226201344429,0.779340589336533,2.1400070424990614,0.00015071325492163983,1.454012375271389,1.9589647001151507
