milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
0,0.0009409671529497848,5.950014051720752,39.55003086049998,5.000000000013089,-0.11896931378666503,18.749999998220005,0.012750203639242725,2.781362498816982,55.901604733385966,-9.901660204223119e-06,-0.03397878238621754,3.3521806722940477
100,1.3687929162707975,5.997870860218282,38.54742445697512,5.000000000530261,0.31603721396248385,18.750000001389722,0.5442032548670126,2.7148455798761764,55.75313361529606,1.0946749897380732e-05,0.09807582602603124,3.294733061501951
200,3.057072322228657,5.962188579247254,38.4975791488355,5.000000001236005,1.376912363165943,18.750000005448214,0.5585026664902578,2.621215427639317,54.831439856842216,-4.1452667690477515e-06,0.12759907570096707,3.201025920744074
300,4.287760798081957,5.6021046732356385,42.65645500004289,5.00000000164124,1.144397440392488,18.75000000730168,0.5336708186974297,2.5269432514465033,51.84424752193942,7.158799189820847e-06,0.15785132224564297,3.1985871414367764
400,5.222341272580609,5.3664184000422095,45.10784572774469,5.000000002800777,1.6716832188814672,18.75000001076811,0.5339625289565963,2.40623857936899,48.69422144113997,2.199721530996611e-05,0.270593162121809,3.1052842039268076
500,5.991874183851255,4.8321996306159845,50.257783974273146,5.000000002905479,1.6072887805613312,18.75000001219096,0.55535344087315,2.3113869795975632,42.717335079947745,1.3033363763648515e-05,0.26410860484950993,3.080739763248622
600,6.419499905052775,4.219003799468216,55.664019201250355,5.000000004105552,2.493650834452233,18.750000014441042,0.5687931868645267,2.189385293071605,37.853205890979,4.930788835367151e-06,0.3200130964717113,3.0017468150663515
700,6.61495837746352,3.777469830116601,61.96701776758843,5.000000004833472,2.4561313391136586,18.750000016870633,0.5977611668367193,2.1035868426652042,33.54193420710157,-2.351124078412536e-06,0.36930832546111486,2.9145398849579416
800,6.519310806408778,3.1851373108862515,67.43144956889573,5.000000005122399,2.714600807979928,18.750000021966812,0.6218824070888557,1.973114410629604,27.151335223282263,1.865111598376483e-05,0.4904190303144202,2.8742687410455963
900,6.321283173630368,2.608205643314188,71.80784459033097,5.000000005764342,2.8340003011269226,18.750000024679544,0.6408433952965416,1.8516109289947682,21.354701180570547,2.959352528962795e-05,0.5509874409085518,2.8332106591523893
1000,5.955699435257147,2.2062943690414394,77.83035929029604,5.000000006583476,3.4514630917910156,18.750000028125076,0.6736086063152623,1.7455230750653874,16.848951143429815,1.2325828932548946e-06,0.5759337999811271,2.7454987233500123
1100,5.532868195185558,1.5811965235452772,81.58336698231494,5.000000007663925,4.119108436145188,18.75000003032129,0.7164536962977323,1.5917792439488263,11.571746837901562,2.0061508024279386e-05,0.589201952208233,2.6907298074461763
1200,5.085824890532477,1.2858701876615388,86.41146553488004,5.000000007712366,4.592603542175636,18.75000002988141,0.7658607595184233,1.500181451212882,7.821753947267179,2.7980869812635695e-05,0.6781465718096873,2.668926828063339
1300,4.312850147287951,0.7780360350808266,90.597102740055,5.0000000089031635,5.596139458071205,18.750000034549117,0.787665146169197,1.3088161630895123,4.615139836367863,3.866505887272031e-05,0.7096836670724606,2.5953166897837425
1400,3.61347862907804,0.6191332872369197,93.88986296048527,5.000000008868751,6.329909684890949,18.750000035817784,0.7875800632302881,1.2119737424120949,0.9830569222587469,4.495507909440758e-05,0.7564080608259829,2.523435920647599
1500,2.921153974332942,0.4192735714984608,95.6954004307914,5.000000010189528,7.274122851411275,18.750000040493717,0.7508188762215705,1.0240285478039406,-0.5132154245229323,4.773288431733321e-05,0.889766629177665,2.491368937153466
1600,2.17470054214861,0.18289154559205678,96.35401673657437,5.000000011017015,8.168023317249776,18.750000043559837,0.638298278820826,0.9470348873225868,-0.545603563818518,4.708289437033997e-05,0.9201762408327686,2.419345052418191
1700,1.7853198520888238,0.16556944730779527,97.6151341628478,5.000000011746431,8.856835274180387,18.750000046049227,0.47244918502285366,0.8054977179629292,-0.08226931155092444,3.443947990445209e-05,0.9648476043654424,2.371596806350541
1800,1.3315720703876561,0.09433211910959396,97.63738348662909,5.0000000124273285,10.074937144793038,18.75000004609253,0.25126425688084864,0.7715869703410254,-0.8505293945010014,4.611778909602067e-05,1.022225952929769,2.3419855130053904
1900,0.9928231871681695,0.04376434527100162,98.40993767093732,5.000000012997328,11.21972246188436,18.750000048689657,0.004171190377908756,0.7585836439811232,-0.38688291849665135,6.801899782557267e-05,1.1105277453419573,2.262849987028513
2000,0.6568316865813331,0.036071908475982795,98.896711046312,5.00000001375618,11.394667908803395,18.75000005248704,-0.002576378656952148,0.7126587871403272,-0.0538292545662353,9.413809475647129e-05,1.148281776722038,2.2287386082241287
2100,0.6312729282015336,0.007221832979092402,97.11682165719384,5.0000000144458525,12.004786440334314,18.750000053631734,-0.004155517635661831,0.7520550328944323,0.24014008402201684,9.554063764466676e-05,1.2317594249799926,2.1286496772226835
