milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
0,0.033036831733036814,5.965552730730694,39.34219533418384,5.000000000064393,0.4321883975479267,18.74999999840829,-0.01480471537085373,2.8012518974125564,56.43089618411589,3.2575594265223677e-06,0.014277704955908787,3.345956201299816
100,1.4156568107839609,6.099857782225761,38.21250612433484,5.000000000311115,0.6720755421141791,18.7500000040772,0.5613576114257408,2.727319650875101,55.70353701813938,-1.2045784016912746e-05,0.029734843708628313,3.271901718754598
200,2.9516662703366654,5.931194659145907,39.67452044247312,5.000000000974471,0.8139700649019992,18.75000000392386,0.5506929231832222,2.58440437815885,55.33226720523946,-2.182614629053074e-08,0.07761914334208517,3.2613773271614566
300,4.334780875563716,5.747009994652871,43.020124963205184,5.000000001518042,1.3267683447970828,18.750000007674334,0.5326419131691853,2.5276442133659636,52.395957833897036,6.47832715734563e-06,0.16691626566150108,3.2039851599834224
400,5.309769026238395,5.379090434966973,45.784348161189996,5.000000001940442,2.095200116000424,18.75000000911273,0.5388393127232364,2.4137902915787084,48.06908142635933,8.272565971620186e-06,0.2701016922863738,3.134944634087866
500,5.989006656539813,4.7857568471329,50.51109674850986,5.000000002966072,1.8967412247771642,18.75000001326273,0.5376399343773887,2.2776650906998186,43.43332725460422,2.517090980050777e-05,0.2692350499187773,3.0718662565080286
600,6.330398438426992,4.29701753343396,56.01099263035745,5.000000004253084,1.9993861042863144,18.75000001651129,0.5706003904582335,2.2125384988649457,38.92771381856252,-1.0065678856841232e-05,0.3759537736732902,3.030141295550725
700,6.63253941301724,3.792410286812032,60.79111429481794,5.000000004663171,2.7056415712568835,18.7500000179418,0.5850510397995538,2.072903929408956,32.1478490223906,-3.867415426688789e-06,0.4052596423114555,2.9202368794560045
800,6.529050547189608,3.167260085305463,67.53564914003886,5.000000004693446,2.7445188484158174,18.750000021894135,0.6029446803209185,2.0186498958276062,27.791609470847714,1.9211004457802498e-05,0.4165983424922111,2.845107714660917
900,6.239912990870871,2.6365431274554556,72.55912007443331,5.000000006229232,3.2481026834264823,18.750000021928013,0.639944537050208,1.8433900274760668,21.29341830175772,9.039384880732556e-06,0.5128056828687476,2.8322053217859824
1000,6.000365715441076,2.1352721676835476,77.05952662198442,5.0000000064732655,3.4516322459050772,18.750000025008532,0.6880573676558764,1.7660058148091204,16.505336965585748,-2.9142417480703937e-06,0.5696198903393187,2.8042455112938844
1100,5.52715629888848,1.7375093669993795,81.32902814568534,5.000000007177283,3.4504120282829187,18.750000030787614,0.7383826709882002,1.605541140333429,11.618478401939898,1.1511457585027185e-05,0.6243103045058563,2.6743340672540445
1200,5.030479345068254,1.2033378995976929,87.34977557943095,5.000000008241325,4.171002634457745,18.75000003123109,0.7673824615370347,1.4653495721953465,7.8421102819778765,1.6226417977973058e-05,0.6658336867458587,2.6504442649547233
1300,4.252570935807937,0.7836198237028048,89.69342260786439,5.000000008407675,5.527634617526192,18.750000035342712,0.7805938861054253,1.3420718637135922,3.814025504612659,1.715450767367003e-05,0.7276600340488552,2.574402693085139
1400,3.6167377230046114,0.5720096166987311,92.98372416657597,5.000000009112561,5.601192974555273,18.750000037929844,0.7857551842506146,1.2133020862150532,0.7937037388917019,4.0357867902476415e-05,0.819604352955098,2.5286911854318443
1500,2.774577029345045,0.28704301002561006,94.94799007755218,5.000000009830137,6.811461351835321,18.750000039843947,0.7364529302576631,1.0688934162846184,0.696093742933501,2.2177419390082288e-05,0.8341300018701802,2.502726219392839
1600,2.315763963558422,0.20902467938163383,96.89774474925719,5.000000010636107,7.764474826108513,18.75000004223459,0.6510429670459801,0.9326509109856636,0.027298651870496925,3.058860117043415e-05,0.8701603038553621,2.4553455984469106
1700,1.7744026350261546,0.034708714759587124,98.03115471319481,5.000000011868039,8.847759213820689,18.750000044367997,0.47848752101879544,0.8117038262834119,0.03136671330134253,3.727128621205429e-05,0.9294767003131192,2.381807200363193
1800,1.1985365566982091,-0.0417749763630598,97.83398747763518,5.000000011854685,10.213194023681403,18.75000004676847,0.25705488297651075,0.7517297537133045,-0.6074598954398882,4.473039070057667e-05,1.050802732716407,2.3337988580037132
1900,0.8796301277987654,-0.062358388716923396,99.26375755838443,5.0000000124212995,11.128496904277096,18.75000005080375,0.001066185270861256,0.7515210681678512,-0.3383510833241615,5.5028306528553193e-05,1.0919104059481328,2.2895576455937605
2000,0.748891171391978,0.0345864980793767,98.74880144691394,5.000000012987099,11.62613322847562,18.750000053431354,0.016374590715844545,0.7205752672929926,0.5689883399133258,9.919658723369951e-05,1.1599528220865125,2.18342830935381
2100,0.6313827919032821,-0.009435616590861742,98.45897184490198,5.000000013887644,12.130926285684627,18.750000055157063,-0.010755017713438973,0.722183206350313,-0.3684094749563057,9.321465484403232e-05,1.1890474285544148,2.1436597536729702
2200,0.5541725995805895,0.03222116350634473,96.81003268088092,5.000000014520534,13.095226612182485,18.750000055526684,0.010334883862374602,0.7573905204913004,0.6165282068700806,0.00012144884806522616,1.2794620872194538,2.088707501877976
2300,0.4695033134028211,0.08757056704975723,97.99236781188925,5.000000015695011,13.742720044994602,18.75000005817637,0.0174151690370435,0.7642515889906643,0.850246115086549,0.00013117308277702956,1.2914177306842116,2.0099323679132093
2400,0.6090273819824369,0.15641934247290368,96.48638068938145,5.000000015902389,14.519694484024487,18.750000063015417,0.006257546567245772,0.8096356502737367,1.7190071769431698,0.00011787689917649587,1.3198366427579926,1.953781684291597
2500,0.7139581320386018,0.338429074546453,97.05843687046081,5.00000001709555,15.124303281330276,18.75000006353277,0.014117291772952283,0.7625756926714357,2.359116392372088,0.00015410064123897048,1.3977047326730754,1.9196961298444257
2600,0.7798691567589273,0.3622117244438869,96.50461341328368,5.000000017030642,14.849508565873613,18.75000006828781,-0.003982030709002288,0.7847833944682305,3.1992473747809753,0.00012724656340161165,1.4865518499991157,1.837185836759075
2700,0.906060884987132,0.3831678466893904,95.73195445290649,5.0000000184868,16.015770958217804,18.75000007006212,0.012528998188401957,0.829241826322874,3.14187052072746,0.00015699424507463478,1.5528122310812251,1.8463747714531693
2800,1.02545392504243,0.21052919446201904,96.85300251564597,5.000000018281488,16.17693268922829,18.75000007350963,-0.0024284837046164957,0.8035112123993425,1.5728823393000153,0.0001588925978343814,1.5764216609911297,1.7321207196220167
2900,1.1455440460091966,0.19714483027429447,95.5270724964865,5.000000019682886,16.967298041474677,18.75000007630581,0.008407952481051431,0.8101237806197071,2.148657056392117,0.00019101315518140773,1.6726850059166147,1.674629439308064
3000,1.2136893352809532,0.24240546221738957,97.08067335097167,5.0000000202180095,16.98782428588941,18.750000078745895,0.014415842877979746,0.8557567029005992,2.1816406531873827,0.00019405702093925952,1.7123079963849197,1.6381479404351607
3100,1.2402199071006577,0.2753250518019835,95.8015102830643,5.00000002053638,17.153769565970656,18.75000008091118,0.019714292087130332,0.8343084271439196,1.746829107722602,0.00020783777105428362,1.7808541593432918,1.5961775655452417
3200,1.1865845258904644,0.22508117807330383,95.98057091826821,5.0000000214988765,17.66986599091618,18.750000082012917,-0.0023152131592894176,0.8675588696887174,1.2160341715058842,0.00020779125237355505,1.803335146319082,1.5445515707789772
3300,1.123306895388524,0.2681152514169233,96.6052657655909,5.000000022015272,18.609907703693494,18.750000085404235,-0.0006308922834683296,0.8852104418352041,1.6080531486197849,0.00025291812807395295,1.84063127116383,1.4864535336289864
3400,1.1507329588748745,0.2566584433727742,96.26303005782462,5.000000022630053,19.042972439466904,18.750000085185274,-0.005184557870002919,0.8995323300663638,2.1211840519840983,0.0002606034787150171,1.8843563931152798,1.4169234126187198
3500,0.9711757965724663,0.1381213265672987,97.75905351613977,5.000000023757725,19.934857174177104,18.75000008871385,0.005162609257003906,0.849890525359091,1.6229506228962969,0.0002833108459185331,1.9863086601164914,1.4007823741210799
3600,0.9851151655741344,0.17120900654238094,96.45314240844546,5.000000024240951,20.6419088090687,18.75000008995221,0.0115107415961096,0.8999081399437296,0.6010098914967578,0.00031976860874355275,1.9936709458609927,1.3494600878757168
3700,0.8943736891524313,0.27570432131216926,96.25432087012317,5.000000024668179,21.315141996090215,18.750000092511474,-0.0014702548156344739,0.8901171561502851,1.601853641305257,0.0003582853589168752,2.042622703313243,1.2893800985147696
3800,0.9217935712487915,0.1961452226266732,96.73302206379013,5.000000025670721,21.596686973335242,18.750000096259527,0.014081966244534762,0.8960878585497994,0.6610238834078568,0.0004091858587236642,2.1763998268442433,1.1825284638539213
3900,0.9548315710869673,0.23636417854893127,96.42417281541478,5.000000026262642,21.9896467020965,18.750000098459548,0.024518237411215157,0.9080523745928621,1.8646131115632723,0.0004423899824246775,2.231807073110414,1.1773260201103168
4000,0.9515057749181237,0.134902784970908,97.51736852189724,5.000000026760943,23.226933137223096,18.750000102375623,0.01751880308297834,0.9137169216175655,0.6134802182738761,0.0005063424523851992,2.251906451982123,1.1080169885029434
4100,0.9484832825210016,0.2689374872847053,96.66910082322828,5.00000002688624,23.632326780683673,18.750000104171118,0.00734411642142278,0.9326694071433989,0.4306719299947164,0.0005697192842507474,2.306827446144939,1.032032634152475
4200,1.0896884175282966,0.17997613384519728,96.44206770210144,5.000000027507196,24.695763053050783,18.75000010429004,0.028895903692338708,0.9235393660605841,1.2866980506788614,0.0006154640022610434,2.3961752417309907,1.021914909300733
4300,0.9235594744609023,0.12073152061713675,96.41992454165357,5.0000000283364034,24.7371155934734,18.75000010679049,0.017897079341511874,0.9648547991428605,0.5078714251853815,0.0007049405951606563,2.4310046626461705,0.894342142498812
4400,0.9387260456821771,0.1963729882879583,96.69654461694529,5.000000028929151,25.88121756831872,18.75000011225479,0.01714236439178065,0.9406850265964339,1.4316506562821019,0.0007892047674370624,2.491319817809871,0.9078480821546947
4500,0.97846656820749,0.16785730611149643,98.02509803952458,5.00000003002618,26.34560844731444,18.75000011295533,0.03204030069112433,0.9662392022708705,0.8413281000730531,0.0008732000152248669,2.5196342499957507,0.8366977094999833
4600,1.0905926660255107,0.1794841694300628,97.61387303200618,5.000000030866733,26.788831449504947,18.75000011483551,0.022687555309861756,0.9772861273727553,0.3386133542572678,0.0009595413571149778,2.573679065365483,0.785084795465714
4700,1.0599196005692706,0.15382386127738934,96.81910143188973,5.000000031083844,27.830715477239707,18.75000011657643,0.04165486663063831,0.9665211875765017,1.5965849237459862,0.0010769575166926075,2.612121540609334,0.6734359225224762
4800,0.9823038987247794,0.10715642475812506,96.8389616699409,5.000000032093377,28.162681719028996,18.750000121853816,0.035228843915087835,0.9674250797703439,1.0725305921923876,0.001196045504827108,2.685810008790613,0.616951676676609
4900,1.0086234880657212,0.2685547316078663,97.8776479666007,5.000000032592578,29.215617052444816,18.750000122367638,0.04970857329272524,0.9876028506067772,0.7415542979537336,0.0013324143499777886,2.716771792123489,0.6385266806165704
5000,0.9241900131502178,0.2665102564548688,97.28503820727313,5.000000032779255,29.590114954054915,18.75000012508499,0.042820282031141875,0.9464483291513405,1.3814133602849972,0.0014719270034891396,2.7728784941887223,0.5643066580773062
