milliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
0,2.3070155921252832e-05,0.0006589194438870303,2.4680166148622954e-05,-5.62234047319349e-06,0.0003309999090981891,2.81398715505064e-06,8.258236897403357e-06,-2.239270159696956e-06,0.00039197173752412957,0.007692500085049319,0.007692500017240942,3.944875725263443e-06,0.0011414314758795624,0.0030352827924458596,2.1100693815952873e-05,0.0005007967483911954,3.0000000007943984e-05,0.00027200000000062737,0.0004205226815356024,0.0004175454379837014,0.004451993128907309,0.00010692168438746386,0.003583570698799755,0.0006530064388978826,0.0036205845177013684,0.0006162545978865869,0.0010320431345841707,0.0016276753802420174,0.0002667891529674972,2.7204588709732838e-05,0.003995727232587751,6.575962043062194e-05,0.00029064752923000986,0.00295243802533164,0.004502311535211094,0.0004515340276682704,0.003439999461802192,0.0011394198980005327,0.0030357042902336025,0.0009987358450687478,0.0003088831612027312,0.00032063126205054314,7.200025661431668e-05,0.0010099998503435327,2.0904435983974615e-05,0.0004993498869617259,4.0052097759235e-06,0.0004208600175537082,0.00042128535346179084,0.0045137102085838965,0.00044934211935241617,0.010099958963098229,7.200452959083081e-05,0.01010037027518842,0.0007170978502751843,0.02600187869243271,0.02800019147924735,0.0029996232417551496,0.00011012786352946556
100,8.908898462451709e-05,0.0006655564850356375,-4.0863182321948695e-06,6.629697802013293e-07,0.00035292037890706404,1.870119205768533e-06,1.7719162099808305e-05,-3.568248124481601e-06,0.00032849095244655524,0.007692499886046873,0.007692499852439216,3.0726461402673593e-06,0.0011414888497995046,0.0030221413272721767,1.9272886830328934e-05,0.00046454450824239853,3.0000000041901243e-05,0.0002719999999575109,0.00043714648512279823,0.0004367533300945003,0.0044599954579420155,0.00014043951805064463,0.0036444279650490147,0.0006461536858238489,0.0036206405246276313,0.0006160413490913615,0.0009963798809625175,0.001657715206326776,0.00024422683707724465,6.0409995427920813e-05,0.00399130120233016,7.556271030423408e-05,0.0002891660471227945,0.0029503326004432966,0.004500640913062169,0.00044762321333040994,0.003440000382695399,0.001138026312656408,0.0030427276967866877,0.000999528820535414,0.0003132733651494193,0.0003190769737471523,7.200041081148829e-05,0.0010099996337276207,2.1212205819221952e-05,0.0005274522825675577,4.022368185599835e-06,0.00040248094930600336,0.00040043794220894077,0.004480458793172705,0.00044741797597058514,0.010099511571925622,7.198844278553902e-05,0.010075843517091808,0.0007435199147606114,0.02599233861572441,0.028007367262090802,0.0029991873809446655,0.00011012401146383064
200,7.874952099139475e-05,0.0007004120763026647,3.0777213913223825e-05,3.2817324108200404e-06,0.0003239437623705645,1.7816904912245842e-06,8.879217181632388e-06,4.255574951366541e-06,0.00031824325823401876,0.007692500207032193,0.0076924999785964385,2.4522924238824977e-06,0.0011487742030968859,0.0030219103756916527,1.751236612704303e-05,0.0004375893993396545,3.0000000052184162e-05,0.00027199999995171706,0.0004515862687267568,0.00045632392123779483,0.004476173032836512,0.00013694029663289815,0.0036807437919141274,0.0006505751069199868,0.003619939572661995,0.0006166582837272145,0.0009694375212299314,0.001673614105579223,0.0002181315076035652,8.246868969764283e-05,0.0039937039833503616,8.280147009873812e-05,0.0002908353662387379,0.0029468933827250213,0.004505614532092485,0.0004442782546493433,0.003440001608480988,0.0011244073866207922,0.0030428644594293467,0.0010051782114531692,0.00031339830238340396,0.00031478411801192887,7.200091146431165e-05,0.001009999377877724,2.1832973044660848e-05,0.000551251374597269,4.103691428990044e-06,0.0003885780929434598,0.00038528027051724727,0.00447698443948862,0.00044423372169762125,0.010099514495237182,7.23362384462175e-05,0.010056960997471819,0.0007614069262991346,0.025994891172300826,0.028007913669998875,0.002998221216593117,0.00011199357741330892
300,0.00013224286210895985,0.0007129324263554514,2.2578435976030715e-05,1.0760899042770591e-06,0.00025000795192185596,1.6692074613841243e-06,1.754453796028904e-05,-1.4570242400362552e-06,0.00033407081576760544,0.007692500316851368,0.007692499945945241,2.0695384994481218e-06,0.0011602063138058923,0.003007612770333305,1.6539658439772983e-05,0.00041941279832284016,3.0000000062537063e-05,0.0002719999999238038,0.0004600321932273813,0.00046885597422384006,0.004476914668533538,0.00012946848399819942,0.0036828328274670767,0.0006768336196061029,0.003619395861852719,0.0006168697395359171,0.0009541152179783182,0.001701161451373081,0.0002060941205871168,0.00010071106769583097,0.003991717041750218,9.199621377995942e-05,0.0002887989671251895,0.002944879561390121,0.004502092503630328,0.000444412076997722,0.0034400014237232815,0.0011121189690682228,0.0030480724452944807,0.0010067917712762943,0.0003142500688637342,0.00031512681939874037,7.200125726617272e-05,0.0010099995903578428,2.2277418448407703e-05,0.0005662897822837378,4.114269070221945e-06,0.0003787919506163014,0.0003752592908696038,0.004456285871141477,0.0004413693476023224,0.010099601904734188,7.291401806601021e-05,0.010035719756076474,0.0007820998574313751,0.025989034226937206,0.0280085491788737,0.002998566844973097,0.00011258865125677893
400,0.00017494041135059592,0.0007298131542146252,-6.124125395848225e-06,8.241703904612298e-07,0.0003414791454313917,3.1647367732650945e-06,2.1429904800843052e-05,3.2748117498473596e-06,0.0003595881311934837,0.0076925001956510185,0.007692499700996075,1.7538616766577257e-06,0.001167270014954012,0.003002645931723962,1.507977097955153e-05,0.00040441125508650306,3.00000001119572e-05,0.0002719999999042341,0.00046826844394977796,0.00047421325784472004,0.004509994540430121,0.0001989483730879435,0.003616491614458487,0.0005873971891486527,0.0036194193303989374,0.0006169539034095071,0.0009229432091138739,0.0017172617776310803,0.0001812950244832946,0.00012689092236122884,0.003982161932820962,9.58353884354666e-05,0.00028709190351157817,0.0029462783817859224,0.004507884219803558,0.00044371874827528734,0.0034400016208813037,0.0011061480658911208,0.003059069377515097,0.0010067857796748703,0.0003164749223479449,0.0003125080854127907,7.20008058598449e-05,0.0010099994977908477,2.2616266027662344e-05,0.0005785434751916283,4.154912195737942e-06,0.0003713036596078166,0.0003638505164036074,0.004431441705196206,0.00044220995612535114,0.010099447504385264,7.25367703835604e-05,0.010025067351755504,0.0008004942848947764,0.025985035580454077,0.028013828959634647,0.002996988928047878,0.00011189831868656204
500,0.00019727868885298776,0.0007716750330025876,1.4455601122999567e-05,5.589221294209333e-06,0.00028565039275495863,2.350856169706459e-06,1.3854636732691959e-05,1.4928249049951057e-05,0.0003054221502487892,0.00769250050811773,0.007692499877130389,1.5608004567181888e-06,0.001163878189833823,0.0029965419691452906,1.4100131724933475e-05,0.00039355754386278543,3.0000000100401164e-05,0.00027199999987312736,0.0004747935569549276,0.0004837662346946575,0.004464882950602391,0.0002248028700936925,0.00361010275971249,0.0006041770377801045,0.003619211016593832,0.0006173620975835185,0.0009183538347501325,0.0017549034338523587,0.0001648140333758764,0.0001401820937260909,0.00397764369940505,0.0001018195033417465,0.00028922071354148114,0.0029460465196200153,0.00450456901711702,0.000445942665368608,0.0034400023887264913,0.0011008062306425825,0.0030604828425267686,0.0010087587121009644,0.0003185029148329742,0.00030967889397368986,7.200121426693893e-05,0.0010099985568252025,2.3262777654959377e-05,0.0005855288862855061,4.216571918276329e-06,0.0003650018050203572,0.0003579534460239556,0.004423575174506324,0.00043732663195322915,0.010098691306248592,7.290480971279348e-05,0.010007230519390294,0.0008110698625189262,0.02597981327569091,0.02802126224356306,0.0029973020286669385,0.00011410720146997811
600,0.00023158273146771944,0.0008153258609138882,3.740983496885352e-05,4.606011291186808e-06,0.0002920946951221956,3.4844783925508927e-06,3.3455054659379965e-05,5.964244736750072e-06,0.00039263430251294546,0.007692500400381298,0.0076924997775676225,1.4950610468085025e-06,0.0011711252432215892,0.0029945139802097388,1.3139518734717138e-05,0.0003795728271566914,3.0000000118808582e-05,0.00027199999987756853,0.0004785013398829748,0.0004914122752751227,0.004428198640957344,0.000256415997792323,0.0036306497765109225,0.0006192358450247891,0.003618586100639599,0.0006181012105057008,0.0008845098126844201,0.0017659122657181921,0.00014632993856126368,0.0001589136800760613,0.003984294452185163,0.00010494072631794434,0.0002830586646733044,0.0029579920879744467,0.0045095430637372945,0.0004410574456142321,0.0034400032125838694,0.0010980313112693486,0.0030727620735286855,0.0010118502589933286,0.000321307143579042,0.0003088893682796569,7.200223206811529e-05,0.0010099986441640544,2.311677743999305e-05,0.0005925009930525122,4.257368486512885e-06,0.0003599643873096127,0.00034959616625797075,0.004427640776651526,0.00043750579077374025,0.010098937598180821,7.310855133805754e-05,0.009994046541901067,0.0008272640889017009,0.025977813004701793,0.028021830286125822,0.0029960361747839647,0.0001137815654786813
700,0.0003048347167981726,0.0007717991452835655,8.326293409449714e-05,1.034481758670486e-05,0.000244437853862502,3.0209346763046013e-06,2.8193878996304596e-05,1.636790731858412e-05,0.0003807980987748113,0.00769250066855399,0.007692499583800152,1.3377120082039836e-06,0.0011819249730372838,0.0029899204512290616,1.2013735433375443e-05,0.00037499012901724086,3.000000014167939e-05,0.00027199999986203657,0.00048205139861455943,0.0004939458334447282,0.0044083549089335055,0.0002841236225333626,0.0035605723497507853,0.0006333125455634184,0.0036186893847493483,0.0006182441583957531,0.0008680125368856776,0.0017736660040111349,0.00012775008531328976,0.00018662526660553991,0.003977526339787904,0.00010856722042450136,0.0002803138770172013,0.002951766399275394,0.0045102787308785395,0.0004364925656651307,0.0034400038437779473,0.0010960410101500846,0.0030772394578520556,0.0010149833306586824,0.0003215865099856815,0.000307593763053611,7.200172943877162e-05,0.0010099981914562226,2.3509224313224646e-05,0.000595795430402249,4.289143428576284e-06,0.0003548024110919856,0.00034454503241938264,0.0043729286545660575,0.0004345218865541055,0.010098752478504197,7.338533146310377e-05,0.00998091967376591,0.0008434191056975328,0.025975445710546226,0.028021504934393125,0.002995186230497402,0.00011579634587246318
800,0.0003281627763616104,0.0007866004619286092,9.310612258195598e-05,2.3168341631477406e-05,0.00023021571929948565,3.4344228471551964e-06,2.7540077652597996e-05,2.084904512508326e-05,0.00034620136428799135,0.0076925005618951525,0.0076924992381708565,1.2504914995733571e-06,0.0011842752023691336,0.002984015043407082,1.18452744997198e-05,0.00037014854509401137,3.000000014795873e-05,0.0002719999998394581,0.00048461498596947785,0.0004960408520081469,0.004333573403718845,0.00031642695109974277,0.0035570208069283242,0.0005940938980058476,0.003618215704315733,0.000618184474400442,0.0008496824088339659,0.0017985835764855347,0.00011518461906924007,0.000207720084819664,0.003968803394052831,0.00011050477558810841,0.00028445782632935645,0.0029564633452173177,0.00451164710144126,0.0004341835180419262,0.0034400043758558456,0.0010856790805261443,0.0030792332178117845,0.001016154371448235,0.00032464354843511097,0.00030711203046262164,7.20018775223078e-05,0.0010099977307499613,2.3303511754604317e-05,0.0005988668290319454,4.351266435530558e-06,0.0003541696662646889,0.00034228519322700526,0.004375818946941243,0.0004330127972084818,0.010098373199928092,7.359204874555024e-05,0.009967947014517484,0.0008530827916567813,0.025973204301615132,0.028027879970288976,0.002993933840123111,0.00011560426055330384
900,0.00038273534572613624,0.0007603801321746981,0.00016910564837733304,2.010466161608413e-05,0.0003216129874335483,4.261540716536909e-06,4.92811911576383e-05,3.000104380026011e-05,0.00030179429572603684,0.00769250077714681,0.007692499474627646,1.1668013740377782e-06,0.0011934794973887275,0.002983102366528365,1.0958386992258023e-05,0.00036865971163421957,3.0000000180486137e-05,0.00027199999981764234,0.00048436981855705136,0.0005036360268340143,0.004310843481096458,0.000437645691114486,0.0035986875703400466,0.0006881994214598961,0.0036178463661498184,0.0006183739074426449,0.0008381601038311773,0.0018151632811508314,0.00010282410701434655,0.00021806804288808105,0.003968344810132238,0.00011345452106450947,0.00028088389201203775,0.0029636031651541443,0.004511409710095398,0.0004348079673170905,0.003440003697776984,0.0010760089790443038,0.0030863462739224557,0.0010203139169391601,0.0003249708766099286,0.0003052585748828741,7.200302651246888e-05,0.0010099969783186737,2.2925462784860738e-05,0.0006019138197540864,4.31964813818029e-06,0.0003527907282165544,0.00034036574863758457,0.00435069194877397,0.0004303935919264454,0.010097882013469558,7.391164318081479e-05,0.00995973396215053,0.0008634279651523287,0.025968303591160306,0.028032421990859917,0.0029925656091560316,0.00011650757255508815
