milliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
0,2.882595821654072e-05,0.0006753561912775485,-4.02816009448286e-06,3.7663148323103303e-06,0.00029607750697316473,2.5499891300114797e-06,7.160036876872545e-06,6.135399298879849e-07,0.00035254174536974444,0.007692500267768268,0.007692499968364044,3.9516952068577195e-06,0.001139837245113993,0.003035110850120093,2.066531753273556e-05,0.0004982057127869734,2.999999999275332e-05,0.0002719999999899165,0.000419303030910005,0.0004172490281581861,0.00453246336479082,9.734541088592745e-05,0.0035721761267492615,0.0006795188954816516,0.0036205169861695,0.0006157413732263409,0.0010241953322411537,0.0016364770351250408,0.0002723648989337737,3.157723860732995e-05,0.003998779889607256,6.572181373128409e-05,0.00029027657334928353,0.002947295701821577,0.0044998902224975875,0.0004522701149552067,0.003440000091642033,0.0011358022423151978,0.0030265025032499273,0.000997325411721969,0.0003116064496765789,0.00032104791504382454,7.200045358483064e-05,0.0010099998634195472,2.075514992042615e-05,0.0005013011004379696,4.017974651881029e-06,0.0004187229939546215,0.0004187348476162863,0.004521945295772074,0.0004506192084926638,0.010100292150375374,7.178642289368347e-05,0.010102461450223277,0.0007206982001471488,0.025997034913979214,0.02799658572631551,0.003000047848889324,0.00011070923785482504
100,8.439986458305888e-05,0.0006546387285075268,1.119805531954197e-05,7.621089816548367e-06,0.0002591839436058212,2.523502884873532e-06,1.891421232461665e-05,4.396598343223272e-06,0.00032167203386900304,0.007692500243559522,0.007692500129557862,3.1534569302239053e-06,0.0011426922354768544,0.0030292570186511245,1.914569270407462e-05,0.0004651245454293901,3.0000000029158144e-05,0.00027199999996639233,0.00043874458653720625,0.0004394808896818043,0.004538343208702139,0.00013513377977321557,0.0036789879232832865,0.0005609595145424658,0.0036203192961309543,0.0006161817668154365,0.0010015372197973553,0.001657196973649275,0.0002497443264620752,6.0043381715296186e-05,0.003996744739109675,7.572136175469947e-05,0.0002968150321869056,0.0029456077158986293,0.004503814817205979,0.000445408986225788,0.0034399998906108095,0.0011300356798418754,0.0030326942602086717,0.0010047338794814385,0.0003120222755141425,0.00031917254023510876,7.199999270770038e-05,0.0010099996714389163,2.1423692933052905e-05,0.0005301683195797637,4.049379683275314e-06,0.00040255725969829683,0.00040257721021838685,0.004471571675771727,0.0004495181780638317,0.010099616672446243,7.200227411783572e-05,0.010076860007464264,0.0007450967576999177,0.025996527294181133,0.028007858434045466,0.0030001848490244626,0.00011091360139405569
200,8.862453872569903e-05,0.000712686554584927,2.6575446875182416e-05,4.5051873824014354e-07,0.0002512566953582886,1.6329190996695867e-06,2.021006240628287e-05,-1.9473461134648947e-06,0.00031136708305471437,0.007692499974155086,0.007692500127535936,2.4623824866086903e-06,0.0011511766741020195,0.0030202283945238227,1.8130315655213435e-05,0.00044132748007275123,3.000000005294718e-05,0.0002719999999614541,0.0004502070600231881,0.0004516680598934494,0.004524460708466214,0.00015732143230881478,0.003594232339447493,0.0006403793299766695,0.003620401733935377,0.000616732351759347,0.0009808574287989283,0.0016812880788613469,0.00022605902640954862,7.35942303073953e-05,0.0039897791598086695,8.270320455927922e-05,0.00029045494134782374,0.00294626810930529,0.004500515067210377,0.00044985167556795555,0.003440000233349252,0.0011310368678814524,0.0030435832763990034,0.001004138180768189,0.0003141507767838497,0.0003164593281545873,7.200020315878353e-05,0.0010099995336577657,2.227986025968308e-05,0.000549982368984154,4.071352387102457e-06,0.0003882656880101438,0.0003876393949230871,0.004478191129558468,0.00044325309594743485,0.010099449291846195,7.233007801114853e-05,0.01005811212761652,0.0007626997816473667,0.02599319478641377,0.02800518199361103,0.002998620963270097,0.00011104971700135755
300,0.00014750679063924615,0.0007014670112726129,6.58035985345478e-06,1.5547853515362356e-06,0.00028918981883303336,2.02590513478978e-06,4.353774031708246e-06,7.620817341086542e-06,0.000320806317071786,0.007692500089145502,0.007692499862281902,2.0636567192408124e-06,0.0011628974891430637,0.0030114250287694637,1.6291418054480045e-05,0.00042033542917323957,3.000000006257963e-05,0.0002719999999132803,0.00046162380788195576,0.00046432136469682755,0.004523322012624292,0.0001375366060914984,0.0036395845739479625,0.0006646848774731079,0.0036196795498471073,0.0006168769650589165,0.0009530809813494996,0.0016964968864624597,0.00020288097512640544,0.00010581817952236992,0.003987825536949753,9.197658193428447e-05,0.00028892062164496165,0.002946076725716074,0.004501611835996161,0.0004432738551461805,0.003440001997007025,0.0011215796843621756,0.003057491045060257,0.0010062686440296422,0.00031564036260979013,0.0003156837476668244,7.200088149092466e-05,0.001009998671731053,2.2376858470245283e-05,0.0005666102586434961,4.147135164533123e-06,0.0003771271849870961,0.00037312268767026994,0.004472288067622499,0.000444180443825109,0.010099488868976226,7.285135401268762e-05,0.010037187248728796,0.0007780370529982761,0.02598484219994072,0.028014272902004332,0.00299725755277401,0.00011296355397339985
400,0.00017229777480286514,0.0007741597388757539,2.2335117785188787e-05,8.109843650061177e-06,0.000340048778742228,2.172545712615106e-06,4.762086943031785e-06,1.1466934139791566e-05,0.00031634411237841374,0.007692500274477415,0.007692499767782534,1.8566768840898322e-06,0.0011580200215872579,0.003004760579793597,1.4809742968550813e-05,0.00040555216549521193,3.000000010017602e-05,0.00027199999989451737,0.0004686318429183696,0.0004752831805220799,0.004451419758721396,0.00019927089276675227,0.0036629386089803563,0.0005904089988889371,0.0036197437583474186,0.0006171527701326016,0.0009286662647472927,0.0017319144685749369,0.0001841569299112583,0.00013135020482986205,0.003988304517190213,9.51032908908263e-05,0.000292217353205802,0.0029517051366387058,0.004502977838291163,0.0004421251726231125,0.0034400017708435837,0.0011051886197973074,0.0030605806712406592,0.0010093287218428339,0.0003186687625092478,0.00031151153099355814,7.200110476679775e-05,0.0010099986299465752,2.309884938816591e-05,0.0005770944417898676,4.173488134361988e-06,0.000370325915504467,0.000362415031280332,0.0044173437661758005,0.00043944483379421086,0.01009923003445193,7.277725172491656e-05,0.010024725899778878,0.0008015591992112726,0.025985647857836584,0.028015225354335645,0.002996903703622625,0.00011219967353054354
500,0.0002039620927337897,0.0007959156712967316,4.885660058386283e-06,1.112814909583874e-05,0.00031458952822927834,2.279575052804999e-06,1.3006635937192683e-05,1.5025530345072223e-05,0.00034193611579421855,0.00769250014047804,0.007692499557896442,1.599508194479398e-06,0.0011650978034773386,0.003003754402559836,1.3676974232215003e-05,0.0003888014922774314,3.0000000106720748e-05,0.00027199999987014836,0.000475317888394607,0.00048101665053418757,0.004510394676836052,0.00020766038042814388,0.0036576048355861875,0.0005803048085310006,0.003619499419205209,0.0006171503668185276,0.0009165688955762195,0.0017412382306441069,0.0001561171694313033,0.00014713061318267362,0.0039857950127798044,0.00010094673575152952,0.0002867300715328906,0.0029492949680919116,0.004509253734171821,0.00044082777613524643,0.0034400028378608937,0.00110645060130177,0.0030593526567064266,0.001013212887054693,0.0003181635168988909,0.0003100229505976616,7.200184096056365e-05,0.001009998110927649,2.2956373167933716e-05,0.0005850994708626066,4.1595994665985655e-06,0.0003628089642487599,0.0003554058962438037,0.004411418495682408,0.00044057434045187,0.01009870383211602,7.3232519268973e-05,0.0100039156685697,0.0008157146228753258,0.025984690672686522,0.02801465973002621,0.0029955195741832043,0.00011267285833187801
600,0.000306617227418632,0.0008070058003390275,2.2936278823649985e-05,9.985673287291466e-06,0.00027253892680097956,3.0465631815437472e-06,3.4194835136993446e-05,1.597770453535975e-05,0.00029897494566310037,0.007692500188207612,0.007692499424268166,1.4907949925444887e-06,0.0011775293914157777,0.002991891483732479,1.275693467360165e-05,0.00038024742900377636,3.0000000115642658e-05,0.00027199999988270325,0.0004791569422911604,0.0004900440487173837,0.004480099536643339,0.00021672116903797924,0.0035993959818914545,0.0005816058165198672,0.003619061581399797,0.0006177303413101543,0.0008844743951533726,0.0017568288479151608,0.0001436640741940002,0.00016102002357592157,0.003975866077124795,0.00010452309055351965,0.0002886375454988706,0.0029529108152244504,0.004512640719299108,0.00044332576506009525,0.003440002317389479,0.0011008776266570978,0.003073513689378978,0.0010142528737083344,0.00031895088553459257,0.000309353263033793,7.200216568381626e-05,0.00100999859627517,2.2980319486279646e-05,0.0005917990837363636,4.225247192807454e-06,0.0003586990478474956,0.00034854495139505524,0.004406284629281889,0.000436156032121666,0.010098627320648066,7.300446844610335e-05,0.009991006865222474,0.000825832331918016,0.025979935060407446,0.028020155460272884,0.0029946038213632636,0.00011522173859943982
700,0.0002701414100620066,0.0008042473940520319,7.821017322445489e-05,1.1882797344450206e-05,0.00032542124260252244,3.161574874948368e-06,3.6410530045327235e-05,2.2455374767153963e-05,0.00031837705710771656,0.007692500741578622,0.007692499276532205,1.3695167480476144e-06,0.0011752989385127174,0.0029939887743898365,1.198772066055649e-05,0.00037573740799431456,3.000000013507352e-05,0.00027199999986858694,0.00048116955826165136,0.0004912473541717135,0.004415960858464791,0.0002776585693643814,0.003636394349719491,0.0006639301181426572,0.003619085637729453,0.0006181671087090272,0.0008787285562112749,0.0017752492349927837,0.00012600116331059594,0.0001790018333673403,0.003975630698817283,0.00010947740529625063,0.0002843963831602698,0.0029527304110394652,0.004511111021186254,0.00043729415046156244,0.0034400034985940446,0.0010862783870238069,0.003075575105697795,0.001017962410513002,0.00032317325256983603,0.00030890978479969437,7.200143197814324e-05,0.0010099982467034407,2.3378183988487788e-05,0.0005959014495187383,4.303172134268191e-06,0.00035707730158862324,0.00034646644210130123,0.004399572626719821,0.00043565316851663997,0.010098333694205998,7.321855079506027e-05,0.009978353304329602,0.0008380507511230001,0.02597796142702455,0.02802539748933929,0.002994223970300258,0.00011478642489776523
800,0.00033962325124839015,0.0007972975884711008,8.924924989396537e-05,1.1648471756865915e-05,0.0003090760109120048,3.890083818522022e-06,2.879318642908042e-05,2.4475358214413503e-05,0.00035563183645988435,0.0076925005051010015,0.007692499682362528,1.274054616963272e-06,0.0011834542127667268,0.0029864501557403523,1.1567139381982353e-05,0.0003683703351330572,3.0000000172601226e-05,0.0002719999998279468,0.00048472300134625595,0.0004987020707259041,0.004347750251272509,0.0003420114820338978,0.0036608046253662273,0.0006843272309746119,0.0036183860873300316,0.0006181309953121764,0.0008648817162370624,0.0017990204013497613,0.00011491344586013896,0.0002050145373908734,0.003968716377967568,0.00011213203243368739,0.0002816391885087779,0.002952034180617036,0.004511134732589314,0.00043814171695017216,0.003440003914237326,0.0010861073224191292,0.0030833272279279,0.0010188289114590981,0.00032353102930251696,0.0003058355854301566,7.200186022836274e-05,0.0010099975528245972,2.305264016574073e-05,0.0006005712195422402,4.287097093399346e-06,0.00035449468590383727,0.00034413819864023357,0.004361207545292381,0.00043464242830622453,0.010098382317536733,7.369885416733662e-05,0.009969288255892038,0.0008475547851883766,0.025974468472952452,0.02802705017595845,0.002994430800442561,0.00011614967698730052
900,0.00034343410660478765,0.0007689865500542534,0.00016999352533791562,2.1831383792097967e-05,0.0002714300773673191,4.319674273961678e-06,3.0374577138536442e-05,3.824100309213907e-05,0.0003534862772606357,0.007692500819417096,0.007692499405866315,1.2091823657816597e-06,0.0011884694426723171,0.002978590959108666,1.132738352133635e-05,0.00036499176073873546,3.0000000178056135e-05,0.0002719999998358842,0.000484918546515754,0.0004997309229639566,0.004310850606054761,0.000407548199810279,0.003545579713005619,0.0006452808551724189,0.003618388697678082,0.0006186666553083362,0.0008460019782187265,0.0018045605220297263,9.70208767382095e-05,0.00021937932697663009,0.0039696030001119325,0.0001120397511879971,0.0002803480503648956,0.0029594877388785016,0.004514458861166478,0.000439024271688357,0.0034400046517395776,0.0010743762949350971,0.003091004952824351,0.0010215274574404917,0.0003244211736595087,0.00030387900047139496,7.200241767146612e-05,0.0010099977337265972,2.3036547294499987e-05,0.0006013316025486673,4.329999733383888e-06,0.00035073812092994516,0.0003366547069153354,0.004345037211172544,0.0004317410717516168,0.010098167426308292,7.424756593227684e-05,0.00995529985079358,0.0008617579110237999,0.02597118853811116,0.028032757232555668,0.002994237183528794,0.00011625717191584119
1000,0.0004228253441073328,0.0007068073208033236,0.0002320314514887862,3.446495294138645e-05,0.00027559881316003047,3.9984083824685065e-06,5.391651876738163e-05,4.625932208257356e-05,0.0003155319736457985,0.007692500503467098,0.007692499080246122,1.0755875876852794e-06,0.0012006091750505839,0.0029744078547248335,1.0827745684489943e-05,0.00036014691864992305,3.0000000179700758e-05,0.0002719999998005901,0.0004854497952840212,0.0005047095934573555,0.0042709827054929,0.0004920796219268811,0.0036143432957126903,0.0007102181591674883,0.003617798939127487,0.0006186659902706109,0.0008349100870110976,0.0018203363936720922,9.622710920970531e-05,0.00023021989764637703,0.003963893784320912,0.00011526875729824616,0.00027954931892019714,0.0029621435619521584,0.004515153466560022,0.0004345807979045994,0.003440004015699098,0.0010724355911912386,0.00309608664520881,0.001023774585941972,0.00032564530576057794,0.0003022974878182038,7.200236045727276e-05,0.0010099975488138287,2.3120505840298602e-05,0.0006024517491618678,4.3497749394361865e-06,0.00034962241983632923,0.00033483944094169036,0.0043565985558404715,0.00042739593867377376,0.010097722179008003,7.435124390646587e-05,0.00995405603985927,0.0008717582938842182,0.02596764967139688,0.02802947542950847,0.00299302279009424,0.0001168728525126185
1100,0.0004058540257813643,0.0005860592556676108,0.0003430980921624791,5.927234841684285e-05,0.00037982848303336897,4.53976601179045e-06,6.688987890402057e-05,8.073759697811539e-05,0.0003144967170237763,0.007692500852430643,0.00769249947892646,1.0328710349672185e-06,0.0011953657014737622,0.002971997178488796,1.0368498496818351e-05,0.00035881260887264265,3.000000019024932e-05,0.0002719999997827225,0.0004876391006285578,0.0005065699226415024,0.00414282504226629,0.0005583464704592011,0.003578019021183061,0.0006884846531098908,0.0036174240213638444,0.0006187361915726872,0.0008110978852687121,0.001838484575018824,8.168093133959468e-05,0.00023933834276234194,0.003964675606022845,0.00011740449027183199,0.0002790286307502908,0.002961329276230499,0.0045177222378327865,0.00043097729827991756,0.0034400057263625147,0.001064245761343519,0.003103334193229073,0.0010236055770804044,0.00032911409762549437,0.0003032757540492245,7.200301701159063e-05,0.0010099971596449007,2.283663394970703e-05,0.0006022730548720734,4.439229500131185e-06,0.00034807094481181013,0.00033453940870332126,0.00431477193950548,0.0004298653968996171,0.010097661747271483,7.444698877989973e-05,0.009943161411564509,0.0008796268002949084,0.02596444067280666,0.02803730043799971,0.0029908807483584043,0.00011775530307165158
1200,0.0004787920493829408,0.0005470767707910893,0.0004219609388101401,8.803236172721311e-05,0.0003670051645859892,6.129604328446056e-06,8.814198875704786e-05,0.0001051119156548755,0.00030026394303410306,0.007692500810403325,0.00769249896123355,1.0527997858923243e-06,0.0012027908903479506,0.002965806065047551,1.023168074567808e-05,0.0003592052599030367,3.000000021164483e-05,0.0002719999997800278,0.00048620918573011605,0.0005056991565076877,0.004091091410591805,0.0006463199257361966,0.0034410358534159,0.0006985789974750203,0.0036175008319850595,0.000619632009739648,0.0008107264120039967,0.0018437559802802171,6.894782224063207e-05,0.00024942013789187455,0.003958679986664483,0.00011902834190502732,0.0002719502610298454,0.002970674849140305,0.0045169044187703825,0.0004312777273981442,0.003440005665560068,0.001062700417723091,0.003103470460401146,0.0010239973614302586,0.00033095121047714814,0.00030170534036744076,7.200386789492662e-05,0.0010099964033961843,2.2834610077093643e-05,0.0006039242329123977,4.486597644676212e-06,0.0003477916917437863,0.00033278453555361765,0.004324220902135621,0.0004245905057728756,0.010097273773700705,7.449724935019491e-05,0.009939878673680794,0.0008830879874428409,0.025965581050875052,0.02803997567303376,0.0029914327427684848,0.00011973901582132698
1300,0.0005107559029173065,0.0004209070088372122,0.000519695393052001,0.00010485696843842722,0.00037551481641995044,8.218260108067334e-06,8.748923825613755e-05,0.00013021230819928854,0.00034101613500139985,0.0076925007388838835,0.007692499145566123,9.624209893368217e-07,0.0012130920745087187,0.0029591568108539466,9.734739060478354e-06,0.00035803280888930915,3.0000000214949173e-05,0.0002719999997808348,0.0004884416318142092,0.0005085230260679209,0.003965448967284209,0.0007318443707287391,0.0034271016056261613,0.0007966900610249177,0.003617277182530862,0.0006198351516359597,0.0007994815836102207,0.0018619385250161142,6.857871111348742e-05,0.00027032506913470406,0.003951901130460429,0.0001181142881924627,0.0002724624175866811,0.002971992284559727,0.0045260121911762236,0.0004265378676312389,0.003440005425795662,0.0010543824908596795,0.003111471259899519,0.001027469476421131,0.0003306166283786564,0.0002981731359188055,7.20039403824543e-05,0.0010099958108099384,2.226329217984753e-05,0.0006045783000850287,4.475950220464599e-06,0.0003485886320333761,0.00032852076795416587,0.004321920125428344,0.0004264748530889612,0.01009733691373128,7.492309378831265e-05,0.009934604218205868,0.0008871833322647605,0.02595747773952785,0.02804195827335636,0.0029903395113621022,0.0001204109578751758
