milliseconds,MC,EF,CD,CE,RB,RE,RP
4100,1.3147054366475606,0.3339318167866003,0.30985372239731124,0.14101187643758858,0.05444247485285061,0.6200255655856499,0.47272074493858063
4200,1.3200478688613315,0.35020192287486107,0.3099630503982529,0.143966833684101,0.0521644891225576,0.6185783450573458,0.489381918605741
4300,1.325029126031881,0.3665859710375107,0.3100581489769261,0.1468283137533464,0.05005786706876813,0.6169754397522303,0.5059454596655473
4400,1.3296736324123875,0.38302803643261696,0.3101409287241457,0.14959104641352416,0.04811046040704251,0.6152503384622205,0.5223901023338859
4500,1.334004147191639,0.3994758078144768,0.31021303491464325,0.15225112222071657,0.04631035176067467,0.613434854906475,0.5386961225619088
4600,1.3380418895746076,0.41588127990679447,0.31027588866065486,0.15480589473619827,0.04464599407102124,0.6115584645538968,0.5548458552411832
4700,1.341806650724814,0.4322014230658153,0.3103307205022289,0.15725389232093434,0.043106570637773275,0.6096476358270619,0.5708239942143778
4800,1.345316887802369,0.4483980891829246,0.31037859551701935,0.1595947165860527,0.041681819596317726,0.6077258753344144,0.5866177130301141
4900,1.3485898100854932,0.4644378283906363,0.3104204344206777,0.1618288939422596,0.04036196909848924,0.6058137956971137,0.6022166525575318
5000,1.3516414620170243,0.48029237685301757,0.3104570328465907,0.16395776410556925,0.03913833244995841,0.6039285325124208,0.6176128990049534
