milliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
0,-0.00018189154995004955,-0.01538917297379956,-0.0009995916996577891,0.00018512957103658872,0.002805887421451581,1.011953750523528,0.9998137985363387
100,0.00038938289706248454,0.01125301838401729,0.02207990377266955,0.0003690396136091373,0.1093295533812658,0.9960124780233628,0.9956175071931379
200,-0.0005452800407543156,-0.008206248169878796,0.03477800115708493,-0.0006907459308210356,0.15956637895541825,0.9512145609661623,0.9940562226366777
300,-0.0007642563859108612,0.01883850056136577,0.009218621836872692,-7.179005297501179e-05,0.24659707018671234,0.963626934980961,0.9912011762541232
400,-0.0004380232122984881,0.02457410877088414,-0.027826813803553327,0.00030906624199475576,0.33910139266858724,0.9355191288076534,0.9921220846430469
500,0.0001953573686086,0.05918912013398047,-0.012024386055486856,2.2460298380557592e-05,0.44941831131125703,0.9127975193698123,0.9921455621227314
600,-0.00027509946367129006,0.05032691528441745,0.021276377323463297,0.0009672754239116807,0.4933033480779805,0.9284514428585087,0.9894750750878076
700,0.00018878212698032466,0.08982007267368837,0.047957635977925656,0.00041606999485860644,0.5625235953346239,0.9113285753538345,0.9886162514243104
800,0.0007162044236604064,0.08582089618787554,0.05995381841243162,0.0011970918404712743,0.6133557685149302,0.8965803447572736,0.989457424806592
900,0.0012638082619321708,0.12849107999251919,0.038843706238395385,0.0014047539563154512,0.6501505981692114,0.8648881064955691,0.9885162201680915
1000,0.0013875754543314913,0.11808331295039684,0.02616149889822664,0.001527601122235458,0.6803562710376285,0.8651473648432246,0.9874067067892451
1100,0.0011049344404632626,0.14773135814210706,0.04477854024990917,0.0005155953246254024,0.7390054851804355,0.8237593645324781,0.9877811574551473
1200,0.0011902696150481087,0.16106105208675123,0.0962014102189256,0.001763603659387575,0.8249079547384613,0.8124520834180171,0.9866074433185282
1300,0.0010112207289913713,0.1851134245244976,0.08387040576351626,0.0022184481032933813,0.8150547156805797,0.8167740792780914,0.9861989420511892
1400,0.0022440203361547575,0.18989009160546166,0.10882381496775728,0.002674263649050796,0.8991585179165532,0.7768031384883676,0.9876739268759619
1500,0.002329035019207231,0.21009148636215194,0.15814651220094592,0.0026724538482192544,0.9030311798977537,0.7733519511458232,0.984557100797151
1600,0.0026199553839405566,0.25539945869947867,0.1536704855077696,0.0028387013896317968,0.9595290916194967,0.757835143057803,0.9837930882771293
1700,0.003448339296579117,0.26339334789328644,0.20166189138572838,0.003900489546775497,0.9666535722125591,0.7508516437364183,0.9848848065293578
1800,0.003081859189399721,0.26162777415397037,0.1693132166909536,0.002948945072941178,1.0168416731496344,0.751645682000639,0.9840623619008984
