milliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
0,-0.0005699119627823449,0.0165375371001917,-0.006064752829165119,0.00014004838860593683,0.019481056258608336,1.0144932690809667,0.9984700557629752
100,-0.000550418316185805,-0.0038171762655024623,0.02747581267669901,0.0002572404949318109,0.10174969108527943,0.9880391160775137,0.994549559994195
200,0.0006088118561216683,0.002001664735204578,-0.017946047386897795,-0.00032086477699350607,0.17736250908400616,0.9581268152899114,0.9953975161285595
300,-0.0005395393690975353,0.032173713731795096,-0.017750147307793458,-0.00010960809353285778,0.24112552843796614,0.9548387061044825,0.9931818584851783
400,-0.0006884001612389716,0.02570717092505806,-0.02971555398487976,0.00047406361501042994,0.3149200215060154,0.9380216901502948,0.9928819566910856
500,0.0009108947274398976,0.05349701839253328,0.030051467867613625,0.0001491741680748221,0.39178477563821645,0.9163247521358105,0.9901648595532966
600,0.0004557045684907377,0.06644900990416414,-0.01142023215185008,0.0006623505585902357,0.46111865482273606,0.9036681108929883,0.9912096295344399
700,0.0009178660968223551,0.08313218340616166,0.009755716409610909,-0.00010119990547802004,0.5429934747471582,0.8866323117540302,0.9898528614159321
800,-0.0001037206947248631,0.09323221998005732,0.03259070488052993,0.0006177296536764846,0.6350024235264559,0.8834872008423071,0.9876067541797197
900,0.001056248505342744,0.12161497377617755,0.07063066750169318,0.0013312029197741866,0.6637069128361675,0.8505891564124345,0.9887080752618426
1000,0.0012904982204296788,0.14524328345086462,0.061176623631948326,0.0001560564680349448,0.6988482145549013,0.8548759884040193,0.988754200400401
1100,0.0013690132191482535,0.14840663921132002,0.07375002866952507,0.0007483600741377994,0.7644022050635281,0.8453239830861444,0.9890736776949723
1200,0.0014869369972108377,0.16327420116373417,0.0654208321235311,0.0011938143721299701,0.812661743964559,0.8203743239302378,0.9862129124835936
1300,0.0017157361695872685,0.18550209833077305,0.07321924264011918,0.0012209684824709254,0.8092752184485367,0.8211243581674925,0.986088016852793
1400,0.001612591163971536,0.20187161697586228,0.13571441732677492,0.002023087850457721,0.8497286991288814,0.7950488919774091,0.9850276329036496
1500,0.0021077813892992963,0.22541220113284074,0.09255775097914726,0.0024014511842724174,0.9092248730050869,0.8002224514496906,0.985001005651681
1600,0.003459861092318648,0.2242241477918971,0.16933218873735575,0.0023971774245898653,0.9127995159175131,0.75616310230307,0.9864970319742555
1700,0.0038855844650759626,0.2499638117449198,0.18064088586930918,0.0026268798084687767,0.9302554044518122,0.7674687423215366,0.9836347302582246
1800,0.003907486895257492,0.28165958402271535,0.16872826012180406,0.0041264908710385165,0.9584715751560612,0.7278974180787084,0.98577193120597
1900,0.0037086964461403205,0.30234177247993743,0.21923197728446667,0.00485608887634618,0.9899431287734082,0.7424798528180538,0.9833970260539565
2000,0.005263002414846768,0.31423317862591477,0.22912844427412798,0.004103999621880796,1.009479489953733,0.7241243399060149,0.984525686110321
2100,0.005301379035652066,0.3304326021866593,0.26857542052772365,0.004468630303846798,1.0362486492445275,0.7083126731042596,0.98103272576074
2200,0.006380406194362109,0.3484286252188093,0.25867476508339354,0.006312411919249117,1.0599140067236,0.6885054758027481,0.9815322300824051
2300,0.006641389935005261,0.34709492282671744,0.28793496861116663,0.006458575776953302,1.1203534531179313,0.6758168563548499,0.9821670036059484
2400,0.006521374964996603,0.36956291315518613,0.3083495284019996,0.007068684410707606,1.0902952262118977,0.6373880983701308,0.9794616901495037
2500,0.008144523471173773,0.3711447903852633,0.39362098431962456,0.007572243000990303,1.1188496155407486,0.6292244365824397,0.9807837860149909
2600,0.00740174425763555,0.3663841926657806,0.4084582347132157,0.007996323205443781,1.1706794057358105,0.6194492401580733,0.9788143282108178
2700,0.00929087228885101,0.40638728234733296,0.4160016472979634,0.00943170928278999,1.1739725123739453,0.6050064789866701,0.9770323084482215
2800,0.009649950045486239,0.4028622250504939,0.4497255037537752,0.009550805858158776,1.1909000944409065,0.6080007297607785,0.9766947864685182
2900,0.009672661530683276,0.4107657967653929,0.49930589641668693,0.010315007446532529,1.1916185276922013,0.577123686433538,0.9767984512007587
3000,0.010557061539088678,0.4299575772403513,0.47528692480296686,0.010204137072072156,1.2148768784460922,0.5568289712894547,0.9729423808996326
3100,0.012099402268733093,0.42542505567294847,0.5562111215458443,0.011238881902340505,1.1747858282398262,0.5383585937395068,0.9730208094480939
3200,0.011720950614419766,0.4322662528607051,0.5560637284903769,0.012406051581028055,1.1856714477361752,0.5497926891064113,0.9727552016486972
3300,0.012401993346316406,0.452559001065679,0.5951761167406789,0.01238103441672732,1.1994374082106836,0.5078376340496865,0.9718319251941293
3400,0.013674349053190125,0.44464919607618886,0.6043129375781393,0.012769779684525018,1.214957438123073,0.49689567819016384,0.9703694002425935
3500,0.014614630932100801,0.4503081745046045,0.618977291858451,0.013264801478137403,1.2645128576929163,0.4811320642148479,0.9689401948538018
3600,0.014056511599847858,0.4833074048607353,0.6747098718042029,0.014176438982216495,1.2507723119342191,0.47397330397723964,0.9659464999454198
3700,0.01600596491355395,0.485914605516818,0.7355494716892923,0.015097969353501104,1.275022334947072,0.49097519592877137,0.9655471788720213
3800,0.016692418357035152,0.4915734254281228,0.714500808090873,0.015898648817820618,1.2583658710001735,0.4656167588462516,0.9638095737120445
3900,0.01745632699437539,0.4785329490431362,0.7461200220364539,0.017024835245494706,1.2463462782094952,0.44748556129214057,0.9628356820423765
4000,0.01802885204779607,0.48757515915863475,0.7966319576499534,0.017254604169769875,1.284529870197639,0.41102338789630705,0.9586917941629024
4100,0.01808708903547242,0.4838664743968548,0.783485977992283,0.019018546817630898,1.310878980920152,0.41944743938895446,0.9574613312759042
4200,0.01917186624593622,0.5109586940394573,0.8512005592420894,0.018781988276316337,1.2763889281593659,0.4097153511978564,0.9542413171256229
4300,0.020063310937678137,0.5006222282304635,0.8604596499016927,0.01900007916341155,1.296190221762519,0.38978306960077064,0.9542585816200301
4400,0.019843449161447157,0.5029975180904888,0.874375041204282,0.020225032087600032,1.3311352934377056,0.36216983611399317,0.9528627474573862
4500,0.02134839071121562,0.5319358388336846,0.9513257100624477,0.02045041116100473,1.2664523163000967,0.3523159951743323,0.9499285412952431
4600,0.02229506997352042,0.5252521641578314,0.9501281651859462,0.021966552225899803,1.2802265482435313,0.3654085987000394,0.9482216023245471
4700,0.02253196631485071,0.5365004302234567,0.9816016605918736,0.022306782611155134,1.2935716418727374,0.3499394397115007,0.9441499013967614
4800,0.022578105915187434,0.5343799925921544,1.0263318384378395,0.023405349962367046,1.2877854759464609,0.3355242970971355,0.9398744243113418
4900,0.023675374310162478,0.5281635171342691,1.0299675287293037,0.0241512322385496,1.2829951726198252,0.2916722319959699,0.9380243605357216
5000,0.024055124986939465,0.5452200427897596,1.0341234426261565,0.025548532728373288,1.2959220271376644,0.2929697555233162,0.9358982295217335
