milliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
0,-0.0001739868132273515,0.01327404361035151,0.007201689879721781,-0.0007973458982223055,0.026239018122465308,0.9855708300019255,0.9986242732319788
100,0.000599517137578875,-0.013723053953718742,-0.03059212826662158,0.0006139365256834853,0.084806347456645,1.0035265084004354,0.9962229230492099
200,-0.0001866062915158284,0.016435461448622332,0.0163510093373929,0.0002396278089697766,0.20606060129559103,0.9579307976736355,0.9935913719536114
300,-0.00040869493373771435,0.017367437958624388,0.03026488078926909,0.0002621853196769834,0.2717571277109794,0.9455671559606982,0.9918848781801443
400,-9.299754570503402e-05,0.028870909392789884,0.019826852072728676,-9.436041268409618e-05,0.3488814983210171,0.9496831721083547,0.9903107854904722
500,-0.00011119037245292969,0.04450024802295966,0.029253106432277954,0.00015428206323651143,0.395847482571282,0.9386759161773379,0.9909149365186248
600,0.0006606271804097986,0.06334598275070616,0.018261256372603174,0.0006173947799647924,0.5151006056625651,0.9177675347703022,0.9888123496027291
700,0.0007494736401593992,0.08526474845415659,0.019809229061460418,-2.3410285689116645e-06,0.5473082327692351,0.8956391879186525,0.9892221362177671
800,0.0011018458892870214,0.10903111400721288,0.010083409307041526,0.0006290290523293779,0.5823357771043783,0.8830268075060249,0.9887001981475785
900,0.0005141739808478734,0.12196915818674041,0.06425913423146369,0.0006715429859411982,0.6428197042150477,0.8718663519772899,0.9886972720870096
1000,0.0009736223327092275,0.12717339528048943,0.030365410937300937,0.0014535556582090962,0.7012348223957627,0.8520067389907111,0.9877372236248619
1100,0.0014841297797871464,0.16241626306009782,0.08339179111603268,0.0010308872966013946,0.7548036017356727,0.8414916371450906,0.9890048304803419
1200,0.0014667130168785458,0.17493781769159583,0.07714288615644645,0.001267233091503822,0.7795664965345517,0.8135819639097899,0.9858411057417471
1300,0.0009819671885988048,0.19504191019378633,0.08331392052239,0.0016114709384999907,0.827160785303291,0.8120436615125872,0.9855778472086085
1400,0.002438357714145304,0.20324967109608633,0.08098386591670811,0.0014042947358648664,0.8935556848495658,0.7934446829399316,0.9878506412270264
1500,0.002664395449298681,0.22895774803304106,0.16020303335158925,0.0029967408723011184,0.9251552894011695,0.7900275982797008,0.9873261563132449
1600,0.0029149666010684287,0.23773185954911452,0.1640804524414556,0.0032873077855521764,0.915204728982635,0.7640179711381155,0.9864411467456734
1700,0.002898057191405965,0.25172405613129983,0.19887119315542032,0.003917765949600493,0.9304848279708342,0.7477548112801895,0.9850437861187851
1800,0.003003996047782359,0.26105333709143624,0.1786110204923924,0.0036491392869274527,0.9894297557748379,0.7463663223707704,0.9830645366042238
1900,0.0045519644831223385,0.30481539184020245,0.1871112567154652,0.004771352186888417,1.018954781564556,0.7146638271280933,0.9831901602534523
2000,0.004946760132464355,0.30390653401133105,0.24303620314786595,0.005044253090261742,1.0517973395215283,0.7223973409793821,0.9827221941063347
2100,0.00497572166563462,0.31484765538804405,0.2737678543223158,0.005606896304010012,1.0465653102909553,0.7068541738529791,0.9830527772546005
2200,0.0059179337021937235,0.3402659411816164,0.29757262533069545,0.006302129801611388,1.1010836048400603,0.6843789501446732,0.9812371612861951
2300,0.00667225504739554,0.34411981399339053,0.3199881929245333,0.005860842122324842,1.0840247444442093,0.6859410784749291,0.9816869389031033
2400,0.007540931693803989,0.3676260152251244,0.3372171814768146,0.00764337671722316,1.128209647361287,0.6713703354676097,0.9790766282348841
2500,0.008015195561233266,0.378151734841878,0.3515509526570143,0.0077218701496861554,1.1579678101039261,0.6532506228774608,0.9795077722901109
2600,0.0088546429322457,0.3651316554751337,0.386832533321379,0.008308153306345791,1.144169855839829,0.6403459579251402,0.976893571029824
2700,0.008585491286545571,0.3872440760077093,0.4125245578604468,0.008506257172074407,1.143349519060855,0.6016806796010061,0.977331170032378
2800,0.008698821271439847,0.3926374813764097,0.46689375739344696,0.008693915210396901,1.1406361813634895,0.6125048913205305,0.9774977085364533
2900,0.010106210865275496,0.4158533763047419,0.5073160914190773,0.009189437162134377,1.2110543042822839,0.5732656748101218,0.9762990267515087
3000,0.0099348954409074,0.4347333804399959,0.5195966579294335,0.010210837033254053,1.178005315173189,0.5737615825685416,0.9736136782239315
3100,0.011922923009009032,0.4315726494279826,0.5589879339662602,0.011249684903697876,1.2275241328460351,0.570633982289077,0.9744432283123347
3200,0.012388046159812005,0.43439593020199496,0.5337427340175075,0.012686235777343909,1.2265756881477652,0.5206045116312487,0.9720190312392086
3300,0.012550058030815447,0.4477270437527885,0.5815870323335972,0.013354242049375752,1.2421743507702803,0.5057068006835002,0.9709555662153252
3400,0.013900899631730381,0.46492787175521844,0.607730254502297,0.014048978785433824,1.2470208128734779,0.5024739001509099,0.9698809195843199
3500,0.013256464059799454,0.4444162783308594,0.6201338633652907,0.014233951246589183,1.2461529372731717,0.5103480647554359,0.9689658534440716
3600,0.014533688729057387,0.47612272494586444,0.6546119475004142,0.014490945360284207,1.2807861337299788,0.46534516860087055,0.9675025011800423
3700,0.01613676114688087,0.4630449735241266,0.72053619327885,0.015848223954752483,1.2813233972259868,0.45395744775827207,0.9640764868559103
3800,0.016072873745813343,0.4842518579674872,0.7052258929920443,0.015377565194867101,1.2711034269759474,0.4674083800330054,0.9646124582627486
3900,0.017332808325456937,0.4975070594936564,0.7815187533702616,0.017573430732256007,1.2526387758941855,0.4453128129466515,0.9610613314140526
4000,0.01694670589057464,0.4909968394967567,0.7804679478568988,0.017513880242152984,1.2988525625363294,0.43626844035253226,0.9610945700336827
4100,0.01852040113531889,0.4999323248245084,0.8191824663009061,0.018704873136456565,1.2474753308357365,0.42856968379480104,0.9584690384248027
4200,0.018754795714363896,0.5029275195299873,0.8561711630568832,0.01890265644990078,1.288057564258889,0.40064793387305675,0.9570084877087409
4300,0.01956851411083742,0.5189118543140682,0.8409954235514018,0.019632921030322978,1.3269741162802822,0.381904804182077,0.952958952619524
4400,0.020660333700936118,0.5053454648244173,0.8756323788706388,0.0206237329393263,1.2932649855714249,0.37242185142555695,0.9524730907352139
4500,0.021361847035712308,0.5098267965035365,0.9372825546746165,0.02114992436332273,1.3217821130213134,0.36628637898458716,0.9493234461301006
4600,0.02203835112589097,0.5135773593123789,0.9488485314619434,0.021337791320815893,1.2876554307233705,0.3514669650921653,0.9467641412133141
4700,0.022658268760454528,0.5165613114549368,0.9951582499612643,0.023031768063867412,1.2840906216696601,0.3138797560664161,0.9425059708405931
4800,0.023056392553289312,0.5155122447822053,1.0302231187946573,0.022845348725232847,1.3423142664435073,0.312204627555212,0.9423110229799914
4900,0.02433769580791023,0.5459515922070263,1.0439718571277352,0.023509670184384945,1.337733613756849,0.2917759981656753,0.9394524593789197
5000,0.025528530097639696,0.5303146177556626,1.0833757977554297,0.024295923261153516,1.3479895068782317,0.27811769576439654,0.9358833261324809
