miliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
1000,0.047865690281255126,5.0209241836986935,7.423868625626378,0.0009613050435972914,1.1524544338306729e-06,14.999970601692853,0.001033521915150149,3.955061185406987e-05,-7.16884534772487e-14,0.00039818414347833007,9.566362260984889e-05,0.09957823301636853,0.9004721490587232,0.0008840696085375741,8.07814726892443e-05,1.5564742989217465e-07,13.94899183434848,0.050483184351646365,9.952620459183136e-05,1.0001204582557937,7.486777754781957e-10,0.00010320262608808954,7.105546316253284e-12,0.026572314248227712,0.0031329267993875274,0.04985891052809817,1.9160404989769595,0.03524728300552811,0.010000637239720146,0.0,0.0011879371917687923,0.0,1.0072966297030895e-07,0.000995723012558908,0.003773927408947008,0.9962688494024312,2.2815470121036376e-08,10.000001072630957,9.951194621541885e-05,9.946145296948727e-05,9.909198853703194e-07,1.3646126875164786,1.4841124993307716e-08,0.001193426874642511,2.7392143749668574e-15,9.242373047576395e-11,1.1582996329432323e-16,3.7365712152796604e-08,1.0476497316144658e-05,0.00010241508264398446,0.022068527147219623,0.9004715962863203,0.09952913015383216,3.7467353488699246e-17
1100,0.04926821881543654,5.024307174757986,7.422744947342844,0.0009594348120586497,1.5966517233616416e-06,14.999967774265299,0.0010362296979352867,3.9543392826904723e-05,1.3820653987006046e-13,0.0003979619319582448,9.525735056678663e-05,0.09948399595632332,0.9005482323097398,0.000868591806634424,8.852792815899647e-05,1.493419946994597e-07,13.944069961122974,0.056663234155035595,9.947342299336476e-05,1.000129894481456,8.667372354027392e-10,0.0001035463893610042,8.37105618020844e-12,0.02657627179612397,0.0031447726480499693,0.0498366867476438,1.9104456590440477,0.03856193947246389,0.01000099485138022,0.0,0.0012868061459011856,0.0,1.1397001679859085e-07,0.0009950460711967417,0.003211629069268253,0.9967050660667973,2.5116223024226962e-08,10.000001095009317,9.944029759792505e-05,9.944829912362158e-05,9.89507678795089e-07,1.3276946356961263,1.474360685820686e-08,0.0012290575531702823,3.789184274395739e-15,1.0361140131913541e-10,1.5625603261400517e-16,4.897163503078523e-08,1.1715343996591865e-05,-5.3195607576726155e-05,0.01939404440541794,0.9005043164510802,0.09942163655491808,3.0502273227931193e-17
1200,0.05246501627668489,5.0249487609708225,7.4074767026184745,0.0009521081427189544,1.6279449694965526e-06,14.99996367124197,0.0010403964531526557,3.946306012427902e-05,1.2168631428501643e-13,0.0003977925829872549,9.52809907869833e-05,0.09947175630381204,0.9005681550250344,0.0008602100393037587,9.532633403919979e-05,1.9360604230076715e-07,13.93596183989744,0.06672780847173837,9.94120399236331e-05,1.0001429838120859,1.1530634860230802e-09,0.00010425063896394874,1.5895906400678314e-11,0.02658338112520837,0.0033508340630731713,0.049820145561202935,1.9092017264710925,0.0458503045741409,0.010001096136589515,0.0,0.0012912590458478538,0.0,1.198391836047007e-07,0.0009943168251042652,0.0030353478104427124,0.9968704635840159,2.6930758839155846e-08,10.000001155834198,9.938120254424162e-05,9.938260457881562e-05,9.893841335400277e-07,1.2855582647268609,1.4881463780532678e-08,0.0012337815088226322,4.886516969345852e-15,1.2013586759584873e-10,1.1117311867507054e-16,6.006182972330215e-08,1.297597021481258e-05,4.34829797435554e-05,0.018286529148595198,0.9005204154387201,0.09941652391941758,4.9017701302931655e-17
1300,0.05260825865972925,5.027986674616152,7.4006774666495945,0.0009507286767414618,1.8906809085408788e-06,14.999964179514949,0.0010435893945259594,3.945245574682543e-05,2.0934446668597654e-13,0.000397822116995485,9.482407951606482e-05,0.09939394683516234,0.9006787763823563,0.0008462121136469177,9.654877411506621e-05,2.52561642786702e-07,13.931404709997338,0.06818235482149174,9.933779138429496e-05,1.0001465807236576,1.2296815043038386e-09,0.00010435773755097124,1.3361075002998442e-11,0.02659483936265468,0.003616369299466805,0.04981118043057702,1.9041766618710094,0.047809671543793904,0.010001340955429096,0.0,0.0014734408819742297,0.0,1.2482335480596788e-07,0.0009939001438043792,0.0027758157920806806,0.9972000612360276,2.790957774680403e-08,10.000001304636065,9.93194369495093e-05,9.934296271660633e-05,9.881023296095903e-07,1.2622977976335388,1.4861523361177232e-08,0.0012453050985214182,5.295988752334669e-15,1.220598451055278e-10,2.1770130162369567e-16,3.7231970199886285e-08,1.4379639901570323e-05,0.00020242150610704662,0.015700741506403205,0.9006141266264747,0.09938007426186264,5.01978473657395e-17
1400,0.055358185856442095,5.030005082546299,7.393479986988701,0.000947938049508645,1.990198338618076e-06,14.999959655147798,0.0010445304398732818,3.9369736312634665e-05,1.157664145415689e-13,0.0003976438705633808,9.41711030074194e-05,0.09937701926878909,0.9006761182798033,0.0008428262753816998,0.00010395391828968962,2.5089457744789135e-07,13.922557699499503,0.07252972117606055,9.927270055300927e-05,1.0001586474498037,1.6867612486659705e-09,0.00010450340915580522,1.9427127002446943e-11,0.02660469131622427,0.003752646015973564,0.04979610525926404,1.901080729685235,0.05002991123364577,0.010001267957611167,0.0,0.0015897470625509996,0.0,1.4201118101021943e-07,0.0009938444985921168,0.002489537839505397,0.9975653552251011,2.9534485731644684e-08,10.000001483648832,9.926372568191539e-05,9.93253095487071e-05,9.869482514411204e-07,1.2461910517315282,1.481240657784921e-08,0.0012724528844161663,5.331955361422359e-15,1.365275188790232e-10,1.0722853142632517e-16,3.863264635524623e-08,1.5637896685197017e-05,-0.00011130975481480094,0.014338829345055086,0.9006217021538623,0.09933094850668256,4.8842120510813157e-17
1500,0.05778607569181488,5.032764408657611,7.3912441531708994,0.0009400190437443609,2.0219793865899253e-06,14.999957623393088,0.00105037141280771,3.935122789040331e-05,1.3353374182606458e-13,0.00039728415948401397,9.41207201716452e-05,0.09935862851808401,0.9007211912775508,0.0008285612015322047,0.00011515405998840005,3.460360623274776e-07,13.922994404508895,0.07993663860091937,9.921702031768057e-05,1.000162045976388,1.7032724454572734e-09,0.00010482560456925372,2.2263220287898797e-11,0.026612213341387463,0.004208956866263069,0.049774187107042726,1.8979364157082983,0.053230787580727405,0.010001384983428438,0.0,0.0016650651316677276,0.0,1.5141030969308644e-07,0.0009935252321070366,0.002160573244721092,0.9978615732252238,3.1729564282869015e-08,10.000001541337523,9.919810276561897e-05,9.927060622995234e-05,9.866979188006633e-07,1.2041782232663012,1.4639343268805308e-08,0.0013088612404722948,6.0689781010002076e-15,1.432701733932488e-10,1.8663027996235601e-16,8.041875807044786e-08,1.5318947082912306e-05,-9.684776143126974e-06,0.01356487900029515,0.9006549737059938,0.09921955642194544,7.19607393151494e-17
1600,0.0596016938255288,5.032453990333381,7.380994847867184,0.000936317233402635,2.7100119674067027e-06,14.99995382650365,0.0010541672529010314,3.932333804112124e-05,2.6225848810585363e-13,0.0003972672931245503,9.343291892468894e-05,0.09929727952563722,0.9008236421463949,0.0008187546297799658,0.00011923934085798381,3.50240111612922e-07,13.91790418804782,0.08391294473415661,9.919452214639066e-05,1.0001772100258792,1.9670210099885297e-09,0.0001053345429532419,2.431789094982728e-11,0.02661196113756012,0.004171729589529622,0.04977106893909289,1.893902592224241,0.05793310902064418,0.010001615118328285,0.0,0.0017587060354567817,0.0,1.5690845261659635e-07,0.0009928338627227863,0.0021151609279845022,0.9980390922760478,3.392710434987071e-08,10.000001702002029,9.91665152317741e-05,9.920567612110261e-05,9.850937596116124e-07,1.2004161153846071,1.4695267126942182e-08,0.0013197956885673597,6.430715683676927e-15,1.5350933849998628e-10,2.290065956694547e-16,6.35732129627533e-08,1.6959325165193123e-05,-9.734388994205147e-05,0.011964017735846192,0.9007075767976054,0.09917130699060503,6.928793348191097e-17
1700,0.06131183086381433,5.036810853907448,7.374861504437086,0.0009338810483624396,2.907916656742329e-06,14.999951431404163,0.00105509617382097,3.925785821184679e-05,1.5490474162762437e-13,0.0003968725180681189,9.327776163858626e-05,0.099205643828645,0.9008289114790845,0.0008194326611423487,0.0001308050940734801,3.797084274838908e-07,13.906761283045874,0.09044301086270261,9.912357895992576e-05,1.000184258158748,2.337339774586315e-09,0.0001056669950404755,2.5950268521704746e-11,0.026623470863554887,0.004538856849607367,0.04973838444813079,1.8869037603229326,0.06300238147556199,0.010001777707023157,0.0,0.0017504164087444685,0.0,1.6407108706763297e-07,0.0009924689075363835,0.0017398164542285152,0.9982659787743794,3.537104667949162e-08,10.00000167890539,9.912672658890986e-05,9.915535844574709e-05,9.843977858753903e-07,1.1779647979912142,1.4729133237735253e-08,0.0013457116032028129,7.107277639088749e-15,1.6067179232369834e-10,3.1119789167623944e-16,1.1217233851972935e-07,1.847611207914902e-05,-4.187209501908333e-05,0.010763618533116668,0.9007576218839062,0.09917049987816481,8.104570653306611e-17
1800,0.06314747290772209,5.0382957891555575,7.3726370339487035,0.0009311847423601482,3.209920946002945e-06,14.999948514840227,0.0010594394467519533,3.9230476601619575e-05,2.75342889298601e-13,0.00039670617377681047,9.282465136382069e-05,0.09921206199975881,0.9008702110696707,0.0008117771890675691,0.0001323376667355377,4.791110175529324e-07,13.904608082349386,0.09417893301919628,9.911891694054367e-05,1.000194302001165,2.6171429596319504e-09,0.00010615189508629269,3.007008209538194e-11,0.026631179083331194,0.00477459669592074,0.04972110442751919,1.8829486705993865,0.06432775738641883,0.010002283183192828,0.0,0.0019458976528306754,0.0,1.7499238022252623e-07,0.0009917129050689962,0.001586324840000834,0.9982922464733662,3.8599782591616586e-08,10.000001769763811,9.908052199507957e-05,9.909429720663793e-05,9.845041435715892e-07,1.1484773086325444,1.4652292694367276e-08,0.0013666344816262057,8.319221512418055e-15,1.6799673884075284e-10,4.05371861001841e-16,1.1008022203889156e-07,1.9652415023010503e-05,-1.712693422099405e-05,0.01027020961624488,0.9008143811162503,0.0991188992479135,9.191688030512566e-17
1900,0.06376482956374578,5.040308202991623,7.366597072205462,0.0009255161029278088,3.47163015511998e-06,14.999947138960627,0.001061738882325902,3.916944356547589e-05,3.377865186721898e-13,0.00039658307466499933,9.248556732556709e-05,0.09912078078938524,0.9009576573050304,0.0007942904192258379,0.00014736564533956471,5.210229543012651e-07,13.899343776243601,0.10141231338353836,9.903412575450832e-05,1.00019901621097,2.759409355421681e-09,0.00010610274116487572,3.3811881246708425e-11,0.026640391954138053,0.004829968114813846,0.049706731370828997,1.8829271436979902,0.06993936404107547,0.010002224356304304,0.0,0.0019405199274892533,0.0,1.855981454721249e-07,0.0009916360926646172,0.001514986406207863,0.9984484987512882,4.037418501635148e-08,10.00000193963,9.90435560072792e-05,9.904436736314133e-05,9.828327303231582e-07,1.1520524881251621,1.4662683227503077e-08,0.0013792591388457312,9.136017521364756e-15,1.8482559362420355e-10,4.544312632397523e-16,1.3777450933497704e-07,1.956097169706961e-05,-0.00018958036822705823,0.008743842218371505,0.9008555636229976,0.09905769317471468,1.0134414441066836e-16
2000,0.06480165548549745,5.041846351968438,7.354516158746171,0.0009248582013195402,3.3314925111610403e-06,14.999941537805938,0.0010657277034228604,3.912214464056947e-05,4.292565825988292e-13,0.00039656259162856877,9.216507930919533e-05,0.099091930661685,0.9009859880372462,0.0007928074018309206,0.00014944628391513567,5.136308300416818e-07,13.894784189369911,0.10693133763628107,9.89927072738905e-05,1.000203803082857,2.947929300126314e-09,0.00010646106704934155,3.838460088509426e-11,0.026642222412015516,0.005154607352707693,0.04970576889456898,1.8793455372678198,0.0726897261446504,0.01000244776768157,0.0,0.0020621176903968465,0.0,1.924320540832041e-07,0.0009913545997177519,0.0013027541014971977,0.9986093536603801,4.0864936835257444e-08,10.000001972113363,9.896683161282107e-05,9.902115193328072e-05,9.824072285040673e-07,1.1333722783517903,1.4548245213169967e-08,0.0014060199821428162,9.611679583820009e-15,1.8719837731715966e-10,3.86813832963903e-16,1.6072854444115548e-07,2.1174524634566307e-05,0.00010930358364883081,0.008692575036150094,0.9009262419605097,0.09902767594782502,1.3403405496141668e-16
2100,0.06755409282971986,5.045583927611331,7.348358297356595,0.0009210694777168378,3.981436019502751e-06,14.999939762342633,0.0010662863990024908,3.906882769366253e-05,3.700106427301345e-13,0.0003962628486647455,9.152926353306852e-05,0.09907622600891398,0.9010409412610549,0.0007889552615687562,0.00016378158814600694,5.983538491867686e-07,13.892604145218632,0.10635924368856241,9.897544046935616e-05,1.000209951432642,3.1445047569521767e-09,0.0001068824095378156,3.7926920801406683e-11,0.02665185248638071,0.005342564682774118,0.049682503408854925,1.8768041535252828,0.07394563208473855,0.010002880668778575,0.0,0.002180916344890545,0.0,2.002113913083079e-07,0.0009906540125194368,0.0013206450716293236,0.9986658727340931,4.340870277723463e-08,10.000002117560268,9.89010302885431e-05,9.892705646633731e-05,9.814903631259779e-07,1.117616654754046,1.460110662574401e-08,0.0014250025849376958,1.091582757882995e-14,1.974190751911248e-10,5.293493430541128e-16,1.3593189374882092e-07,2.2086520349085446e-05,5.990562003211358e-05,0.0076284527071156785,0.9009483782928779,0.09893074229366772,1.399110451752319e-16
2200,0.06982729791100631,5.045339615553637,7.344677842008084,0.0009154967382605681,4.109405359135233e-06,14.999936780315789,0.0010708263884354067,3.904422070582779e-05,6.398915087113962e-13,0.00039614822425431794,9.091068102924119e-05,0.09903208357654267,0.9010579742046843,0.0007741690356247562,0.00016740083166649192,6.944510217957931e-07,13.88244489938008,0.11389603051495577,9.887980313373889e-05,1.00021896880812,3.3414420291939813e-09,0.00010708858683444115,4.3898789323428625e-11,0.026660365598579813,0.005541447425195705,0.0496704793884398,1.8739050892675584,0.0817932578012778,0.010002844124597877,0.0,0.0022672284038555038,0.0,2.054346803086489e-07,0.000990085023304128,0.0011597253809008537,0.9987917735745679,4.4559267482128074e-08,10.000002219376354,9.89098313592351e-05,9.888423202439857e-05,9.810186585821225e-07,1.101353071648436,1.4421306640344632e-08,0.0014355034429404294,1.1288386429918796e-14,2.1510158733050198e-10,6.404446959047131e-16,1.9799892466661844e-07,2.288737240363732e-05,2.7365542847473467e-07,0.006198726419008748,0.9009706430283257,0.09890831194370103,1.4705718641674232e-16
