milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
0,0.0100736283283628,0.09854216892099163,0.09040264991404715,0.10120995021176603,1.0009470883275922,1.002772571112937,0.12363743325622607
100,0.009816053628448064,0.09816717787250152,0.1426142456440455,0.09614245971857155,0.992061513720153,1.0148661721926844,0.09979837672732352
200,0.00963147000168594,0.09557683657628936,0.1848142267509742,0.09415704192287144,0.9818983373939586,1.034489408031409,0.1375386851010798
300,0.00944080526567105,0.09568134413488681,0.19086902063875194,0.09181211815094144,0.9651417238338839,1.0609170521769447,0.16522147591365335
400,0.009110503014758376,0.09234915224753601,0.225262570389421,0.09232451329803919,0.9362562839531856,1.0781566130140074,0.21257345800148436
500,0.008882750352665296,0.09010065821697831,0.2597157039727451,0.08876454306178592,0.9247962544007502,1.0947164938850644,0.2015239175185759
600,0.008675928090230272,0.09164705954669719,0.27657734578302257,0.08668597591262676,0.8999432830042909,1.102983163237022,0.24473502015887502
700,0.008284308156521774,0.08795621231889626,0.3012550506681771,0.08395857297332376,0.8790138098092191,1.121790393544396,0.30214878226358993
800,0.008476851815429879,0.08768171059442163,0.33660488631554536,0.08375642367159768,0.8762728483072864,1.1302530853766544,0.27723547869245113
900,0.008117787666906169,0.0848069122095022,0.3457298958370034,0.08117690298607888,0.8620093864561735,1.150141893122046,0.3248621302859871
1000,0.007935459074768374,0.08353105888072353,0.3729739132500062,0.07783400863242476,0.8516059459404285,1.1614594906296343,0.3819864000642632
1100,0.007577832101852621,0.08087629118517638,0.3682932447171931,0.07876446251353499,0.8049728268504565,1.1667208106388767,0.40464497745378003
1200,0.007675649981672195,0.08101168244424714,0.3834397642512513,0.0744892710592983,0.8215006514392256,1.1739259609772164,0.39106959379964173
1300,0.0073024517958924975,0.07810841742932474,0.401969954533781,0.07556112188274244,0.7950652026494559,1.186563410530284,0.41630110267289655
1400,0.007124034886934938,0.07681381090879358,0.4242361933469019,0.07133137711340161,0.7908604397581295,1.2004815590849964,0.43713075925459277
1500,0.007023651509139122,0.07529481375212559,0.4322746169154193,0.07208173989762039,0.7794241069607941,1.2052813771257616,0.45650570409522984
1600,0.006820783221090766,0.0751972336128002,0.44972357808099855,0.06845687673631441,0.7548735440364287,1.2099658872160983,0.5091757892435319
1700,0.00672223285847283,0.07390733146430316,0.45068876713284356,0.06575197799944196,0.738164584816467,1.2155139749318626,0.548578780180539
1800,0.006645444847243784,0.07231984452448505,0.4575911792115808,0.06697488593495005,0.7195558137054782,1.2279282690871665,0.5589794203901675
1900,0.006575096271842004,0.07057422452481381,0.4866996326108826,0.06216625955679181,0.7285064825347084,1.229629808871447,0.5949374120106736
2000,0.006441326370758865,0.0685039351530073,0.4839407528663031,0.0634350304294709,0.7152761817932651,1.2337277252521186,0.5821622468263532
2100,0.006293475673846195,0.06707657993625638,0.5071767511187031,0.06185629347921389,0.6993151440430367,1.2371552391883045,0.5923171903849065
2200,0.005842901107993741,0.0672717467597327,0.4954910990233741,0.060997710655052106,0.6841026275737373,1.2391106684989481,0.6632362119201294
2300,0.0060138874023318275,0.06685470195942665,0.5025123583944462,0.05651358092386976,0.672949803144203,1.2463838329390446,0.6572493277233548
2400,0.0057506482742081776,0.06623923277753588,0.525495467943672,0.056198102149283086,0.6366590499242689,1.2509245516304976,0.6956117494562428
2500,0.0053522037983912045,0.06472331483291834,0.5290768289496063,0.05613230307475534,0.6308121935067743,1.2436256042450768,0.7103638459584521
2600,0.005409448993732775,0.06291686399672043,0.5327022815945999,0.05266356072176626,0.6225365252001179,1.2533700223132251,0.7125778639491999
2700,0.00527144441570023,0.06078921220066441,0.5492632690606378,0.05413488330555438,0.6188348399110432,1.2467951256791638,0.719181739653995
2800,0.005135289378011307,0.0596094961694357,0.5536555071665348,0.051888627134386196,0.6037159805162569,1.2532622531247957,0.7303567559847498
2900,0.005033108941589515,0.0598731377469732,0.5440724961908628,0.05149909857872263,0.5997814046940664,1.2534620971782817,0.7525759158437068
3000,0.004753737868591295,0.05929069111991481,0.5445409131801481,0.05124751964611708,0.5991850386671465,1.2547282533184807,0.7857282427174144
3100,0.004932325713159479,0.055683859371807504,0.5529740155766615,0.050190250452106774,0.5640666654599993,1.2580512172602576,0.7671597578054118
3200,0.004734084218478391,0.05765224743672957,0.5544402963709731,0.047303640659538876,0.5584705393706666,1.2558546781351199,0.801348948720663
3300,0.004743206573393163,0.05426361036359237,0.5747882274873998,0.0454293528098233,0.5379234317898589,1.2538438957293467,0.828058259054084
3400,0.004383560352878271,0.05461968281253125,0.5522901216792894,0.04609338515366854,0.5267065527013293,1.2520969280857852,0.8558814189300749
3500,0.004433374324750433,0.052450419193387034,0.5706345963299383,0.044380326159669706,0.5483483107231438,1.2469226168079213,0.839045647055488
3600,0.004354338329496077,0.052881248840903054,0.5734770157580886,0.0443450059121302,0.5277986349487561,1.2493188290007575,0.8866061915942943
3700,0.004301220008509454,0.05078987159270471,0.5618559849767154,0.041251300744008776,0.49578989291409736,1.2429496978156638,0.8731728556496944
3800,0.004178451977737402,0.04897665672335123,0.5681692712330223,0.04042871856202131,0.5178184493508314,1.2523430310925856,0.8746974579470035
3900,0.0038365727980962166,0.049216597312872375,0.5655921703738861,0.04002852090591394,0.5029538808683046,1.2378809774270383,0.870729458299493
4000,0.003851155383291287,0.048311506707107696,0.5702482979367643,0.037712212868019006,0.4988341011644195,1.2385823845361505,0.8972487182136397
4100,0.003975156473568352,0.045890712460502116,0.577643461184783,0.036954181893410556,0.4680504382259446,1.2399885945953475,0.8895873507695029
4200,0.0038080137954481933,0.048324724377234604,0.5759955114246534,0.037711002445622345,0.45731086696868084,1.2349554684162847,0.9326706842784028
4300,0.0037894169762927427,0.04570449400271777,0.5746616528460842,0.03498933471357016,0.44109006234608916,1.2378943399147,0.9323364434693486
4400,0.003614965496342006,0.04365103730939915,0.5630415763212456,0.036761709141699954,0.43741477406974916,1.2332457651549196,0.9250641093049695
4500,0.0036672579764662826,0.045750553734884285,0.5680195155536585,0.036577867064932094,0.43216927922048476,1.2327555258908887,0.9617353240887107
4600,0.0034282192545112586,0.04441236986718403,0.5658759572792474,0.03476803531715746,0.4286079138427301,1.219574808663758,0.9389828759380394
4700,0.0034853663673809466,0.04268535114514236,0.5452952713408392,0.03213960816310998,0.4331620527233562,1.2280576197750501,0.9548944048047788
4800,0.0033875929075932593,0.04060371365744386,0.5609518105258481,0.03261632839856386,0.41198503426153466,1.2139103429946732,0.9868607101665096
4900,0.003102658750232921,0.0400496964994524,0.5514000195268913,0.031025095266663617,0.3997599069212454,1.2178380621326395,0.9926165306989936
5000,0.0030217794074485545,0.041830346447126875,0.5443558362231019,0.03227433345368838,0.3971669876412508,1.2149487340529626,0.994063121580991
