milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
3200,0.00487998050096171,0.054595981106287904,0.5667406524026248,0.04621602638862937,0.5542421059372582,1.2498731994737446,0.8356441204995297
3300,0.004591728088396697,0.054670167826137976,0.5586636267340546,0.047230665623253204,0.5575404704672142,1.2582854809719848,0.8000638860965567
3400,0.004647071097846385,0.05360344731120713,0.5773888001151948,0.04676333618697825,0.5501206015413932,1.2454406249502974,0.8164976555851852
3500,0.004187071627897831,0.05387930045432782,0.559207253814158,0.045251300409848476,0.5304504671621941,1.2469654628246243,0.8376474802085155
3600,0.004099616141060914,0.05254412014578946,0.5723979256448806,0.04087412330546148,0.5201371241055929,1.246008093459651,0.8453559671320474
3700,0.004002274598305447,0.05270304137430089,0.5689420280160398,0.04265239217733973,0.5214429758575869,1.2502921230880302,0.8536239673086503
3800,0.003934344456149072,0.05134671777350518,0.5782613188911931,0.04157528826367835,0.5047243321231809,1.2396270359405748,0.9000740894061859
3900,0.004054159038394168,0.048494249622309034,0.5811203401111429,0.040685355087310526,0.4969112844135009,1.2424318906747025,0.8862128203635796
4000,0.004051336045543219,0.050011376727832804,0.5631598875368606,0.039806865088041196,0.48281091048837,1.2386414104655687,0.9291336168037647
4100,0.003739960465164151,0.04634407314129471,0.5783597329280363,0.03761243670229476,0.4838589137333173,1.2387462081633143,0.9365391545944574
4200,0.003668420032700307,0.04612068352960076,0.5656262672127124,0.03547883533188261,0.47225090402428693,1.2390052302071897,0.8992195488349897
4300,0.0034358875145864835,0.04664359324904636,0.5667208949149021,0.03828668413346224,0.4724810588274257,1.234541564607878,0.9345022815870232
4400,0.003617862889444306,0.04623393240712415,0.5700188379432938,0.03407430325456138,0.46517907187740365,1.2324654768218726,0.9197050093766597
4500,0.0035858732588702337,0.04588003782386755,0.5733983258340666,0.03610135848828903,0.42830491320578334,1.2265959502240202,0.9639852917294438
4600,0.003518154987484345,0.04364659980212784,0.5584674888001494,0.03242728060311043,0.41965600894656596,1.221686646232612,0.9634854645999404
4700,0.0031316010536015554,0.04336670267515801,0.5515337167304554,0.033844444264886565,0.42771068805438534,1.2225728677086558,0.9861892539542023
4800,0.003187039407357882,0.04194593914965814,0.5508527674845246,0.0323959115606071,0.42235925875035224,1.2127498069114222,0.958526888784669
4900,0.0033328182640146226,0.04037350188529332,0.558626552073066,0.031191517918050558,0.4077364009958105,1.2144060127850476,0.9720112677424418
5000,0.003013162454504346,0.04036091433287527,0.5622955549668406,0.032045908707053254,0.38555302123703933,1.2103085153117004,0.9933561115954126
