milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
0,0.009929934470892155,0.10053859914157263,0.10562450566111692,0.10109548615646233,0.994800275953161,1.0043285839140723,0.09569865453471034
100,0.009891243675185204,0.09716693615565843,0.1390936778395873,0.09802911712716539,0.9651493091430535,1.0218098745764028,0.12556393569589394
200,0.009371083103414451,0.09612620712108101,0.1721347325144527,0.09413472352149722,0.9585733869084054,1.0449481181895384,0.14992027938121993
300,0.009449482228513004,0.09319106787556929,0.21218021732066875,0.09332794973916503,0.9638185612359166,1.059257454281167,0.16041877093593393
400,0.008933762098201197,0.09245580736345252,0.23376997246228995,0.08931024277844607,0.9421565340105669,1.076830035393713,0.1900186552453651
500,0.008801017585368772,0.09091354626149806,0.26415365084331366,0.08802187794056077,0.9297922809156222,1.0992473628193538,0.21747271447396394
600,0.008832042063618747,0.09091406423439177,0.272416209751437,0.08622981212275976,0.9149511450502387,1.1023995719135504,0.25409911597640217
700,0.008589122132417274,0.08843269344114993,0.3167772147583751,0.08326599279843248,0.884954746488452,1.1203900174724275,0.2820377276033243
800,0.008138104560139801,0.08502056520331894,0.324382341863222,0.08460888997229102,0.8696587070394325,1.1325572932390446,0.27919444573092667
900,0.008087156645974277,0.08694901405760268,0.34898862077529097,0.08208160766506008,0.8660429917219089,1.1539286914176956,0.34470550482977996
1000,0.007715146105806276,0.08255536946141315,0.36518909974617675,0.08093173544319857,0.8318165329558144,1.1539875908996322,0.3454257777097925
1100,0.0077470177214192665,0.08181094328752962,0.3875283131652588,0.07539509687005673,0.8297003746301546,1.1654740526903034,0.3609730521464106
1200,0.007716472707441127,0.08119608060443174,0.3968900786075322,0.07424458890600767,0.8078014784488414,1.184702547216851,0.385654264939936
1300,0.00746370992832461,0.07973865309661396,0.4056457033310283,0.07314641762862674,0.8083059316736649,1.19301519173,0.4431149002326581
1400,0.00739335703807589,0.07732576992472778,0.4157390943592529,0.07239579841181916,0.7808898040711022,1.1968893800052758,0.4680359526905481
1500,0.007052888422549629,0.0775809957013758,0.4421732166205879,0.07152709460434208,0.7506843405281725,1.2067838791713537,0.4749194168406156
1600,0.006999803201556798,0.07550554944668436,0.4521397379458525,0.0698313987911668,0.7343454904478611,1.2110251582542815,0.526259762300712
1700,0.006902727113699455,0.07378959460042249,0.45281078222113075,0.06623046471269908,0.7215254116490725,1.219292540871725,0.550486201209147
1800,0.006346498548853262,0.07208278744824222,0.4721842452372936,0.06611997065178907,0.7180025080491622,1.2234143156541317,0.5626279123828731
1900,0.006545003364382086,0.07279040444582799,0.470391663208719,0.06472907966504417,0.7031720428549616,1.2242268058409056,0.5706153584253565
2000,0.006134878190358919,0.06870984186673126,0.5011022248708518,0.06134339861134603,0.6885983161311042,1.238019639156795,0.5968489180940375
2100,0.006284980015744977,0.07011673226855213,0.5077448925847785,0.0616216612345651,0.6698959101692288,1.234617583321863,0.6201164523546578
2200,0.006091398296043558,0.06750739933618413,0.49667244876034333,0.05917621990541967,0.6659242317086259,1.2475191866035549,0.6278118937726963
2300,0.005767461112033713,0.06534151536004851,0.5243663505996038,0.05819411757977005,0.6750659268350538,1.2470979530898911,0.651190132405465
2400,0.0057755576204790784,0.06629964070010269,0.5302215420331624,0.057183499166537546,0.658143309948353,1.2508998892045904,0.6598369954016279
2500,0.005436837767841246,0.06482622402654024,0.5304268167615824,0.05692064152530573,0.6426653919150637,1.243108288822928,0.6733084936340511
2600,0.005389481901390181,0.06166508096434464,0.5208616987197559,0.052272636926635724,0.6132925171276263,1.253577566123776,0.6907608917347113
2700,0.005213820674223382,0.06321741799974842,0.5274519475900543,0.0541519810143019,0.6106849667619855,1.2488865821790245,0.7345945642545555
2800,0.005068786854416255,0.0603141005627789,0.5514685527925778,0.05294183635271482,0.6040307505882349,1.2474271403437769,0.7687419229046362
2900,0.0051518247709274705,0.06031511480184603,0.5356455100703769,0.051619991399159945,0.5811520881037233,1.252804780927566,0.7898543118092461
3000,0.004859087613801921,0.059014261420551176,0.5437425847590566,0.04845324225947744,0.5663032474923052,1.2518202995011156,0.7594267278399749
3100,0.00491477397085032,0.05628219066135577,0.5604107016054715,0.050030840034025165,0.5743563579783664,1.2502402821158203,0.8001153480056332
3200,0.004897962875637457,0.05618048126667813,0.5686568187581933,0.04751874640735002,0.5676077940109029,1.2473992762105188,0.8143694028641798
3300,0.004773416239073519,0.05398379879117192,0.571892455016019,0.04431959830890656,0.5522223793428747,1.2585787478587591,0.7967601251984453
3400,0.004553921916957024,0.05317249134204351,0.5675047330030233,0.04650419302168099,0.5308303035064879,1.2559606305111315,0.8521829497994521
3500,0.004226027117016867,0.05252525812923405,0.5785788281045682,0.0419397672441286,0.5433513484053136,1.249276544394205,0.8467213696561519
3600,0.004317265938277427,0.05237490940271512,0.5558110301693703,0.04094346975479236,0.5150264933997688,1.245288622719335,0.8628404976445989
3700,0.004313475871535324,0.049738169084334816,0.5583281455738591,0.040974084155132304,0.5155506822290884,1.2529558360531339,0.8525825028944031
3800,0.004034969376888274,0.05130597588364621,0.5627521012434863,0.04140206367422547,0.5130063255741824,1.2524548178031312,0.9120176964587253
3900,0.004160128356015213,0.04975662016883837,0.5670108846249815,0.040950273993651747,0.4959071782106832,1.2380225066665147,0.8687819598224653
4000,0.0038725136829186584,0.04956902014817255,0.579489074345744,0.040741686208957247,0.49592334600388865,1.2362260350584044,0.8878291020431751
4100,0.0037729114078245756,0.048821391254928695,0.5703949469617159,0.03755842956203664,0.4618349340461846,1.2436260843938807,0.9151569771582412
4200,0.0035848960356534842,0.04787757059752623,0.559309893956875,0.03815795842487675,0.46362017189530563,1.235365270800105,0.9049572079345864
4300,0.00371994084111337,0.04404263275942438,0.5766995188723546,0.03630214413182624,0.4606975013515887,1.24092805037597,0.9520969905877454
4400,0.003675891298906353,0.04432030253522651,0.5647121865332447,0.035865591440170576,0.46315479920350794,1.2282976895814606,0.9540612311610459
4500,0.0036079363603929316,0.043552601590387256,0.5649902918342519,0.036363186926758606,0.446286565482156,1.2222922334329789,0.9784805224754309
4600,0.003457384247802229,0.04286049364410108,0.5681427149076322,0.03373879589111241,0.4339332859031892,1.2279161893673247,0.9417948497247961
4700,0.0031886015984510362,0.044060118130475875,0.5494281881368326,0.03394538692077012,0.43532328259177305,1.2173961781428493,0.9616077366828617
4800,0.0032045696852472647,0.041717724803454766,0.553181825174021,0.03206558165411222,0.4318532194561662,1.2156959618207637,0.97150709878455
4900,0.0030791964709294497,0.04181724647415336,0.5650653048474473,0.029582989979620524,0.41474392197882265,1.219746035162994,0.9858035909310328
5000,0.0030019234491662373,0.03925705370143504,0.5389219742073433,0.03265567519036563,0.41527754651335425,1.2154435576512985,0.9701945072034361
