miliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
1400,0.21301335201579158,0.603839798956401,0.004890233643206946,0.10563256514319151,0.5923952742040174,0.0004195794268143983,0.0936921960153812,0.7013698012748053,0.062182711264988436,1.0
1500,0.24497324736730752,0.5864240724720935,-0.00399824495426343,0.10338673715750794,0.6094367801867904,0.004794682639452079,0.10926962542873883,0.6794844688012035,0.074021911716872,1.0
1600,0.2755296827522463,0.6036420506706224,0.002109124461786868,0.10648551078309032,0.593777149513289,-0.00755293196181643,0.08894468298029694,0.6620942986567228,0.08053069745032175,1.0
1700,0.29740181263773807,0.5964094021380948,0.02033715697866233,0.11187206729894272,0.6073913152227971,0.00487728499906535,0.10192757985331784,0.6421336051300787,0.08543168210241336,1.0
1800,0.31060989571130204,0.5890521522880512,-0.001833499605536056,0.08701735355288721,0.6072848925120526,-0.006714222657093093,0.09491406507581678,0.6039030831277915,0.09141186254041385,1.0
1900,0.3192368538887589,0.5797417042531255,0.022444596530028074,0.09650789235273041,0.591456801417186,0.011220867253684307,0.10975625772629655,0.5888587409860294,0.09589581006488668,1.0
2000,0.32506112066729637,0.5839390391328305,0.016180923965535728,0.08530408797239483,0.6098020872153269,-0.00353236716838652,0.09329437718230918,0.561049320945793,0.09795392965569118,1.0
2100,0.33171040798002077,0.5801266460832721,0.016093086439788688,0.10753292451055697,0.6012308866943761,-0.008302934255908806,0.10722117798949302,0.554375870607099,0.10057036052169777,1.0
2200,0.3511644030540576,0.604105335390401,0.0021473851169560767,0.11209163936496604,0.6003130278158366,0.004011067628413159,0.11528363295360626,0.5205434845052395,0.10254079589265265,1.0
2300,0.34242920403808574,0.5822647641130239,0.019367907609670387,0.08786071125914027,0.5899554778051458,-0.0011480204491312149,0.1153706011357494,0.5105879332127335,0.10606365387030346,1.0
2400,0.36128082093763353,0.5832511335262603,0.01388762644814361,0.11033485700388494,0.6010650147950539,-0.007778726366448213,0.09962912227775148,0.4966690293380469,0.10471553127535536,1.0
2500,0.35579330711491813,0.585851569392699,0.01146625684554286,0.12053844852948518,0.5869514478414201,0.013980406656938157,0.08895840212024365,0.4673362631238026,0.10735608044296184,1.0
2600,0.3652795608893071,0.5837007324506307,0.00800601996073254,0.0952475501448965,0.6039338420343149,-0.0009417555273529591,0.11758762959904429,0.44871232611773515,0.10876680742054966,1.0
2700,0.35604475851077666,0.5807018534229897,0.013303311677578011,0.09563185493624896,0.6128134704301385,0.006214717380332471,0.10693295415008064,0.44292074366992507,0.10961562700400518,1.0
2800,0.36589811010113454,0.599916763072605,-0.0027502021541781444,0.12034804490077977,0.5950035635366425,0.009798124042514353,0.11167723585281365,0.42882279214637736,0.10868439747708576,1.0
2900,0.36913602864578765,0.5977348642445065,0.014297183161904523,0.11599242750012759,0.6014922172277093,-0.00463054730001535,0.11320645868356796,0.40177712041579555,0.1097693919831273,1.0
3000,0.37393512688961816,0.6016243906142543,0.02303289906195717,0.08610235532353168,0.5997511542141023,-0.0010544274439744802,0.09611693029684742,0.38290930131796924,0.11096082787721664,1.0
3100,0.36174557556747006,0.5966567618298969,0.01530742599502794,0.09196018691820512,0.6137727907192765,0.00465315374766241,0.08389319695352482,0.3783011151839789,0.10939969672370908,1.0
3200,0.36311737463995253,0.5887284088206648,0.022213667972972452,0.07857999137017477,0.5965131240227298,-0.007542247141576132,0.08866898665411205,0.35336011731477734,0.11309562319143929,1.0
3300,0.37642480202886663,0.5914978793434669,0.004860378139064334,0.09541079016985048,0.6016659098114222,-0.011315402693462512,0.0934380940977431,0.3530745796280336,0.1134404840826865,1.0
3400,0.37515988836814734,0.5972107720875582,0.02015768952590615,0.08676413399022517,0.5935935431413482,-0.011964065595905248,0.09703335429615711,0.33285188961986745,0.11201807925457398,1.0
3500,0.36466377534686867,0.5817088753262285,-0.001111089306429983,0.09822355413932027,0.6044364403653495,0.0008289099906660196,0.10959041603536056,0.3272034706270441,0.11390628188708218,1.0
3600,0.3774504753279938,0.5798835002098321,-0.0014422683866737573,0.12097736086859573,0.6106877511433331,-0.0005615738325927042,0.11074507240012535,0.309151411664429,0.11022270749307778,1.0
3700,0.37307908953616303,0.6043734749550973,0.004200166684621176,0.08890122065983916,0.5966909767624687,0.014638732035847837,0.09815619009531976,0.2934042524150001,0.11240068679717184,1.0
3800,0.3788823443042754,0.5867486939643686,0.0024319974946746597,0.09029622226000325,0.5890818086478596,0.011927391532577273,0.09460278930166859,0.28829100352367953,0.1119846622342145,1.0
3900,0.3754922433372384,0.5762876051357723,0.006777842061272597,0.08754581909543294,0.6079618242041109,0.006389522001054974,0.10585625389987567,0.28283508728367623,0.11084932362231298,1.0
4000,0.37028280073560305,0.5961085021326561,0.007525052430582888,1.0162291072729335,0.5926193994340995,0.0018042259273214382,0.0830448623776541,0.2614878910658232,0.11193204467564133,1.0
4100,0.3659426915943754,-0.0015441948399379664,0.6086386567073112,0.9961617690734711,0.00530689904942596,0.6090231789537928,0.08492050745515124,0.284962102267747,0.09231742467258373,1.0
4200,0.377813531150046,0.007585978423050761,0.5855771770732213,0.9978873211782832,0.0040222553428843014,0.5891983696082148,0.09910170227960932,0.2972714415111163,0.072894663840444,1.0
4300,0.37998734870805906,0.004035366065417097,0.591875830167142,0.9989451515081395,0.00947283279443606,0.5837929384395757,0.08661636111690252,0.30277224446863127,0.06218007099403922,1.0
4400,0.38024726383216323,0.01428551873300107,0.6083135369343952,0.9929285687111571,0.004472320014781182,0.6090059232400297,0.0976203626374981,0.31765268265109775,0.04866387872763536,1.0
4500,0.3665716488360275,0.016722879364068955,0.5887060385691235,1.0121093666666001,0.017787032486756553,0.5998427102573075,0.08208011462671583,0.3270969615251533,0.041574500948729776,1.0
4600,0.37837348638190943,0.0010741245969105619,0.5887221233372786,1.0036422881628675,-0.003800847336196459,0.5966164841840934,0.10101144220463633,0.3329635468624264,0.03131382901261176,1.0
4700,0.3771952841458388,0.006361709471094823,0.5967093487121015,0.9876422430494837,-0.0007342503884004113,0.6031069329386671,0.10249494874184018,0.3384046161525514,0.027306650153695326,1.0
4800,0.3666807000332495,0.008953474332924875,0.5967043870135459,1.0085013868928772,0.011911106316984044,0.5921667331138605,0.09065868075883235,0.35163964135677983,0.021454058504481417,1.0
4900,0.37891535148426764,0.006877985231890663,0.6064572599886134,0.9863628797120998,0.001205526240483353,0.5945502577630636,0.09012065290306198,0.3739180463292319,0.016846536365065647,1.0
5000,0.37113081889415506,0.013594300096737746,0.596897869334465,1.0053810211248444,-0.004958254147021505,0.607701186037784,0.10569696687799135,0.3755796771362723,0.016712167519353248,1.0
