miliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
0,-0.004732436095164907,0.5875449763489587,-0.012232428434999713,0.9995055009429783,0.6024039450067462,-0.006331373372256217,1.0074793083177593,0.005826284444817566,0.0017206200152372045,1.0
100,0.007769993981766591,0.009425250556438764,0.5839110039381472,1.0002137422016129,0.00128530978533285,0.5895901661305153,0.9956742290764672,0.08337924604377833,-0.0017267559073530917,1.0
200,0.0034045030228942877,0.01354979134538657,0.5932736108677437,1.0110116107104747,0.005121746347843659,0.5981159030766293,1.0115415686990852,0.17783913335802232,0.0021650964749137334,1.0
300,0.005041252990991667,0.012523350069188312,0.5931318410836482,1.0163235493554132,0.0014023207201457675,0.6074536467263992,1.0179068945424925,0.277866574609534,-0.0010205750528029258,1.0
400,0.013306120745658668,0.003977715889860603,0.6046323345615482,0.9918095958296765,-0.009545919650540396,0.5808729002655686,0.9974952345198905,0.3655209972511651,-0.0016715357310685543,1.0
500,0.013332645679802049,0.015163449764790273,0.5901485885730888,1.005230296996781,0.007363636365153742,0.6050402921871203,0.9960404254926131,0.4417928327814904,0.002108983889310289,1.0
600,0.007380099756909496,0.013915849012073152,0.608024810038737,0.9818926958902962,0.00321567265825387,0.5854463823268915,0.9908231685488951,0.5342058357270155,0.001127915050307779,1.0
700,0.009152265505780839,0.007546180828501895,0.5879469919717846,1.0037616893249646,-0.000945369811496983,0.5975533865798918,1.0158731316807166,0.6054075669270823,0.001648632598389279,1.0
800,0.0035746396350007648,-0.001311552593449024,0.5849640315041316,0.9986405498558741,-0.0019985438510414,0.5943939243378753,1.0064973788081508,0.6824294334865407,7.558755236495619e-05,1.0
900,0.012577597781697994,-0.00997599450881292,0.6003241377048429,0.9991770266498075,0.014821054820594006,0.5916858649398472,1.0049423514009006,0.7559783915828069,0.00042259722506308897,1.0
1000,0.007744752060202961,0.0011515987490825024,0.5960989989645686,0.09515150948634013,-0.001754925839868163,0.6090836304205689,0.09270272574333965,0.8285439504146721,0.002091271553819162,1.0
1100,0.07525345915435824,0.5921628011145049,0.0022836521640195295,0.11336996039059426,0.5979470902722295,0.014904901051067038,0.08357023353970604,0.7991074542202389,0.019144031519468776,1.0
1200,0.13221228289773573,0.59468949773748,0.006212629931419009,0.101965064410186,0.6090062732638457,0.006028084681498076,0.10510695522289734,0.7698815769125188,0.03743921962590019,1.0
1300,0.18212214922744835,0.6015879670997112,0.01697230798529282,0.11551071690552675,0.5995036456394626,-0.006983573700719949,0.09642150952159884,0.7280402725891914,0.04931548496722588,1.0
1400,0.2172712269399456,0.5930548204211338,0.019098565717636667,0.08049536887741918,0.5924981958352882,0.013703573897475247,0.10706148554075227,0.7154051238048104,0.06443470908220537,1.0
1500,0.24296278463128296,0.5847901857677357,0.01595868915284021,0.10666276735579516,0.5965250164767915,-0.005033416016477734,0.11689203009730426,0.6759984248721003,0.07160003159922555,1.0
1600,0.26662991347728987,0.5872722240136073,0.005905468444442077,0.1201725836833052,0.5908613602057492,0.014661603899680789,0.109477732797165,0.6522069020005878,0.07958179648798448,1.0
1700,0.29577989269161026,0.58622152013992,0.000103064049465168,0.1146735945577784,0.5900771907173147,0.005216406823589677,0.11163660651288139,0.6370407547721791,0.08800430379403582,1.0
