miliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
1900,0.32188136142129387,0.5769485559727383,0.012978948445990172,0.08165043672216292,0.5973537427587822,0.0008498916359099455,0.10568858118720523,0.5811634283580721,0.09526725414135313,1.0
2000,0.33425773603037123,0.5931893435650955,0.012573426508334026,0.09297938023252869,0.58696506358419,0.014749777157920705,0.08708150931794671,0.5635372146493114,0.09921441932433847,1.0
2100,0.34305414166946013,0.5795644694264781,-0.002148790658792551,0.1215167359103434,0.5888587605900105,0.014846772577610547,0.11331469109127533,0.5425463212273257,0.09994865337013388,1.0
2200,0.35086871076601667,0.6004828476001315,0.02022111111048709,0.111897123301191,0.5924114259831512,0.013371040066217435,0.10580416467497791,0.5176877238686537,0.10421054933575442,1.0
2300,0.3570159656802013,0.6007759225547468,0.0023034121638098723,0.08885509018441534,0.6041284518933344,-0.006033214488158416,0.0824009409439535,0.508650902036657,0.1064508028022855,1.0
2400,0.3555210797156882,0.6045531272827135,0.0007066998681808569,0.08869423866011834,0.6074326885460619,-0.0125081451226957,0.08617612641368694,0.4869497449562288,0.10599894380253254,1.0
2500,0.355575613900872,0.5881511359769025,-0.0010845676392828418,0.09169636681974336,0.6016655556960503,-0.01149761214524864,0.10593594947772397,0.4750330529099714,0.10645285919840605,1.0
2600,0.36358546424283555,0.5850347685163733,0.006952301101025371,0.11942728024217703,0.5905791215461023,-0.013707217248806481,0.11119564024243338,0.45960948421911774,0.1069709945938403,1.0
2700,0.36840767324854495,0.5984757162420328,0.014889380236706216,0.09781294397026066,0.6121710896559568,-0.008478176839382812,0.08621082951792802,0.44408589626493433,0.10986214191275007,1.0
2800,0.37131320161688697,0.5805936051257159,0.0010406050744437931,0.1031602456130977,0.6078455334837448,-0.0030356024345802226,0.08703518295418208,0.4201516688703411,0.11045257063067788,1.0
2900,0.3663953945789424,0.584559375059582,0.00968563630460218,0.08275231265022123,0.5872188380044379,-0.001918378770910405,0.08756457381341726,0.4138664267953761,0.10849712266321067,1.0
3000,0.36942285115639983,0.591932882766322,0.003460594245285396,0.0885964963774118,0.6033989488688042,0.007620290508793322,0.09474997135249293,0.3896264111719217,0.11166719987757485,1.0
3100,0.37109161020439374,0.578804054708185,0.019315629551043812,0.11306025683864673,0.6134077593613725,-0.006987903586894052,0.10251329794997036,0.38143889040836315,0.11107234784444903,1.0
3200,0.37395008942817437,0.5955445418234468,0.015599461805705402,0.0854320405814458,0.61093985593505,0.006163596517173107,0.09380531355160525,0.3588504087438691,0.11312048464615791,1.0
3300,0.365354413423615,0.6009000793553908,0.0037944356166751438,0.09383659793915373,0.6084108869612436,0.010449981785716178,0.08421452001928602,0.3419299035265083,0.11366219789714059,1.0
3400,0.3655479298922518,0.5949923801460885,0.017252902623051812,0.11544644527898026,0.6065029060473955,-0.005796379251371784,0.10165204111927761,0.3440611612901597,0.11090095347980092,1.0
3500,0.3683420265150739,0.5848014186119532,0.010928992478414805,0.09479035502542214,0.5960439818150974,-0.01232639268997824,0.09226942704065433,0.3287186622492117,0.1137835956223239,1.0
3600,0.3713318085320812,0.5840451132590658,-0.00222744440268962,0.09837410490327408,0.5982730504688181,-0.003706026413812357,0.10919481000845041,0.30712794883750894,0.11246429938171687,1.0
3700,0.37208282591768715,0.5810383343854787,-0.0031965238243005737,0.1132367131891118,0.5880334399270783,-0.012699874894048228,0.09700403281924308,0.304331247521484,0.1118141207694459,1.0
3800,0.372142858889125,0.5948238935452791,0.019754693329636638,0.08643261476344104,0.5882574029548168,-0.01332880812596593,0.0878492170387401,0.286090505000319,0.11276650941148585,1.0
3900,0.3744909816987242,0.5764082870682864,-0.002692986662459323,0.09329153854292191,0.6098466573310697,0.0078861522642985,0.09123631483389001,0.2834745248140331,0.10993402329349598,1.0
4000,0.3697106276275621,0.58199772398781,0.003756921086207797,0.993193482418367,0.5947376927485556,0.004370412947848857,0.08531641512446028,0.26534700847481674,0.11088744480165441,1.0
4100,0.3652604755411407,0.009279039347790095,0.5899738720587689,0.9904010935136114,-0.003455847862742072,0.5921958143320724,0.10910103477126677,0.27964881439547773,0.09189375626553198,1.0
4200,0.373929692378708,-0.010046663942689958,0.6078260919816607,0.9957008391189656,-0.0057780692980370025,0.5973221985488324,0.10718379710577224,0.2951897154828871,0.0740109103817187,1.0
4300,0.3685137823531977,0.012015316294083596,0.5871580842547057,1.0193029124801123,-0.005229099464378315,0.5865234164580237,0.11709435011181653,0.3084200168314835,0.05846037094230626,1.0
4400,0.3667781515585652,-0.00510194652971155,0.5888402636736405,0.9823077670421556,0.004787673031261044,0.6075582889129824,0.1120939880950888,0.3163493995047767,0.05024654668741126,1.0
4500,0.3731221246183002,-0.0051142652053201235,0.6052658813993403,0.9914333867891751,-0.006890141536482562,0.5823015765960573,0.0933019966925462,0.3179136409137432,0.04171078326914842,1.0
4600,0.3683499039236325,0.002277719878754935,0.5863056950177599,0.9886645288727673,0.01254121108259197,0.584345051840124,0.11170973002690861,0.3318337444203679,0.03209481519560619,1.0
4700,0.3669947444758977,-0.006142226099017243,0.5917457152539641,0.9871918027161236,-0.009602697952318315,0.6085922801128982,0.10380136066078037,0.3486693530186365,0.028835953653446336,1.0
4800,0.3696149574200562,0.004457143415874304,0.5882379844523286,1.0079966135242886,0.015300684166909384,0.6026839659001553,0.10764755658363763,0.3611636241664203,0.02126232732501105,1.0
4900,0.37864941497716664,0.01382223237718173,0.6076945097161818,1.0180442708380513,0.00863322185211328,0.6068499710894779,0.09181722079325386,0.3753194668644296,0.01694680297635081,1.0
5000,0.36729454619441027,0.0003311622746502681,0.5857381064226366,0.9890822824609286,0.0031842822748074737,0.6074466477749272,0.0978714620721694,0.3671774514761493,0.016518211452842168,1.0
