miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199962774969,0.0015000339117921704,0.007599893150838635,3.439201981072969,199.99624646940407,0.0008000905123039407,42.72199099239865,199.99999042241373,500.0002566392819,0.0,100.0,599.7207902505259,260.00000000019116,49.128850932204,680.0000002581272,60.0,100.00273578390713,700.0264271883912,0.01730125829820515,4.541186861198617e-07,240.0,270.0,20.91103860283236,100.00000003558374,60.0,199.99973744872403,12.0,99.9992092304519,100.0,99.99984227091342,6.187895841053804,8.812095313913973,10.263000006816497,0.0012074108477009352,299.6607436799837,0.015299974272825648,0.0020000274796797765,0.002000011445997473,-0.0016468300273791783,0.9881005601286598,7.840151925398885e-06,0.002028851541863361,4.373564324269143e-10,0.8644080538069816,-2.8268920155231727e-07,-4.955848842149242e-17,0.0034095882239090726,0.8552340892808699,1.6599994390641214e-08,0.0019244934350790763,-3.742910790778557e-05,-0.00036001025744973033,0.9074033994950732
100,96.60145482553013,0.0015036137902117487,0.007599655468109,3.4397426012982018,200.00235612296055,0.0007967466939289667,42.721378408032244,200.00000559845714,499.99776107452305,0.0,100.0,599.7939532975519,260.00000000055985,49.141688422111784,680.0000003201441,60.0,100.00066722726788,699.9785728245963,-0.02323367251057241,2.2274677483885483e-05,240.0,270.0,21.192100617849032,99.99999985505804,60.0,200.00013850675072,12.0,100.0026649296185,100.0,100.00004808718113,6.1878267546815255,8.812166593527978,10.263000004088386,0.2802530086728523,308.8047761770114,0.015297432020596153,0.0020022376227830123,0.002000354795810699,0.0025260158541863475,0.9880996385524291,7.052611472586954e-06,0.003842167798035795,-6.140868268468899e-10,0.8537515203710125,1.3871237609817453e-07,-7.976204083092604e-16,0.004026683469438134,0.5702664536705051,1.1211172290458861e-07,-0.00040617148755984535,-2.687117238065241e-05,-0.00016397598756129778,0.99045470965734
200,96.60139854183154,0.0015068689284189396,0.007599238736523701,3.4397939821772114,200.00013831377348,0.0007939899578619053,42.72125857407076,200.0000062478573,500.001643827235,0.0,100.0,598.8633578833491,260.00000000022084,49.13523307319563,680.0000003161355,60.0,99.99694350948678,699.9883439937295,-0.014971007195604657,3.027885958679022e-05,240.0,270.0,21.37722994617243,100.00000001350823,60.0,199.99988394180528,12.0,100.01534115588085,100.0,99.99962742921637,6.1877607541854776,8.81223018811474,10.263000002968115,1.0570041284543799,316.72351776192704,0.015295489086161249,0.0020034409579765236,0.002001087913961027,0.0011194464343125608,0.9881005058938092,7.506592351684417e-06,0.007832352971240911,-5.55716252833588e-10,0.8509288286356075,2.3824416185717813e-08,-5.274683724703767e-16,-0.00043806789044855267,0.39133357420720716,-1.1117570471676594e-07,-0.002284387297439473,-2.720184769344813e-06,1.5008206015744641e-05,1.0520782707834617
300,96.60139689178432,0.0015090747020406442,0.00759918412256472,3.4397984967755457,199.99841737313093,0.0007918713541645,42.72120371677418,199.99999616001332,499.9902284143418,0.0,100.0,598.9202361301745,259.99999999981105,49.13458592225266,679.9999997884422,60.0,99.9957584433806,700.0038672818139,-0.013632594062686106,3.60559510739324e-05,240.0,270.0,21.5028079542802,99.99999999989922,60.0,200.0021956751553,12.0,100.01950318799516,100.0,99.99982135026103,6.1877159962689605,8.812289036181191,10.263000014614057,1.0499716662948226,334.7676950873365,0.015294073102910343,0.002003996459613928,0.0020018839535839382,0.002226672665522302,0.9880996733928786,8.951531966333019e-06,0.0043644993778021645,4.000439054432268e-10,0.8419640931563043,2.886960502927903e-07,7.443070130288907e-17,0.004612046412741436,0.2671789812179293,-1.2207775785495952e-07,0.0012164219869795672,-6.134996331471016e-06,0.00022969723063361112,1.085427355917578
400,96.6013964249099,0.0015109941883007562,0.007598924820762841,3.439789389462227,200.00187772992533,0.0007904001301290356,42.721166970609694,200.00000926899014,499.9915335579393,0.0,100.0,598.2747158693777,259.99999999971396,49.13908928745583,680.0000000574246,60.0,99.99957126489126,700.0176268859628,0.02027011739252673,6.169902837366435e-05,240.0,270.0,21.57974920610997,99.99999990843752,60.0,200.00023752780234,12.0,100.02451439909862,100.0,99.99906004438147,6.187664479894519,8.812339946812989,10.263000009246428,1.4396711601869,337.52580355502926,0.015293190964830308,0.00200430158896634,0.002002539666240961,0.0007213595545962148,0.9881006663274736,-7.061020543880523e-06,0.012915074443213062,-2.6206075613397014e-10,0.8543376750550611,-1.0112485048693008e-07,-9.27121981666396e-16,-0.0008452307683101778,0.17791073070495,-6.726277201009801e-08,0.0011372827267675726,2.0740021784512963e-05,0.000826487150652575,1.076532114385006
500,96.6013989175941,0.0015123098392720226,0.007598621965959671,3.439786521371252,200.00368487786417,0.000789085220147064,42.72111772679592,199.99999678476908,499.9848658037746,0.0,100.0,597.9153353761321,259.9999999998533,49.15137781407609,680.0000001187394,60.0,99.99296654785694,700.0109735088589,-0.017538238469634298,7.495948498717024e-05,240.0,270.0,21.63210972714481,100.00000011513502,60.0,199.99687159775928,12.0,100.03435261442237,100.0,99.99847995431725,6.187613105654338,8.812376801132602,10.263000038485423,2.0594082482057936,342.13483381966773,0.015292533190523698,0.0020043947264299557,0.002003106513752746,0.0012588338841328659,0.9881022968481715,7.868286325997098e-06,0.023700187899177168,4.240260627866055e-10,0.8432875765372757,-1.5386723603961834e-07,-4.1622780700661385e-17,0.0028730088874434614,0.11184017652003303,9.81323153032807e-08,0.002507428531844244,-1.1650659757798363e-05,0.0009076756500883888,1.341279990758606
600,96.6013983549354,0.0015132940130869236,0.007598299304793071,3.4397838563584844,199.9987937873811,0.0007881439001963294,42.721076428024816,200.0000056298434,499.97113457384603,0.0,100.0,597.8590540319495,260.0000000006374,49.14766444579077,680.0000000472746,60.0,99.99538967560412,700.0040709653573,0.027084704190830734,9.335997512209718e-05,240.0,270.0,21.6685148316505,99.9999999873308,60.0,200.00023901569872,12.0,100.0384002678785,100.0,99.99875169763283,6.1875857205384355,8.812411585282119,10.263000059282032,2.613719188404489,358.6873318233886,0.015292024889189248,0.0020044691697700535,0.002003430405432864,0.003909107132047167,0.9881020873432976,-5.587984781813258e-06,0.026693969416562675,5.228060250667636e-11,0.8500924500274566,-9.539631750750575e-08,-4.453656876791537e-16,0.002128924109884383,0.07991029918643226,-1.0863890059668082e-07,0.0035299538635038446,8.054618955086026e-05,0.0013654565876321954,1.2979744751284377
700,96.60140104365932,0.0015142587650119178,0.007598267796794897,3.439786185858065,200.00288245415123,0.000787517820393402,42.72104829969219,199.9999889149537,499.9615108121704,0.0,100.0,596.7097458768808,260.00000000063415,49.14871703446903,679.9999998387453,60.0,99.99414272253966,699.9949305421031,-0.013837999412139382,0.00010239146451520594,240.0,270.0,21.68819721433361,100.00000007415966,60.0,199.99724589995472,12.0,100.04854317799412,100.0,99.99795998283342,6.187544373203948,8.812444067962872,10.263000065490445,2.851943980132964,365.3416870179054,0.01529173650899563,0.0020044729989991705,0.002003738558280875,0.00032994243221074783,0.9881035312134654,5.104162868974598e-06,0.035575252569390765,1.504285073809051e-10,0.850380974520985,-2.4306819300492574e-07,7.58400859287146e-16,0.003633900772017814,0.04795439846010855,-1.2003810817431057e-08,0.00038363699290152697,3.733723935980947e-05,0.002313874196779431,1.325371992611975
800,96.6014024078377,0.0015151672065806293,0.007597766814114292,3.43978342318637,200.00253973359293,0.0007869898255246053,42.7210226787912,199.99999698428482,499.9645863499121,0.0,100.0,596.9501793766823,260.00000000069264,49.14982970883811,680.0000000441868,60.0,99.99261716555193,699.9861111080877,-0.01461047023745183,0.0001180104694156851,240.0,270.0,21.696707090223214,100.0000001022409,60.0,200.00030620973934,12.0,100.05254427822989,100.0,99.99747282107543,6.187519325583822,8.812481832465439,10.263000086642085,2.9716581722164093,376.1643031400154,0.015291549113195328,0.002004459586124116,0.0020040010191624516,-0.0010853455607830595,0.9881054232224307,-2.5102682441096517e-06,0.042593179286317104,-6.546143983301859e-10,0.8482822410857374,-1.2178762089240408e-07,5.437035758675054e-16,0.008230491781872977,0.03697446229946572,2.6594895362478416e-08,0.0031920591703078916,0.00010493597802962326,0.0021898755363452464,1.3960889164938703
900,96.60140673561224,0.0015156783240144204,0.007597547604421908,3.439780967743975,199.99633505064764,0.0007865709809062868,42.72100228985953,199.99999041510213,499.95574295220655,0.0,100.0,595.8850976845866,260.00000000004155,49.15434158884935,680.0000002347764,60.0,99.98738814672397,699.9699966662391,0.027941361713708236,0.00014291524061299909,240.0,270.0,21.70937353774371,100.00000007540689,60.0,199.99470954537756,12.0,100.06198350525179,100.0,99.99713300765146,6.187504623523041,8.8125031424348,10.263000104772065,3.487503493987547,386.38924768954814,0.015291318994952301,0.0020044045655647504,0.002004072165416471,0.003556291277253558,0.9881066778828411,5.307423886924686e-06,0.04381938184316691,9.17687790636497e-11,0.8346487978005961,1.6792025971014668e-07,3.508670843079049e-17,0.011465279408983672,0.024991935836887122,3.3774095225083556e-08,0.0006644881171757691,0.00011247289629997057,0.002649833533261695,1.5824806244236567
