milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199781556466,0.00149990851189754,0.007599852339097832,3.4392009639497383,200.00475784912567,0.0007999677755957087,42.72199045131737,199.99999726480874,500.00063088227915,0.0,100.0,600.2259674621488,260.0000000004605,49.13949781628555,680.000000288355,60.0,100.00250166857823,700.0193022697114,-0.002717966013720711,-5.748056675597856e-06,240.0,270.0,20.90437444550293,100.00000008330183,60.0,199.99963915849312,12.0,100.00208067494222,100.0,99.99966611766493,6.187902522522403,8.812101221164541,10.262999986633696,0.1062538224828964,294.22392380522626,0.015299954882616656,0.0020000203573820484,0.002000019328967801,0.003607252699395758,0.9880991583395415,-3.3156770313606756e-06,-0.0024295449061382483,4.567807276874634e-10,0.8568257936127337,-1.9416205512856565e-08,-6.20332228879652e-17,9.615849986549683e-06,0.8574436016248059,-1.0314765006177642e-07,0.0013628842137170208,-3.0512232947296827e-05,-2.0956730709942915e-05,0.9581380246663078
100,96.60145708404936,0.0015037111640781309,0.007599778783187295,3.4397393599716923,199.99757717333412,0.0007965816934747313,42.72137525212349,199.9999962143049,499.9932952826442,0.0,100.0,599.8565467476002,260.0000000006345,49.140814144360654,679.9999999857075,60.0,99.99769393677819,699.9897158716043,0.004719542214718351,2.0666860016918603e-05,240.0,270.0,21.184527103737032,99.99999995479496,60.0,199.9993990184785,12.0,100.0053039748961,100.0,99.99980984952124,6.1878222050359675,8.812174704045031,10.262999991710844,0.5378748599222197,313.91298681708463,0.015297305557306557,0.0020022414312628007,0.0020003620816107528,-0.0008704598381106156,0.9881001184824304,-1.6110035189228516e-07,0.0025911995973687376,3.7492287304016146e-10,0.8601500844706154,6.855802941009992e-08,7.498977038094961e-16,-0.0005226914594102012,0.5703989016346136,-4.232012958795466e-09,0.0024154618555003865,-3.923647256582217e-05,0.0003480946694321622,1.2048332176780123
200,96.60139978869641,0.001506761247412813,0.007599345713252441,3.4397919380112327,199.9955525078188,0.0007941203853787577,42.72127126172778,200.00000610113796,499.9985820846397,0.0,100.0,599.0165173505103,259.9999999993235,49.1394369030503,680.000000273139,60.0,99.99914501613497,699.9995591694438,-0.012211315680213483,2.722457247704065e-05,240.0,270.0,21.378025757503973,99.99999985331249,60.0,200.0022796064767,12.0,100.01203046414093,100.0,99.99953448249268,6.187760366885865,8.812229450600766,10.263000006487156,0.7852700731570291,325.32100043554834,0.015295377689290368,0.0020034564468199693,0.002001159089665366,0.0041410436284585565,0.9880992433405625,-1.0659888357447616e-05,0.007685053459087066,-5.157813410235715e-10,0.8521097684399166,7.310267890698918e-08,4.153113498461028e-17,-0.0007555030796905461,0.3879854367960088,1.138028920083601e-07,0.0018027784992521272,1.762052055223241e-05,6.945411926503734e-05,0.9043670744635969
300,96.60139528566646,0.0015087539776745948,0.007598973511207625,3.4397984130543313,200.00102975919603,0.0007920407818855224,42.72119925027815,199.99999076452002,499.99365756977767,0.0,100.0,599.177830351237,259.99999999931106,49.141070290269276,680.0000001363348,60.0,99.99907827664575,700.0227895796315,0.02502023060103451,3.438238909704056e-05,240.0,270.0,21.504288989222115,99.99999985493794,60.0,200.0017593955523,12.0,100.02503283087997,100.0,99.99987069453279,6.18771370874015,8.812288244085815,10.2630000120705,0.971960902492966,323.9493426059523,0.015294032545709442,0.002004027909919365,0.0020019404134024423,-0.002707182542939037,0.988100260585742,3.4943736447711922e-06,0.010341090480189767,-7.091301562533477e-10,0.8538917223119598,-8.646309619715104e-08,-3.9191701727971913e-16,-0.00024056174892120872,0.2590868774154089,7.928943191371312e-08,0.0001549990058276595,2.462965360119782e-05,0.0008012818723875286,1.223114891574436
400,96.60139491358174,0.0015108014498905465,0.007598946713272128,3.439790609236375,199.9981597480559,0.000790248211194531,42.721153241994514,200.00000197704406,499.99030479661474,0.0,100.0,598.0364065184505,260.0000000000563,49.14755227594575,680.0000002222815,60.0,100.00100993035329,700.0213666336953,-0.0028765367072531764,6.840934516848929e-05,240.0,270.0,21.575063357810613,100.00000000047781,60.0,200.00096492946818,12.0,100.02957152698808,100.0,99.99932682922591,6.187667330033873,8.81234032609468,10.263000012041465,1.6088227571572784,339.45521644644907,0.01529308580889945,0.002004318445227486,0.00200254959555843,0.0016450144222069046,0.9881019602167919,-5.993858466594223e-06,0.015389920359144993,1.5699265139336057e-10,0.8425145895616757,-1.1147048424274354e-07,7.116354389440591e-16,0.0017426822639074785,0.18100524312487504,-1.2090090657915699e-07,-0.0014053084412190208,3.1657433098647236e-05,0.0004684697044925614,1.333994004388529
500,96.60140328909281,0.0015123546305327918,0.0075986188362680155,3.4397867919078213,200.0019684699504,0.0007891737913969089,42.72111411162771,200.00000953930336,499.98318146166037,0.0,100.0,597.6332560489442,260.00000000056485,49.14148779112008,679.9999999292874,60.0,99.99462209442251,700.0062614766182,0.0027360224146309336,7.751213302994199e-05,240.0,270.0,21.630632197687373,99.99999985283291,60.0,199.99983056301923,12.0,100.03474026634784,100.0,99.99902207317858,6.1876228591076385,8.81237958023878,10.263000047321643,1.8766286689611342,349.3231745099307,0.015292510051588423,0.002004433129626885,0.0020030505758055137,-0.002971156142314535,0.988102077906835,1.5506163438027237e-06,0.021345810563434552,-1.8275504438157625e-10,0.8565004408975772,2.473492269988416e-07,-9.25220277257679e-16,0.0005724205128483199,0.120787205968924,-3.2973798336043186e-08,0.0020085208103017274,7.703737890882723e-05,0.0011201139658073862,1.2593635624678352
600,96.6013980390456,0.001513338675937219,0.007598415506126534,3.4397903283814677,199.99529555376932,0.0007881526014293756,42.72109049519907,200.00000845733766,499.97590692386694,0.0,100.0,597.2805871389593,260.00000000015774,49.14883371820251,679.9999997807377,60.0,99.99747583023164,699.9741931601528,-0.0005142757005078399,8.403584143758898e-05,240.0,270.0,21.669617436900012,99.99999986785015,60.0,199.99673362040272,12.0,100.04295576227521,100.0,99.99836538891826,6.1875833618752,8.812413430959051,10.263000048416094,2.2134780857256198,353.3709149834139,0.01529206393843864,0.002004465339987018,0.00200349760622567,-0.0021473078678280137,0.9881022086255564,7.972561207171208e-06,0.0233276120603596,-5.175540706417213e-10,0.8381156438017161,-9.647904218890507e-08,-5.808075736480296e-17,0.006942750162672918,0.0717864943580979,7.781779420038193e-08,0.0006193707659445672,3.952250472210584e-06,0.0016551488194691635,1.1974004853312454
700,96.60140665871513,0.0015142055502336174,0.007597996762175264,3.439787203264794,199.9951439050363,0.0007874388075338173,42.72105506915549,200.00000589032663,499.9680263886986,0.0,100.0,597.4302820288766,260.00000000040325,49.1531178793762,680.000000090214,60.0,99.99287548290404,699.9816147064439,0.020011060672989005,9.478558599192752e-05,240.0,270.0,21.693485315519986,99.99999991690905,60.0,199.99748733235822,12.0,100.0466577714249,100.0,99.99801291351706,6.1875464813277015,8.812443436807875,10.263000054816874,2.542982416910976,365.98818264130983,0.015291739662649427,0.0020044256846218442,0.002003783812116056,-0.0008104366624364378,0.9881030578574226,-6.282562631190703e-06,0.034013257453766495,-3.634757504588097e-10,0.8424254427779349,3.1572088659136273e-07,-9.054216858330118e-16,0.005765575120193448,0.04903430570180394,2.5083293942035575e-09,0.000966731357336868,6.914603835247077e-05,0.0018843963463937951,1.486571621982193
800,96.60140874604308,0.0015151483432988195,0.007598012308701451,3.4397823235033496,199.99783940258652,0.0007870041475455097,42.721020551514684,199.99998918006088,499.95374000372635,0.0,100.0,596.5159800665843,260.00000000034134,49.152441971937385,679.9999999597795,60.0,99.99266997412319,699.982844343934,-0.007788063102647672,0.00010781365326829606,240.0,270.0,21.706897993295996,99.99999996301456,60.0,199.99825486233527,12.0,100.06172327187171,100.0,99.99754566971187,6.187522047762909,8.81247837155167,10.263000061044943,2.889792546542599,372.30585131838285,0.015291502383675175,0.002004439451458496,0.0020039623667213323,0.001995831549616801,0.9881046305294447,-3.4042139144697355e-06,0.04598386071628752,-1.4858341099665238e-10,0.8547392009220788,3.1282948948285693e-07,9.156346338322537e-16,0.0054925547919282,0.039009904366902645,-6.98832038569091e-08,0.0010029228897697876,0.00011876304523310294,0.0025547418238424046,1.5450910390977661
900,96.60140539452594,0.0015157631550381952,0.007597598898732993,3.4397811583337172,199.9967349550058,0.0007867021458804599,42.72099982908625,199.99999532526508,499.9574714806687,0.0,100.0,595.8626625483543,260.0000000003234,49.1487373529713,680.0000002164096,60.0,99.98695428994287,699.9959864104834,0.017320861463108517,0.00013954280584546353,240.0,270.0,21.70477630097486,99.99999997678998,60.0,199.99626739067637,12.0,100.06221582351657,100.0,99.9968163825401,6.187495373880926,8.812495741328513,10.263000092089994,3.3230362681533134,382.2275175734261,0.01529139585810396,0.002004445085219413,0.002004109755812772,0.003698212448159431,0.988106665155899,4.960605190158993e-06,0.04432550290318888,-3.446493682286145e-10,0.8453002002800454,7.914840498649112e-08,1.0400334238173285e-16,0.011528478230523121,0.02537544977763027,1.9269455367288274e-08,0.003938204951962138,0.00010342312049572325,0.0031722580259820133,1.8135520743198084
