milliseconds,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
0,143.19051929469833,64.54476963879672,0.4934789608508079,-7.121220742111739e-06,9.168289883508106e-07,1.4605788276834406,-0.012407224160892828,-0.4988720685226217
100,137.2781277226568,61.345929167871475,0.9418065992854902,0.0003765391186868929,7.51478747834145e-05,9.997316442938548,0.06033047428077991,2.1220401809332983
200,132.8254364426039,59.579812931347156,1.896889547858678,0.0003458712016205976,7.144456996106854e-05,13.992664517198465,0.06038214300112807,2.481912332930894
300,127.85311116878704,56.57149360128624,3.3585608822654827,0.0003111308892410214,6.683906154174383e-05,21.630620695738823,0.02154622491509324,5.133751263165676
400,121.81472884207308,55.65987632943028,4.77268556406079,0.0002982050029070315,6.032640339504236e-05,28.510800895922046,0.010287241188163803,6.63024362792454
500,115.41991286010138,53.91139326419094,5.371713009941232,0.00026004103204862057,5.6964539645054105e-05,33.64917949571844,0.008431761598419317,6.634305220474842
600,111.23361211102619,51.40336631150982,6.0532884541819305,0.00025099699162501135,5.530351206593159e-05,38.390557612320244,0.045399905453675116,8.122373323960002
700,105.11779047307826,51.32562351150346,6.491676966190435,0.00022418802276203973,5.001462357139664e-05,48.57123570449012,0.026214347048224132,10.33643466426296
800,102.04336392982249,49.83422592862247,7.331180104856748,0.0002111254522113906,4.736268172133658e-05,51.05051322998546,0.07863128047756962,11.041949550111454
900,97.47070652114434,48.03112530609063,8.241203842772203,0.00020265443915892619,4.597654674426684e-05,57.316951673506345,0.1443456217269307,11.344801329258749
1000,94.13266413361572,47.31938014824774,8.595990463528798,0.00019318995155284717,4.477017351183732e-05,58.54102760408917,0.17717518782662312,12.708876694386776
1100,95.22106855790462,44.77932171575938,9.091677267095415,0.00017159257749762883,3.9448326990732166e-05,61.00734759779352,0.24413211745609556,14.365624473098539
1200,88.41492344676566,45.263208068698354,9.703344160083043,0.00017056111105825781,3.7464147955679086e-05,66.60023158753984,0.19076385520098005,13.731926607503407
1300,87.01951039505111,42.543842671078046,10.993960602949052,0.0001510147714237638,3.5410241232655747e-05,67.69757045464466,0.29281237051282416,14.760292977664724
1400,84.02961143688773,42.768090898043944,10.882389047195312,0.00015033301781198634,3.3963165273292224e-05,72.59000744273223,0.3577623609500971,16.194479203452357
1500,84.73142510783799,41.75831168378508,11.779063476685259,0.0001294950584708128,3.491623254039289e-05,75.54221347718486,0.44012690060696325,16.777107174508604
1600,80.87012709065857,39.73603690192162,11.933200530871334,0.0001306470920853179,3.343001516991427e-05,81.96045006809659,0.44352207539488536,17.533982081243295
1700,80.89816116277107,40.06241045847203,12.426508142946341,0.00012383700288679422,3.1923407470326346e-05,81.60788023109275,0.4710026008711168,18.509243522148655
1800,77.23767611936528,38.22895183512244,12.34198220858179,0.00011633143134073968,3.0351203794025944e-05,81.0360147109946,0.5529632020911461,18.032526327804007
1900,77.27312523497079,39.14953852354537,13.093548686059117,0.00010104761564281153,2.7086780243803433e-05,88.14843926800071,0.5516221070024133,18.57038081190494
2000,73.36264468243913,36.82413401136155,13.333727262925233,9.643070040832514e-05,2.7451739766721217e-05,90.72480686682243,0.5791003271931908,20.099339102882453
2100,73.66279947661585,37.694369770621094,14.326052658843006,9.9289937670935e-05,2.5286334521803014e-05,89.56703401597893,0.5952255707351742,20.186838739029973
2200,68.97567834067628,36.10590808545211,14.616556063316057,0.00010245773986009354,2.3746219642177424e-05,89.83993808761855,0.761355258823724,21.59652234758768
2300,69.88597990549053,35.671439445946234,14.399573454431334,9.89398672901708e-05,2.31137022609265e-05,92.20746551149365,0.7465491917622623,21.68979694961735
2400,64.86978314210297,35.239537839562196,14.8600105435374,8.369383188707595e-05,2.1661068524555443e-05,99.03791576451178,0.8051214452436951,22.13167023456653
2500,66.36435726241938,33.757736062820285,15.230171457804364,8.719247815088382e-05,2.143688971785947e-05,97.9302404259216,0.814849573819816,22.848271906022656
2600,63.116317957968796,33.409209685979114,14.862718304131164,8.440110797384408e-05,2.0364315583929537e-05,96.8190256904114,0.8470493024597888,23.0866788200076
2700,63.41038930950348,33.94779031654212,15.405315970105203,8.099819135891305e-05,2.2162995593519714e-05,100.76926642873664,0.8912400557472928,23.778820824377366
2800,61.94145022055536,31.529939578883788,15.668597447576072,6.576963259130032e-05,2.0583950038201052e-05,104.50594609634452,1.0419101906967738,22.88460706795603
2900,61.932344196856924,32.942254152678736,15.762277812671773,6.231570967864993e-05,1.9268026683413853e-05,101.82577920557993,1.072576886695015,23.134087349480634
3000,60.282595487950694,30.53099534273657,16.25307768799556,7.477761488674846e-05,1.8896952556174313e-05,104.5341887648188,1.1926412592084437,23.60297216908602
3100,59.63613814750636,31.296724931907328,16.624456998086846,6.298189988381055e-05,1.6748222727758416e-05,104.0947489052502,1.2094030030649934,24.631395949404602
3200,58.89698061881349,30.662328582006793,16.180980303188203,5.4884357200150594e-05,1.6783689512150774e-05,110.00302479890833,1.1839025344769718,25.774396764377485
3300,55.78774468282769,30.600644629750004,16.752630565645592,5.5920689443452395e-05,1.54852512834681e-05,105.79470860342894,1.274646416990889,24.881563294061426
3400,56.3615171243669,29.362495798182806,16.795815623752976,5.470455854011818e-05,1.6870860776231136e-05,112.36365572594872,1.3784433526511848,25.558760716371626
