milliseconds,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
0,141.79609017357748,63.16713942360486,0.5085381929358079,5.824080459862325e-06,-8.595255404415538e-07,0.283030459849157,-0.059339914468430864,-0.6739578072194263
100,136.50994983272622,62.08455225239994,1.159716330894445,0.00038552046546807243,7.653143659956067e-05,10.322129125346288,-0.00788787302003861,2.011058100083631
200,132.77017911747382,58.245098896176124,2.4150269592718474,0.0003388367438639205,7.247845167102132e-05,17.70301671653768,0.058446392594816765,3.3926736523365064
300,126.80238859444268,58.015878634541664,3.6436514063999246,0.0003181675010994846,6.593202815313697e-05,23.419926391852012,0.053215367303160135,5.220479050532651
400,119.44921345799256,55.19002129426894,4.882406130860346,0.0002836235599693429,6.101939330842399e-05,31.459918731627397,0.059167451783016856,5.569515864056937
500,114.02693236526775,53.554974542790255,5.7614136898699755,0.0002662823548679095,5.7253250372617254e-05,38.0370295355676,0.05539254703673018,6.696912270845867
600,112.96750047674136,52.90556806442209,6.14173183017303,0.00023861867464749573,5.5527373576375054e-05,42.6267370522597,0.05578664442164914,9.013555121095724
700,109.34761977754299,49.799336768639,6.534601196609683,0.00023218637036599146,5.0707467766809994e-05,44.40367143580308,0.10450650255026121,10.283456416171733
800,105.7892670807486,49.062531283458725,7.497845654398757,0.00020399257024297635,4.989362033431646e-05,53.85442859361195,0.14058526189193557,10.088690724784515
900,100.70498207371438,46.86615082614557,8.165717789073208,0.00019403855745697013,4.5704511059309375e-05,56.68292229433796,0.18013833889546782,11.948898192861039
1000,98.95730414220691,45.58757931101757,8.88037702551895,0.00018904227566961596,4.411884487984797e-05,59.34886251279894,0.23735258022731648,12.48926010867945
1100,94.12953632288239,46.49405795940415,9.127741318391863,0.00017203403461687485,4.00982517133041e-05,65.65600709173712,0.22119134442409832,14.133738680171124
1200,93.2705321972176,44.91154394764611,10.298479000578109,0.0001537104731289142,3.8856207166728124e-05,65.45604981971196,0.202921891256815,14.801184467703413
1300,90.81754832438133,42.995315312355764,10.053757005751823,0.00015254159456659397,3.664681637337582e-05,73.27327447914858,0.2493351782606849,14.447654636590345
1400,84.35211721666334,42.14050934091398,11.025244609362433,0.00014106568167545779,3.607431273001613e-05,75.81425519980415,0.3961415841777342,16.680499186503642
1500,81.2667770795833,41.32821668635569,11.518973083108529,0.00013700712400695395,3.430955843604226e-05,76.0852741855146,0.40407779755794293,17.3163804884593
1600,80.41402505378173,40.90826317096218,12.442703893424907,0.0001248592436787559,3.3309775968374255e-05,76.09486643457761,0.4109270198082984,17.335573829247668
1700,81.09732257990032,38.951532569975825,12.212490748335787,0.00012518001436044934,2.8881214058542718e-05,82.52288987742858,0.45219771332074604,17.992174344075114
1800,75.5275607726676,38.70754383350001,12.20587570267514,0.0001140875244379113,2.97889437580287e-05,83.16520258410861,0.49265548931955505,19.412276955301145
1900,75.98035248938959,38.282916516659455,13.081866240470204,0.00010190627281001439,2.8313015630748213e-05,85.69624775385833,0.5436172949103347,19.00251927426371
2000,72.31017849383821,37.06822107136148,13.831791722671733,9.984809379055388e-05,2.5888873769102184e-05,86.21732316682552,0.5486717702180621,20.39290791277687
2100,69.73030779197693,35.59517054200767,14.104969508220071,9.732609684771257e-05,2.5100081802211157e-05,92.2490720458188,0.6950005682318593,20.697684002801733
2200,68.17739716057959,36.2322238715962,14.454224980174814,9.499576772944314e-05,2.3526600645964018e-05,95.48786123154584,0.7107681102251783,20.990942879254174
2300,69.58910341091736,34.318535319400006,14.072391111499321,8.815655945143231e-05,2.465700877689833e-05,97.34279935053978,0.7750536409296916,22.12184233269703
2400,64.95912876354272,35.405947398847125,14.299967835083741,8.788636027705911e-05,2.2913484551628123e-05,96.93201944179309,0.7874742381671964,21.452616091392116
2500,66.8724800440067,34.16070493350965,14.693738825644916,7.436181104837558e-05,2.251467191436038e-05,96.39883665514024,0.8725745705362393,22.34801155634475
2600,62.73770172686853,32.76945251249471,15.47460356462843,7.66079159189395e-05,2.1252303827936052e-05,100.26105014905974,0.9458289040092422,22.137022091027067
2700,65.02964794544704,33.48686187113883,15.873806265277059,7.02626250615972e-05,2.0657611724118997e-05,97.8677322160173,1.0404019229095405,22.7010419985169
2800,63.90653188405564,32.63458993878909,16.113917529713675,7.542047663940878e-05,1.9251532575544123e-05,101.63706876880562,1.0117610603173952,22.96385894187438
2900,60.74204622687846,32.6240674979072,15.89200338211001,6.795414729122768e-05,1.860947559306437e-05,100.52016447231738,1.135648084249559,23.78179487498371
3000,58.08888335163724,30.70928883996794,16.135559795068648,6.972489456697925e-05,1.9788141147514518e-05,102.93688759155546,1.1640107916889264,24.12553016444443
3100,57.75203369209921,31.474839436158028,16.32191072527734,7.002698776046963e-05,1.7206334810337116e-05,103.32239766720143,1.2616693199441245,25.289382905514973
3200,57.52763118878231,30.98188249893864,16.477230296780604,6.510026686732848e-05,1.580410417681523e-05,107.80413578332019,1.2822454605434928,24.577046542781314
3300,58.589768821511896,30.591129200823367,17.36686971336176,5.421372738369732e-05,1.5994749990358852e-05,109.10259936951526,1.2650804307006362,25.066966767626067
3400,57.92527492774297,29.644637721740743,16.939859875616374,5.5081874348589e-05,1.4628388906244463e-05,109.66754938440718,1.345178209387313,26.348199592329344
3500,53.54224849664768,30.09978891296842,16.94956670213979,5.983845465402754e-05,1.5303369171787262e-05,113.22461459398248,1.4660803287356803,25.372297025353443
3600,55.54038726437537,28.422913807460795,17.800710759403376,6.0079221289701595e-05,1.678659158025668e-05,110.24584006157171,1.5838820608507334,26.88431518722584
3700,52.259318289134164,28.768387642849643,17.399717671975097,5.286673152869735e-05,1.556374002612161e-05,113.92498833535625,1.5870155900695315,27.240388475872393
3800,54.47125928618773,28.361159651942174,18.28249501733657,5.3487998480859806e-05,1.5487825855417665e-05,113.31439293737536,1.6361276634177473,27.189939925537278
3900,50.46978652704636,28.078964873913154,17.545592831365237,4.108598270209104e-05,1.4469326989307537e-05,114.44119559850746,1.722383157934383,27.42119807245677
4000,53.38444521595547,26.899155437613647,18.461414881348556,4.1268158943432714e-05,1.2457312061336244e-05,115.54014676705002,1.7871655381472948,27.06326319916111
4100,52.11237374122105,27.34065979384904,18.747737651429727,5.3592685805088755e-05,1.181564262712316e-05,119.16019049379142,1.773370669505978,28.18342510407439
4200,48.50893073260616,27.66844351296159,18.858963009010026,4.982782685918561e-05,1.4548624204018911e-05,116.4227514613848,1.8477781878550135,27.345571216692253
4300,50.46897404407778,26.0018365289473,18.165712616845067,4.288703861393243e-05,1.2509580867098832e-05,120.85680872067866,1.933993720838621,28.72037820015435
4400,45.701766466140796,25.458761074365025,18.314262573440672,4.105122618057867e-05,1.2664520841851815e-05,116.50518098612918,2.099963293041487,28.05821991280721
4500,48.88687845346802,26.56333712056976,18.473491652646914,3.554677330729174e-05,1.370512105516433e-05,119.97196266667041,2.118856394789393,29.136722525268745
4600,48.081345417919046,26.280298740389252,19.49462278413081,3.2447268123949126e-05,1.1247985765500853e-05,122.58272303419287,2.2044609088787395,29.244383257777724
