milliseconds,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
3100,59.965389484165,31.044684216122675,16.93308103820308,5.625696372417963e-05,1.9673760458086113e-05,107.10863803611156,1.1929598817188602,25.192765350252746
3200,59.65182053499691,30.20801452412373,16.85207805934998,5.8360201414952076e-05,1.8880861887465954e-05,109.47528241958976,1.2296554556191133,24.470889820954774
3300,54.679624529157145,30.562501102640457,16.890230187297433,5.139575205138149e-05,1.8038274702531104e-05,108.982851681038,1.2592908166872046,25.826647791852757
3400,57.32670082376519,29.320119821490124,16.972940991114747,6.096787189476793e-05,1.5936465498828202e-05,109.1053866115194,1.3872956184022882,25.662961798130198
3500,54.623147794238044,28.556127283890127,16.772180791520235,6.002566983335579e-05,1.472615389757656e-05,113.64984041456592,1.3932562999602451,25.50106896240272
3600,51.91632127083983,29.816331775688575,17.889246221058748,4.701366233164972e-05,1.5359718671417952e-05,113.4871364448684,1.5353106460524168,25.630125145643508
3700,55.14487549226757,27.44228893943351,17.36953980836889,4.773608834876605e-05,1.4466772485587709e-05,113.5371836405082,1.4997170829000397,27.3440993348051
3800,50.37673141064007,27.225170283589986,18.16775407863736,5.4192728576037844e-05,1.4791379853297763e-05,110.66402095157699,1.58482272535402,27.612446724750626
3900,49.93638323084576,27.302733705590015,17.64043181296147,4.686647101495441e-05,1.5443993575495198e-05,111.8827308735455,1.6575939793290995,26.679183671704607
4000,50.45589862025502,28.454245307238086,18.43378012427207,4.25741861884936e-05,1.2959112022885745e-05,117.95075771813211,1.7498755312513665,27.62489263821149
4100,52.645070903362196,26.206527309498753,18.782310621507232,4.049303132136757e-05,1.3633887841182814e-05,114.93471363201283,1.8421557849212349,28.21864609932266
4200,47.80345518762434,26.88336693801258,18.888878406516476,4.057976882639561e-05,1.281985637871411e-05,120.13123321133432,1.8352890246882434,27.72303415292758
4300,48.06408359868744,27.291662540917592,18.627369218160432,5.1939219827066495e-05,1.0907560590863232e-05,117.94542789965571,1.91626236983255,28.849683861656818
4400,46.045069836967066,26.82198125936116,18.960212509892646,3.48379691038075e-05,1.3282663921814089e-05,116.42195163282918,2.052088862039349,28.17190374519619
4500,45.69488567523266,25.85022630922014,18.63403850771191,4.5572783970534876e-05,1.0504018211703988e-05,116.2918710558878,2.0743283089104674,28.253344066776343
4600,48.10828326028685,25.443247269524257,18.877493394408678,3.2910309724763945e-05,1.0455958812035704e-05,121.73327215997172,2.1729210499486555,28.56666864286224
4700,47.16951753493015,25.774946843623333,19.10004748580907,4.168897732616548e-05,1.014120858541856e-05,122.45183944691233,2.1753330322422015,28.70872792487285
4800,44.72921966783717,24.48621813059956,19.45800567317119,4.2495062996528443e-05,1.1515926011900973e-05,123.085815446291,2.290113499187364,29.410191923311174
4900,46.115391027306934,24.064608454747916,19.28949128892426,3.262580092372172e-05,9.920562910527783e-06,121.56998118107215,2.4007007611931224,28.774259715424403
5000,46.459455197284086,23.619265903691915,19.20106277772904,4.239894496790016e-05,9.81077786831928e-06,124.26724693361335,2.4784588938963052,29.536045347497875
