milliseconds,S,A,D,L,T
0,0.09521193151317804,-0.000262344260442064,-0.000657709126175469,0.0999564883421919,-0.0001229892599410125
100,0.10826212368766405,0.002488384472132596,-0.0016679925922515023,0.10128270423467525,0.0003531803573169172
200,0.1061415392801647,-0.00024640609172839074,-0.0017262668715554677,0.10067111408725093,0.000687197297993769
300,0.11129407887209326,0.001196087294896073,0.0021956775686268262,0.10146744842068049,0.001314899487894355
400,0.11928833732480601,0.007179572937662888,0.001288467711304267,0.10156920619008913,0.001903849993884355
500,0.11372758254607442,0.007708180219984802,0.0012544837044875538,0.10277287552604221,0.00209706415598963
600,0.12594949506724373,0.007205023998269776,0.0030765711165624205,0.1038420257612306,0.0032169686257500106
700,0.12610870139407454,0.010042178123124329,0.0009107388479164046,0.10318689184498353,0.003363419528780969
800,0.12866297176184888,0.010326124017433862,0.002580466493928153,0.10546294790094085,0.003518357717545622
900,0.1270594852635976,0.01230149172083185,0.0011623828408878205,0.10469132039884532,0.004103940065974254
1000,0.14210662525139803,0.019187234262434214,0.0006933493383404717,0.10623695637432086,0.004397521604745765
1100,0.14506666696666254,0.014577233307412438,0.005537542378507702,0.10682239647156479,0.004895535931488509
1200,0.13575873117683132,0.023238275281133668,0.005276628042058149,0.10761692877080253,0.004863071312204959
1300,0.14589413974801305,0.01910971676550363,0.004265284957463316,0.10788322002171027,0.005321028332966409
1400,0.146038279978812,0.027125892604823145,0.006776326692327966,0.10838863840437171,0.006073658651919707
1500,0.1560829335208383,0.02543579783916704,0.005788475651978998,0.1082124901570571,0.006140525027239939
1600,0.15538899457664535,0.029753975478022943,0.007460876805171266,0.10911463845833098,0.006517838590547494
1700,0.16590967650762642,0.03137471471541565,0.010940711364561758,0.10986288352657442,0.0071350399475653414
1800,0.17349165539072575,0.02855293057919741,0.00817244167346585,0.11133615842173723,0.0072308862697235965
1900,0.1784733428611836,0.03680037934321967,0.01051750020223759,0.11128079780114941,0.008128551090785406
2000,0.17208124446124837,0.039121532924336656,0.013869174922694448,0.11197639144682096,0.008181389613965601
2100,0.17825969724003113,0.037086042031717045,0.012727867375556753,0.11293149779779732,0.008041040947062757
2200,0.1833663527357253,0.03869989827119479,0.017421112933852703,0.11333190770235056,0.008252981613805617
2300,0.18672225092925088,0.04372980973894312,0.017935097629590745,0.1139019455009589,0.008953110765287774
2400,0.19648390145736805,0.04630972984705972,0.016664821919683943,0.11531213991723845,0.009178819946371066
2500,0.20489741689966248,0.05120428529350963,0.02161900785269992,0.11629017418230225,0.009111489734537712
2600,0.2053330490278509,0.051684999759493595,0.020254878384687834,0.116405013001695,0.009489399172867409
2700,0.21833358241972445,0.05186742902268465,0.02204816037101593,0.11617148816708917,0.010099658382048165
2800,0.22252010382051365,0.05267762071542526,0.024688773751230762,0.11695676374013925,0.010554648817625372
2900,0.22271594712572496,0.05713454626218173,0.023894300316705162,0.1177746299211954,0.010273948277042021
3000,0.22816370345369613,0.057959621354885464,0.02859797711814996,0.11788839497410299,0.011272585398840034
3100,0.23254981537268932,0.06595662033972402,0.02921745193178984,0.11843102422456035,0.011554213744906835
3200,0.24287258149405194,0.06409806028023167,0.03227131076124204,0.11995041732634412,0.011131222543250736
3300,0.24876676373300738,0.07029299154636423,0.03455873973074154,0.12012037910753627,0.012046436515928936
3400,0.25118853331483376,0.06904614642074003,0.034971988396379515,0.12173325555416825,0.011542800585533483
3500,0.25446628021941803,0.07472475001993446,0.040243664480615095,0.12230783381663475,0.011811880477664155
3600,0.2602790843979246,0.07904988876967492,0.042138298110306706,0.12328093088453623,0.0120155789514024
3700,0.28045572332623003,0.07787947379967022,0.04081751632182135,0.12367482729878788,0.012590853140745912
3800,0.27960559541243174,0.08322527950242584,0.046542439586672264,0.12426982796166074,0.012757465772803664
3900,0.28355742855914856,0.08816570705145894,0.04895794675316078,0.12355491152195129,0.013013096239117564
4000,0.2934581193354791,0.08804845229623497,0.0520901285305556,0.12508529514422087,0.013252127103291425
4100,0.29864158025534715,0.09518543698111356,0.054029819439750805,0.12556473221053183,0.013867415079614871
4200,0.3056778398721973,0.09876020305476048,0.056028542470053636,0.12644810543836774,0.013554478241207443
4300,0.3046636107877147,0.0974474762409711,0.05889218491800793,0.12690393631128208,0.01408417356044117
4400,0.3236782620351183,0.10675358391036581,0.06185765716616236,0.12844345742314184,0.013818215247518762
4500,0.3159811757971275,0.10601515932443423,0.06489117014029752,0.12796366274447343,0.014639833778724385
4600,0.32610649601328917,0.10765703149305383,0.069298759232561,0.12949820340928406,0.01477180702047004
4700,0.3304250527032358,0.11039516383278021,0.07132634469483504,0.13014691998375505,0.01495547850472532
4800,0.3468031891583599,0.11659899272381434,0.07338488406498192,0.12922759624201033,0.01490718603202708
4900,0.3481173710133752,0.11986418804915237,0.07441244053425124,0.12999034889955752,0.015406886140386555
5000,0.36189987377131994,0.12668871451587835,0.08060856100366957,0.13170782417713453,0.015443409324054578
