milliseconds,S,A,D,L,T
0,0.0985708752866782,-0.0020291640210971323,0.00045087779335447996,0.09984769733794849,-0.00026283968614614685
100,0.10551794353966308,0.0029862727646412764,0.0014654286836794199,0.10007022335718056,0.0005108796566471939
200,0.10601531042941287,0.0013199021123126555,0.0004737923650740519,0.10096997418633274,0.0005260057778456062
300,0.11235498060740391,0.00250559126925513,0.002300072217017836,0.10121612989230933,0.0012944616567282553
400,0.10685522594791397,0.0028696858268192323,-0.0018817745193252266,0.1029035986568139,0.0023073685148924813
500,0.11450931726857794,0.00462450130719029,-0.0011219717412298872,0.1036295212713242,0.0022199206381152622
600,0.12666373064415104,0.010066939801263936,0.0014639704802692026,0.10369500584656753,0.0025907337808507317
700,0.13141668495783498,0.008264550724747936,0.0016365366781176068,0.10362841489699606,0.003495442530378891
800,0.13509532035527413,0.013467977354632616,0.0028181253026991577,0.10477567344942847,0.003951047415458692
900,0.12910803475057253,0.01219999185916676,0.00420723913730532,0.10614268185348816,0.003946525392131615
1000,0.1394191294324266,0.014765283350968711,0.004347909837779742,0.10554598384178866,0.004109248039314687
1100,0.13497110091571113,0.01840570181560103,0.0036692084602293375,0.10643995934753979,0.005198742691558159
1200,0.14744190744324562,0.01592135885770951,0.005126775599521851,0.1075169792158652,0.005487438449451933
1300,0.14478082259886144,0.02041190653992481,0.005420091812977149,0.10741584988397014,0.005346790174894256
1400,0.15339329238646182,0.02537801725612696,0.006882777065118986,0.10779465899101776,0.006063148375439406
1500,0.16372731483570363,0.021906932198506503,0.00805654319575868,0.10958416868691272,0.006362920716954907
1600,0.15441760626591508,0.024234496896519242,0.008774930626924866,0.10986172328839165,0.006859866353908387
1700,0.16602483550667557,0.030573829528223642,0.008265488010173641,0.11061062733280458,0.007078123393923168
1800,0.17202117215331295,0.0321713897297689,0.012173608386913597,0.11132128720660382,0.006985188371633267
1900,0.1802761935699721,0.03568174412612922,0.01169162086254233,0.1123502755589392,0.007784737285755954
2000,0.175580038845479,0.03930488642616531,0.012638271513511526,0.11217180705223954,0.007803229051620018
2100,0.18974837039084028,0.035263360059567816,0.013679238146414835,0.11224618286716787,0.008240258310768038
2200,0.18676594527347176,0.03973408252126072,0.014546767581508507,0.11318425423892672,0.008698403768518574
2300,0.1946194120079031,0.04270987010561404,0.014270218168369538,0.11468248898439284,0.008739795310599648
2400,0.2032908287827642,0.04637243604686145,0.0176952370774244,0.11436492081744219,0.008849017465449742
2500,0.2003928632603808,0.04457254790220639,0.019275028055531575,0.11576240395518209,0.009675306405204842
2600,0.2168979584578577,0.0481194376616091,0.01858366856879336,0.11627660577228828,0.00962894217695339
2700,0.21572586392399548,0.05057771726458157,0.023743894496486284,0.11755246667176929,0.010437630841710554
2800,0.21771874930788143,0.05909057445797678,0.02577427676377491,0.11690250942149498,0.010716008993225452
2900,0.22407965405258753,0.06182754419971783,0.024993746392882352,0.11858421598953728,0.011002015549892146
3000,0.22536161987433112,0.06304298155724838,0.027798257258052,0.11955469782483126,0.01086659309423512
3100,0.2332844312585527,0.06052391386592916,0.03238153921638744,0.11906079692369592,0.01111602254175973
3200,0.2459538543199585,0.0694344819113453,0.03047238041335762,0.12071330719862207,0.011864106548144971
3300,0.24353798232559734,0.07092376985256944,0.03312018982920611,0.12036776026153193,0.012121238788385034
3400,0.2612253637768441,0.07151738952929118,0.03533614557453932,0.1213414590621669,0.012043493660551257
3500,0.25411609575641775,0.07665391985889425,0.03987612298164427,0.12238968248583319,0.012551867292870035
3600,0.2622984530815599,0.07990364340534344,0.042771009338732284,0.12206881759705443,0.012475037151264344
3700,0.27879676790974295,0.081515356696263,0.04234444643651361,0.12336107035625532,0.012868305769640915
3800,0.281628867572225,0.08212598083261487,0.04674214254453302,0.12477720150425496,0.013192381307089034
3900,0.28490090616069236,0.08893979390828051,0.050009516190895595,0.12419930489570001,0.013024031080632837
4000,0.2941648608947191,0.08767682539928023,0.05123869500039999,0.12574956064252826,0.013195842435555804
4100,0.29636784531393284,0.09219649468687963,0.05186286057849608,0.12569442518079973,0.01353610406221052
4200,0.29950877169595963,0.0963614682614978,0.054654810614802506,0.12698660948844082,0.013688098278807417
4300,0.30338757313733966,0.09819649223007772,0.05869287837027529,0.12763783967572526,0.014310116045017363
4400,0.3167735737359794,0.10171903543380045,0.062112009181724215,0.12746379413613107,0.014164109852444885
4500,0.32676791589718807,0.1037789666624793,0.06293754160783371,0.12755853533540493,0.014418943525655929
4600,0.3319880213275931,0.11014887554862808,0.06629245593415846,0.12905319668132767,0.014504004490315782
4700,0.33730570843092844,0.11100407383455095,0.06835711053955736,0.12956031635771506,0.01495345788179581
4800,0.34056745887160644,0.12017120269105033,0.07331144656545273,0.13002134157135814,0.015468754364877678
4900,0.3527128405996548,0.12265709969881751,0.07746271825251465,0.13073533285016653,0.015390220199562871
5000,0.35142751312132203,0.12233340627312035,0.07849394858292073,0.1312577573431577,0.015721580199003778
