milliseconds,S,A,D,L,T
0,0.10396133633159815,-0.003596136352821275,0.0014783970392641208,0.09947395619613537,-0.0003401598406630956
100,0.10856868671175693,0.004021679360044382,-0.0005356157004607829,0.10050997555315823,5.968029001678267e-05
200,0.10714561186586005,0.0026121624166592404,0.0019081099840133524,0.10087984022178761,0.0013917739792349082
300,0.10407939481954209,0.006774545363924,-0.0010983590260141556,0.10085985887773696,0.0011279927241463793
400,0.11935598352196766,0.005727774717425373,-0.0017721074108067235,0.10163385794578662,0.0020568364500537645
500,0.1211388440342895,0.008138660996228671,-0.0006542867835464718,0.1024078260866672,0.002667345224503718
600,0.12109882175595527,0.005429142437426595,0.0013189441289489364,0.10353525594061674,0.00271484702178454
700,0.12442650319800726,0.0077107923958932845,0.0009909051396780463,0.1034062357008197,0.003435925185727438
800,0.1331021210673304,0.015114504988876091,0.004252002074029309,0.10465002648072573,0.0032241029122820255
900,0.12375891501669839,0.016253502053251566,0.0013425723399071985,0.10435105005548224,0.003886847688976528
1000,0.1398629319386125,0.016978601591504553,0.0035520681751995205,0.10511343763796104,0.0043387063937680844
1100,0.13564031024086673,0.017718359664376113,0.005602029981193572,0.10593651194338709,0.004982964430985548
1200,0.1509197188584837,0.022707045457167136,0.0056522133013162165,0.10662112648976435,0.005097622579541175
1300,0.1484825593049334,0.020772425042627007,0.006153065794922478,0.10777899366707684,0.0054029186718137934
1400,0.15622436128534994,0.02243569886031369,0.005033962458595083,0.10764715168363768,0.005971151754225706
1500,0.15292469399663808,0.02451910506309104,0.00790446506940022,0.10865377864096289,0.0063406049788834575
1600,0.1640166594006162,0.0275214478669447,0.008979283107623547,0.10947119936557369,0.006526239517207433
1700,0.1722749031567373,0.030450069114887096,0.00706488212966603,0.10955650388279364,0.0072390527151290525
1800,0.16260688804149903,0.03128665589577281,0.008842988638435181,0.11122969915850123,0.007439412656696195
1900,0.1804777780715158,0.0357038191293231,0.013522155442151788,0.11185260664612212,0.007860333463733327
2000,0.17321742083744157,0.032778336782394724,0.012267428454287375,0.11279159120711968,0.008259324431715705
2100,0.17665174378184767,0.03624766391196071,0.01547231535339423,0.11224466819847545,0.008367202434296938
2200,0.1925141405416188,0.03797246116392556,0.014154544834548206,0.11303801707029348,0.00834437126351714
2300,0.19284374948891664,0.0405646718919544,0.016417899211607023,0.11348762881565337,0.00936020473093189
2400,0.19288907396351407,0.04223557211556766,0.01761141998939127,0.1145028295914797,0.009631554278845223
2500,0.19699510061401448,0.04634028523142249,0.02121624299472262,0.1163436022883686,0.009618288109841335
2600,0.207807393653782,0.04998310845150283,0.022651653370738076,0.11517767121097999,0.01000135205233912
2700,0.21364074799527166,0.05102896283244583,0.025012055015570682,0.11706046963743906,0.010096717081470223
2800,0.22082533339557658,0.055396125348029866,0.024351327783761544,0.11827677267802233,0.010413307176320805
2900,0.2244959776579245,0.060470582790142724,0.026210451173664953,0.1187712834494931,0.010399279180626468
3000,0.2245409008881588,0.06065052935265292,0.029390185021949844,0.11841087691123392,0.010752973694577327
3100,0.23283213275113965,0.06262447415996217,0.02997496706294353,0.11883165588480132,0.01122266213757469
3200,0.24528421793769262,0.06338961559580955,0.03264126161134657,0.12002106280223811,0.01121570813841016
3300,0.2473790823327369,0.07206093257315867,0.03415328741363704,0.1211669908869587,0.011297496998905822
3400,0.25515879753141246,0.0743816791941586,0.03629534172992964,0.12032414186466556,0.01156685122285584
3500,0.2605205764006201,0.07151948454204822,0.03862324696695133,0.12219311787408407,0.01250729288213625
3600,0.26793693324863443,0.08140201443064142,0.03890762931267647,0.12161418083918385,0.012417257438623258
3700,0.2675351895571084,0.08433588849737017,0.0420868156296677,0.12296118567139931,0.012610320795936259
3800,0.2723419429753687,0.08194756358520869,0.04491446256263435,0.12362381762843426,0.012682038066092298
3900,0.2809023247519695,0.08854548706661593,0.04646476850668074,0.125139800514765,0.013541151185474951
4000,0.29817697540940163,0.08945406435747719,0.05062738423797805,0.12542327281043078,0.013347336070213892
4100,0.30529808455852,0.0938635823925766,0.05433046273881456,0.12541027265717203,0.01324293728212644
4200,0.30603948533299846,0.09753245389515848,0.055399974457105386,0.12626413244746865,0.013864173273266082
4300,0.31042529596361834,0.09772566780045897,0.059674931783554326,0.1268709749573212,0.013858554644503612
4400,0.31956668966408414,0.09955129749760198,0.05958982518645044,0.12800480195482097,0.013869196393885503
4500,0.31831939923901975,0.10406162014887811,0.06306859479082376,0.12802706731512234,0.014789189142235933
4600,0.3262003974038488,0.10622811650565132,0.06725318888771628,0.1284642241308055,0.014521115388011749
4700,0.33033085130600465,0.11205455614153383,0.07212629186506762,0.12915455654761604,0.014683637683090368
4800,0.33801241633412893,0.116471120682719,0.07253752398494628,0.13096821029358255,0.014802211048490341
4900,0.3439405393408266,0.1216206102801566,0.07613575309688675,0.13090454994050754,0.01494084585392763
5000,0.3539391265974012,0.12341989222880896,0.07784490243971935,0.13207023227456827,0.015201409992016907
