milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
2700,9852248.13205451,43623.32322867803,1128.3770206555353,10269.58047017625,1025.674852722778,33892.85307514405,20.13088445036363,2449.524135165454
2800,9850219.203721967,43566.06926425274,1137.9055556287847,10173.822367941255,1157.2545050647718,37427.91018999068,21.655745601830724,2305.563690880745
2900,9843819.448705312,44725.0440613065,1157.1883140117523,10377.170755781573,1113.503676810929,38023.416848576984,22.364877066994016,2447.2750700810957
3000,9841677.252180982,45358.95249320843,1173.7360507337828,10418.14819135698,1170.7368653456256,38074.52376232983,22.089583852325408,2550.493611347478
3100,9836558.453632357,45247.09450801386,1165.7679769635693,10441.021236553732,1253.2991925008605,44176.832080815504,25.363968774330438,2776.717031711942
3200,9836262.488496218,45348.29658154399,1180.9620195338919,10891.96312194634,1304.9594827751018,45140.39977267789,24.206220338343943,2746.7667998279157
3300,9835550.27188258,46080.34091020686,1231.7418191366096,10699.348836410125,1312.050038406735,43215.86254174721,26.781620886317988,3027.38602718341
3400,9827605.444844022,46866.622036206696,1237.729407893548,11132.40750336819,1409.582818997376,47614.82814111657,27.67074888345319,3129.4777598354062
3500,9825331.337519137,47761.28866861866,1230.9676565835848,11283.80753946044,1396.217591184001,47946.32436585634,29.787243380043694,3241.804797110386
3600,9824170.57528687,48690.58129692828,1269.0445665299421,11653.075032871264,1383.5365765679348,52864.586775357806,32.250875893038774,3331.8275798158656
3700,9824033.290219693,49616.386356037336,1269.6237256800384,11334.2074212911,1473.8361001679025,54613.82695912311,32.377040766972904,3556.275740847265
3800,9819806.814860921,49416.22474826169,1314.0707623903475,11552.71373199681,1496.399268804314,54344.82879098012,34.931795515749904,3633.5343519994076
3900,9819866.1416967,50667.221510153206,1299.280094733345,12148.715432258341,1571.069962623683,59099.02882719692,34.66292167976042,3645.602526080773
4000,9816531.794197137,51579.59933441451,1330.0308534682554,11822.770847464519,1638.4253742832063,58708.82836921436,36.11157075086423,3760.5510695273
4100,9813672.286586966,52191.39627521376,1353.4323777581708,12127.235703487764,1652.0397849174572,63227.8101445741,39.61015008529429,3887.6838126132243
4200,9809110.813298492,52383.75642529206,1347.7891595160236,12349.486075755496,1672.5133878426873,61326.48659806353,40.01514766510449,3996.2185605812865
4300,9807777.828434035,54065.605525190935,1383.2273805882994,12791.485318652532,1727.010851473997,67303.39849484652,44.571327091574716,4017.2341044922664
4400,9803890.344275901,54161.77380549718,1380.027923656517,12575.322245837837,1746.6486678139056,68676.16779258371,46.27755647362008,4180.611376717017
4500,9795305.656634077,55296.133980749095,1406.3458244857293,12650.507516934642,1787.2936468395656,69403.65704595562,46.82972159103704,4289.395787951099
4600,9793834.662928896,56221.56409458463,1446.7501545471148,12885.73484805697,1875.2885917332692,71761.14305619436,48.962355674068874,4617.552125214369
4700,9789890.134100165,57015.90255594923,1461.681454433063,13234.12117077131,1957.7256929092769,75710.51125577965,51.61134884750767,4799.166167030711
4800,9790257.860486178,56863.87592184773,1463.567769727103,13564.537361616443,1915.766081053869,75865.45860313205,52.37946485405756,4908.888307018407
4900,9784812.771287,58442.07011138474,1497.2338578310055,13334.835327737168,2058.36141196015,79412.41910065009,54.17055422673867,4989.324270879708
5000,9784361.144073311,58594.679182604385,1531.4215358875224,13523.390954070997,2082.063060382133,82460.40919426191,57.34181386603412,4977.271329630221
