milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
0,9897244.383899692,37017.70897650755,726.3993559394588,2443.982462411292,49.998576018788306,-102.61469425491585,0.6205720275758337,94.09234461279804
100,9899035.809567524,35613.2085360605,771.4724443124406,3314.9374505486685,-11.326347677332642,804.7012275208647,0.3736938563460715,82.05917387928685
200,9897890.66993953,34733.43809754087,767.1801978006881,4149.55773863938,44.32561363933819,1701.162660953706,0.16506100631737997,46.12717588429305
300,9899741.512569737,34409.526693210304,798.0179240515522,4936.417221857934,171.5355151573422,206.75206211883574,0.41866160574322664,304.33453634976814
400,9899551.973031448,33828.45565057835,835.5901503455698,5377.8323388295585,200.54217854803048,4202.195014915351,-0.031619826224313474,469.5423381862373
500,9895183.928739185,34859.64072440563,856.6883318229196,6041.820127873766,158.12353646734482,2576.435751145052,-0.07071870886769172,276.4093903956837
600,9894053.561660884,33661.43956051632,863.3875012483687,6605.988282037755,283.91133533152913,4558.297229456131,2.9464202704207154,413.0354070235124
700,9893835.518545875,34103.831825228845,886.5112176217262,6429.458924458947,328.8870037085991,6487.231438956365,3.711995742126433,645.3434165227374
800,9890063.861970518,34149.77787503731,879.7677640573609,6850.7832575183675,349.42790702096465,5528.080876245676,4.447127080370499,590.2172557446534
900,9891107.915296275,34025.04197285061,890.572545193196,7172.036742635558,313.8024931006495,8033.602908543411,5.041946419057043,736.3359046786917
1000,9888330.46775674,34496.15504296888,899.0801962595515,7283.394300037221,346.68615496394983,9860.797550831565,4.036305918365421,670.9801638738884
1100,9885459.097065022,35962.53420838831,927.8200391584705,7928.6724772347925,390.6827728189313,8353.596968772807,3.0053172789972535,871.6925234753506
1200,9879695.926438548,36063.13966624749,928.8842102463221,8113.869056724888,442.7408532720675,12902.029715010116,4.668096361785284,839.702736008826
1300,9881308.859350892,36438.9194147406,919.2731275472502,8188.39411616869,524.9631067659143,14334.525701879465,7.372022209126377,1197.3929898029844
1400,9876112.399245342,36721.56214830766,952.0681588617656,8140.968224628767,533.3176541965178,17099.50441017764,6.864383172287936,1230.8492557473687
1500,9880008.559109563,37194.23136151755,971.709468953308,8592.165248362802,638.1902603676261,16459.130345720965,5.929183600626229,1354.6797121670938
1600,9875101.142659884,36946.75964877092,992.9257917616474,8615.195375238527,662.2312280584365,17951.81046365143,9.519903709636125,1410.045339660243
1700,9869948.767496739,38366.79562899969,969.1266598497341,8516.237746954883,672.7323619637998,19479.45929742168,9.563458953235857,1478.0839339399017
1800,9867498.270098072,38289.61532170206,1003.7681432733248,8834.68507403513,664.872118789128,20966.598681526993,10.604345244549009,1359.325744226139
1900,9868972.760080446,38936.000881304804,1026.7978954846826,8964.855908225973,697.2061375551182,24022.840672434628,10.607142616788325,1588.1292613156957
2000,9868312.023889016,38852.351411149764,1046.1143920814702,9140.962148772085,788.6467683517271,22052.075434599657,12.897311665246303,1568.2981232860504
2100,9866976.45403461,39601.18177482969,1022.5234120640594,9420.21605797099,775.42484577246,23055.052840654862,11.048574602093668,1671.574172402786
2200,9859600.432864835,40597.720189856,1056.7912868233939,9299.02508729783,828.7302669634233,24873.528798337564,13.256736965022665,1872.817717703293
