milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
2400,9859478.183919888,41776.96841886076,1065.5791783254983,9917.527880397629,996.1695158800347,28851.11710782266,14.497712760225774,1903.5846342356033
2500,9854220.259419907,41378.6264906461,1082.5771580805201,9605.951016273299,933.2562960518516,29882.21429299666,16.583602779086444,2107.951761013735
2600,9853672.428827181,43129.847238778064,1127.2983376264353,9993.535927837424,1036.271040812665,34255.2112767181,18.254591857261342,2380.7727029890943
2700,9846274.216494678,42721.134358032454,1099.8799859204628,10298.053261481535,1081.9220855836932,35922.60092680269,18.36527332404722,2247.6067079751233
2800,9843443.441723809,43287.46630181029,1144.0171130005563,10359.10895606623,1158.9637027374217,37580.106696200055,21.793961290410188,2343.1964154139528
2900,9844009.15665287,44393.14136364361,1141.111084113842,10384.816597839994,1094.1476693975133,36147.74011057608,21.624149998978204,2545.783576000028
3000,9838296.279384421,44843.11101982605,1149.83689703085,10363.499200515003,1219.5525124760998,40287.960166960314,23.819370782150667,2701.213473892268
3100,9837101.534023026,45140.156730893505,1166.0589524505633,10802.787921243324,1290.1439545600822,43963.620762386265,24.76587107514344,2721.2345800639996
3200,9834644.979331562,46606.35232278992,1210.1375289519392,11051.3308707968,1271.1721642351342,44469.10849558765,26.21472679308946,2787.9548213842627
3300,9837142.327841831,46190.78668743462,1216.509485302564,11114.753694108287,1261.249368571438,45337.51750038525,26.839624231840826,3013.47185983323
3400,9834528.515102973,46923.27113971377,1210.9072554286072,11005.779834390283,1319.5617481874845,46231.70895932884,28.960848206245274,2954.41863026684
3500,9831680.80551507,47377.158806631014,1240.0439490001247,11469.719492283746,1366.0310993771193,48270.23482633028,29.717728201917655,3247.6033537862854
3600,9825314.154459119,48166.97579033777,1242.9287400068508,11255.50494525568,1387.0694005720081,51140.53366294733,31.550443430519685,3405.9046251296077
3700,9822802.534156436,49490.96578396935,1286.2081263427974,11465.613432203641,1463.9503534305918,54816.28878911204,32.892214548372415,3330.566746363004
3800,9822010.142220106,49267.47244742838,1284.45995220956,11970.86766613475,1539.9182382320537,53817.12092793959,34.154762566000244,3401.324473468846
3900,9816752.35041763,50790.15880362372,1307.945912230915,12166.13910233497,1528.0798218217685,55137.34231896947,37.52746260529449,3766.5192509116127
4000,9815335.996395087,50710.15194520097,1343.7737946804625,12050.469584338833,1576.2046923896396,59397.756845992415,37.722570435632875,3799.836593601432
4100,9810051.217782838,52446.952499670006,1364.948162335111,11996.574318312147,1673.9681480150016,61901.21203918574,39.13157781105386,3854.7781071
4200,9804941.38003639,52086.03088859185,1384.607907530866,12548.574957816832,1738.75437763166,65062.771909625255,40.728654883100916,4078.9084280742354
4300,9804277.123525724,53090.504975836615,1361.4605003386873,12750.607635864513,1758.3124586149265,67024.71514262787,41.71895552661154,4235.099863540756
4400,9804226.258006455,54328.624095552084,1409.0996185973606,12566.389533028812,1749.4914491041056,69660.13493892095,44.752727768552255,4131.300942039866
4500,9800583.631004302,54580.07340943266,1408.981508796687,12762.439982234211,1837.3888579056465,67859.22124885827,47.56006630697574,4443.431085696562
4600,9797819.859265925,54959.57648945015,1445.2610366104389,13103.369034690946,1860.387140923735,69708.62503201388,49.50242770201793,4541.669970512572
4700,9791595.854569128,55708.35886527039,1450.172120352239,12977.798586346158,1886.9013900779212,75328.64849106089,50.912710118573315,4713.757627821176
4800,9792416.773276476,57683.19556601095,1463.0917537060961,13675.002168175175,1901.4299405465931,76481.76637944316,54.04278346194667,4844.9549448381695
4900,9787742.435405191,58438.11431766932,1513.4854198090966,13392.995916461727,1981.5556369341043,76492.47847801726,52.843167815323554,4782.181169593629
5000,9780970.486720415,59061.049403878795,1517.7158224161842,13596.03801639749,2106.137329156986,80553.41515949366,56.9271656550461,5089.931458217436
