milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
0,9902522.42448713,37053.27956619006,751.1790855663714,1930.6010286453943,50.18348047098349,1286.3747876916261,-0.3122731205442052,-135.84129390116905
100,9897428.234707134,36050.40163661831,745.0285544045519,3211.7333865391784,38.53189419073031,2763.4207037261813,0.10224381845371544,15.693846672162536
200,9900701.916467298,34799.616877309105,763.4040901668222,4157.551330071975,69.64682453432808,2200.5991772108646,0.035459687912111404,170.33323498616423
300,9893935.307374556,34151.66865982614,785.4144764038716,5052.9610345682895,102.03514223666176,1391.8877912596226,-0.8345818959305811,227.59778009143025
400,9892792.029530263,35042.36524730416,804.0926134987714,5387.287384978383,133.3505918864231,3690.781011116349,1.8630614186749632,307.52200567751237
500,9896189.090627031,33916.23061713568,847.8473715737348,5817.9131334705135,202.9253296907536,5946.449562012298,0.288391773100275,286.5461546117741
600,9892318.882859422,33486.97813610381,862.5901730701847,6496.963564311452,214.55894819454252,4841.945414641195,2.8373507066345223,347.14716040055146
700,9894915.366323201,33942.88659399314,859.8404496258755,6863.871390882018,316.7905562564722,6589.939635624811,3.0897168410373395,709.9815678243389
800,9886590.078552263,34590.65401913672,889.077657008856,6818.249941503945,348.87508668793157,8628.160132025227,2.6386232747264735,517.9448443874185
900,9887304.193658572,34974.347980803715,871.7852269427566,7260.448605621553,370.87313505396355,8383.538348324708,3.986071117469278,739.9968341692434
1000,9888338.070953272,35729.41499251688,899.5035172400131,7478.7983206333765,402.5303994189539,10858.246267270226,3.5973280095789817,907.6300481955791
1100,9882331.38688118,35913.104006591435,909.1698073171814,8010.245352384275,447.2341383447555,10498.897596686447,5.169908030394491,980.6800182065338
1200,9880414.602500588,35625.87585897591,946.8223153778296,7821.9385128845515,445.3951337403821,12319.354450539424,5.570735547066842,1058.3829932722524
1300,9879909.080581686,36101.417847316225,961.129099379206,8378.46693885319,514.6184310801793,15119.1931233864,4.5817509095953275,1204.2195523330568
1400,9877326.241813503,36326.03343152171,949.8650066956769,8386.334894725356,567.2596531078252,14792.75662660386,5.955309568484306,1036.5972115160787
1500,9879484.889710618,36191.74177435463,976.5641799427597,8339.413400557787,558.0749822207384,14117.578353086064,5.848305099172423,1101.0092964279138
1600,9876174.102433385,37900.21046178671,968.5373713643401,8403.408688833344,569.1020166735393,18002.54413241695,7.9510701384547895,1326.284692203146
1700,9871669.534098422,37587.45677315697,987.7413358143419,8702.728639228795,670.6236274379036,21456.766723266388,9.240357494785549,1479.1309952855277
1800,9867600.179361302,37758.26982478605,1008.7809184857263,8984.152866634537,713.6498351643623,22272.521481322903,8.845060432164448,1564.2045945285013
1900,9870292.41496196,38845.82024550492,1016.6279028247897,8914.168781951688,692.9042427803395,22195.024025119255,9.58240046764832,1686.7831673802768
2000,9865963.371562922,38791.13980992745,1013.3382245925541,9155.487665735778,753.2156836203926,24719.573510294354,11.821765195385726,1743.1259480297033
2100,9861178.877147114,40466.67590471773,1044.313010685511,9269.676383448133,885.2945402697974,22941.621323516014,12.752080497275813,1820.7244819905895
2200,9857616.949488545,40477.14853502043,1057.8230687241903,9668.92024927196,823.4701997843022,25187.819617754438,14.814914898967462,1739.1447087634365
2300,9862085.874540757,41392.640286512484,1082.3241810811337,9292.028742045839,875.3819035546371,27237.772117705215,16.09306030619722,1832.8143226536092
2400,9853110.176945746,40970.215702287875,1095.6121664915102,9508.308983310613,922.1595167115935,29286.400718697347,16.412629517349863,2070.8970826470195
2500,9856584.275652824,41428.905904107014,1075.453475615273,9968.434738419346,969.4172337876123,31302.658034395958,16.781637315181513,2285.3262088424917
2600,9850914.76893158,42118.02268243607,1119.1151500594328,9770.124417100471,971.9572888606502,31868.166836321736,18.997035609257416,2244.679012443477
2700,9849638.05493545,43492.735098819125,1106.1903019000963,10239.419040960964,1048.9486858918149,35725.34232097583,18.96901664537283,2399.1633264617
2800,9849161.365005797,44378.464621348015,1138.494438866223,10256.119126934753,1103.1215794030256,38021.09382593066,18.825684473029487,2465.8930472376264
2900,9846313.673619695,44170.73458596082,1128.1695851683385,10464.471187218576,1185.23028048655,38130.00187761921,19.98814684899268,2463.121004866188
3000,9840450.006364299,44966.7769428207,1179.541131179364,10309.367523491137,1210.8409886097395,40189.92250339899,22.497204673264438,2566.8450872466324
3100,9842250.24560679,45453.59055727786,1176.5172192665166,10481.960909410587,1245.6934273961785,43405.57227250234,22.755122420894043,2747.6778268016806
3200,9837564.567247933,46141.90239913626,1214.1468960073998,10783.52934199953,1254.3886574258654,43195.88013507113,25.34219369617369,2999.6490578825105
3300,9836391.440656027,46471.26972243395,1227.8462607494293,10964.478741105308,1274.5596689689096,44348.269807344055,27.59078706973347,3086.1225592661813
3400,9832967.418119498,47013.47042974913,1218.1377703060161,10861.039580496894,1315.5644689573776,48166.93667493282,26.85567613555927,3100.586714530903
3500,9825446.495676432,48533.2768601857,1261.1938610114871,11525.587297231305,1339.8668634759424,51650.786005122034,28.195107029198383,3303.2504276724803
3600,9825687.57093487,48404.8901162829,1252.9049537311842,11317.407317423234,1421.6133550750903,52774.30458883306,31.489478501482544,3357.499768436195
3700,9822716.442230906,50003.37827989637,1282.783754871398,11548.41087944242,1419.0173128439628,51481.841726749895,32.40681333629615,3494.639968382189
3800,9820698.92815218,50046.9528492423,1285.3998286917142,11749.51181792713,1537.3834675874034,56187.95595511968,33.473740747530144,3646.3156155643483
3900,9814196.707321674,51169.298802066725,1309.222241520725,11690.949140180592,1535.5567622787057,57416.16380887519,37.1958775467308,3578.16070894631
4000,9815354.388102906,51646.9016843406,1344.467723596781,11986.069291124533,1580.5259564894568,61328.95984180052,38.0412412384648,3844.2857035805905
4100,9808595.884399842,52125.63723319864,1363.1031268029838,11982.539543293422,1679.6197610866748,62491.15703184935,40.107475866033724,3881.2156085579854
4200,9808759.421451407,52412.58952659356,1368.289501177458,12175.985992695121,1662.7213568025534,65043.67414278027,41.90154513572277,4081.242472256578
4300,9802070.39322862,53197.113259628364,1365.9611135569312,12433.168310260984,1736.99946250374,64038.84534709522,43.84388176950299,4175.279390923442
4400,9802967.249975916,54797.48230772476,1413.4031016270173,12500.058680089242,1741.4490025320933,69899.69717853398,46.25146337498696,4299.094370393047
4500,9801035.322298752,55356.1384264784,1398.067627973745,12739.016577253333,1831.707498054125,69076.25693139761,48.01094953037913,4315.653342369998
4600,9798352.514371142,56321.550467093526,1445.009798500052,13166.292084532019,1896.9834030051143,71918.11865246583,49.44069205189529,4499.993586456538
4700,9789127.471232925,57006.61241119889,1466.6737873067493,13356.131266970235,1967.6545000378442,76417.04543772149,49.32782888456005,4541.930439012401
4800,9787360.59316243,57348.280717860296,1480.5075740000077,13323.820488234163,1926.8456060575284,74139.37020756931,51.32392088414213,4856.425233044363
4900,9788066.287345706,58470.59832306086,1480.1088941274193,13331.887465101347,2004.9371590393791,78303.19882665754,56.143829669359356,4884.146611324932
5000,9785397.456535624,58131.74983943732,1521.6081229403228,14019.906169298994,2071.72053871634,81963.96631744054,55.45952454242151,5075.866797212189
